feature	BS-082D0	BS-364D0	KT-193D0	KT-247D0	KT-312D0	KT-313D0	KT-347D0	KT-412D0	KT-417D0	KT-445D0	KT-522D0	KT-525D0	KT-537D0	KT-538D0	KT-539D0	KT-565D0	KT-663D0	KT-695D0	KT-705D0	KT-723D0
14:0	-0.8145191588309266	-1.191900406922996	-0.959286514089646	-1.0183420646511034	-1.0286980851241296	-0.7126640361638995	-1.1324311843247992	-1.1143831540732818	-0.954040920537902	-1.0878498611243363	-0.6384493683457066	-0.8760856650435905	-1.1189702088915823	-1.3031216903651033	-0.7728616911370081	-0.8472179766649045	-1.247697325571138	-0.9779240941205196	-0.9652133057450606	-1.071829639856369
16:0	1.4751669315334572	1.55927923586132	1.255350778742935	1.4709058171058302	1.5501210844493922	1.6018976762445913	1.4505682762061722	1.5921136708840293	1.41458097827248	1.625253567454108	1.2477818033171337	1.4220526794886688	1.527772736297497	1.426905107877218	1.3959861569440382	1.4479002531411562	1.47304407325782	1.5474820128028661	1.3249211663863276	1.5343506650140577
16:1	0.12043044890759953	-0.03997335365995173	-0.0072631943635779045	-0.28631478402604965	-0.05831829096387406	0.11542481651020249	-0.168011770637204	-0.16311795925550393	-0.022129361991184687	-0.9140443677762022	0.2931291564576744	0.10719889811991853	-0.2342728564611438	-0.1334701534785327	0.010174166604499883	-0.06420613485055891	-0.12013251005829408	-0.06466187697216	-0.08575997268230613	-0.18241405391374235
18:0	0.9730521242782545	1.1604957336628672	0.7084234177911805	1.0419490083848348	1.1056877866853703	1.0940274646535308	0.958477360158231	1.1034754241788682	0.9683091539918458	1.1754319857160316	0.7180117186467246	0.88125128717557	1.0230068861072643	0.919577893663516	0.9236394400451086	0.8646740577708881	1.1081926624501166	1.054736599189623	0.866564676384315	1.1325219930030381
18:1	1.0878119698831878	1.0019529511173788	1.1688503128149483	1.2484406634622038	1.1431836261880626	1.1333613797272355	0.935272948096042	1.04596588963382	0.9920758759495945	0.9963181195671033	1.4459451203511842	1.1922275894117955	1.0035449709820263	1.1548682801486936	1.1172278549822936	1.149128861372527	1.002621605827071	1.0098949545677989	1.1805180916984106	0.8952081943771105
18:2	0.802211517902604	0.6091157809828098	0.9000473747464774	0.8308216427027378	0.7656573068457486	0.5959081661056655	0.7758743276613322	0.8389057034269852	0.8073091050324973	0.5742011653854969	1.0894521054892032	0.7997597640314066	0.7666790967533631	0.9918023807166989	0.681937542514166	0.780994733264546	0.960674055705225	0.8088062232295323	1.0898769182092878	0.8291810032103176
18:3	0.29236845805289635	0.3849634808111613	0.03338048015240057	0.15546532665682655	0.3571216534486956	0.3528311724808252	0.24359570400432165	0.3460719058712647	0.2774432682719771	0.3962817665560628	-0.1792175653834161	0.178914574476185	0.2723212319800523	0.27932539012787616	0.13582661657294035	0.1638101656831276	0.20257000782562581	0.28955296863679	0.10825023241370273	0.1480018478135229
20:3	-0.02815642390686924	0.12633239679095154	-0.3584734213555197	0.0701792076506647	0.04710717349222406	0.10989534681063252	-0.3792104209238115	-0.039793921742168475	-0.10983222107040541	-0.1671679143811264	-0.15299606944677704	-0.4592814575957978	-0.05664138379731639	-0.1994956494696806	-0.4972676084949909	-1.171313276397579	0.07708418592738168	-0.42135259707216227	-0.293778936118516	0.061631375144093836
20:4	0.3517571179311559	0.24617756350809783	0.33532126499724835	0.34272066550320845	0.47470689050515924	0.3160081234495045	0.3339586335549095	0.5578940902680853	0.14274469437452084	0.2476001419376046	0.6090126695434274	0.23340098149539037	0.6107084743262978	0.6014111952239091	0.26512908889153086	0.16883026781534116	0.4291315150938694	0.3119034835907957	0.48204904390069153	0.5358868490386254
22:6	-0.1775104685526313	-0.5146167804439986	-0.025901401157751934	-0.08770832840512957	0.07906700856354547	-0.12048998127662412	-0.20461857710517548	0.026594485566075066	-0.5588042139936612	-0.2733610693249378	0.19097122882547216	-0.16188254805928387	0.08371192766513857	-0.039623959046108936	-0.3838548542772495	-0.06102973070875645	-0.2281017695077572	-0.33030846883877113	0.11372443343781458	-0.07733723215461744
30:0	-1.5975501738326567	-1.70059041173552	-1.4881832930589831	-1.8961092214187285	-1.6119545126293864	-1.3136686333347964	-1.6132019939824955	-3.6043416334981164	-1.504372936198072	-3.4926835777442746	-1.6578023243756475	-1.738415851630369	-1.6736055502914065	-1.9854924328816603	-1.523309410359341	-1.7604082905611738	-1.4933127971452431	-3.4076763741229277	-1.6651581578122896	-1.6432208114178792
32:0	-0.39113597304750825	-0.5036382426477801	-0.3232313149569225	-0.5910266817435503	-0.46687931257441473	-0.5725399921748084	-0.2878526353795456	-0.6638251485655491	-0.4236608655767276	-0.5612257070552695	-0.2622879322151581	-0.521370810416833	-0.377091655792389	-0.5784203546691508	-0.2756946889812081	-0.3812628027142278	-0.5151132526505126	-0.4012103318736959	-0.48260886924677787	-0.5734630444534378
32:1	-0.4631461367263497	-0.637203432871127	-0.30452728722011385	-0.6081675995620542	-0.5838107898276491	-0.5993714342794799	-0.32927131141015065	-0.8616165021934181	-0.35484070566185866	-0.7725242743383176	-0.4985245643296164	-0.44138524739532087	-0.6019774421342275	-0.5773585094411477	-0.44534980922949724	-0.38447584682884284	-0.41262619610030127	-0.6793225921016991	-0.5128010905108362	-0.6838902749570085
33:1	-1.278497074035403	-1.5210659768414447	-1.4084413051879405	-1.3462633382094928	-1.3657731849727501	-1.4514445946482688	-1.400239374973688	-1.366295530369321	-1.479344930496141	-1.302351879573983	-1.4690695849913407	-1.3206674496047788	-1.361486582461813	-1.314551152145885	-1.1716694213402727	-1.488430091955015	-1.1596136847278937	-1.3073058290053647	-1.3222920931007265	-1.2586447643038232
34:1	0.9197128398133022	0.8001425340780424	1.0442846803932209	0.8555907863279266	0.7535810618313067	0.7227121646302129	0.9995282262691092	0.6651012575731196	0.9703864120506913	0.7181163326524758	0.8772352815133165	0.8943618970886786	0.8665728467802982	0.8747519656532122	1.0247278630970704	0.9840503695021827	0.9022319989872488	0.800496152544194	0.9044524388824384	0.7980933850113926
34:2	0.6939917517783941	0.5815513674405871	1.0503280913856374	0.7083362191955092	0.45037247299657185	0.31501782663026007	0.8921712587482263	0.48623382172408536	1.0178944222940824	0.3719461468012377	0.5862398013001203	0.8360012841652962	0.6618869348679864	0.8867002724392729	0.7467017133533063	0.8941645829228497	0.7210066239324949	0.6668475138120242	0.9193382337704182	0.5571404528448659
34:3	-0.9306516226544129	-1.0908435917412667	-0.8584103138639883	-1.2923560720713212	-1.2274704868064688	-1.2295958450319122	-1.016674491254494	-1.5551236108279347	-0.9097369629493165	-1.4512908925860495	-1.2929783259356593	-1.0884323079852236	-1.20658462247607	-0.8907593391278784	-1.096122459947742	-1.1482479723288856	-0.9800396926383631	-1.0440643942307832	-1.0643198114021084	-1.2197266982734536
35:1	-1.5690616360212193	-1.8614417042344644	-1.71228227818575	-1.6852558561038353	-1.764758427559438	-1.8641078601410126	-1.6979157286300812	-1.6698431822545485	-1.8054029318620533	-3.4926835777442746	-3.555429415666089	-1.7103871280301253	-3.437033543854344	-1.6333099147702979	-1.4008174096981285	-3.6898272162754666	-1.418679178848339	-1.5045863871309841	-1.6145481644572024	-1.5762740217872662
36:1	-0.06047848186291933	0.1828006034330821	0.08946879261947971	0.04145568318984567	-0.16479648128716706	-0.09849068293818092	0.05549053625187435	-0.12939729803272856	0.08328096365001905	-0.019634772655736876	0.01604648801585491	-0.11036767835069962	0.013984908301113548	-0.11736251792407021	0.21277360271850548	-0.025655510913535788	0.1157032348736877	0.0596356888576245	0.03982092651808343	-0.09058946084468403
36:2	0.48358956248735635	0.4328344337366281	0.6333332892564256	0.4168676792876892	0.2517714985823576	0.19522047924744074	0.6269047094807756	0.25383450448422795	0.6141047727611268	0.2887127274525162	0.48918873015779607	0.4755886090286043	0.4649149212187403	0.4694952636622283	0.4523030906767237	0.5228397125179568	0.42077681528450483	0.3969400428643275	0.5575290925122781	0.40758062412121165
