feature	BS-082D0	BS-364D0	KT-193D0	KT-247D0	KT-312D0	KT-313D0	KT-347D0	KT-412D0	KT-417D0	KT-445D0	KT-522D0	KT-525D0	KT-537D0	KT-538D0	KT-539D0	KT-565D0	KT-663D0	KT-695D0	KT-705D0	KT-723D0
14:0	0.153278358637107	0.06428351163507834	0.10982810390343183	0.09586452734620003	0.0936056179938163	0.193792053111282	0.0737171973893625	0.07684521781515863	0.11116269814949924	0.08168647188409518	0.22990617267456578	0.13301920103249684	0.07603784344977838	0.04975976373805685	0.1687090223968804	0.14216150854603085	0.05653308356191876	0.10521457515215034	0.10833946690180704	0.08475598201519399
16:0	29.865303431208833	36.247598263633535	18.00324446325292	29.573710493096986	35.49123275699612	39.985053021694355	28.22073211355532	39.0943206658924	25.97652052795649	42.19427873096524	17.692198498651454	26.427292983161042	33.71108544021521	26.724224280826014	24.887779876818847	28.04789372201705	29.71967618920184	35.27621759469309	21.13105431791075	34.22556805457456
16:1	1.3195639701663793	0.9120667979220526	0.9834149487132977	0.5172317976484416	0.8743427415263109	1.304442128789201	0.6791852244827457	0.686881849855884	0.9503216820322344	0.12188650726012627	1.9639442547115449	1.2799673692028586	0.5830786552999833	0.7354105342066064	1.0237034492744839	0.8625690382038625	0.7583461564193483	0.8616643459486513	0.8208050642627938	0.657031128873882
18:0	9.398361034757363	14.470906373793191	5.110029623360132	11.01409982613391	12.755215096183926	12.417308317969857	9.088189209529565	12.690403300614014	9.296279100616834	14.97724677997715	5.224102851003542	7.607663367059939	10.544036147220949	8.309557428906546	8.38763339293712	7.32274747540769	12.828995785107377	11.343226371700787	7.354695155574017	13.568192389188434
18:1	12.240861098980137	10.04506962070355	14.751979928662102	17.719059376463782	13.905404481886702	13.59444179872975	8.615350449705746	11.116444130542366	9.81919480002653	9.915579925710325	27.921909835586455	15.567812397267776	10.08196002164153	14.284606461660747	13.098689726933841	14.097070165691683	10.0605472670101	10.230455121485665	15.153679290886613	7.85612155248152
18:2	6.341785050650361	4.065516995991172	7.944148882574609	6.773632690002307	5.829849009167971	3.943739007841272	5.968625467286835	6.900899511821479	6.416661139483981	3.7514673012912216	12.287176746632817	6.306084182586355	5.843581382426478	9.813013147563549	4.807702021477568	6.0394130527141385	9.13427443634174	6.438819093511892	12.299201542987207	6.748092129063372
18:3	1.960507274299757	2.4264060535616845	1.0798923886101197	1.43042577346597	2.275734814455857	2.253363070118775	1.7522485287404532	2.2185637156279294	1.894276049611992	2.4904725916158785	0.6618848409444521	1.5097831513070579	1.8720663283957457	1.9025031746083034	1.3671828960705281	1.4581767378018882	1.594299859503579	1.9478386031885084	1.2830696506173649	1.4060535065203525
20:3	0.9372243772531488	1.3376189007756707	0.4380529190093301	1.1753824657229741	1.1145695487670784	1.2879391558965128	0.4176279718209071	0.9124437027955244	0.7765470584333753	0.6805061988454543	0.7030786830217349	0.3473110031534986	0.8777252986678745	0.6316905071941633	0.31822360511986425	0.06740416353475602	1.1942195758346155	0.379007149897523	0.5084181709091528	1.1524746334992841
20:4	2.2477971587843903	1.7626965865692517	2.1643189649960695	2.201510015163666	2.9833684354400836	2.070180071009936	2.157538894303727	3.6132173774642062	1.3891357697154607	1.7684799562623599	4.064551863882184	1.711594891088626	4.080453887434741	3.9940288283514334	1.8413192304713415	1.4751299062060845	2.686157757409513	2.050706384842841	3.0342338140593537	3.4346844906888983
22:6	0.6644916553206427	0.3057617951941549	0.9421034600890711	0.8171309711890383	1.1996843916773847	0.7577222125300005	0.6242828766362748	1.0631498581223404	0.2761822643762022	0.5328916689446681	1.5522841707095079	0.6888385627838451	1.212584263090937	0.9128008607792896	0.4131855698223	0.8689009444753093	0.591423028032381	0.46740303831531466	1.299344862012928	0.8368791882719766
30:0	0.025260958546338863	0.019925516521574097	0.03249501239344657	0.01270254606657723	0.02443686487449187	0.048565891655625415	0.024366772358826935	2.4869002529177554e-4	0.031305962724679975	3.2160028300824874e-4	0.02198860489260375	0.018263505862585377	0.02120286019272666	0.010339691166349476	0.02997026545573325	0.017361678486225034	0.03211346758546865	3.911322496362466e-4	0.021619310659777638	0.02273940980895449
