feature	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40
LPC 20:3	0.7212409007759334	0.2074182951444193	0.18390855739804265	1.1361123898718872	4.412038997947125	0.22345595836469778	0.4261972993569346	0.7033939247092268	2.3167346413589187	0.14371193795236797	0.322064031368201	0.21752693475043153	0.17739875470241917	0.7187224964334458	0.03036208917634813	0.6004889941958748	3.0586565949680184	5.169452345456002	0.06634453859179341	0.2598837849093504	0.005584580665175907	1.2803910399411909	0.8967469926581983	3.846005837773249	0.12417810892427379	0.03525904161187482	0.6581360318764168	0.01689568106835453	0.794945782743674	0.8255646484748881	0.1729674992978145	2.7843184054199956	0.29817882620822717	0.12750579372613852	0.031402679068863695	1.4774361689000743	0.7621710572964907	0.4357853157359898	0.8056749635941429	0.8214553571354147
LPC 20:4	1.7259216512049929	0.10578282133827743	0.002052523932938125	1.1931386939014684e-4	0.2513534411825577	0.16261075237169342	0.009658122500586484	0.03337096346663598	0.0848821487718327	0.0932553099881405	1.3399304363421514e-4	0.0355315407747026	7.101511684115715e-4	0.12980997433076316	0.09301485049789764	0.6755221403261257	0.003942267392099787	0.11253862639331758	0.05257334670417979	0.08063281512915185	0.007186468485360415	0.2566756501629727	0.47614883374005074	0.6070411349945292	0.7161467986535884	0.3677259051503144	0.01776032755816295	0.32766551477293	0.00894198145882001	0.07940426271807449	0.004602723843791164	0.008029242199051633	0.03513932643793895	0.009889893320538249	0.05659577650922798	0.07987307166680305	0.016523595619603985	0.17324837277814426	0.020816401927676146	0.027919477908906604
LPC 20:5	1.736667325739467	0.019380953873828172	0.010937204421913671	0.004024039470475517	0.14722556170257897	0.025009308071691397	0.02962938833083194	0.086913496004922	0.18463610460871846	0.2673638811051103	0.44507362493653335	0.07215887299108277	0.025490730075093407	0.22943178750032595	1.348967729386257e-5	0.19502060098287802	0.27136099954244425	0.003371138959343773	0.0660137341643054	0.3638042440095233	0.0030443403825915114	5.860962841929919e-5	0.21502582475577314	0.005562661578119185	3.593315329550857e-5	0.8017112613615938	0.22022253092140884	0.08397579856157797	0.022962784097278033	0.6869715513351227	0.021199302373699148	0.32062964106248926	0.08702876474351001	0.11446594126099795	0.9368139616801273	0.2680218373096903	0.0849123459511096	1.5846569640433372	2.987259567905646	1.0826919556515617
LPC 22:5	4.8644661494049156e-4	0.450944749456528	0.16328001604986722	0.023953142055902887	6.819693959458358	0.5702098322407665	0.0025348584205428415	7.261936027321288	1.0315468646755435	0.5186969307779067	0.017627757181038428	0.393846469248257	9.390941803679416	2.015021617711071	0.04213688243543517	3.252829399865618	3.6749686441141183	0.39890074099919487	6.543290538805514e-4	0.030608355572688928	0.015350690574059042	0.3702239038888813	0.09179268224787715	3.2255708712448006	0.00333611071069414	3.06229020000013	1.6356701310459136	0.022577619326435042	0.10797609162674753	1.3714251831860917	0.11599975166145644	1.1384505079595788	0.18206426814480578	0.7463023923808334	0.18099019281377512	0.4827072522170979	0.26923957471670684	0.17844579977714065	0.07580036628053978	0.3678715555255031
LPC 22:6	1.7305869286537876	0.023262585754528487	0.00827466093457903	0.0017936782254158999	0.027320462312992948	0.1965758505334961	5.097142706877674e-4	0.0028997368586899407	0.3181168435930859	0.18378746185222244	0.03550123651374746	0.3524527469953231	0.02546319654563725	0.007203535957655872	0.29913852583139205	0.807416377119181	0.38408767250573983	0.01287896997037715	0.0701101136559223	0.002219505790876725	0.025656840910812776	0.10606178943912799	0.11187765588036351	1.612339168923358	0.40384462214491695	0.6970817506767769	0.05763311615560961	0.12533508159864803	0.0175102555333075	9.147588789123382e-4	0.12241656410735337	0.26572343158114037	0.03165677323220765	0.026095395211290243	1.2588527952187394e-4	0.0014925957316556998	0.02203088117278079	0.07423521299660144	0.0170079792283605	0.2318659296063405
LPC O-16:0	0.09650533258590892	1.3545495625141868	1.7184415678104277	3.396000331715625	0.6603109051405124	0.08499339178295956	0.41371158218936704	0.8192661474353432	0.46814771280472817	0.534775313832121	2.1592154660002185	0.9412104031130076	1.5571205716685852	2.2539648387136686	3.021560187439451	0.4305188586525761	3.5895396977116687	0.023801697070483685	0.015959004923792743	0.013798198330819845	6.309812739468866	0.018695365910124138	0.27668464911318763	0.3966155608317599	0.05205886702003934	2.1793897874303143	0.7664241437536506	1.2838416219976436	1.2024447297102954	2.3030348336151047	0.11446573529142749	4.0550625919032575	1.7874451946524168	0.061360462592597205	0.007684411264754991	0.16951557692490268	0.21451596872193374	0.08640270866892205	0.5991515503081887	0.03469133035732723
PC 30:0	0.9153485141014521	0.3727408779484322	0.07371551752669461	0.3186837991524989	1.0224069632519368	1.187278519062799	0.014951964507849308	2.425179566177941e-4	2.4533399072729574	0.2262146742863009	6.021289005039684	0.0013086273058420582	0.6120908627794303	1.8363045602284735	0.004046857087404454	0.7024527574830193	1.4350547651300318	0.12216263885271898	0.3641075246298504	0.5861250378981326	4.348826267051724	0.1328487779421559	0.2466551672099725	0.3099156721716752	2.815732363597946	2.1629564445182057	0.03365628071256961	0.23347727006513155	1.8265624091051138	0.1514486203124209	0.0716522756351585	0.7816815438152532	0.41538028691353096	0.28685752474392534	1.2834387038126256	0.019629287672375324	0.7173265584077856	1.1050156653338685	0.3652771124573649	0.0010125821145865173
PC 32:0	1.4208117257755617	0.012326926739343349	0.20542759896188995	0.8805364954174487	0.5382251197536784	0.135692546509002	0.8871470650716695	0.014435940105708782	0.015296049260536432	0.4955930094375001	0.025611364446452418	0.5502168002381653	0.07220672446638605	0.31110321634372023	0.016047716994110506	2.322806840771024	0.5976852606306188	4.152706664232416e-4	0.22512754052989867	0.4474021401665532	0.8846791656808034	0.005911118726618583	0.7878620632149316	0.8457777689374762	0.27288225740643596	0.06159123844588477	0.22389247065641169	2.2458567060090044	0.022169549361380984	0.6856069464762601	0.08350226150821956	0.06567451822338506	0.06240267628564431	2.3782966828385037	0.02580865017084748	0.23334065127236672	0.2780642946448749	0.8583580199371353	1.4655536972152845	0.5718477366080934
PC 32:1	1.1059514733136544	0.6003748342025853	0.107869606804272	1.4476190499854225	0.04677928326680496	0.3767710035737665	0.0024015491985300524	0.2216343983180841	0.3730902353100649	2.174042323070305	3.2621036777741983	0.015275585557796867	0.38997277335759406	0.1621159394963398	0.05029954702075085	1.624089091479291	1.6823275230887482	0.23458062820416564	3.87874363314428e-5	0.08052737683529104	0.022712494093496002	0.29882577392370263	0.4171166830461719	0.05228739701166451	0.19639703181528842	0.006926723186684233	0.8959777106361049	0.011664171401813011	0.07124924958028302	0.07873128982282966	9.33469335889548e-4	0.6490504655216057	0.4954064759239266	0.2781153016907374	4.530839378809135	0.16698937682743073	1.1666028846360177	0.9750914429402133	0.1769781819803547	0.4297060762165189
PC 32:1;O/32:0;P	1.0700352721486253	0.023722185966060783	0.4610491401536303	0.0778881613082895	0.3753059460739442	3.2312632076638175	0.1476494225492763	0.15681803658825166	0.053748814864204034	1.4825456305946205	0.7253234045940422	0.02501699945513796	2.0450932722108486	0.032613298183550334	0.3241251907772542	3.1255987456179324	0.1164020989656672	6.865779664777569	0.0591302941238263	0.02994813157108551	1.4201062609198611	0.5487259772513571	0.23533689198941965	0.03664480594070311	3.2057785082177466	0.27139571635946136	0.2773775547322828	0.00739635106973215	0.10561528248288099	1.9125344212418964	0.35621056198918344	1.0787124070015457	0.00207506241001805	0.002841434579595549	0.17929036088425657	0.7682556738876227	2.176256809869501	0.59326971133528	0.01937040600909764	0.3542185732528014
