feature	log2FC_Percentage	pval_Percentage	padj_Percentage	log2FC_PQN	pval_PQN	padj_PQN	log2FC_none	pval_none	padj_none
TG 58:7	-0.40532612092862985	0.10509427799828962	0.5403332758440582	27.109973125844768	0.04194843372822816	0.40369737094927743	26.627443646330136	0.0263025876959298	0.22732950794339324
TG 54:6	0.008956404968730578	0.15125741512276453	0.5403332758440582	26.962143004310704	0.06005415435609086	0.40369737094927743	26.38812922907886	0.03703109312903502	0.24893123714517987
PC 38:5	0.4937897737462303	0.1538974440774217	0.5403332758440582	0.7796318342758207	0.16272746323112866	0.6391215900050433	1.5533108222454786	0.05267198363738741	0.31750742990843545
DG 38:3	-7.992389475925757	0.15538866773918053	0.5403332758440582	-0.5108569137742094	0.22093148236417645	0.6391215900050433	20.427705788975345	0.9374723689563764	0.9452846386976795
PC 34:0;P/34:1;O	0.4746759441558083	0.158536787545957	0.5403332758440582	0.44663324620295064	0.16305997028887761	0.6391215900050433	1.7471487854553822	0.05510459527336483	0.31750742990843545
DG 32:1	-7.549785527028058	0.1597828695457914	0.5403332758440582	-0.5044398867972311	0.22362283180024078	0.6391215900050433	20.87031058744177	0.9316031498193107	0.9452846386976795
TG 50:1	0.7009120186765184	0.1623865410405469	0.5403332758440582	1.2576159303730057	0.1307423152214055	0.6391215900050433	2.712105094084304	0.0628722612143489	0.33076276551896594
DG 34:2	-6.888477354911801	0.16647007977992745	0.5403332758440582	-0.4904151933483214	0.22780527052280286	0.6391215900050433	21.531619629570034	0.9231391375900604	0.9452846386976795
PC 32:2	-6.501935495223958	0.16762504709984932	0.5403332758440582	-0.38179056413162027	0.24112573523591027	0.6391215900050433	21.81577678533471	0.8868785532768548	0.9386588015676456
PC 38:3	0.2109559732127167	0.16895314321937097	0.5403332758440582	0.4364929244726318	0.14646359328333133	0.6391215900050433	1.6542414136660655	0.06730295684243472	0.3393190740806084
PC 42:7	-5.85178283152165	0.17059825574052442	0.5403332758440582	23.621884931497842	0.43565685757242967	0.6975812105087976	21.09092927362586	0.8921137370271013	0.9386588015676456
PC 42:9	-5.827761622752555	0.17085105984842056	0.5403332758440582	23.64590616178421	0.4359091308998819	0.6975812105087976	21.114950503756262	0.8918247851532846	0.9386588015676456
PC 42:8	-5.438123725232378	0.17497737046923525	0.5403332758440582	24.03554436262769	0.44000447177933066	0.6975812105087976	21.50458870240106	0.8872020113047302	0.9386588015676456
LPC 20:4	-3.8560851889236765	0.17748376956699263	0.5403332758440582	24.627946637189225	0.45207236163451137	0.6975812105087976	22.87913530954881	0.8658704070756911	0.9386588015676456
DG 36:3	-5.779746263492779	0.17799440717009668	0.5403332758440582	-0.44716993544283395	0.23525426423746948	0.6391215900050433	22.640351523349914	0.9097179665361177	0.9452846386976795
TG 60:7	-7.117404939865746	0.18154583065627058	0.5403332758440582	-0.28306757266282556	0.2635727551210461	0.6391215900050433	21.245327358547055	0.8318783319985608	0.9150661651984169
TG 60:10	-6.982063155847642	0.18302015549950254	0.5403332758440582	-0.28114125512080174	0.2645030127507634	0.6391215900050433	21.380669371676568	0.8305522753772794	0.9150661651984169
TG 51:1	-6.672707727075844	0.1864120538845655	0.5403332758440582	-0.27600913045663705	0.2666606820062852	0.6391215900050433	21.69002525003287	0.8275660872169155	0.9150661651984169
SM 42:2;O2	0.24501433084584187	0.1870371562562506	0.5403332758440582	0.24426832999872092	0.20042880402969163	0.6391215900050433	1.2586258832657402	0.07415011451897326	0.35627198697339035
TG 51:2	-6.085819630105577	0.192928850592116	0.5403332758440582	-0.2627449212170732	0.27087412970536556	0.6391215900050433	22.276913975306492	0.8220667933874652	0.9150661651984169
TG 59:11	-5.153014405480492	0.19934990877828096	0.5403332758440582	21.306755026636054	0.45476226944229925	0.6975812105087976	21.746736719943993	0.8213069372827231	0.9150661651984169
TG 52:2	-5.412729907070774	0.20052957131652752	0.5403332758440582	-0.23944900330928937	0.2759003217193979	0.6391215900050433	22.950004164981976	0.816014448849131	0.9150661651984169
TG 58:8	-0.8841452693287554	0.20095039184283156	0.5403332758440582	26.56174698394394	0.08442766742054966	0.48646417894697663	26.190256642650862	0.050938359021499624	0.31750742990843545
