feature	BS-064D60	JV-035D60	JV-048D60	KT-515D60	KT-926D60	JV-148D60	JV-157D60	KT-193D60	KT-247D60	KT-312D60	KT-347D60	KT-352D60	KT-417D60	KT-434D60	KT-522D60	KT-525D60	KT-565D60	KT-612D60	KT-705D60	KT-718D60	JV-071D60	BS-082D60	BS-336D60	BS-346D60	BS-351D60	BS-364D60	BS-377D60	JV-138D60	KT-313D60	KT-412D60	KT-445D60	KT-537D60	KT-538D60	KT-539D60	KT-663D60	KT-695D60	KT-716D60	KT-723D60	KT-771D60	KT-805D60	KT-880D60	KT-974D60	BS-671D60
FA 16:0	65.30	48.57	0.0	24.54	24.83	38.83	39.69	66.01	49.11	58.78	33.50	19.51	22.26	49.08	19.86	33.25	0.0	41.71	45.71	39.77	32.76	52.61	44.55	71.67	57.53	78.30	24.06	31.23	48.55	55.72	29.50	26.68	17.62	41.31	33.09	26.46	45.25	42.31	93.39	44.60	43.69	22.64	40.16
FA 16:1	2.58	3.40	0.0	1.25	0.00	6.30	2.63	10.52	4.51	13.64	3.67	0.00	1.84	3.72	0.00	3.45	0.0	4.04	5.24	4.77	6.93	5.95	6.68	4.53	8.42	5.82	0.00	2.14	7.62	5.25	1.93	0.00	0.00	0.00	3.52	0.00	5.06	5.50	12.25	3.98	4.45	1.53	3.07
FA 18:0	24.01	21.48	0.0	12.82	17.57	18.35	17.76	18.11	18.68	19.21	12.68	8.78	11.09	15.05	9.50	15.38	0.0	16.39	16.90	15.95	13.88	22.42	15.53	23.71	19.77	29.61	10.70	13.88	17.84	19.74	15.85	13.10	9.44	15.24	14.61	11.06	15.59	19.08	29.13	17.92	12.70	9.76	17.01
FA 18:1	98.58	79.94	0.0	26.40	36.05	64.20	52.39	102.22	80.86	74.42	54.96	18.16	24.25	63.66	15.83	50.49	0.0	77.54	60.03	60.11	57.56	70.41	75.55	100.78	105.66	141.78	27.66	29.12	78.31	84.24	34.49	31.73	20.83	52.34	39.32	25.34	72.34	71.84	168.39	82.66	31.40	28.67	53.03
FA 18:2	39.10	35.59	0.0	16.62	16.49	30.54	21.99	51.89	44.86	64.36	27.64	10.85	13.28	23.12	6.52	22.27	0.0	34.47	25.07	31.34	21.35	28.14	35.99	47.47	41.33	52.85	12.74	14.71	37.98	36.77	13.58	11.02	10.30	21.71	22.86	13.10	32.85	30.82	81.02	30.13	13.87	11.46	22.68
FA 18:3	0.00	0.00	0.0	0.00	0.00	1.06	0.00	3.92	0.00	4.74	0.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	1.32	0.00	1.47	0.00	1.20	0.00	0.00	0.00	1.87	0.00	0.00	0.00	0.00	0.00	0.00	1.37	0.00	7.35	0.00	0.00	0.00	0.00
FA 20:3	0.00	0.00	0.0	0.00	0.00	0.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.30	0.00	0.00	0.00	0.00
FA 20:4	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00	1.11	0.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FA 22:6	0.00	0.00	0.0	0.00	0.00	0.80	0.00	0.00	1.62	3.96	0.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	1.30	0.00	0.00	0.00	1.16	0.00	0.00	2.66	0.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.87	0.00	0.00	0.00	0.00
PI 34:1	0.00	2.57	0.0	0.00	0.00	0.00	0.00	2.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00	3.05	3.26	0.00	0.00	0.00	0.00	5.93	2.71	0.00	3.30	0.00	0.00	0.00	0.00	0.00	0.00	1.68	3.86	0.00	0.00
PI 34:2	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.34	2.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.27	0.00	0.00
PI 36:2	4.32	6.36	0.0	4.79	0.00	1.82	0.00	4.72	3.03	2.34	5.55	0.00	0.00	0.00	0.00	0.00	0.0	3.07	5.38	0.00	3.37	0.00	5.31	5.56	5.84	3.63	3.11	0.00	0.00	7.80	6.47	0.00	6.54	0.00	3.14	0.00	3.67	0.00	4.82	3.95	9.59	0.00	5.06
PI 36:4	0.00	2.57	0.0	3.22	0.00	1.40	0.00	6.37	0.00	0.00	0.00	0.00	4.42	0.00	0.00	0.00	0.0	0.00	3.64	0.00	2.88	0.00	0.00	0.00	3.63	0.00	0.00	0.00	0.00	7.37	3.08	0.00	3.29	0.00	0.00	0.00	4.13	0.00	5.93	2.91	6.25	0.00	0.00
PI 38:3	0.00	1.97	0.0	0.00	0.00	0.68	0.00	1.03	0.60	0.60	1.42	0.00	0.99	0.00	0.00	0.00	0.0	0.00	1.25	0.00	1.52	0.26	1.18	0.00	0.00	0.84	0.20	0.74	0.00	1.55	0.58	0.00	0.79	0.00	0.00	0.00	2.18	0.00	2.19	4.65	7.66	0.63	0.00
PI 38:4	24.48	31.64	0.0	35.02	28.14	19.04	29.45	28.26	21.84	12.23	31.50	15.52	20.29	24.06	7.95	14.68	0.0	20.35	31.37	32.21	28.14	22.17	41.96	33.89	19.63	9.50	28.62	31.64	11.33	36.91	25.44	15.34	33.81	30.19	21.43	34.55	29.93	19.67	50.20	18.38	15.31	15.08	29.26
