feature	mean_exp	mean_ctrl	pval	padj	M	A	negLogP	sig_fc.pval_color
PC 36:3;P/36:3;O	0.15980881726156376	0.19163276597397044	0.14887948304300982	0.6491145460675228	-0.261997249261716	-2.514582460810369	0.8271651478834554	none
PC 36:4	1.9770075139837928	1.84453930126524	0.3521561889468683	0.816702650961886	0.10005782570517797	0.9332894414550754	0.45326467472343174	none
PC 36:5	0.15974881568069366	0.1279980011432464	0.14678576718680472	0.6491145460675228	0.3196839547734695	-2.8059648366756837	0.83331605294787	none
PC 38:2	0.028880334219384164	0.03080832931264529	0.7577336696021892	0.9527162664620968	-0.09323301141446284	-5.0671522460717	0.1204834146146855	none
PC 38:2;P/38:3;O	0.013623435481924445	0.014376686555253286	0.7915741929776295	0.9527162664620968	-0.07764065115176158	-6.158945304185847	0.10150837316966842	none
PC 38:3	0.6413774600623298	0.6085697613330945	0.5256219152246572	0.8949991252523171	0.07575100313953792	-0.6786299424401018	0.2793265356424892	none
PC 38:3;P/38:4;O	0.08344212818611958	0.09420905093808453	0.32813563514878696	0.816702650961886	-0.1750897162423923	-3.495535377482256	0.4839466031765744	none
PC 38:4	1.167448253950143	1.2984294802838434	0.4118866698167237	0.8803068041180958	-0.15340905589552148	0.3000631331940735	0.38522226319949177	none
PC 38:4;P/38:5;O	0.12049788314944268	0.14851449420576962	0.06468351979182121	0.559362824132686	-0.3015959349907526	-2.902122325307094	1.1892063557326418	none
PC 38:5	0.6815058909018397	0.633836263725168	0.28210008755810634	0.816702650961886	0.10461592455711867	-0.6055099294998699	0.5495967790484745	none
PC 38:6	0.7074035532925025	0.720858066188222	0.9892025183248205	0.9973658326948209	-0.027181761337869117	-0.4858037484951213	0.004714786676711789	none
PC 38:7	0.035329364180149106	0.03623755874263734	0.9321290788372386	0.9973658326948209	-0.036617981568653354	-4.80467941359993	0.030523943498846406	none
PC 40:3;P/40:4;O	0.006410172191400579	0.008287138257664604	0.3334483780528118	0.816702650961886	-0.37051088009404204	-7.100165733271343	0.4769713907192431	none
PC 40:4	0.03812477785153979	0.044713060696040655	0.34994234845034355	0.816702650961886	-0.229967373366311	-4.598143571913355	0.4560034979703198	none
PC 40:5	0.17831854088977753	0.18399630771891967	0.9416844578484991	0.9973658326948209	-0.04522009904367884	-2.4648613286108865	0.026094597389932493	none
PC 40:6	0.3702581710499252	0.3979342694869729	0.5150445350544289	0.8949991252523171	-0.10399857304866426	-1.3813972343529466	0.2881552166051018	none
PC 40:7	0.04359145849243212	0.04032085443782027	0.5470367874838582	0.9034395429657659	0.11251926323962066	-4.5760703468928545	0.2619834669681629	none
PC 40:8	0.020701447840639025	0.020744750620938394	0.9601937513172392	0.9973658326948209	-0.0030146421840931306	-5.592617196636141	0.017641124629373797	none
PC O-32:0	0.01777298380343553	0.01438836834340192	0.6243229392141483	0.9130649915309689	0.3047829092553925	-5.96656173697775	0.20459070769068716	none
PI 36:2	0.061890363446698134	0.04696940381370064	0.777599993759915	0.9527162664620968	0.3979935126216189	-4.213138151992469	0.10924375156690852	none
PI 36:4	0.07680032780508694	0.050870873360605376	0.029105861577411015	0.3525043235486445	0.5942726059122351	-3.9998800239489416	1.5360195404169923	up-regulated
PI 38:3	0.033521678373304414	0.016673131224653585	0.24280223732555012	0.816702650961886	1.0075693153120182	-5.40254646330323	0.6147473157283125	none
PI 38:4	0.45463342293042613	0.4590086663754966	0.9693058317288754	0.9973658326948209	-0.013817643356391376	-1.1303155236695708	0.013539174366735938	none
SM 32:1;O2	0.04813540315118483	0.04144385767652415	0.2856689238194011	0.816702650961886	0.21594007528501244	-4.484727853939772	0.5441370012966813	none
SM 33:1;O2	0.025128941139345443	0.022462176509627833	0.29381283424968646	0.816702650961886	0.1618521546907256	-5.3954323856030495	0.5319292374018587	none
SM 34:1;O2	1.1111021988515406	1.1720226995122078	0.6292021303736902	0.9130649915309689	-0.07700899038004112	0.19049601668324406	0.20120981559742884	none
SM 34:2;O2	0.11147984851605897	0.10871765456873274	0.6238091159856389	0.9130649915309689	0.036196709728431385	-3.1832435025962047	0.20494828300411946	none
SM 35:1;O2	0.013252016914708101	0.00696051273286836	0.028001287362608065	0.3525043235486445	0.928946461496462	-6.702117470552368	1.5528220014569067	up-regulated
SM 36:1;O2	0.23123492422433053	0.2100678853429416	0.3781948922395948	0.8588175677940799	0.13850368637369684	-2.1818206284702875	0.42228434087209593	none
SM 36:2;O2	0.07939976025014334	0.07221627789063123	0.4479766429472263	0.8949991252523171	0.13681058706162946	-3.723126832189844	0.3487446290901894	none
SM 38:1;O2	0.11186817936722943	0.10425822480959616	0.4857856661756328	0.8949991252523171	0.10163852287003365	-3.2109476327659925	0.31355530384267655	none
SM 38:2;O2	0.03985880212687644	0.038510252887383814	0.7991969184408086	0.9527162664620968	0.04965575664908418	-4.67378571445975	0.09734619934004782	none
SM 39:1;O2	0.01534435669429563	0.012464625895396708	0.6625556741384215	0.9130649915309689	0.29986857925441507	-6.176082316712828	0.1787776223644363	none
SM 40:1;O2	0.25295332769713363	0.24390354393462238	0.6944203258709631	0.9269459483971534	0.052560497730689534	-2.0093371252812786	0.1583775757284431	none
SM 40:2;O2	0.1468610506770903	0.1475890870405288	0.9198209615963289	0.9973658326948209	-0.007134223808754358	-2.7639091564948286	0.03629669760837407	none
SM 41:1;O2	0.08215484195283873	0.08064975599987198	0.9455787539801928	0.9973658326948209	0.026675437058566953	-3.6188483026296465	0.024302294429004345	none
SM 41:2;O2	0.05383488275910014	0.0542207681249778	0.931203992512064	0.9973658326948209	-0.0103042694354666	-4.210162773060716	0.030955170664288503	none
SM 42:1;O2	0.17580629670536585	0.1839872646028669	0.8041274909588341	0.9527162664620968	-0.06561916477200117	-2.4751317693071764	0.09467509026839724	none
SM 42:2;O2	0.6536558764507158	0.6844898227265683	0.6701394433254817	0.9130649915309689	-0.06649777644221042	-0.5801478920432084	0.17383481943989168	none
SM 42:3;O2	0.2737192240312906	0.2873568721024452	0.6398367828383851	0.9130649915309689	-0.07014678886876467	-1.8341579378704793	0.19393079687998557	none
SM 42:4;O2	0.01625548162460188	0.015862609452233823	0.4930633031210244	0.8949991252523171	0.035296182751212074	-5.960577979681821	0.30709731919894306	none
TG 48:1	0.012037219770665034	0.011238128698153913	0.7255096609914604	0.9527162664620968	0.09910038503855367	-6.425904170117501	0.1393568000596768	none
TG 48:2	0.04599012978804114	0.028653489920879283	0.3495371823582143	0.816702650961886	0.6826134029268403	-4.783838622106967	0.4565066189624154	none
TG 49:1	0.005679824146741809	0.015541406755353789	0.4841480505364697	0.8949991252523171	-1.4521989293149098	-6.733838556920965	0.315021812531072	none
TG 49:2	0.10053055476279361	0.0921966708419643	0.7432508083979996	0.9527162664620968	0.12484749170703016	-3.3767177870464575	0.12886460976163952	none
TG 50:0	0.05717804449376967	0.05067292160984841	0.8213190385712856	0.9626212387555929	0.17424626858865386	-4.215518043858406	0.08548810990053228	none
TG 50:1	0.006965996544675547	0.006977292890494721	0.9584788892691176	0.9973658326948209	-0.0023376385801784495	-7.164285708063309	0.018417448122274523	none
TG 50:2	0.012417843090084634	0.004458411930321915	0.07097262084803298	0.559362824132686	1.477812783083692	-7.0703479740601765	1.1489091570252696	none
TG 51:1	0.2819864777420225	0.2542000135767016	0.8019449856607364	0.9527162664620968	0.14966187451027346	-1.9011330502356971	0.09585542378999207	none
TG 51:2	0.2617549693773967	0.25365950932722137	0.9973658326948209	0.9973658326948209	0.04532368072896408	-1.9563730084947213	0.0011455137257028235	none
TG 52:1	0.06627186471655344	0.07184578225443865	0.5714058925101712	0.9130649915309689	-0.11650695133259475	-3.857206200466286	0.2430552853542964	none
TG 52:3	0.005586826245384026	0.002278134633097257	0.09009128841290401	0.559362824132686	1.294175942166796	-8.130843303687094	1.045317202107736	none
TG 52:4	0.01661864969464359	0.01064979170412568	0.48384396145482567	0.8949991252523171	0.6419779509042342	-6.232042000807049	0.3152946747300847	none
TG 54:2	0.47267073988701136	0.5214842408897746	0.513818637117831	0.8949991252523171	-0.14178809639532203	-1.010198487528284	0.2891901471490051	none
TG 54:3	0.20916579839274552	0.1873923205187927	0.4911751292268446	0.8949991252523171	0.15858513808567734	-2.336573694386737	0.3087636319177828	none
TG 54:4	0.021351881889407773	0.058050198533951956	0.11923709999718027	0.5994990565793846	-1.442937771005402	-4.828024074104618	0.9235885951229509	none
TG 56:5	0.011045036684849862	0.016993075447812082	0.9961686179664438	0.9973658326948209	-0.6215487681324838	-6.1896835952576605	0.0016671438510537592	none
TG 56:6	0.03032668098342293	0.048786564889436064	0.10302125651042253	0.5614658479818028	-0.6858962902645137	-4.700320429659918	0.9870731575013035	none
TG 56:7	0.02634550004821765	0.04943559000838653	0.04347877339217852	0.4739186299747459	-0.9079934878452774	-4.79230288294702	1.3617227165756822	down-regulated
TG 56:8	0.014700249826073817	0.02096874941296648	0.527110380102752	0.8949991252523171	-0.5124001475099643	-5.831815442606054	0.27809843137191514	none
TG 58:5	0.00962184058717181	0.015396573167269972	0.17770180713815625	0.7119293393879644	-0.6782244819462604	-6.360359146368369	0.7503081556154153	none
TG 58:7	0.017479566577319028	0.029756717054615404	0.09669370279619582	0.559362824132686	-0.7675459559006643	-5.454413799554805	1.0146018085428026	none
TG 58:8	0.012572733669762946	0.022079910186080798	0.3447002427909184	0.816702650961886	-0.8124359369269267	-5.907339854526063	0.46255841069498543	none
