feature	KT-539_D10_D60	BS-671_D10_D60	KT-805_D10_D60	BS-336_D10_D60	BS-082_D10_D60	BS-351_D10_D60	BS-377_D10_D60	KT-313_D10_D60	BS-364_D10_D60	KT-880_D10_D60	JV-138_D10_D60	KT-412_D10_D60	KT-771_D10_D60	KT-723_D10_D60	KT-538_D10_D60	KT-716_D10_D60	KT-974_D10_D60	KT-537_D10_D60	KT-445_D10_D60	BS-346_D10_D60	KT-663_D10_D60	KT-695_D10_D60	BS-064_D10_D60	KT-705_D10_D60	KT-347_D10_D60	KT-515_D10_D60	KT-718_D10_D60	KT-417_D10_D60	KT-522_D10_D60	KT-312_D10_D60	JV-157_D10_D60	KT-193_D10_D60	JV-035_D10_D60	KT-434_D10_D60	KT-247_D10_D60	KT-612_D10_D60	KT-525_D10_D60	KT-352_D10_D60	JV-148_D10_D60
FA 18:2;O	1.5997597081225265	0.5181339517213649	7.800200608316516	1.5307268997548138	1.1210324149776452	11.076411147510388	16.021874038969536	0.5775820113549236	0.1967456998782896	0.6465368719918457	0.23779693064841004	9.754859921160808	0.5811659724962115	0.6328847483908392	0.5518725553661811	0.13464711697355009	0.6410541123345783	1.0799288953907455	0.18717474873148665	0.359971616779446	2.1983770967095966	4.295957594924941	0.3040048309128273	193.3482055180715	1.372635234495773	0.20109663856380577	1.0903636007748534	0.24676070563659946	0.5538961511271164	0.7878457574696691	0.5169596326187665	1.7567277952857976	1.3888720725043366	4.792013152312261	0.024144125394808688	2.0468776597351743	0.9179249912703732	0.21464698222591638	1.3461083950691344
FA 18:1;O2	0.5975572773725948	3.1495823443790245	0.6510266704903929	0.1845485615826275	7.939126961373307	0.36362560700857965	1.296625056642189	1.147251646183754	0.26030930823005677	0.7814302322192466	0.975773794540934	1.0035460782627774	1.121815853962332	1.152702495004867	0.19864907104575016	1.2304806513424025	1.160046707087863	0.8290512781710467	1.0150919329247425	1.7279137367630664	0.6759319140129862	0.8481956533898998	0.7547651836244106	10.091116293861976	2.6712016758712624	0.43649438372799015	3.1708291708291707	0.1441133270045821	0.9299718077952164	0.7079566219114959	0.4811599889494356	0.13707158470130618	1.8000512524825423	7.607857563272514	2.4342713647959187	1.8802773194471778	0.8423868150886993	1.5191666906040846	0.30022198655258364
FA 18:3;O	1.578104401848625	0.6505728470498378	1.5240748765057632	0.6569763061739556	1.5879827308093748	2.2248666666666663	1.3792181986364729	0.8920436985178515	0.7523709413688391	0.7644046094750321	0.9866035923443197	3.2762000000000002	0.9073023573572422	1.004961386825746	1.2414833333333333	0.5840905282965368	1.1266095023896543	1.2834460282297815	0.19706770503280763	0.8924454492719133	1.1697709243468684	0.900420359009316	0.5321649356523899	5.714126432228628	1.6463999999999999	0.7295484011351171	0.8654661016949153	0.5668072938309515	0.48895473159005465	1.9852614015572856	0.7249316333672461	0.9327393053332758	0.8561780240713481	1.6660166666666667	0.11323610434667003	2.8816133372512023	0.8602347435750709	0.31701850677373666	0.44309546491791657
FA 18:1;O3	1.5528341126756833	1.1226239284383153	1.4664333333333333	0.8893149993692444	4.66812261911885	1.1842124356090837	1.0949893569347973	0.8143432999904993	0.740605134409458	0.6653829235230221	1.014631177573808	1.3397387235296119	0.9259899512486319	0.9257150548489129	0.8292449301672156	1.0	1.62785	0.8648731059717597	0.21187544149521725	0.8728034446642616	0.8437750495717842	1.0	0.6151448666160881	1.8125351320966836	1.005829275105352	0.5948250223059384	1.6752	0.5803309862774323	0.2347550481112941	0.6512282151740799	0.7798081671908711	0.7806521490090709	0.9178934668261242	1.4893166666666666	0.260029264356696	1.3397017765703054	0.7200720072007201	0.7429932562024377	1.2968022211334314
FA 20:4;O	0.8434857089943824	0.9900613482703036	2.5944063391982275	0.48041507862793453	0.5258326199163847	2.30975	1.5687647088278003	2.2573499999999997	0.6632894572935266	0.8128942777976348	2.751383333333333	1.3503166666666666	2.1262	1.3233963770204653	0.5052716677333513	0.35807855049802756	3.2169499999999998	3.601383333333333	0.7185074164881443	0.8393617219257877	1.3301185014969934	1.1984302274797538	0.2648340152809227	1.1244850239394277	1.0	0.8203902598999754	3.7886580942960766	0.8265798123598685	0.3514783598906166	0.8650222931239006	0.6508298080052066	0.8051501203932631	0.9081338286797033	6.209316666666667	0.35660745011793926	2.9183166666666667	1.0	1.9285973837209303	0.2360429755577499
FA 20:5	1.3943141597499638	0.5655398102557945	0.6742208155518743	1.4211835724388764	1.508755536623015	0.985326330790953	9.166962468644991	0.6031316792119692	0.5162177563006735	0.8521332837534153	2.2598551468969776	5.282493458196187	0.7436537092820119	1.0176820329785392	2.430627234319142	0.04154458844274001	1.1775278374545404	1.2903541631193596	0.5244888040270786	0.27988398185256685	0.999583596214511	1.8465663673865562	0.5228368340313911	25.491439385725414	2.0020443370344196	0.9049130116858211	0.3175763024161193	0.11966680064945635	0.41371530042265353	1.3237647902821603	0.5973329952514868	3.8063246256502845	0.589929585093706	5.818667848585161	0.03036778041381429	3.6334677803537963	0.5204893837917065	0.15719738073785675	0.8154805090690449
FA 20:4;O3	1.0	0.509768174759861	0.9702689819011598	2.828266666666667	1.116002781096643	1.0918176932493358	9.044883333333333	0.6082416746920777	0.2568688072842786	1.1647824630258936	1.0005531386883137	2.55569354438097	0.8258452774715177	0.6462919043651048	0.5078333291013889	0.09702608479249394	1.275746867019065	0.864662415224213	0.5657370070216118	0.2494989229963157	1.4582166666666667	3.2971500000000002	0.5331079427923219	12.893733333333332	0.6643291606363985	0.27947238522836176	0.8367285886610374	0.261750095529232	0.22665371126664338	0.6575107745720101	0.7371734326549526	2.6734355724341454	0.8798962897323553	2.9720266844185095	0.054046681868239355	2.2433666666666667	0.8328124886707222	0.393387074736986	0.8516920281626165
FA 20:3;O4	1.2974582296480626	0.7377590090304501	2.3696218579367883	1.7404408930010868	0.1905622957850711	0.2986487878264005	0.13248904917912116	1.2272220691616527	0.9272123886885343	2.1374118412594765	19.668683623876717	0.5781344078551249	0.7075898104948063	3.4038938094605267	0.3860497107784365	4.421881923628307	0.9044199819005655	3.677459567272254	0.9817565486970454	1.3855461398813247	0.7169847995039142	0.8821850608352425	0.28249311571398683	0.25861202740116956	0.3385201685672277	4.226326408235162	0.28093268398316823	0.565283373623422	0.11099002939293706	0.6330589213143374	6.5759	0.2176819035622274	5.281118016287227	9.766488538029453	0.41715840113088554	7.145981426278378	4.05184608007672	0.4858617864155804	0.1332293744001636
FA 20:5;O	1.0421580842820324	0.7165462470890308	1.9521333333333333	1.0195833333333333	1.0975	2.016474030724214	3.9771	1.0	0.27643851841530004	1.5727925232388091	0.8709480209281164	1.3253333333333333	1.160750679347826	1.9924764449444525	0.9571667863125148	0.39398171295897194	1.0872333333333333	0.7365541241706062	0.5374865156418556	0.8793656842197829	1.0	1.00405	0.8658508427614869	20.633216707037306	1.7134462395864918	0.7026748489249075	0.8779888202756885	0.6140934445524794	0.2582891167078821	0.8801138280550951	0.59928850942725	1.23865	1.0455894175253964	1.23905	0.07564439210051023	1.2270530617540216	1.0219027829819123	0.6848475722757599	0.9017373175816539
FA 22:6;O	0.6458913517040932	2.61814271725394	10.739402253461474	0.654080554509716	1.8577730142422106	1.2864991546968023	1.427842922576358	0.6641113840939589	1.0884876735238516	1.0791608377056192	0.7912445319703683	1.6432741245109355	1.5830255309640568	2.232789557434219	0.42366227636863796	0.5950167186026111	1.9974760237930727	0.6844696423881778	0.13585337361353647	0.6156268044762301	2.5918457418930507	4.049599594221089	0.7523719157998835	0.924889987695262	0.6602314638943941	0.5366928088618237	1.054342111793342	1.3226390284721263	0.8054538320489941	1.3042049279923513	0.3252092062092786	0.5848046139004641	1.4362995120211273	2.613239883500235	0.28558075136732086	14.869115912622139	0.32689921525996635	1.0504831565249093	0.19231118340025546
