feature	KT-539_D3_D60	BS-671_D3_D60	KT-805_D3_D60	BS-336_D3_D60	BS-082_D3_D60	BS-351_D3_D60	BS-377_D3_D60	KT-313_D3_D60	BS-364_D3_D60	KT-880_D3_D60	JV-138_D3_D60	KT-412_D3_D60	KT-771_D3_D60	KT-723_D3_D60	KT-538_D3_D60	KT-716_D3_D60	KT-974_D3_D60	KT-537_D3_D60	KT-445_D3_D60	BS-346_D3_D60	KT-663_D3_D60	KT-695_D3_D60	BS-064_D3_D60	KT-705_D3_D60	KT-347_D3_D60	KT-515_D3_D60	KT-718_D3_D60	KT-417_D3_D60	KT-522_D3_D60	KT-312_D3_D60	JV-157_D3_D60	KT-193_D3_D60	JV-035_D3_D60	KT-434_D3_D60	KT-247_D3_D60	KT-612_D3_D60	KT-525_D3_D60	KT-352_D3_D60	JV-148_D3_D60
9-HODE 	3.223302958298494	0.9873139174280975	1.0225720595409011	17.34346885438338	20.901049188127125	0.9285116623001674	2.154163523467323	0.5393906549327916	0.3553215599384463	36.08355813597582	0.14264216422281747	1.275951233374694	0.28591492994126	0.9342551844538893	3.3314249903857007	0.38845584687040485	4.792110032676424	0.5093543812049084	2.9811028392870442	0.818609251615681	1.3370968256839733	3.2521664225675644	2.8332911951807884	9.716561341822674	2.667281222231177	0.12104004777728739	0.9183555282571865	0.21586649373902464	0.4573846941984597	1.432614692452657	0.30472883278848667	0.3525510524093002	1.2123718817971645	2.360757848960543	0.008279082522359326	0.5735588334341654	1.5503050650711112	0.21106059271366356	2.735421478060046
13-HODE	2.404475453496479	1.2342847200746954	1.4700884075768605	9.50038869009214	21.811315391258034	1.1218054805974687	1.6290344609964822	0.4825350799900558	0.241289813296823	16.566104962743093	0.19450600849603486	1.6659181289723666	0.47913030473309776	1.189870561969785	2.449322448014225	0.606938704723826	3.6228954606263555	0.3328952162482275	2.248162752595607	0.6277308936035965	1.6035203040018688	3.7444846570859456	1.8096779498932953	6.244631353483375	2.3178675144892855	0.1367886801629812	1.3035014349282668	0.20892798874331675	1.1410080736426587	1.127504773111832	0.4312241375422691	0.235130093620802	3.1416827544444175	3.601426850749206	0.022993609370382136	0.9693728112066221	2.0251084819350114	0.35862248074393965	1.3176362384883644
9,10-DiHOME	0.8043357947567134	0.6289356010438112	1.2077645540579294	0.7550860858837286	0.7113547850905025	0.7758949678958564	0.6354167313266997	0.3641260184525992	1.4664896762001927	0.38982411810395995	2.6188501605217955	0.7865504011575157	1.3216849252373806	0.6907372303909012	0.5026248580076086	1.5871992717181433	5.569239511199086	0.4252153638345691	0.3487851165105933	1.8007901877501564	1.1360581524691522	0.8105468329812271	0.7803806307511886	11.002165649467674	0.9404227766139781	0.5083176798724953	1.332510923420014	0.19445493007228232	0.6329413228797212	0.788857551441964	1.0184696569920844	0.1850457675380072	2.3080060648771012	2.0010986855012756	3.0535382121598644	1.4462844946337474	2.4724630677507995	1.0477766926148278	0.6490769259537276
12,13-DiHOME	0.39862170837081706	0.9845685919475922	0.8885615548172033	1.7902297310335213	0.32572247135027405	0.5478091847966089	0.7292509080940305	0.3843363237856315	4.476539542523746	0.33063994005275715	1.8855066232435598	0.8377992498710282	1.1814269071979018	0.7441875854766841	1.4606443305033445	2.2184729976450663	5.381516332086477	0.9311508800696883	0.3666270928052021	2.293164209442604	1.1331629136530592	1.1743967366831776	0.8863996563194836	10.839186945713228	1.1292557386913427	0.5674613657376832	1.7547450153374233	0.18221705356336373	0.5431024175199582	0.8645589015555345	1.163688722312582	0.29823266829748396	2.5244783501155625	2.4698845506758715	2.8872091694908804	1.2675232623741526	4.5269855053102654	1.4781221156704158	0.3980350806042786
9-OxoODE	1.5520721266762634	0.6772388772197823	1.027121067683508	0.8798734320262176	2.6714465319290253	1.3849200000000002	1.276553952973152	1.1745925099772905	2.2341392198084558	5.209870795018042	0.8612330479151388	1.3261500000000002	0.46057126188849573	0.8859619331689382	2.9509666666666665	0.7611323770122053	6.206676974978915	0.8924739912550307	0.2730932178058005	2.612663800925169	0.7425466876229844	1.0441660986139514	1.3920547775107102	2.7843551486877045	2.3319833333333335	0.5778398324523786	1.0215427580893683	0.5004754090278414	0.23749213847465445	1.4243362189872806	0.5804417314255615	0.8398806176737749	1.1463221923976101	1.5453833333333333	0.09663328974263592	1.1141182474752944	1.055977314055367	0.3308330194032626	0.5774050852589524
13-OxoODE	1.9623	0.6202642667836101	0.9513338742006298	1.61919146684037	6.9214559852312485	0.6030271965265633	4.060675844298134	0.678119349005425	0.478229946193333	9.784892167934943	1.4216333333333333	1.5771666666666668	0.36056175521462436	1.0	2.3986175713951616	0.07983759564881446	8.48095	1.4851	0.8300416186689457	1.164147714852142	1.0372166666666667	0.7485310078970021	2.4350911002102316	2.7320550904671888	9.206213212735497	0.4375646549559593	0.9005545915968023	0.260129833227689	0.288346332089974	1.1251778301439421	0.7164785224050668	0.8047782461883377	0.5702383903021564	1.6960833333333334	0.053354843344850335	1.5905333333333334	1.2582626262626262	0.38181117667176045	0.3596259889714697
9,10,13-trihydroxy-11-octadecenoic acid	1.0261355658290392	0.9928355489294738	1.2658	1.0057474454396367	2.1636151498833245	0.725531451788435	0.8402419896930317	1.3465437913109568	0.8227153575938957	1.6788744099077781	1.0444648690273621	0.7888260687295346	0.7461944085165655	0.8075913587724611	1.2614327808135453	1.2448000000000001	6.466883333333333	0.703663742552892	0.18764880023989164	1.5377632957058072	1.2397446174183295	1.4175166666666668	1.2565769238655704	1.5268877646617949	1.0840630047484303	0.6779716466739368	1.4296833333333332	0.5139538469445444	0.18594207580242858	0.5626822852510867	1.0310883522653427	1.124316555753429	0.7952840073237587	1.9297499999999999	0.14695403809986413	0.7511925181225195	1.01010501050105	0.7129142692156983	0.6532745386248572
9S,12S,13S-trihydroxy-10E-octadecenoic acid	0.3594649632268934	0.9150453133912161	1.3159664981246475	1.0766789081751102	1.2780826061785122	0.9026124177603642	0.811162862609435	1.4059646149723715	1.416846814468327	1.3201931162047125	1.1892479754342655	0.4676267996906834	0.42607281584422774	0.9863359506861379	1.698669980596736	1.1410826149809925	6.079580214369202	0.4531058868501529	0.13834307786785463	1.584467787882108	1.1760658889210758	1.9924719202625796	1.1965382138520608	3.1402924510762817	0.9800029129041652	0.8309476620421343	3.9851589903919478	0.22867075772340595	0.09996153019148604	0.7122428572254301	1.1970311190853002	0.9169535005164914	0.8125417465030449	3.8262666666666667	0.11324345395267046	0.6165907393364388	1.96137327007832	0.604184670878534	0.6528098261932445
8,9-EET	2.6646475091055004	1.7678043349685144	1.3213266305968558	0.48041507862793453	0.9299867844705061	2.22236	1.5719593410445143	1.4119166666666665	0.7580035709836815	0.8251995637550061	1.4183333333333332	1.5412333333333332	1.40365	1.817969668078313	0.5052716677333513	0.35807855049802756	3.601133333333333	1.0	0.7286526509566905	0.3614108689121251	1.0309881833963719	2.094036611387714	0.46061256107734483	0.9479580348637248	1.5802999999999998	0.6818315979339181	2.1398367952522257	0.3265199503689675	1.0530758065421535	1.1289074324047939	1.0549300357956395	1.0621784402455636	0.9203755548695458	3.1067	0.3029820982941532	1.0	1.0	11.99857857387141	0.2360429755577499
5-HETE	0.22584600704434626	1.0272913586467496	0.4150402655725662	60.319497284206086	15.827305336266992	0.10256436028227872	1.2203679359059372	0.4131413150110439	0.027556585564024356	17.190387923038937	0.43133272537048306	0.34500270141401773	0.3887200380934281	0.19953332072304256	1.1086839377286057	0.015938720568403137	5.320999931146655	0.27246734238602055	1.9034616374767819	0.4389070892112946	5.447059526369872	3.6060071504483844	1.8849556919650907	3.906542423371742	1.3820198786557403	0.6516526430838794	2.3523834476409964	0.22146879447137374	0.5910763839996618	0.8228805209729936	0.42140212745407524	1.2507746162133824	0.042287430704255266	1.5247754245351972	0.013740592338870216	2.376716680755142	0.346224609852101	0.27555115629821886	20.21235351231738
