feature	KT-539_D0_D60	BS-671_D0_D60	KT-805_D0_D60	BS-336_D0_D60	BS-082_D0_D60	BS-351_D0_D60	BS-377_D0_D60	KT-313_D0_D60	BS-364_D0_D60	KT-880_D0_D60	JV-138_D0_D60	KT-412_D0_D60	KT-771_D0_D60	KT-723_D0_D60	KT-538_D0_D60	KT-716_D0_D60	KT-974_D0_D60	KT-537_D0_D60	KT-445_D0_D60	BS-346_D0_D60	KT-663_D0_D60	KT-695_D0_D60	BS-064_D0_D60	KT-705_D0_D60	KT-347_D0_D60	KT-515_D0_D60	KT-718_D0_D60	KT-417_D0_D60	KT-522_D0_D60	KT-312_D0_D60	JV-157_D0_D60	KT-193_D0_D60	JV-035_D0_D60	KT-434_D0_D60	KT-247_D0_D60	KT-612_D0_D60	KT-525_D0_D60	KT-352_D0_D60	JV-148_D0_D60
FA 18:2;O	1.792479777533182	0.8387107210367473	0.5705028254071095	1.1594670426137255	12.144158008499893	4.84610700202567	0.9099148116314583	10.45376475280978	0.11375143163233516	3.7406886832648065	0.31289159926721316	1.2369354008221558	0.18454554391940028	0.3142451167408498	1.5839145585948138	0.22216882726605255	1.4242175958795071	0.5910413295541289	0.043230308727094824	1.221742194246562	1.1282563753805495	18.831253498811176	0.39160221444697857	11.24556922930723	1.0720280752287183	0.06056934600790609	1.348810383579581	0.35297508235105074	0.4450776990591969	1.4945611556520035	4.647814444567232	0.7028873132445652	2.417397554637371	1.130484991514637	0.020435953881076246	0.8243909736095318	5.110579600041525	0.1283628579593804	1.173727542665187
FA 18:1;O2	0.8509044593713513	0.9774452851466713	0.7208156008029826	0.6814775069573416	0.7671510438645376	0.6268519863242177	1.4650370269213342	0.4486345124491522	0.44287420151408013	0.35955285408496684	0.9300548909467474	1.5904576101330075	0.7236129376118833	1.0074132896152468	0.6054067653180248	1.6837406670533217	1.1940279867871393	1.0547139037882736	0.3990386709392403	1.2308431032593634	0.5722404739115814	0.9971429923712734	1.159712118189206	1.3834562553951932	1.790653208912588	0.9151653574681237	1.1031191031191032	0.12859823143794707	0.751645343021113	1.2563710858141621	3.0610383526651477	0.04592397924513954	4.050825378520939	7.581400824014127	3.8854565263605445	1.291851470610496	1.1457959890088278	1.0256656995949789	0.5919881820877422
FA 18:3;O	1.3686642927494508	1.163767424097766	0.7799636016985875	0.9434964402757373	1.8991899136540469	1.1460571428571429	0.7956992931127024	1.5424421182762467	1.204181266059332	0.8860532340045784	0.968662528274993	1.8256833333333335	0.5458230024640562	1.372768483380831	1.8874666666666666	0.5382979546069675	1.2942648299128479	0.9111933287714131	0.1004980597060531	2.661346700182951	1.031830501342772	2.333461145194274	0.7207819276787854	1.4231914675117	2.1581333333333332	0.6073238619364081	0.7225250385208013	0.7382573970123183	0.2122653771435759	0.8262804081830052	10.12047679863772	0.6413426186253731	0.8236102692873842	1.0	0.08320198599728741	1.8773913177958896	0.8508246544335508	0.28611348214413446	1.8288617615998701
FA 18:1;O3	0.9720761415268045	1.131582943360804	1.0	0.976460199318784	0.9831767685833384	1.0656605963868533	0.8402419896930317	1.9019666390694767	0.8333174143292263	0.8898404747156464	0.7452212686150063	0.8321757554470366	0.7461944085165655	0.8075913587724611	0.8105164250722958	1.3320166666666666	1.0	1.8462729277102783	0.14096250485518957	1.2799807983242175	1.0125722482386197	2.1958333333333333	0.6973794828682155	1.016060387055328	1.072878083140036	0.6892733220977496	1.0	0.6442240153500882	0.19630837830252126	0.6078123953403093	23.34697564399158	0.7823184511721394	0.9732979139987511	3.2131333333333334	0.19261285744966553	1.456186696380504	0.9000780078007801	0.6186970240673142	1.1206706951929881
FA 20:4;O	1.016112105685536	0.9476046341717984	0.6390320794103864	0.48041507862793453	0.6521863805241328	1.0	1.4995643683340847	1.3932166666666668	1.3530844717573949	0.8867809824066182	1.8286333333333333	2.4871	1.0	0.33258686060176046	0.5052716677333513	0.8545962365944341	1.0	3.1832833333333337	0.24436534247802752	0.20794550921605692	0.7885926584422882	0.7486991352524988	0.7332503520085453	0.9732274307488649	2.0163	0.4919242436664753	0.6181998021760633	0.3265199503689675	0.34766116809276737	0.490857773959995	3.6935459377372815	0.3873241709648891	3.530907697384529	11.2252	0.25263397791629155	3.3373500000000003	3.0115166666666666	0.6412448700410396	1.142782395914883
FA 20:5	1.0886510876989628	0.6526172391017174	0.6768981821772185	1.159438775510204	8.248146061497167	0.8847068847860593	1.9139689526243553	1.9177678654400152	0.7752576579486972	1.30228121513912	1.97099793516199	0.6179436617606262	0.5052014062129305	0.9712735252073678	1.0952876178095547	0.04603829624613653	1.279329373604617	1.3347948237697937	0.18971474859688708	0.7172449609516625	1.0603028391167193	3.8218393593787914	0.4182179423624149	2.960503878643313	1.4528928509001924	0.4622590747920145	1.0702992659514394	0.12047646008825577	0.6199528147532842	0.36679553523388503	5.543503065787654	0.786436860767033	0.7464066731665042	1.1318716325710885	0.023505356636306828	3.17176930161654	0.5052589079114331	0.26479801998864433	1.3220964024451347
FA 20:4;O3	1.77435	0.39757501912409365	0.3516614047700916	1.6100333333333334	6.397845325125048	1.48660914220882	1.6388	2.1363981955496985	0.2018405255207983	1.3769970803618434	0.938295136864451	0.4515997922640955	0.6890848952590959	0.3845907313633742	0.8295118875318453	0.13231554107006807	1.5544633842133397	1.143511489017107	0.17494657469335465	0.4885022579652531	1.3879666666666666	3.957233333333334	0.3336373139971975	3.604916666666667	0.4865344732405294	0.1969201685636643	1.259512665862485	0.22700015511677266	0.5861075023478047	0.64254929794257	8.113184766724881	1.050361626472509	1.7988562332824627	1.0915541832500038	0.05246793334530168	2.1166	1.3787205348144174	0.5234430933187595	1.0588519191460368
FA 20:3;O4	12.543024449974327	0.31337736542382955	0.677782709683696	1.0721059825465251	0.7558659915161856	0.12573847821597645	0.5301722117087139	0.22809036696024673	2.1338693382461034	0.15206683740156102	13.351338253416598	2.1756132956633167	2.81468027828091	0.9845920529076541	0.2996854081237621	35.69279291020461	1.0461176088115174	11.815852230845943	0.9740270246290506	0.060379198077894033	0.21490885683077998	1.3364206422500022	0.6364584392481192	0.9075132587271382	0.059008364435658746	0.8975570602271166	0.25635610756782273	0.38212876299097087	0.09741282313136745	0.07088959257064811	29.41795	0.07938646434227194	4.954268980375991	17.619389706998636	0.5832261099178964	34.858762325154785	13.831864860545032	0.2878458683505661	0.5759421532621185
FA 20:5;O	1.096110191332844	0.7165462470890308	1.0	1.0	11.46965	2.15769254885568	1.0	1.6916833333333334	0.2911568239812581	1.237296397774453	1.0540121701546858	1.00525	1.037975543478261	0.8437631837997468	0.960740208981415	0.37184416360637457	1.1360166666666667	0.6968690055659794	0.35086899196931565	0.8793656842197829	1.0	1.6014666666666666	1.0209391595474486	1.2958334935342892	0.8862274584542528	0.7026748489249075	0.8779888202756885	0.6140934445524794	0.2515305754963866	0.8801138280550951	0.9041977943792243	1.0	0.988394357962435	1.0727	0.07407160502057339	1.1893649455111572	1.1778281159519024	0.6739714603409933	0.9825650528916685
FA 22:6;O	1.443287149735554	1.186829510419944	1.6943451695078882	0.483349741705928	3.335631282002436	1.7247449342052368	1.8886053663622218	0.9861928360530261	1.5450897764518199	0.3098428024882804	0.8891225633111761	7.576190076641213	0.16419563322203412	0.1557963334450189	0.7931848618678972	1.2842808431607884	1.9054114843842553	0.6000799016239858	0.15585332565932794	0.1342046762477915	0.944036270688826	4.924900811987671	2.971494933746697	0.6742110156206685	1.557144887104269	0.28921984105136794	0.6610112926199895	0.6118879665385086	1.1310351132467167	1.2065644097210224	1.4459737150040124	0.4734760753007669	1.4195246714984264	1.7627778512369614	0.11728758695755052	9.55382686634562	2.7005093591289726	0.2973330609721117	0.9663759855182613
