"PLSDA1","PLSDA2"
-0.0817012223299269,-0.00145040356961278
-0.0974574023776081,0.0530342066415471
-0.0988047036059255,-0.0145385387583532
0.0598960043952278,0.134858543180735
0.0539036251720732,0.298241019902512
-0.0546520257298369,-0.0635886152961543
0.121318236173351,-0.0374370666716383
0.112382085392635,-0.00205632976277104
0.11430626033371,-0.0393519843671371
0.128006753289944,-0.0880922110401168
0.0651751634738221,-0.0525327742042966
0.12981109888425,-0.137808237820731
0.0800268923960923,0.25973068088857
0.0945760095482699,0.065230108100024
0.0818164822900554,-0.0109611945648633
-0.0511517469019731,0.0611378754598532
-0.0741875557477762,-0.0631737062770605
0.131499410640554,-0.154856194028333
0.136569816354157,-0.142648722610614
-0.136363897969124,0.126934352829168
-0.0679627368965377,0.121368671203913
-0.135613355550065,0.126328888368029
-0.135696048549298,0.0994856423519412
-0.130353508955465,0.110062996867812
-0.136145985394143,0.110448730919476
-0.133365006568037,0.118432868826285
-0.135124318836245,0.107731292341167
0.131890515070172,-0.115122498850199
-0.133208197491445,0.0729783749295434
-0.134290830661115,0.12472523482357
0.101738606952996,0.299170035083778
0.121772664236753,0.0763261739787826
0.114721213252674,0.215523148625741
0.0990588766259774,0.16890162217642
0.121838983852076,-0.00172754050764023
0.112820621859583,0.0397717219096223
0.127711794439703,0.100423164560493
0.127105915878113,-0.0158058483691654
0.128373029575386,-0.0284795610255578
0.125653596662686,0.110950144348296
0.0830572056821212,0.121289989814395
0.12024563747987,0.0659590194915635
0.117250635200521,0.0866897285526362
0.131761535554815,-0.0390538581793975
0.124735169334358,0.0771545455527906
0.132587469319466,-0.000175091839174626
0.131098365379775,-0.00424490913201957
0.132665895155812,-0.00539315763346745
0.0861235228494926,0.114096535875819
0.119056098284986,0.129691061050806
0.124225883871553,-0.00668801159935869
0.116949010556171,0.060117880576649
0.129311116215451,-0.0429735129906036
0.0995823158945089,0.0611102702314337
0.133332622338129,-0.0207887672400028
0.13200641917326,-0.101808501252655
0.129125811021082,-0.0697601117874632
0.110725163381051,0.128625502920844
0.113185772302386,0.0692851309338838
0.12495955069955,0.00379959414326475
0.126035106664289,-0.0493825761270962
0.132364053712901,-0.0724720663504011
0.117184192487628,0.0714061265975988
0.0613675902181537,0.111153133139114
0.0921443629756071,0.0336898250843364
0.128106605558296,-0.0645460993323122
0.0589315893502677,0.188971066779812
0.100065087808535,0.142938693605677
0.0785769099135128,0.191738450193042
0.0590433091713128,0.191659255011569
0.0906950709738785,-0.122248410048603
-0.0503980418322458,-0.0406118026140952
0.050437146218379,0.0665133334906813
0.065694769636646,0.044825149335947
0.0686891988629793,0.0769532895644145
0.0728905645037036,0.0597406090736365
0.0778253989188765,0.106608000833681
0.0579710770406898,0.14732085442743
-0.134026040904879,0.189801476509162
-0.113276937547591,0.0869604628006458
0.0931453392386651,-0.00245319156258679
0.126378342489786,-0.11079410709225
0.0951563066511511,-0.0218105076648287
-0.067371544620714,-0.0330629385006815
