sample_name	group	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40
BS-082D03	1	10.567859923480231	-8.718428437276186	-6.317800728201992	-5.6443926439620835	2.4681424627236836	-3.211897441771539	-0.11879663019418228	-4.179590583072865	0.5525645296422985	3.5220295463693763	-1.2059008674144867	1.915723734017269	-0.8828553567781363	1.3309817874019316	-0.1297867070766281	0.1495415806733844	0.01726041726128054	0.5797185227218358	0.20798451782416308	-0.07759684192070908	0.4462804824311348	-0.16261509452669035	0.2403121418505274	0.05887958126588768	0.06562842097961438	0.02224096561979725	0.008604541170834342	-0.037742136994072584	0.2549949332516931	0.08178450165886937	0.011262234664305525	0.18629350449934218	-0.01125247373755005	-0.012542141123896976	0.008371230679508635	-0.01724211918078441	0.0213741071104839	0.0012014275775686185	-0.04351241023905954	4.993682319375677e-15
BS-364D03	3	6.476003992064099	-1.0960589970130938	-2.285337243778283	2.229279564376744	-1.2482389997359002	6.616961974269395	0.8631208882192616	1.334744585900758	2.337980836495542	1.0506887031773793	-0.740768554462981	0.42567516729866733	-7.217556026944111e-4	2.6329416531178835	0.5082637878764108	0.730489314635051	0.004723399989788361	-0.0690163766418795	0.7392795468209787	-0.6621543434888926	-0.19733591300613726	-0.9023932552677648	-0.5307914025628272	0.8663840263403254	1.7177664840335805	0.9501611489058613	-0.823237983834477	0.03992634627462377	0.23072932237276797	-0.4390966553610951	-0.30688939646162705	0.3139350520698195	-0.4512136561041452	0.19871764735482011	-0.35031241319231715	0.09586597839719903	0.22833003716138792	-0.04097866230810983	0.07556615596029627	4.1938085641270186e-15
KT-193D03	3	9.53972416559468	1.4104880868268748	3.093845677451749	1.771283638546997	-0.07096074775083362	-1.4216682605283832	0.17207535272036634	1.4561030931615624	-0.003764912585712907	1.2694606729777174	0.3360494027099424	1.9691395969302694	-0.7273779256553949	-0.5930126811795537	-1.7271649017694604	0.6407083141114113	0.46391616011504244	-3.2938501623836776	-0.27628098852160493	0.5574547690785535	0.8495658751656848	0.5108922628253811	0.5922664082261005	1.0366955789326022	-0.5639992844284598	0.9108102049025539	-0.3181090964889722	-0.24093723902000208	0.3295107607432006	1.216988945009592	-0.6867478421374951	0.08641841413496623	-0.22787623984501215	-0.587918768636529	-0.4930158338168425	0.29567395624003834	0.08057334086082604	0.36228369308614056	0.31133963637776924	5.0596378046142974e-15
KT-247D03	3	7.098664954827301	3.625098483421961	2.74374985591022	-0.11161842984131251	2.311696415486926	0.22190794382265153	-0.14762048488952492	1.1761271986286979	-2.764968838354878	2.761155679417118	0.1682652197714105	1.4086467269392138	0.4797318997482712	-2.2803081319608536	0.9006039562200804	-1.147435028384239	-0.819084541755297	1.7773828670267866	0.3698809337569621	-0.99743808141283	-0.7943654024886782	-0.5450165217524363	-0.4078723644171786	0.5930297099722192	0.6747394359717555	0.41569266375302927	-0.3857348673601191	-0.44976769961177043	-0.4311196746685368	-0.43526865776428963	0.8667497890987663	0.03585876474103052	0.5334823365508661	-0.8562505471403538	-0.14718194547547683	-0.4485007175561836	0.15242490660568964	0.5506682359576689	0.3643413473426671	3.0621271216554105e-15
KT-312D03	3	6.769627974849318	-2.91591497945801	3.419528252851211	6.393996830908997	0.6408508296474789	-4.472655452946478	-1.1801435507584888	1.6451610627507245	1.6911494948867873	0.08015199702310796	-1.634849375729326	-0.953006393708347	0.2589089487122579	1.025597435852191	-1.7587962104377264	-1.816091218729264	-1.3627430932430213	1.9443800699347775	-0.7979849821689727	0.6663759869254368	-0.4447038503800111	-0.15787633468943083	-0.7727066506531814	0.47376545566978007	0.9524595232687665	0.17762712785698637	0.1656827964970412	0.37987577240121656	-0.4625317870604305	0.6965571210072762	-0.08765322216692908	0.13414602664166617	-0.074066840694602	0.6069210930649643	0.16512431983632148	0.22476231150420103	-0.07806471715683003	-0.057100189398825704	-0.0389718965955996	4.30234955981171e-15
KT-313D03	1	10.602260038524102	-3.9146646183785245	-1.9137914019786186	-2.93741998218489	-1.883736874226485	-2.4130361460695635	0.013010459915828797	3.4357455665166623	-4.030377273460544	-3.904788492109581	1.023890508794161	-0.5621196716688907	2.6730010352730753	1.0386149395348452	-0.2144602132355194	-0.2198066409703881	0.24714861509667835	0.43450532251527196	0.10949079637327042	-0.8339230911008303	1.5917276950425703	0.09978985726580328	-0.011134695227173218	-0.1297070319784437	0.5243350223452415	0.5334731034813612	-0.3539762860196962	-0.6242897381812046	0.5916254648300922	-0.34192514441580674	-0.3439992974274018	0.3894153862356991	-0.27311763850410703	-0.09673179699353628	0.0036100419383837666	-0.16959140994644534	0.09901419240168625	-0.13106639432738829	-0.007361999542753803	4.9999817918248626e-15
KT-347D03	3	7.724362892127919	0.93093770226321	2.429554394342696	3.6802022434682153	2.305316659836263	-0.6421600061645109	-1.2831850399972564	-2.231333937639743	0.2974498856838178	-0.761690279800403	0.851722277424336	-0.13400299186144202	0.19526752228542413	-0.27399399613047465	1.892715655806795	0.47716300461261985	-0.9189029716098677	0.2651399720220617	2.4852841677234685	0.005096475752886848	0.3876894483835395	0.8951039135162832	-0.2439492931792176	0.709116532296912	-1.3282109845285395	1.0961893852849192	-0.29097493880614045	0.4489872609332781	0.36637379277561616	-0.952790576271656	-0.5712557092894074	0.0935334602162035	0.3415251408163802	-0.4398098972180314	0.6552295559252299	0.7052292957837976	-4.416455495828845e-4	-0.40949909552412245	-0.3817987855722319	2.7016866010091023e-15
KT-412D03	3	5.970013591275852	3.339314474045549	1.511836639069725	-0.2835426310989315	-1.0809593853054253	-1.5265697993512177	-1.7965475085235956	-1.9564957166042918	2.1854844656592194	-1.667035220355206	1.3798750032627585	0.7620104300588795	-0.042076553143212424	-0.01565911922917738	1.584195687936116	0.7780943504428391	2.4449623531333295	0.7434637978888016	-1.2348128827560718	0.9698579286098113	1.215269569695876	-0.3772031024884165	-0.11740025750926544	0.8440597493448372	0.5319285667086988	-1.2239126940345357	0.04988217807423033	-0.7290476178576254	-1.2747200425141163	-0.6743510051707388	0.46910973996564787	0.18999835553463196	-0.3188818772498214	-0.05823301257061087	-0.3237208993673555	0.6364016126989563	0.07738612088892832	-0.11351386854272048	0.4860372198578448	4.382754066083901e-15
KT-417D03	3	9.557237243099145	-1.06651969679302	-1.758968572656506	1.3132423670536177	0.8148195467366417	3.9836236420337268	-0.48042006973251966	-3.4658514437351604	-1.2286621305626315	1.1585463293896905	3.0257356924857426	-3.405159966927501	0.6086764646210503	-0.2979879134081511	-1.8174079937059961	-1.4772182213669596	-0.9510296643825238	-0.7248348959029366	0.08497071222334213	0.48329319713219354	1.1629411311975493	1.29384874493395	-0.8206421026298067	-0.7214460920976993	0.3266650489972037	-0.17471500039998752	0.9816196530470652	-0.3799230142099554	-0.53028866898076	0.2439768270468782	0.34726898239448184	-0.19180980741022643	-0.05497051527566532	2.611304187485447e-4	-0.22205714033512453	-0.003144733728268737	-0.038031991219841105	-0.00529566965653562	0.1578777908882949	4.702907064749076e-15
KT-445D03	3	5.954063732862951	0.11305837117906861	-0.19213085996660637	-0.6345615109155462	2.094494131235981	0.7207027011955239	0.6009750476003073	2.7619574100127857	2.7083133182328827	-0.12813175457486498	3.185963000598145	0.1594451892742388	0.5221566073692303	0.5166510433481913	0.05297550559046204	0.35358429943612907	2.487671349932591	2.166051452429456	1.8896213435057885	0.6626410744115571	-0.3022523237415805	0.3719225180084958	0.4593605282386722	-0.762008169221493	-1.1274000666736446	-0.1025103269949691	-0.2110386262348355	0.49384159592610305	0.18204431438268148	1.2111710186116813	0.41399275918541817	-0.24111838238229086	-0.07901404220484895	0.18242981100794234	-0.25463572694296804	-0.5145439060245413	-0.01924181768026721	0.2606026864919711	-0.211807798574898	3.649827227784673e-15
