feature	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40
CAR 16:0	0.01839109061629597	0.20604353669903341	0.675504969939549	0.08534251221760408	1.5752793103956564	2.836207907227436	0.7299509186737086	11.521437840202271	0.008809270024972886	1.5014280857182993	0.8464172062385454	1.1231153986104356	0.11653169128325248	0.7396711360218841	1.3280111786346187	7.385439416126178e-5	0.28465956491149774	5.357841880063995e-4	8.029216826795512	2.6555194030604152	0.6412231085515964	2.9038582424940107	0.6317747719975211	0.16017814678332834	1.6989926897285794	2.5403761189615186	3.1318851960507186e-4	2.190823865457824	0.6280293168416294	3.399328579272314	1.8472244005475607	3.5641361886201466	0.145575285971408	0.07098018062569188	0.18340511364800136	0.03428383769002534	8.762017394311966	0.48888755970422254	1.5518757529662224	0.023655982874829947
CAR 18:1	0.0027274628262106975	1.126941697144567	1.6168353067449759	0.20127528420167867	0.6041103032259865	5.488032150566809	1.8879782357214863	6.818282087403054	0.008407821070055584	0.2944789233733752	0.3278315914287957	0.04455328562255026	0.8644922170041803	0.3363325953338991	0.4700527380328174	3.972041142299336	0.0020365230692144785	0.25944190176566445	0.42538793049817164	2.6923059245327514	0.06196419190081416	0.5383998798064157	1.1604689969566324	0.10111947434759987	1.6594338386735021	0.4871737113186159	1.0435817558646803	1.2956953468325425	0.1508437946610636	0.156700624955217	0.13287921517868123	1.7481881673854989	0.5646110581938851	1.9391096421170597	0.4840913879241335	6.407517160909768	1.7264086540190884	9.063813631800677	1.4208751932777997	3.0517678778848487
CAR 18:2	9.677279517976205e-4	0.40511946464190224	0.430961958718067	0.882448692786207	0.9362137301711649	0.01929453388844109	1.1834390702301008	9.622885413001816	0.8472818316656605	8.845491077941862	0.37505304184518007	0.021975533914336175	0.4291215895868242	0.022766469652528175	0.0751359007045112	1.0344734626044716	3.1149759008980413	0.26430674766917134	0.9067856261413203	0.40634491360097236	3.8036068542311186	0.073815757780961	3.4987083925969354e-4	9.986928681014973	2.0497508270105893	0.042394448847907995	0.6485106220826061	0.7286759005419228	2.17582402859821	0.003154353400074992	0.008115068927665954	0.021152778867899225	2.5412944635114374	0.013741000404719157	0.2466924376818655	2.7946025764871205	2.6369591006421054	0.841078839208955	2.694590538424324	1.8876936934952366
CE 16:1	0.3080633279612606	0.01186418863472981	1.2067884589565372	1.369903720460126	6.18769680731788	0.42735588813254727	4.107638602313317	0.24374083792049422	0.15943592250818234	3.1489453526728694e-5	0.46907521847885736	1.6203038408136352e-4	0.22183411548204646	0.24807878563020183	2.867218763703805	0.003679988486700875	0.2740333407501056	0.7117111494291477	1.1821777047537516	0.806210446476627	1.8270301159946558	0.011080470237110014	0.15580116308034953	2.409560844866849	0.02288338619154209	4.798751969450897	0.3340905888297219	1.1648267560623842	0.48598455824816666	0.7121231234719535	1.986751534894554	0.11275786105163314	0.010706711032644546	0.013276403108419111	2.010386369448841	2.432347499571889	0.14857099755113812	0.3437591741042222	0.0016231755990058505	0.47566486207961295
CE 18:1	0.141596738943953	0.028075980742994874	0.192584694096616	0.20320424695569028	3.115110536480144	0.30915120610825497	9.1631317540011	0.012912011837885285	0.10123696602609943	0.021566036415117156	0.00712327848599941	0.2295261246054572	0.006988370691984879	4.2867525704628395	10.882788888402354	1.7305520777708063	0.006415343466651459	2.3263452465019854	2.424366153733928	3.829633590440068e-4	2.682103364834573	0.21077768675368275	2.519184869803914	2.8787354333600548	0.21844928230520078	0.018099569225020692	0.8808193161201413	1.5951239259231538	0.6261399799804191	0.6888443018725435	0.42316894525900706	2.8542236533354632	0.286680829246542	0.03755815066119723	11.853482406184217	0.205252818621362	0.26201836055497	0.7415885467355459	0.034279294075957346	0.08550485885328313
CE 18:2	0.25373855323036026	0.18758341526851124	0.5900446729957538	2.019840666688787	4.969460817877531	0.15447611340965994	1.1515780153029316	0.586143304980693	0.15604478097198754	1.848272577858229	3.2061774285011455	3.832561829313064e-4	0.05870012831395163	0.7357664742014005	0.08848875038624651	0.2864351484316919	2.6333837313063704	2.7531361466888775	1.6013386401710819	7.661476212141711	0.031262715777275185	0.11584838043117861	2.300047137063724	0.08775583606105851	0.644347495743574	0.677814653119473	0.6077945183949902	1.9204576101750916	0.0018062585682637883	2.821931305369716	1.3341699697656986	1.070214734742177	7.165834031111933	0.3625071250747493	0.9924696640795639	0.023345518690134785	2.013046833911195	0.0065896787421035755	0.021288087265835615	0.0015069031125438833
Cer 34:1;O2	0.35884463176301556	1.2696653583916921	0.008330038271706895	0.3440856993587089	0.24668981575224036	0.37811875189174865	0.23194677162361294	0.0680757788874553	0.8832734060815935	1.018464289958172	12.570647857608469	0.11628445549855088	0.07305160414901757	1.963352184010769	0.2996244365358981	1.0934142373201259	0.9124155189381912	1.3294996914311772	0.06462836083283645	6.989215016753085	1.415423274026409	1.9472624312398308	0.35207546241398185	9.157888559778282	0.742523816625371	3.0925767743463393	1.3250478161181167	2.066656833317616	0.041389008795061584	3.7501267279479906e-5	0.8192375701264328	1.35988284730987	0.34230962239246004	1.3746620959273954	0.07866566025288124	0.004116567354484508	0.09958579061817827	0.15247533057250567	7.824207475659934e-4	0.11228387765205008
Cer 40:1;O2	0.06269624548406011	4.144643812037313	0.5381584856469546	1.92365748643772	0.06874979025044067	3.2833879696060295	0.02152491244648223	0.14962279891208363	0.09488019647000906	1.8091163652154323	0.9801703498190409	0.8251892043018361	1.2408440588908476	0.4207237617982242	0.28921217980758773	0.35005901273511997	0.005060452276514469	7.572440542916689e-5	0.0019401996909044748	0.013659461782848634	1.9354052861169735	0.09131748163614758	0.14634022239544212	0.09157279500577747	0.5411069711317993	0.9867063403495305	1.763986810201015	0.3809171943078869	0.4985257496210108	1.7988595386341666	1.758849875162528	0.41139703702896546	0.06164224264669436	1.0421473669473094	0.13307107443116112	0.18667923543552603	0.3281178084229553	0.01851637332728664	0.2582355235964511	5.296831273589243
Cer 41:1;O2	0.3165817070525	1.840691808946745	0.30134316695684216	1.302634672728912	0.0011826461715020694	0.746115790580516	0.008381507716801604	0.10630780858860754	1.4148720743759597	6.5581385058017405	0.8198918922875784	0.5508269126520521	0.9773300901397893	0.7638456498476114	0.01820023518249695	1.5337033582211466	5.859748274636649	3.7489016047365267	1.0642853744766205	0.016667030231389417	0.3493035914561444	0.14028910699004266	0.39149055800744553	0.8193140518999497	0.35756819589900113	3.497556391998202	0.2449597803266341	0.9138856561627436	0.333822670737101	0.07116812310525399	4.343441151167583	0.264462263149219	0.23058853260407802	0.24685152816510764	0.07873201265780404	0.1924525909356729	0.9997061373304456	0.035632633337317615	0.0046354379335639285	0.3616395036440455
Cer 42:1;O2	0.3499674640013275	2.335204421296088	1.8280026665030296e-4	0.2667515683740701	0.1952931507818358	0.16659319157161076	0.5644412422198571	1.157467976060211	0.8198436869875234	3.9771186188070886	0.15228132585339937	5.026347231359642	0.7604716810631104	0.4530636970940295	0.17188873318259285	3.77700592609252e-4	1.799174446888167	4.683557949259839	0.09780128458830578	0.06531243349730383	0.008896503780887946	2.140292284407253	2.26623051326139	1.3555970962375234	3.6324208942988503	0.08171160163223191	0.130749660586724	0.6138355919094834	7.40996128854609	1.0660662140060206	2.2960854630812024	0.29343267174989457	0.44041730214682995	1.0187902915937932	7.733431810416626e-5	0.6863064722244668	0.2898556270337093	0.9141155266804006	0.25954349849610153	0.21061774352307544
Cer 42:2;O2	0.5821829581875198	0.07861342005213837	0.21472754633151056	0.11147564376530468	0.31456554962042693	4.235004296321423	0.41174341912212437	2.1401231251026864	1.635507862991729	0.057617542815033396	2.3580526247612434	2.0880328231195433	2.2786009145455357	0.012075297208317534	1.2069942489390109	0.9634736371342784	0.23306798869154427	0.445719093891698	2.5201164739486197	0.34772782622997706	1.9020095012956755	10.171544509228523	2.2945048108431987	0.911388013621794	0.3898003492264575	1.8523007281819839	0.13976338062121862	0.2822293978669523	0.17327253164595724	0.13117862036701997	0.006403550651070818	0.11063751642376882	0.2742244375503937	0.31456066701212426	0.06167505744053951	0.6532918523716189	0.11932557852338535	1.831785073662391	0.047967515295227296	2.5106875508253057
DG 32:0	0.5774107473464449	0.5418793556253814	1.9034121092385101	0.9173327184669714	0.003957908703632262	0.059097791921797406	0.0034244454729942834	0.10064206747710397	2.0965399892520704	0.015156400957614039	0.16452553815447418	12.902527095819824	0.1646806877907946	0.03577275745669531	0.4987634147877083	0.06284476101697638	1.25181111122698e-4	0.0511841008437892	0.0015489591075974853	0.1428359821334279	0.13496172428793374	1.0052119906682695	0.41081474193553347	0.21815985457003215	0.07015661633459296	0.05203610729111292	0.39926836571322033	1.8781101875417654	1.370949425142635	0.019425295067635958	0.7889028856095603	2.2902816326437354	0.11164610778813153	0.9015853831452808	0.18716588050274324	0.8475923602048234	0.9930814894997515	0.11646942113011978	3.1010094590118134	2.4202584384992183
DG 32:1	0.7435500242008972	0.27228694377027673	1.08645545865798	0.6309844784955523	0.7297457636853434	2.776049641519775	0.14432310178415494	0.0022271915355626696	3.012255983994382	0.22966597869895355	2.694312345393115	0.08412288807539615	0.3998695877193896	0.15759862563442448	0.29494914216767687	0.16037607134895707	2.1166914237147165	0.5505602106435608	0.6735884377993887	0.10593126959733856	0.7449523667356196	1.256367649459761	0.4477034084240075	0.10362612486975178	0.5851905895356427	1.412276013528795	0.4733362474735229	2.4015356258637635	1.2235408668538073	0.581756436027172	0.08494761874558548	1.5174479304102764	0.018239420210896095	6.457610484509185e-4	1.4353165463920827	1.1573138798085236	1.1316626233587104	1.138883709341079	0.013849143694351685	3.269312231721747
DG 34:1	0.45541526311593183	0.07417210926341763	2.142348638505968	0.014116156715053528	0.9340817916775858	0.06799303315887094	0.7154208559082431	0.009066883649526623	7.232862529331339	3.149501776197029	1.0456228507767713	1.710955844095469	1.7307649647179424	0.22722716764160156	0.19021881547292466	0.9204294559360319	1.1229680632558983	0.28263322211026604	1.0594007889657855	0.8797331779907173	2.529919284862857	0.1621231153795954	0.5719405501780518	0.08432742260830399	0.01307135613983676	0.02993356244061245	0.3188543871485062	3.6153228296027766	1.4156293728793559	0.20097036889131184	0.30137047967046576	0.020364718218573868	1.914500592696839	3.521334138898485	0.05817587245054226	0.008157668712458115	0.047521973009231465	0.5159640981443974	0.2534548174729225	1.4008466900247878
DG 34:2	0.8342333944590657	0.996243627605882	1.3905005280559952	1.1067492637053784	0.2035326707159677	0.06650401200418037	0.005311009961851185	0.02797740881521939	0.5708960784116379	3.6630881004158193	0.270895484792042	0.19598232962251133	0.9012180546790285	0.5048875850423231	0.02580445663200089	0.03540315453927567	0.16654659043307735	0.04633633559591075	0.7840984215237321	1.0609557282214266	0.5887031815253314	0.06292230348713299	0.8649670805987121	0.7166276190137384	0.030434509972178284	0.32576466662521003	0.05026401606268217	0.5957951677677563	0.7274609838586388	0.11133405230058926	0.015791461884492212	0.02425675733937363	1.1078700571815432	0.039532887761177415	0.608450124977301	0.2917960083145505	9.173487320197218e-4	0.2366199221515781	3.3330076747822512	1.878223461498574
DG 34:3	0.5464204667401689	0.25621788731518463	0.4961840673766454	0.10023157613821274	2.683704934607244	0.3002668654059849	0.748496302785967	2.4078817432603437	0.6529711118356759	0.17854955746339238	0.188867728022774	0.01568332971371124	3.8593754674604432	1.0587019088937912	0.36429904291389414	0.01749261903441845	1.4495216265756143	0.46888633959061954	1.4896546688787775	4.665095032287527	3.1829683078802975	5.623150900151339	0.0013314412648821475	2.3340509705022177	2.215344354409292	5.371835641020233	2.146619943292253	1.3351971486765668	0.11453511418076208	0.38042907422809424	0.2129252725152071	0.4226755478730115	0.07661060708524804	6.420969781491407	1.4754637085008937	0.15455568689907562	0.3460455199790264	0.826793102280543	0.1553654268109341	0.07335708388547112
