"PLSDA1","PLSDA2"
-0.117154657443326,-0.146012216524221
0.059624361909848,0.109008784254862
-0.0678877696969019,0.0817214561754168
-0.0995719776839908,-0.065734725536316
-0.0561076448065221,-0.014685233675186
-0.0917595828478254,0.0895516523586027
-0.0917386773983496,-0.0241061098202426
-0.0652194068291763,-0.233346671639112
0.0889593203042909,-0.184770471510905
0.0990121428619433,-0.156507492074244
0.0915724934802704,-0.164069219139589
0.0941252178562386,-0.19100250518055
0.0937330770949846,-0.16083633362574
0.051785187680878,-0.196663727926177
-0.0953477363275465,-0.236097475788946
-0.135565592964205,-0.0827059928211372
-0.138906502372344,-0.109931672567291
0.136744358368765,0.138308092983922
-0.135566995575802,-0.0799491871599043
0.1345311926555,0.126094767682513
0.137932282292456,0.0862917448451894
0.134068388334832,0.121645071914791
0.135636368048982,0.141540728297597
0.0639362477699307,0.0312319374225578
0.136360741661599,0.100476100746732
-0.13673583549525,-0.115404306834621
0.134721910376727,0.0815116403713856
-0.117461851681827,0.0426809273583235
-0.114627456066498,0.00639077366581426
-0.0890926241277305,0.0800657673785001
-0.123378866758078,0.0607755585756133
-0.131377640354834,-0.0464049540040898
-0.113292143554355,0.0522715635968101
-0.12031418100643,0.00726113045799075
-0.129943715107647,0.0189848247903435
-0.114466018272257,0.0960270840440008
-0.128548544042918,0.00731373663030649
-0.0936285206847881,-0.0387032508959293
-0.124112273867848,-0.097156763229117
-0.123115451355972,0.0352005102232535
-0.127105611796152,-0.0381812255811935
-0.131742335540041,-0.00337527250346774
-0.132888116041815,-0.0420753244441553
-0.13212333792275,-0.0257217780240057
-0.132882877151486,-0.0104804271442141
-0.106433926843817,-0.0216448992540413
-0.10605410250314,0.0893393849991498
-0.130994821409125,-0.0940438563476811
-0.13005404609664,-0.0156505594254984
-0.132218872573874,-0.0752201552158388
-0.12455036299864,-0.0232781987359762
-0.134368497051824,-0.0159554125287504
-0.130740758260296,-0.0125079046862913
-0.126585557250483,-0.0595181815148208
-0.106402616889728,0.0469155506594129
-0.127181006484197,-0.0467331480398208
-0.128912647860424,-0.0320665843961594
-0.124815538471812,-0.0433320017873945
-0.110897671227167,0.0702491030451722
-0.134281668106651,-0.0291749899826884
-0.0861074985336804,0.088727275388783
-0.0925743519950599,0.0905241895333116
-0.139320972431292,-0.113116194766439
-0.0844004839802317,-0.00535689210708869
-0.0811374399628337,0.156388963301165
-0.0744374993755028,0.151038324972666
-0.0694258288691166,0.218367228159194
-0.0672846229604848,0.159604880323326
-0.0758029678372075,0.133266933611763
-0.0829923624394777,0.0958604679529843
-0.0770168611621851,0.206992914607451
-0.0839484892859953,0.1557466163696
-0.0762629004310248,0.191441716640071
-0.102097410804215,0.136648189572891
-0.0992904504483408,0.191458621600506
-0.0758980644417596,0.166555922912624
-0.0768274850656309,0.158097667353966
-0.0689968237335344,-0.0113714466155914
-0.0747886991250375,-0.0923317992369522
0.069247429982391,-0.0709144031491269
-0.127278832512625,-0.150537277586179
0.0527889955006404,-0.0701163257017088
0.0685091092550126,-0.0193375094025857
0.0936979381030903,-0.0344862088145947
0.0897666484394504,-0.0463010213186186
