feature	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57
FA 15:0	6.700356459535787e-7	0.02381887085991553	0.0502010909441043	3.021678362296473	0.4266063408333274	4.39344570727413	4.5544397329843065	0.6038106138313816	0.22237860727334713	3.163836355597828	1.778388586200881	1.9942403437434673	2.32732804373997	1.2729122013916283	3.116232114823129	0.5167569376055584	0.18959230195925952	6.745402756007772	0.13834255591126543	0.11680251927477533	3.642031307523582	0.09282783483520197	0.0037301046311437177	1.009783528007925	0.1703002854623	0.2406336323096617	0.4501014861620888	4.409643521248953	0.02627567128996579	3.9363192425305096e-5	1.4078162763356221	0.23782624072689498	0.5763605926824316	3.2405703094716665	2.20578496090757	0.055014412751272695	1.8094620486599045	0.00878691589608463	3.196493275936916	0.47956038788696115	0.19881345345992807	0.6540736461561683	1.2320297211653815	1.9479393644406304	5.043946049270235	0.09355721238251491	2.6765058943627262	0.13193186632240245	0.5490319211939474	0.12604588539850575	0.08560201028807989	0.01574764297188831	0.6529962320951276	0.04265331851573061	3.7786635743432105e-4	0.33314175564658477	0.35209691090743517
FA 16:0	0.019917709611939935	7.303903685756436e-4	0.27799092537565934	4.628308536611861	0.892936395807159	3.3322697996059594	6.324504714279086	0.02383760555801522	0.058217517465848155	2.8730891352470094	2.913058884778218	0.43501076446214204	0.5722026439432568	0.002497145585215833	0.37844574416509563	0.07021936331466214	0.6559914903813779	3.361594213894962	0.06076802086230402	0.3330332078223097	0.42783436956357385	0.5891391919252466	0.6866181467057947	0.14745603823421943	0.805136839654512	0.0048325620726068965	2.197448899892235	0.911629596300397	1.1675632769814783	0.1773080808611155	1.3871720507069765	0.0060430548440314185	4.537799464167536	0.0980822022908766	2.422784536196378	0.12215526335982185	0.02818014089454068	0.027729938076285134	0.24837359436888934	3.908366020177665	0.17023554871944396	1.1386583659372704	2.978662676436916	0.04148716385513036	1.3415632074697021	10.291570629014938	2.3216531199242447	1.654794937387812	1.390117808639418	0.0019530658344317285	0.16106499201110913	6.8842274737312	6.475139772053316	0.17798110315636442	1.8096389643591522	0.7698415974530778	0.07643714723795249
FA 18:0	0.04316254636528504	0.14455415035458302	0.14774400721656494	2.5678126630343394	0.005590152480703477	4.933994836836818	3.4913293326382266	0.47998635096776443	0.4369458105038344	1.1398114547642757	2.53002488449318	1.537577458135991	1.3280152899533548	0.029232837577568737	5.644838770243928	0.3132437257562145	4.504330819044046	0.14027032664332978	1.4504618514037293	1.0637515019216495	0.8119864048178318	1.9197022128331909	1.7621928276190775	1.6682842287529758	0.07301672508333151	2.489861476611942	0.7051443473892158	0.02941866505801865	8.774335660191525	0.6629529932475187	0.08423564395686406	0.7639993648712385	6.642618997688269	1.0346519800074072	1.5164828110406532	0.42467338774979163	0.1004863680365329	6.278835831795765	0.16697174158038086	4.115681078083646	2.1068540984777275	0.0035790761804639086	0.12655559166894098	0.9912349988468034	0.43959496939535003	8.51896200758087	0.22325672275165026	9.506661274155926	0.13929020116462462	0.6639248989277577	0.4669815849445384	0.7733428051822742	1.9217334525970475	0.4029170052031555	0.49518605141703076	0.549923032432036	0.0018875334225792494
FA 18:1	0.28133616872253137	0.2474015266545022	0.18913081731558495	1.1143574795887945	0.03228326120493822	0.09040119863910585	0.4435484355425295	0.08217072712213862	1.1079109831832394	5.3536441818481	3.5724930672119894	4.706859459817489	1.9515931638120863	0.0024796010480570532	8.052978548701448	0.6951092679924753	0.3217524568276345	2.105363243794986	5.5618099481269425	0.23019223584791917	0.14290367901278883	3.1069579791576114	4.895917927682633	3.7070989002820083	0.19866960352168594	12.228630244047169	0.0017427549397741908	0.024436002946299818	0.08852211745601048	0.9365831142036417	3.4057047921698307	5.982802732420942	0.8334859780338556	0.14810056356383974	0.02013297641491764	0.5364509806695856	1.8361900077498283	1.0747547870350167	1.6686298589399813	1.8966206883827923	0.30832115555075523	2.687096501378422	0.05207074515785487	1.977755024604624	0.18086133227326995	0.13059227471358067	0.21601583499563803	8.590485220868228	1.6093171456144635	0.0427941412971151	0.31006663321479566	0.5369806502109864	0.17572922100990593	1.6099487409621929	0.8118971754336561	0.1264644595702771	0.022087126999371577
Hex2Cer 34:1;O2	1.4375091007284946	0.47481132958515926	0.2985936127206949	0.1938359601125468	1.4703865658048554	0.2155675511913875	0.25727280795254903	0.6763378914203654	0.5707162582848402	0.2651544230922099	0.1476959324190308	0.37505804403414045	0.06729293958109235	0.5298732742684765	1.0533169464217795	4.897247590755794e-4	0.976819894289788	0.300951130726275	0.00835439083505282	0.1753292097756165	0.7047104068404746	2.7759876056767343	0.3896270913782429	0.9804719683083392	0.44678214478021844	2.6468020509146672	0.18633256800563897	0.3305695118245535	0.15196483404297798	0.4471238421080569	4.59158663221919	0.010761196334402333	1.0701094274793588	0.5874843744979105	0.09545315392519166	0.32246099022946284	0.8683857758331202	0.02236632609236199	5.196748766476553	0.3311574748921649	0.14129712061857347	0.7119410979631388	0.0010840842156123562	0.7774157009837362	0.07620522314255453	0.7541789755491383	1.4517636233931148	0.1418140291136584	0.13693522499541091	0.381796357724869	0.11681639751917523	0.5517075440353675	0.3512017223687898	0.04286828338031193	0.014623067258448317	1.249468273459531	0.39835694291784085
LPC 16:0	1.0369813909331247	0.3800521625767535	0.029893757462002634	0.09527838222223205	0.27171655322089155	0.013553782934243861	0.0478177450938216	1.7730832026688955e-4	0.49768897397546535	0.002619697038480717	0.1913490617481092	2.2078947197204544	7.013092613314573	0.6158990940037635	2.613711822153461	1.3348386214074348	11.21541824547686	0.43171642088151885	0.11424688523698208	0.025400975105006704	1.678503638737726	0.001568268585803369	1.2223058389012402	4.864642444572751	0.28133895029517225	0.18038025511599357	0.18425502188187518	0.19043823533095364	0.05447314173622956	0.34202297121978226	0.5818593628532611	6.679578093819121	0.47717280421762237	1.3591662679031709	7.309154719009078	0.17149240123665432	0.14181159303750468	1.228164760373284	1.323895816538971	0.05613755363057099	0.21347674265236866	0.7199054158612254	1.6830577211725772	4.565346213250444	0.07248979030920126	1.0132229836134787	0.005842684161578877	0.0011706285873508758	0.19517261513270479	4.112355038892587	6.596986826892643	7.279225063176517	4.55208370648212	0.03274633818796717	0.6684931299244122	0.008467853258856652	0.06969770325951828
LPC 18:0	1.6275359695261782	7.636408070335876e-4	0.5308920435872517	0.7817552367644691	0.7719926909137415	1.4890405331617003	0.08764731597641116	0.6235106831840669	0.7776944020826919	0.030392800542092112	0.5930789707284344	0.718680199816301	0.07962532633613327	0.0075240287007940655	1.0521318861684645	1.0681170097770691	0.35150083829192846	0.2460468816038736	1.0770261600011577	0.02379751467985542	1.4876576293376695	0.4805501184712843	0.5366582952284147	0.6072627168605317	4.6421614090185876e-5	0.45837367622978437	0.06468739423857447	1.1783199225276753	1.7052263191226678	3.820173254282179e-4	1.3265221228353634	0.8427078899628438	4.3410380989005457e-4	2.764563081672278	0.15936129657692905	0.007507125207779547	0.06764789836247981	0.17800149618009353	0.10909244482760613	0.028265112160474122	0.01557925441306484	0.008266919837762251	0.052990306048131285	0.0457714865825667	0.018575234944866303	4.395763577607277e-5	0.004352624160003673	0.3459212633654998	0.02154598878432886	9.378134140327971e-8	0.22428893116412515	0.24049386748586174	8.565647099418727e-4	0.11993276237580776	0.010894251539581193	0.2323976745747072	1.51304602108595
LPC 18:1	1.558033550247434	0.10965073857524481	0.2592407024447001	7.378884464962302e-4	0.6759972981248488	0.04443389873421944	1.657247990284464e-4	0.1918500511451996	1.9977617995033004	0.2176673466494943	0.007477576106464038	0.7765649286497391	0.244908264777352	0.6677568643719578	0.07591764619146091	6.50714293468984	1.3332533633324988	1.4590443584592554	0.050299079120083544	0.32106590779470184	0.7258834116325108	0.4361974548179999	0.43788962509022356	0.4982119527966082	0.041707055000917904	0.24990670185469002	4.451625919928417	4.621401815257435	1.8800567185286732	0.051274856613346825	4.2112436865314935	0.20427196019881388	0.244292577238158	1.8117653318977678	0.07686209928885718	0.12599518597834583	0.6320531712686053	0.158894177063563	0.10044469431022517	0.2501048533539327	1.916253616695391	0.21011051401694114	0.08037597354706927	0.013068147928699292	0.047205819245913376	0.048502849079389364	1.2306009234283102	1.1416493707491162	0.29970575048060144	0.04213489048954687	0.4064089808707905	0.27388752023384066	0.19362950512057858	0.632343055000504	0.003608705747040363	0.06437352376379629	0.0046925029610413145
LPC 18:2	0.44293890997449836	0.38894722673251936	0.24627232611342953	4.261663479421297	4.665027606599312	1.5226815887280132	2.238146655834056	0.898544925128284	0.06653906632785447	0.10693294302954462	0.06896505974160294	0.4375889615460796	0.03119468512339999	0.0075763044591907434	0.4152657718634568	0.057415746072730305	0.26873866354826137	0.19610446285832323	0.30013834758140384	0.29575107283479213	0.04025094243174833	6.587578254208877e-5	0.13065258301265725	3.3385245920360046e-6	0.001853990410307575	0.07181470895959588	0.1866547343215321	0.25738455789722975	0.2997620146936173	0.013050547870074253	0.5220804198869812	0.017018115571011398	0.00549038305630396	0.911892051422762	0.14568292512752423	0.010196097521881066	0.007329082396959649	1.449524168837018e-4	0.10926624331696341	0.0021711821962165376	0.0011308935878400572	0.035813480010873165	0.00429881905456982	0.09094860055383995	0.031120389266400064	7.772813159842023e-5	0.0993406138122831	0.010322241767625246	0.001046468968621468	0.07227029203228727	0.010426400493171192	0.005518264745879828	0.010729643156056162	0.02435674571733691	0.04273264339345014	0.04765727420107159	0.1944122240180359
LPC 20:4	0.07336763725651858	1.1426260315512085	0.27012767522634074	0.06986738568815774	11.03752208343943	0.3374215535847195	0.36371887118086443	0.5341631728009605	0.024035596386893926	0.11645085279864316	0.012168613933119046	0.2570906610251047	0.002573968004906491	1.4781542173476805	0.525339402947073	0.2848554970067677	0.03883614438815723	0.1315439242506194	0.6648607519840396	0.22423186366361877	0.008031857822035134	0.08017589466538069	0.015736909156620404	0.06946559350400071	6.41596908263331e-4	0.06656241638746646	0.009581311913491788	0.17377204393782095	0.20031427031237378	0.0028328083833460416	0.3658284888801051	0.029536726268453703	0.03653747311205878	0.6416122625086964	0.16636427024430095	0.06540321088519215	1.8740969872302763e-4	6.082082108896323e-4	0.34234039726734833	0.028638724848225102	4.280295112327314e-7	0.021942100885800977	0.012311257512665185	0.056801227152759134	0.024599899894417795	0.026250221930172443	0.02692851746946488	0.0262695700698059	0.023824199820190534	0.047263793086302665	0.025071490679019807	0.0965273150369041	0.1152693303653292	0.2631762414960586	8.260664289754756e-4	0.12892569542860158	0.04739549610997828
PC 30:0	1.4659475819704904	0.025747146244633562	0.3988379090416286	1.0948737072455001	1.4498024956352151	1.4915400223326718	0.004981461099975685	1.2992517721941357	0.32467871086989575	0.44976310719229173	0.39668099376337096	0.003954307396566916	0.011404682402459506	1.2657519933628143	0.03588665733541886	0.07773713976889458	0.1213813096574761	0.7075644299908457	4.681514738178135	0.4902370291153094	1.6030702273068596	9.685775467688601e-4	0.18291343310275437	7.778009313609787e-4	0.14196926069597415	0.08516318819265623	0.2948699075761542	0.43195608924454293	0.6814248664135019	0.005714314707440181	1.8869378190003057	0.4460566357818735	0.26829126313091006	0.9134280288755456	0.041215773943862305	0.22935218771311963	0.11696445487986849	0.003933713602357597	0.009726201198075221	0.02800189161445106	4.1659901597293904e-4	0.025337764105890042	0.037592363723038064	0.03139732973791225	0.06319880487345969	0.0033230113264165534	3.619382590891301e-5	0.11486916428014786	0.031788245827091874	0.058947143110204485	0.049217484364787144	0.022054576881144167	0.03468469019561437	0.02535799631904846	0.049150771159218704	0.016293648304234264	0.8032935260357184
PC 32:0	0.018410552603755997	0.2663056312184411	5.300699598461285	2.7438499233133675	0.13516187638788296	3.467422965733797	0.29833052593569853	3.3076339759817315	0.5892922196796821	0.2506296755110449	0.1215173990454362	0.5712808246567525	0.36653327551992526	0.8065011579586497	0.1166861673439951	0.0937549537473222	0.30100116455169496	1.669335204940436e-4	0.16591808440732955	0.016027122902186674	0.04371243853295444	0.0070519786435820474	0.5040565590409137	0.16455538657762775	0.07682467570726506	0.0030102476076580374	0.07689646363846919	0.11932473828859455	0.005159148087001911	0.14205183389154008	0.08534980078956068	0.45371237338568865	0.019564444095133207	0.0144532531569516	0.05904098841625669	0.05773357611845128	0.09030046254469061	0.05385774633251306	0.03313738250302721	0.12809497922056612	0.024825116258744173	0.0033529019157133547	0.020890251719889577	0.09206205555173916	0.03901810397517017	0.021346914479279815	0.008624453056836047	0.048421141557739106	0.007437445953516608	0.006051481933539095	0.011075784390177763	0.3758992318130256	0.16222119034676394	0.31573722544020494	0.021375962553720963	5.561942198137902	0.04057467237144865
PC 32:1	0.6824582326798926	0.789163667121185	1.7782881523693135	0.04627007546383749	0.08904965971125149	1.307927206870805	0.15066523785824845	1.4817782082700606	0.3744784334387751	0.018343975955419128	0.09156048594900619	0.064651118523273	0.44687968836091047	0.059926971438077986	1.0102502039740466	0.4881449318702158	0.5506222497330884	1.90580276772016	0.23530104018066575	6.412349389370288	2.7767989366020305	0.2342177607829323	0.0016185886287558282	1.0683236494193735	2.98760019149013	0.2845528033406168	0.20373569923222895	0.026221884998391082	2.1648193203143715	1.291802869968252	4.4514804022420185	0.8206763237184487	3.034214041538107	0.26973516055694025	3.682960719594076	2.550758155827727	7.956093388541579	2.449545583080537	0.29057312948715575	1.072920166225005	3.2491786316251865	4.597197838067861	2.374103705149974	2.711616979409057	2.3519680063457002	2.84434532932474	1.2060578825161001	0.5808253583453049	2.1729199609382253	0.4426688526474094	0.18912130582929623	0.1592678841837197	5.155572509861569	2.589314172482443	3.6068355793025586	0.2003141391527147	0.07599288645365294
PC 32:1;O/32:0;P	1.4661329074497358	0.266971186351407	0.03556741104510213	0.029885463824002787	0.3979494674865648	0.027467960726677832	0.049171056854433695	0.004649466183737211	0.5796105032637697	0.8645289269408475	0.3567852304709758	0.22419481885977538	5.228161668127084	2.5202976469892547e-5	0.6613681694837191	0.06111865635033052	0.6010847389870155	1.1596873150180387	3.504769584838352	0.9269427705014994	3.6314374687518427	0.4484107014223833	0.01374406213851668	1.4571243647805776	0.7725181580704115	2.11507396448805	1.824967654491022	2.1885073236416663	1.8846582213375735	0.04624770621831662	0.23388117007151873	1.4237575683528558	4.75895230156069	2.4410722278001877	0.014415164651512827	0.06068767186311756	0.4952382637579241	1.057400941563743	4.015518659419326	0.54702640039972	0.4418205632872968	1.1158701234261084	0.48080524231964183	0.02893943447278402	1.2253002226619147	0.3675128180633211	0.12325368123935843	0.7938527164693695	8.622964712034866	3.2480852817212	0.5592658432396097	0.06420114758079541	3.8526492924287656	1.7120504641435528	6.021803751443764	0.8384397454488786	0.05063587900077197
PC 32:2	0.3803463098771746	3.0022500192801416	0.8336588766350307	0.260265972729322	0.10438538276772201	1.8849775650660227e-4	0.010877837498083012	0.18378458986546134	0.721537028915967	0.009887448186458593	0.0017657981397150564	9.029346488480773e-5	0.031234822327718993	0.11446874723452165	1.9621182849318895e-5	0.006817751032533007	0.07013501124023043	0.012213196014243095	0.05502282526680439	0.009731698084862031	0.009737203027168247	0.0256678482587418	0.01933497330509648	0.01938876880403509	0.014913372761128545	0.007836019651790007	0.01003859865794254	0.11892109280186186	0.03986754582851922	0.009862545139969954	0.008846955902291372	0.03394092631921901	0.013970728027165499	0.025244602413327162	0.12921944018897819	0.0052130704277344635	0.0033009332575039455	0.0485462459129896	0.019972547562168166	0.0031193829790813663	0.046713643959837924	0.003478232904490554	0.02264805663309758	0.061972797024483536	0.0015680241655346078	0.002806789097716581	5.862665605509507e-4	0.011308622509738252	0.0025370291094747323	9.248176833800912e-4	0.014355801497457013	0.013294541448183504	0.11152387700364712	0.17803717124260812	0.6689311070494832	0.17612558143355553	0.0027578440348086765
PC 34:0	0.7929163510231112	0.7033702124715616	0.03401987819910277	1.6395678467658423	0.08433546417617291	0.8999600485490674	1.0020759501157401	1.378229567824865	0.4147246636320272	0.36105812688100514	0.4907717381869113	1.75064607858019e-5	1.993555462155433	2.3895137444272265	6.521870426120997	0.7903898315174256	0.15855243070549668	0.1691773926631917	0.29977143117315586	2.6558647723933353	1.0351160133231117	0.6728156771332215	0.5674838790912144	1.2626781597579235	0.48040648900097493	1.053738247197784	1.9702228796955557	0.1450492627589216	0.04074011207707312	2.2878816496598344	0.46282078811719884	0.442138538541685	1.3863715339976344	0.9894742305193143	0.0010818842242984333	2.1210150449334204	0.04871010812982606	0.07405081556710885	1.127514643231008	1.1379308758419822	0.0028776569161674793	0.33737533824482013	0.3029501961491809	0.41438749654634355	0.5209364442986496	0.35496086185682696	2.4831635999130253	2.319071291723749	0.48403638026781126	4.5017181593765985e-4	0.09435700688167077	0.36282802139193865	0.012636105866401253	0.46595247261018574	0.22690172298740124	4.146247265146559	0.08201072661245833
PC 34:0;P/34:1;O	0.3050140700349294	0.6819271475549732	3.663629179975326	0.015653626961108037	0.02008894699076995	0.020330678708526922	1.5179072366674227	1.0660699281580628	0.6366972890209796	3.006754959338818	0.01740956325892391	0.44585495471357334	0.27716008959096455	0.7658182764378718	0.03492675994860185	0.26275902794337874	0.9626893588363219	0.7065543128329177	1.3856342928604837	1.285495495160866	4.886690534844247	0.15402196590236394	0.032578417410104483	0.3248163249871357	0.35918732030618833	1.6401572579187031	0.09309154880716289	1.3007835394371996	0.04736321316300829	0.6964129838904984	1.9274657683970204	0.06643422297173296	3.9062243562379515	0.5678150500539209	8.91904298838009	0.7938230062480033	9.641421046111102	2.215259261879579	3.838901493333683	1.743073886293615	0.6538892378230283	3.6881330064376607	0.6629995828918123	0.4697153477072846	6.699518933840769	0.10437584789546853	0.006428577633882329	2.012382706679759	10.59686508720032	0.9138286871467302	0.12245764384333221	3.333086217650749	7.403349611772847	1.2977933990239408	0.07255206264592147	0.03006304533115098	0.026987536026053915
PC 34:1	0.07442326703024035	0.37371938572397734	1.686774866766402	3.007950979598734	0.4624418137047564	0.20200130251092144	0.9687675474219118	0.004653102138480359	1.7397999204815682	0.06911903543930478	4.5514247878960585	2.859084759363595	0.27676594848437264	0.32548788682553537	0.14370004588857135	0.006232838640109527	0.1444481802311083	6.696434041476201	0.05141465279917119	1.8217667389578616	1.537536471100393	0.9791411785774204	19.20714585316096	0.020682579573745082	2.033703083797122	0.16666007759485116	0.9147549570627871	0.0011404122736852081	0.008290421655889208	5.280451463250236	0.21557091524711539	2.651105865395142	0.4919525489630053	0.15073085736742117	0.17367471297677242	0.20429082466630824	0.06619720488654429	0.03871705829795005	5.795311470281662	0.07183278620089101	0.3343196182701565	2.7426047139877205	1.1750156108747256	1.04739413098088	0.06908059748849198	0.027677487672890803	2.8182713353623825	1.6054342061022755	0.28552974366746464	0.7846872572094257	1.3708653977404466	0.16879941415463667	0.013982050561678503	1.596653010749071	5.29589875820204	0.1025013607410972	0.07845933621981184
PC 34:1;P/34:2;O	0.9721369669188782	0.7797560250722135	1.0209539389187452	0.6808674833623234	0.06644922052968973	1.514178823409162	0.4079574286181972	0.35655990953287564	0.4145074097840062	1.4296287745340224	0.09312039277283037	0.010489421105303612	5.061064570940699	0.5476003807460221	0.49994476340960836	0.16174312210620767	0.11264387356228055	0.07736654802043329	0.15288585634686838	0.020339373103356442	0.6809558109882989	1.7333762263234551	0.24529010843940663	0.014059239793246149	0.1041134916726171	1.1133360311643832	0.041774944979500864	0.021711985380611625	0.27009476816105915	0.2523736626341611	0.11904853668366372	0.44422009089385656	1.085615266436012	0.12467567254643522	3.4768862665642275	1.729153067683423	0.38449091483558184	0.016640811183610625	1.9264431183332031	1.5298253903546577	0.951270007613797	0.9050212880040274	0.997991946353745	0.052857430487921936	0.08760652928439314	8.956991268643446	0.5842243097658545	0.4526184940663585	1.0299392918759958	3.395953086347201	0.13838157706764886	2.4633864599526376	2.9231133617333684	2.14628227276321	0.011996846682406671	4.299898716297091	1.5805830513180468e-4
PC 34:2	0.030551613838964202	0.28417169444424556	5.47169832362454	2.6182015159091887	0.13535267153206887	3.331783768492716	0.24656801429935307	3.170822839051683	0.4772038418618097	0.25765248569352905	0.14866345675738904	0.48770635749420427	0.41412933383446127	0.6622024175386023	0.21386478002221923	0.08006356260170826	0.3466754991910818	1.5073659199196107e-4	0.16528128358093158	0.04422217202862917	0.027182790622765362	8.137056400951776e-4	0.4536872645285928	0.10594059482340326	0.12598753164334953	0.007898970909254628	0.029443937029843336	0.33570336671258527	0.0070548401856073625	0.23990296984711576	0.021710250744375877	0.11700043680099516	0.011719814951328922	2.554992912538715e-4	0.11216803187378235	0.010178645023822586	0.0014535556707625976	0.17279169842532285	0.0777564331382507	0.03683604293063485	0.12339225957308146	0.039397539082579605	0.009320296113632788	0.016764740005920303	0.07850002685996312	1.1265454640712462e-4	0.04471328806341351	8.371366313751361e-5	0.055136211434711195	0.03625733073254625	0.11031229215690609	0.5200596392370367	0.05255223537636955	0.4266103780795241	0.21371947476197567	0.08805046860312898	0.0023928977763234462
PC 34:3	1.7618001023276357	0.3402304122846062	0.11493296214082203	0.07748166043434535	0.47056498730945184	0.011957638031812878	0.2893944351214655	0.024252543975896986	1.3946900410155862	0.3202939771748242	0.5030727996399006	0.03234420519163195	0.46302602212749944	0.6424777796827024	0.5199951551254395	0.0389758248890646	0.2608518701686391	0.31156650467771335	0.1421416827421477	0.04966661667626897	9.190090841690849e-4	0.017891179729889396	0.4404551989130866	0.06816411911245529	1.2540348739966218	0.1883178971853973	0.9118220394634222	0.01701680455429868	1.9376568601590216	0.30351325901463205	0.5802649802121309	0.006105309348688066	0.3451978605953438	0.3922319032654732	2.9009079735705994	1.0163955109748435	0.0444524577992287	0.2644746900728349	2.8774311592881388	0.06559389625169479	6.163798032183232	1.4353222651805768	19.69638563253365	0.6823617301942108	0.3057970482196338	3.6498187981868266	0.14061765586256458	2.1955156164196787	0.005409661711691784	0.886806778674274	3.3816850746165574	0.8180475002149825	0.7869769682200723	0.5128922593967908	0.6321392388611311	4.263058187863906	0.23207845362304005
PC 36:1	0.14589635703903703	0.4689520262060742	4.650862389799376	0.5309746780394962	0.024880449844280672	0.36140293112506555	0.4795491823366625	0.03929462178600748	0.20420609815162147	0.4624292733522865	0.1014199376592607	0.7504010270402023	0.028308666124297888	0.7227366955225187	0.09262796526287492	0.26487453835970864	3.4202634546217294	1.1803974756202913	0.0698512349290076	1.9921420438825543	0.5963805405635606	2.559619872464446	0.23226443443748923	7.702852540555806	0.30474002317925686	7.138503023531138	0.071675204047833	5.70424959415981	0.3173110414271514	0.14474429143646594	0.670512182242166	7.695960735568947	2.842194702393981	0.36655940489516825	0.04746659030479051	0.5780215032200059	18.481878728886564	19.25359653890385	2.8378614315731316	1.581047528126631	0.0551277934396503	0.001953359123456257	0.08754406444997166	0.8610840583924978	1.843287987886492	0.02921141334088796	0.10723316921117261	0.20342696319211373	0.6279902951616045	0.026905861580629627	0.016204211090411317	0.008872653049836513	0.0100324453479123	0.0013407500021780474	0.3752637213447474	0.050646005274917714	7.975192102281269e-4
PC 36:1;P/36:2;O	0.8113255967353713	0.761494436065939	1.6921282303820073	0.3214230222919545	0.04536900813390992	1.482898522227096	0.5977048471047919	0.6536179752051868	0.6198267428719078	0.24908726126846975	0.40164826390792485	0.6690078733300091	2.630105266815871	0.11028288043883336	0.19625902470426967	0.17545841712082638	1.0739064136716605	0.17208595927052045	0.7911546082471724	0.280488067804023	0.041475549870069094	2.574462152271843	0.10606016674666917	2.3705489286161483	1.4659980292855541	1.0177719980978261	1.477765537376859	0.8583194311652406	1.043317724713611	2.731968977443609	0.13661315719897632	0.2160037828660357	0.3910507896945678	0.33820705628243997	0.08371321420868862	0.7667415407181825	0.002790284663502306	1.8542626821534427	0.32557229907836843	5.006820776988747	1.6819580048255824	4.295874914751566	1.5756033364646778	0.6112453912194094	4.110203352573785	0.0013642031003407707	15.906185750030591	11.713790626849676	0.4718517565809782	10.292650904864367	1.5555022409712222	0.5679030801987155	1.340813613053978	0.8267925564954065	0.38802688026690835	0.62229571265927075	7.873333740001927e-4
PC 36:2	0.04320195519765207	0.33605432197278795	5.478219575241556	2.527513294611579	0.20061802683311677	3.096971882982245	0.2016504432889454	3.0939087502900584	0.487295738779031	0.28087732812316246	0.13138867187858538	0.4245866808864845	0.4639622526326466	0.5439766469375418	0.306588485730149	0.024658886101582907	0.3609160722542858	0.0018107545747625328	0.17979922964103523	0.030992723063976248	0.01777638494173915	0.0025979442216782353	0.3683272671750457	0.08125505338675032	0.09988839127332268	0.044955082860742845	0.004098397134546334	0.16560652505079154	0.013099163720855166	0.19890682287064287	0.005933934920483632	0.13057012648060043	6.364778328990727e-4	0.00864972976397493	0.06285796453899085	0.011316781423095137	0.00156863567384459	0.2933081044946405	0.029079577286440263	0.12539720597112733	0.012395364125541103	0.04160080285097372	3.5004351637704276e-4	0.015303425444576694	0.018964539043058382	0.005230093654554178	0.06453963997758567	0.001982842894691194	0.006969546715849524	2.2169814026637717e-4	0.002706250979847608	0.3260005258089783	0.09145570049654728	0.6414357071369934	0.001927909441769169	1.8727113292585011	0.08262154495573244
PC 36:2;P/36:3;O	1.2602993431079363	0.6959201563558186	0.29306248103760274	0.406460091298458	0.10981270536865578	1.3779709050822746	0.0107919618908157	0.20020431416491766	0.11595812740016113	0.2031734393211038	0.002006553962817617	0.14809169176548354	2.969994242329501	0.3190790152448893	0.017002659034143365	0.4848860486431851	1.6645627514014736	0.032544788976719904	0.02469578626159542	0.08438798976503817	3.3562251558952547	0.09070545204031898	0.13267729659422603	3.163340971105815	4.114377276319992	4.596658217437738	0.34052123850677996	0.40319304448173454	1.7139950260299452	1.4436064811054823	0.22477034682377123	0.016673942263299005	1.762971967236509	1.1844360792626878	0.9438395097588953	0.6798547192441009	0.1601711588798096	0.39641665940190335	0.4424810664586669	0.006828896633771444	0.04814042589575176	2.7863036145472995	0.04304943594604762	0.10363166602293233	0.17207008215446865	0.08330396881388438	0.6489240779260197	7.607887359869929e-4	0.04088840455430923	5.316510101489095	0.9885568703785852	0.12843863801728683	0.27930987580929084	0.5581180432908163	0.6261472624450681	6.58642875086797	0.010551171120606618
PC 36:3	0.18749863872642947	0.52926993842617	3.6487972238423407	0.09601012693742862	1.0437299643995333e-4	0.3906128107366281	0.9383371669923171	0.008099101604813006	1.2929854601180313	0.0010269171346227164	0.4996161068608864	0.025510917943800632	3.9440964799756735	0.36639151899101347	1.0566719064199255	1.8654610554604094	0.46354476606765627	4.340600449607413	1.7290008879338645	0.04533061252240299	3.2029797568371947	1.3463272539296958	1.4630559098241496	0.5415188759689059	4.06965232743577	0.5226913652064296	1.5363055187134012	1.131903873557261	9.1051538741801	0.03757682039979213	2.4904106189965654	4.337207072449208	0.05565444395554696	2.5589135712948607	1.581401460130004	8.888154751012024	5.590222662976076	4.980148889715517	7.530189689947038	0.779608192123393	2.6406056281238115	2.2256254490378438	0.9820518206018843	0.4356096591712231	0.6637090181209918	4.491818804473365	0.12371784165383626	1.3710674572472616	1.4223655077574008e-4	0.002090877568124433	0.3867362247414591	0.15134710597407341	0.5693364520254461	1.0795784953489578	0.12335745842605929	0.45368545880158917	9.608919334030837e-5
