family	feature	KT-352D0	KT-522D0	KT-310D0	KT-412D0	KT-525D0	KT-565D0	KT-723D0	KT-771D0	BS-064D0	KT-612D0	KT-515D0	KT-193D0	KT-247D0	BS-377D0	KT-445D0	KT-716D0	KT-805D0	KT-434D0	KT-313D0	KT-539D0	BS-336D0	KT-537D0	BS-671D0	BS-351D0	KT-705D0	BS-346D0	JV-138D0	KT-695D0	KT-663D0	BS-364D0	JV-148D0	KT-974D0	KT-718D0	KT-347D0	KT-926D0	JV-048D0	KT-880D0	JV-157D0	BS-082D0	KT-538D0	KT-417D0	BS-035D0	BS-126-RAT-05-M2	BS-391-RAN-06-M2	KT-004-SOC-14-M1	BS-135-RAN-IC-M3	BS-356-RAN-03-M4	JV-089-SOC-04-M1	JV-070-MIN-01-M1	BS-007-RAN-02-M3	KT-004-SOC-16-M1	JV-015-RAN-IC-M2	JV-036-SOC-10-M2	JV-070-DAV-07-M3	BS-007-RAN-01-M3	JV-061-MIN-03-M5	JV-070-DAV-04-M1
LPC	LPC 18:0	3.859857482185273e-9	2.311850903400199e-9	2.425373134328358e-9	1.550572519083969e-9	2.376425855513308e-9	2.219642125392705e-9	2.671379253657734e-9	2.605837075048107e-9	2.194463200540175e-9	1.996559773928001e-9	1.600985221674877e-9	2.307255430924322e-9	2.09731543624161e-9	2.49424405218726e-9	2.438109527381845e-9	2.055565273592593	2.06035247876252e-9	1.95429945880938e-9	1.596267190569745e-9	5.521021541678463	2.656965336821452e-9	3.021007622234616e-9	4.098360655737704e-9	3.259779338014042e-9	1.236681887366819e-9	1.742107279508792	1.306270096463022e-9	2.873313378573664	2.461002574587308e-9	4.228668630530453	3.139119642317685	1.857567443987197e-9	2.046604547989255	2.363980215304044e-9	1.977366755901679e-9	1.725602633535096e-9	5.470011099791162	1.510223048327137e-9	1.839161778326834	1.752021563342318e-9	1.707829742511823e-9	1.633822642268248e-9	2.665682414698163e-9	1.765920452075636e-9	2.543035993740218e-9	2.417075710248401e-9	3.008145131432802e-9	2.711496746203905e-9	1.517458154929107	9.581367924528302e-8	1.439326837909655e-9	2.665245202558635e-9	2.415279429250892e-9	3.394610403175266e-9	3.649225241410285e-9	1.991177551770616e-9	1.546146527117031e-9
LPC	LPC 18:1	3.859857482185273e-9	2.311850903400199e-9	2.425373134328358e-9	1.550572519083969e-9	2.376425855513308e-9	2.219642125392705e-9	2.671379253657734e-9	2.605837075048107e-9	2.194463200540175e-9	1.732686384827374	1.600985221674877e-9	2.307255430924322e-9	2.09731543624161e-9	2.49424405218726e-9	2.438109527381845e-9	2.095152140278494e-9	2.06035247876252e-9	1.95429945880938e-9	1.596267190569745e-9	3.417366412141062	2.656965336821452e-9	3.021007622234616e-9	4.098360655737704e-9	2.696512199501755	1.818535721916096	2.913248778540686	1.306270096463022e-9	3.431711657027308	2.461002574587308e-9	9.384333287396307	9.630595516573251	1.857567443987197e-9	5.041744183165184	2.363980215304044e-9	1.977366755901679e-9	1.725602633535096e-9	16.67931937065727	1.510223048327137e-9	3.532328490544329	1.752021563342318e-9	1.707829742511823e-9	1.633822642268248e-9	2.665682414698163e-9	1.765920452075636e-9	2.543035993740218e-9	2.417075710248401e-9	3.260798601866207	2.711496746203905e-9	1.562255198437721	9.581367924528302e-8	1.439326837909655e-9	2.665245202558635e-9	2.415279429250892e-9	3.394610403175266e-9	3.649225241410285e-9	1.991177551770616e-9	1.546146527117031e-9
LPC	LPC 18:2	3.859857482185273e-9	2.311850903400199e-9	2.425373134328358e-9	1.550572519083969e-9	2.376425855513308e-9	2.219642125392705e-9	2.671379253657734e-9	2.605837075048107e-9	2.194463200540175e-9	1.996559773928001e-9	1.600985221674877e-9	2.307255430924322e-9	2.09731543624161e-9	2.49424405218726e-9	2.438109527381845e-9	2.095152140278494e-9	2.06035247876252e-9	1.95429945880938e-9	1.596267190569745e-9	1.756187182535394e-9	2.656965336821452e-9	3.021007622234616e-9	4.098360655737704e-9	3.259779338014042e-9	1.236681887366819e-9	1.779651735844924e-9	1.306270096463022e-9	1.798362107127047e-9	2.461002574587308e-9	1.976081479660809	3.322142064372918	1.857567443987197e-9	1.709986320109439e-9	2.363980215304044e-9	1.977366755901679e-9	1.725602633535096e-9	2.628580550994344	1.510223048327137e-9	1.504629629629629e-9	1.752021563342318e-9	1.707829742511823e-9	1.633822642268248e-9	2.665682414698163e-9	1.765920452075636e-9	2.543035993740218e-9	2.417075710248401e-9	3.008145131432802e-9	2.711496746203905e-9	1.642907693863108e-9	9.581367924528302e-8	1.439326837909655e-9	2.665245202558635e-9	2.415279429250892e-9	3.394610403175266e-9	3.649225241410285e-9	1.991177551770616e-9	1.546146527117031e-9
LPC	LPC 20:4	3.859857482185273e-9	2.311850903400199e-9	2.425373134328358e-9	1.550572519083969e-9	2.376425855513308e-9	2.219642125392705e-9	2.671379253657734e-9	2.605837075048107e-9	2.194463200540175e-9	1.996559773928001e-9	1.600985221674877e-9	2.307255430924322e-9	2.09731543624161e-9	2.49424405218726e-9	2.438109527381845e-9	2.095152140278494e-9	2.06035247876252e-9	1.95429945880938e-9	1.596267190569745e-9	1.756187182535394e-9	2.656965336821452e-9	3.021007622234616e-9	4.098360655737704e-9	3.259779338014042e-9	1.236681887366819e-9	1.779651735844924e-9	1.306270096463022e-9	1.798362107127047e-9	2.461002574587308e-9	1.997050510015976e-9	2.80091564927858	1.857567443987197e-9	1.709986320109439e-9	2.363980215304044e-9	1.977366755901679e-9	1.725602633535096e-9	2.964787447546068e-9	1.510223048327137e-9	1.504629629629629e-9	1.752021563342318e-9	1.707829742511823e-9	1.633822642268248e-9	2.665682414698163e-9	1.765920452075636e-9	2.543035993740218e-9	2.417075710248401e-9	3.008145131432802e-9	2.711496746203905e-9	1.642907693863108e-9	9.581367924528302e-8	1.439326837909655e-9	2.665245202558635e-9	2.415279429250892e-9	3.394610403175266e-9	3.649225241410285e-9	1.991177551770616e-9	1.546146527117031e-9
PC	PC 30:0	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	3.614806246385193e-9	2.57519571487433e-9	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.59896983075791e-9	4.63875809299588	3.616898148148148e-9	3.527088036117381e-9	2.51610305958132e-9	10.43556563500533	4.905808477237049e-9	5.765682656826568e-9	6.636933205904215e-9	5.468066491688538e-9	1.853499406880189e-9	2.959280303030302e-9	2.236135957066189e-9	2.670256474103585	4.657228017883755e-9	8.33212630359212	10.63304227941176	2.935650540159699e-9	3.420589529256489	4.426345609065155e-9	3.369272237196765e-9	2.747252747252747e-9	10.55410297666935	2.302873986735446e-9	1.982088703563305	3.048780487804878e-9	2.822944896115627e-9	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	5.093724531377342e-9	4.685157421289355e-9	2.465749896992172	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
PC	PC 32:0	16.91243246239279	11.63549606767031	62.11746089673911	17.69787844810184	11.83604660657075	47.09558068481064	14.07969561733132	42.10505968078377	8.208318952073972	74.39552292220338	19.03472618879538	31.40126015575669	7.208148570038135	50.0294698436708	45.77967350967929	157.4836309079644	68.14599511321123	20.31370000955077	18.44727048319514	247.1596943187262	64.71787865780627	17.37174113491546	6.636933205904215e-9	84.95928330426275	44.23376885702226	68.51775283057162	20.79686999689417	149.2000612977498	67.00079247560201	252.6771401501631	232.2256930804463	86.1769587724109	156.8748178778842	7.583468922312933	38.80120133727321	26.33600718896179	341.0691840624692	14.20568373874012	93.56017604324062	18.36188632771537	36.12087439329588	2.590136759220887e-9	16.3102334848938	29.18128218627029	23.21492642213766	9.59649190489027	121.6072117416008	82.04229952146743	66.49735738362459	3.347616497054097e-7	10.26428863341478	19.18525971661684	14.68441844979642	22.21219808843771	16.34095404213762	28.6501305700086	3.533343246954671
PC	PC 32:1	6.786102062975027e-9	4.489942528735632e-9	10.32856545507597	2.678954136305186e-9	4.234417344173441e-9	8.16653513344332	5.016051364365971e-9	4.335480093676815	4.106438896189225e-9	10.76684425245367	2.15826274721534	4.748456452130949	3.820293398533007e-9	6.806684589533447	5.075327114377362	18.07929243717846	8.862496722261264	7.359955686734354	2.857027017627502	72.94475513164566	8.957281234614065	5.765682656826568e-9	6.636933205904215e-9	22.69317967614575	8.055756001986211	13.68096548049259	2.841011751197311	24.73656422288508	7.917057847134958	43.90606090902115	55.95739309106371	14.55629839540989	25.30337652360295	4.426345609065155e-9	4.550658750873469	4.721159471950479	62.18183587687052	2.535464259395726	16.64548485161746	2.632926829268293	6.310261341459522	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	12.34909234018339	8.59535380348145	7.63655143049901	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
PC	PC 32:2	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	3.614806246385193e-9	2.57519571487433e-9	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.59896983075791e-9	3.678634490876986e-9	3.616898148148148e-9	3.527088036117381e-9	2.51610305958132e-9	4.055496264674493	4.905808477237049e-9	5.765682656826568e-9	6.636933205904215e-9	5.468066491688538e-9	1.853499406880189e-9	2.959280303030302e-9	2.236135957066189e-9	3.112549800796813e-9	4.657228017883755e-9	3.62108922363847e-9	2.872242647058823e-9	2.935650540159699e-9	2.749670039595248e-9	4.426345609065155e-9	3.369272237196765e-9	2.747252747252747e-9	5.02815768302494e-9	2.302873986735446e-9	2.369219105382865e-9	3.048780487804878e-9	2.822944896115627e-9	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	5.093724531377342e-9	4.685157421289355e-9	2.57519571487433e-9	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
PC	PC 34:0	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	7.413748093232535	2.57519571487433e-9	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.220809499096169	8.562904990997438	4.3565109992774	3.527088036117381e-9	2.51610305958132e-9	3.335112059765208e-9	5.119782402806242	5.765682656826568e-9	6.636933205904215e-9	9.687809197933882	2.607428230217801	7.562562042524084	2.236135957066189e-9	5.471899989230058	8.17366653628974	7.0074690250999	2.872242647058823e-9	9.887856788570252	5.250938114185737	4.426345609065155e-9	3.369272237196765e-9	2.747252747252747e-9	5.02815768302494e-9	2.302873986735446e-9	2.233484871827858	3.048780487804878e-9	2.822944896115627e-9	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	13.84089523885861	5.023090039288216	5.89556357981473	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
PC	PC 34:1	41.72961704962809	30.3400095767107	113.4236153732989	54.84438680467895	37.966872953117	119.1557759097444	47.60250657693405	116.0247194361181	38.37329055803275	304.69100906327	75.64871534634865	88.20808506660238	21.30950092030414	123.8208184758129	150.5410074531645	373.2900449071862	176.6963767601706	129.4082225890469	62.69449714045885	1111.469702445989	205.2687554446073	69.03614193903576	9.943420330423985	367.7830299980859	193.3707078887608	300.2916001448936	60.60095615793563	369.0862857869676	253.906246672248	889.1548189560475	540.8974048753877	291.7083363195785	371.357928430366	18.0415473097943	133.3059293216666	74.75638567135768	1572.995893046219	44.91511048490094	255.9735378160937	94.50044784860637	127.8402583085709	3.295289775835184	41.43361200832733	67.70805012201218	65.05571376405344	23.26459640240789	368.9356468780088	213.0854087608115	174.0390406390653	3.347616497054097e-7	34.24708332218587	42.8820256746564	27.82030353508827	48.31872277390552	45.6278375269906	85.34182975545093	8.133103321376852
PC	PC 34:2	8.760607896458431	6.556006925956157	29.0577060734767	13.15784171376891	7.727305355258933	37.36659958188962	9.162499483404952	33.0982723601619	8.575937733301142	62.20614872013158	19.23665423267127	25.84924879033563	5.127672589744454	31.93808008379384	34.41966810605827	110.6419274450018	39.34342594543885	32.78827386654589	12.05329288919193	267.6296774301352	57.78953200033058	15.21203756028633	6.636933205904215e-9	87.0135351874246	44.52117397113182	62.76980224351652	14.9881046918913	143.7938730282493	53.10110073873287	212.0061982268507	203.6186371780012	74.27967202980057	125.3443892851316	4.189358707452004	24.08323282526718	30.38845573431083	298.9481399173641	15.00610611072867	73.8351092845701	19.3201014673132	32.25129939874064	2.590136759220887e-9	9.610662105116456	17.88730627343035	13.21545088939167	4.22761385191227	92.59792695376542	43.47576797113278	56.94662751357655	3.347616497054097e-7	5.729623460103645	12.92652806041697	8.682071271798758	18.6825348125981	8.83466410097269	26.86191897799282	2.745961630348953
PC	PC 34:3	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	4.428137651821862	2.57519571487433e-9	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.59896983075791e-9	10.81518540317834	3.58253761574074	3.527088036117381e-9	2.51610305958132e-9	24.40968516542156	4.905808477237049e-9	5.765682656826568e-9	6.636933205904215e-9	6.064085739282589	2.400281731909846	4.045336174242424	2.236135957066189e-9	11.89305278884462	4.657228017883755e-9	21.17975086906141	22.28285845588235	5.642320338186941	11.01517817861856	4.426345609065155e-9	3.369272237196765e-9	2.747252747252747e-9	27.89621882542236	2.302873986735446e-9	6.247630780894617	3.048780487804878e-9	2.822944896115627e-9	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	7.059902200488997	3.889617691154422	3.679954676555418	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
PC	PC 36:1	7.005973953178468	4.489942528735632e-9	15.13084154233939	14.37843485138022	5.118110148689243	14.63332949370135	15.97258248123132	25.7049771430914	7.429514407134726	97.12446547444317	25.82465623083647	12.43538403956476	3.820293398533007e-9	22.24966183295004	41.22802501738407	113.4448245005902	46.84801389139784	32.08014587959945	16.56207552063672	356.6727254355931	56.87322924022573	18.54271723610908	6.636933205904215e-9	99.84025746566542	52.1220592477833	90.60371921189247	10.98117869910373	113.4116516370873	85.52829722324854	284.6978464986601	95.10468554185476	88.9015617568817	80.96552418543773	4.426345609065155e-9	45.48561564933632	11.36260163899019	437.176417424019	6.830368179492699	78.7255567069909	23.80737704959538	30.65438245164788	2.590136759220887e-9	8.752994600190004	17.3238034640234	16.73511889658645	4.157877884849392	136.5836210357867	59.36887135733468	52.58079156835498	3.347616497054097e-7	9.018039846894837	8.217583754818843	3.705762735254764	12.00151597706454	8.214491903731648	20.84504568304353	2.362055933484505e-9
PC	PC 36:2	10.92080724992507	10.24443500183076	33.93763256919345	16.500807108002	11.70731681005759	41.08119204393434	14.54695123342357	48.67992619693082	14.09598437967965	121.1819353618779	28.6791659508392	34.34993527117391	5.951307406421644	44.98704426749292	45.1605449191348	162.9055668556335	61.29478643412491	62.12019495280253	15.91856226005376	532.4118679696513	77.6224251977926	24.86465567114964	6.636933205904215e-9	139.4669129619737	93.14921900502608	129.960021194876	24.73483470576777	208.4949260674043	107.2915153165414	380.8743722273957	257.7055948248743	109.9440631389084	194.2944260380808	4.430062006814185	44.26345632411417	31.99223494842666	602.2369476514385	18.16698040041895	131.6443067978177	39.4987945194443	47.87067361574159	2.590136759220887e-9	13.1430939690129	18.89444910151688	18.62774946947938	4.623279023493712	159.6088491057233	70.76069291864029	72.21800532585245	3.347616497054097e-7	8.671249094174252	12.78852489254237	8.942636418485224	23.39175721247419	11.20163590857693	28.03254859415985	2.141409238393218
PC	PC 36:3	6.786102062975027e-9	4.999258467615466	21.61937681843625	6.641741373799843	4.580450023492088	28.3552161834002	5.016051364365971e-9	21.8079600132284	4.271449043271769	39.87356364382396	9.129993296179284	18.6379658742129	3.257959710679052	21.46554542136609	16.71249859454757	66.59239441479164	22.88634549684814	19.23609085668377	5.518809005500955	209.2286080318276	31.56643448162648	8.919595553391709	6.636933205904215e-9	48.55628128772305	31.34841814066963	42.82278223552643	10.32804589206532	92.96145490526763	31.73160300641803	142.8799687138516	190.4199850427626	42.81635836704052	91.94124945133493	4.426345609065155e-9	11.68337045557421	20.25058915964796	198.3631983906486	11.79582218905764	50.63595184891112	12.74557883381931	20.32499829799649	2.590136759220887e-9	5.050081213111768	8.109167014935853	5.714671407941812	4.194630872483221e-9	51.88021644491549	25.82148567846552	34.05020738255748	3.347616497054097e-7	2.15352449677466	5.911452110245619	4.796932465436575	9.500983467078264	6.151574803149606e-9	10.30220159788248	2.362055933484505e-9
PC	PC 36:4	13.73927024484628	8.036107871358379	60.22245839418699	19.87262279083498	9.532255133809151	49.87804506534289	10.58574593058516	49.35828763630288	8.73815676728246	59.37999630070083	20.11558976194287	30.14647304241717	8.028747082387842	51.81807043811068	45.89529106002404	141.9592808071105	70.01746368304356	25.68793991522995	15.50122671177688	224.366383131459	73.99537156895335	17.74708706909381	6.636933205904215e-9	80.84210705932239	38.29613358489256	69.82021024451656	18.89782037282147	137.6314853487496	39.00417794055002	203.5966566330465	227.9854689376791	81.0015024869682	175.1927467958756	4.70718637266386	25.90690638857192	32.02701197848864	304.7721831557377	15.70152994152824	73.19396362794923	18.66063026058207	33.39823333889498	2.590136759220887e-9	10.20685061535668	28.35523716941037	17.00291855568121	7.625595637102537	110.8903075314206	96.56254044451653	93.05240988827923	3.347616497054097e-7	7.542142144465562	17.80009009171092	9.201390495896	17.98333528775555	14.87447661145726	14.15220373727174	2.940728693726916
PC	PC 36:5	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	3.614806246385193e-9	2.57519571487433e-9	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.59896983075791e-9	7.15126545026486	3.616898148148148e-9	3.527088036117381e-9	2.51610305958132e-9	20.36419423692636	4.905808477237049e-9	5.765682656826568e-9	6.636933205904215e-9	4.729877515310585	2.059237841043891	3.462357954545455	2.236135957066189e-9	9.82320717131474	4.657228017883755e-9	15.30272305909617	16.86293658088235	4.341827148896195	9.997800263968324	4.426345609065155e-9	3.369272237196765e-9	2.747252747252747e-9	21.70655671761866	2.302873986735446e-9	4.366470811220622	3.048780487804878e-9	2.822944896115627e-9	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	4.955684596577017	4.685157421289355e-9	3.582097239390193	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
PC	PC 38:2	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	6.960086967446523	2.57519571487433e-9	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.59896983075791e-9	7.580415882438435	3.616898148148148e-9	3.527088036117381e-9	2.51610305958132e-9	31.47729817132222	4.905808477237049e-9	5.765682656826568e-9	6.636933205904215e-9	6.768445087501553	4.804935447250932	5.458504946539822	2.236135957066189e-9	8.367010524719563	4.759645957622453	24.33253769935588	13.16287951627579	5.064875374440284	11.34094270879904	4.426345609065155e-9	3.369272237196765e-9	2.747252747252747e-9	46.84884732923823	2.302873986735446e-9	8.192950848123319	3.048780487804878e-9	2.822944896115627e-9	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	9.844604590046346	4.685157421289355e-9	2.733348891573384	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
PC	PC 38:3	6.786102062975027e-9	4.489942528735632e-9	4.297860301944889	2.678954136305186e-9	4.234417344173441e-9	3.284628126978262	5.016051364365971e-9	4.735655179851154	4.106438896189225e-9	7.650584059426873	2.176583376948678	4.379817799579537e-9	3.820293398533007e-9	3.756046430527816	4.59896983075791e-9	15.93059859128173	5.343497696259907	3.10798034124929	2.51610305958132e-9	45.76470300221043	9.54643085132423	5.765682656826568e-9	6.636933205904215e-9	11.19290286477551	5.968121612158869	6.767936666828072	1.937483515572525	23.06424699840015	5.547821676383814	43.78579469915815	45.10003005436567	10.7950151389528	21.47079623641927	4.426345609065155e-9	2.742849858556614	2.451463494543628	68.30281697178093	2.302873986735446e-9	10.33617337660255	3.048780487804878e-9	3.591141739939571	2.590136759220887e-9	5.03220611916264e-9	2.73668094059556	4.55539358600583e-9	4.194630872483221e-9	17.29504807394314	7.374420681660759	11.75762881166215	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	2.665361073263026	2.362055933484505e-9
PC	PC 38:4	6.786102062975027e-9	4.489942528735632e-9	25.80391425462016	9.552011143082897	4.234417344173441e-9	15.83244468283958	5.491997432689004	24.54690325438032	4.106438896189225e-9	29.74780425738889	10.33239293537585	8.218614531097506	3.820293398533007e-9	21.75719804500081	23.46193381781363	76.46070848109072	39.69440079959863	9.620416365074096	4.932273744252287	136.25988846664399	43.08125803411002	8.905101106577979	6.636933205904215e-9	42.43800977602562	12.74526619098885	36.22471492300473	6.609822060433523	76.28727528316641	19.09792894142852	131.9019066264532	130.2582739858173	47.3494752609518	81.15429031680193	4.426345609065155e-9	12.17281745762351	10.12887637132108	152.891751947688	4.122301824582618	38.14195678005412	7.188643306379115	14.14117621758095	2.590136759220887e-9	4.502889275690285	15.65651324484358	7.519421991691189	4.194630872483221e-9	77.47755056849076	56.96795042479632	62.92365552713527	3.347616497054097e-7	2.446183953033268e-9	7.230271015840614	4.103742613263296e-9	10.22856989709988	6.151574803149606e-9	3.248076904592714	2.362055933484505e-9
PC	PC 38:5	6.786102062975027e-9	4.106931272783036	23.35082479267421	7.248127733373721	4.226651890610277	24.66340171659367	5.016051364365971e-9	18.1453561191492	4.106438896189225e-9	24.29444291613706	8.507278578479879	14.91569956062408	3.820293398533007e-9	22.3222938985535	17.34430045364273	59.11659380165492	29.28747166502348	11.57562320805387	4.67883894495115	114.841982967917	28.73514809552138	7.881022100219257	6.636933205904215e-9	33.35919789050017	19.34852728200324	32.58227692774749	7.894320747687697	59.57088361933612	15.696584069583711	87.2833566999173	150.2047210946958	33.56603135378415	89.58692913568564	4.426345609065155e-9	8.618109958937138	13.97595819705281	137.10576754732801	7.122678792271784	32.95719375563903	8.472460714814872	14.19682994296274	2.590136759220887e-9	5.03220611916264e-9	8.972542475260617	5.28472942181131	4.194630872483221e-9	41.3840455519512	36.19311341765804	33.74876708571504	3.347616497054097e-7	2.324048147678188	5.231732483039254	4.103742613263296e-9	6.208165500179939	6.151574803149606e-9	3.853675986759154	2.362055933484505e-9
PC	PC 38:6	6.786102062975027e-9	4.489942528735632e-9	4.487975965835036	2.678954136305186e-9	4.234417344173441e-9	6.22808721967438	5.016051364365971e-9	4.024495006243451	4.106438896189225e-9	5.339784807227965	2.57519571487433e-9	3.577180709341142	3.820293398533007e-9	5.838532369351553	3.817692772847542	15.94615279851471	6.313040969184462	3.527088036117381e-9	2.51610305958132e-9	31.85499377732759	8.232118718246129	5.765682656826568e-9	6.636933205904215e-9	8.078600568389028	3.852304423048179	7.957666056082392	2.236135957066189e-9	15.66538782468461	4.657228017883755e-9	25.84787706232311	51.97464813549218	8.6159298123686	26.11784229037154	4.426345609065155e-9	3.369272237196765e-9	3.709731249015969	38.89563319111038	2.302873986735446e-9	8.814730866801106	3.048780487804878e-9	2.740783105346404	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	9.617868059941244	6.97672710229359	10.36111212950523	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
PC	PC 38:7	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	3.614806246385193e-9	2.57519571487433e-9	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.59896983075791e-9	5.131695114773396	3.616898148148148e-9	3.527088036117381e-9	2.51610305958132e-9	8.060965848452506	4.905808477237049e-9	5.765682656826568e-9	6.636933205904215e-9	5.468066491688538e-9	1.853499406880189e-9	2.959280303030302e-9	2.236135957066189e-9	4.92094123505976	4.657228017883755e-9	6.775057937427579	12.4368106617647	2.44392907468295	7.520347558293004	4.426345609065155e-9	3.369272237196765e-9	2.747252747252747e-9	9.98592115848753	2.302873986735446e-9	1.913381349507202	3.048780487804878e-9	2.822944896115627e-9	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	5.093724531377342e-9	4.685157421289355e-9	3.491965389369592	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
PC	PC 40:4	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	3.614806246385193e-9	2.57519571487433e-9	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.59896983075791e-9	3.678634490876986e-9	3.616898148148148e-9	3.527088036117381e-9	2.51610305958132e-9	7.224669511651712	4.905808477237049e-9	5.765682656826568e-9	6.636933205904215e-9	5.468066491688538e-9	1.853499406880189e-9	2.959280303030302e-9	2.236135957066189e-9	3.663970127471621	4.657228017883755e-9	8.676901029683252	7.047134424965544	3.410585525110564	2.907548022017611	4.426345609065155e-9	3.369272237196765e-9	2.747252747252747e-9	8.411039776470865	2.302873986735446e-9	2.130023346113754	3.048780487804878e-9	2.822944896115627e-9	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	5.093724531377342e-9	4.685157421289355e-9	2.7877381547824	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
