sample_name	group	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40
JV-015-RAN-IC-M2	2	-7.464363553729339	0.9989404619491639	1.830131853533926	-2.0601752022161066	0.18693213703422532	-2.024247240153125	1.1923572368191162	-0.5259431772207726	0.5246663246052595	-0.6336624919538248	0.20852186172567277	-0.053098549467889646	-1.4948462065254866	1.013941101703362	1.9290123064223428	-0.6225429314242906	-1.081880312335108	0.8029082230695215	0.6931081515733151	0.6464361042577795	-1.3498108961114423	-0.8131869112312092	-0.6915231886674941	0.8498586037030652	0.11037752934504959	0.4351472130251867	-1.4558441342259243	-0.73921328152932	-0.19593940699056325	-0.16644620306616364	0.7426486309713067	0.36179859783018176	0.023202223034412175	0.03299805147830499	0.2470659350210133	0.5966197416713425	-0.9815028977459659	-0.19668146353015942	0.41708635089193147	5.001644334748529e-15
BS-007-RAN-01-M3	1	-7.7260710591494854	2.9302569506945737	-1.9501283554080882	4.1924692877474286	0.306811952680944	0.42965670962390756	2.2585442288477378	-1.1095861169321892	-0.02338445663469375	1.6825793351699834	-0.17872536562716146	0.009146925483926316	0.8001603540193304	-1.7288002965820533	1.7775572269646902	-0.06788257328655338	1.2596432982928005	-0.12855462853729507	-1.8940091628038394	-1.246122430533754	-0.9295495297356731	-0.18959732591342368	0.7651044937145384	-1.4947478475766314	-0.25539012883947765	-0.15959038311607046	0.2916885312376119	-0.7479749927415872	-0.2501793581632103	0.39896448495648446	0.3273518457862298	-0.1212705320720766	-0.3456080276395235	-0.5115146309579165	0.9556092288274789	0.02839051216435725	-0.07054566807659819	-0.2794927097731651	0.22928846970164543	5.270724131614843e-15
BS-007-RAN-02-M3	2	-5.841035415766368	-6.705594444105681	-0.5440125211144207	-3.6007634110685443	1.700274511760319	-0.8930055610659681	0.30208964532128063	-0.4877696574183153	-1.4937206770019829	0.10945165076414093	-0.2955451738468056	2.287455114201212	-0.6708354713138911	1.019202586473736	-1.870494056697883	0.07948005679160708	-0.9250014614682993	0.26366312091181915	-0.28822811113279156	-0.05040341154476554	-0.6172102719517372	0.09802034505594256	0.08771882813733985	0.3858942179144777	-0.8220572947967449	0.42398163580793485	0.9391195078080097	0.7933649418894652	-0.09113215590885075	-0.062237641856424164	-0.5286442426329673	0.04776367574521824	-1.317472444606313	-0.028444916959949117	0.856487275314489	0.10427976759907538	0.22712610527246752	0.3759332554894138	0.5793315066420541	5.327658510567224e-15
KT-004-SOC-16-M1	1	-6.884721610919206	4.809381935843359	-2.27127740950127	3.6579922040875483	0.26942917898347085	1.7734109842495507	1.093124243082023	-0.804099648006282	2.529169186140288	-2.278025763143653	-1.2548544995306117	-2.7983088990523126	0.059128638031909785	-0.09854920379901752	0.4861831255866162	-0.2436145917465955	-1.1040671431021603	0.9877529630631217	0.48125718831963094	-0.8712997255262853	0.05497048188689049	-0.3966290918053086	0.6950190040677926	0.9991553650181692	0.13228568126096577	-0.04846740682107969	0.37241772149829194	0.9975100104163185	-0.2880500112579711	-0.5775322092370092	-0.4471905923337194	0.706176694843952	-0.6735669716187868	0.9744602255482389	0.13235339219040917	-0.4441473136559473	0.09095481342180152	-0.22671655353863662	-0.03880170708583345	5.394081516020226e-15
BS-135-RAN-IC-M3	2	-7.206548164093597	-3.7535205433088157	0.36167930932211023	-3.0566571946822116	0.21430516336038696	-0.6880206037529847	-0.06666042672630718	0.5815926551846753	-0.7703645019150318	0.5787168846352615	1.0827667745957317	0.8242123858252985	0.33534074129682706	0.07808200506764326	0.9205349510431531	1.0743259069413287	1.3959036653296422	-0.11164185113038441	0.9848622073310114	-0.44881584723916174	0.44690532820710127	-1.1700151747074696	-0.18636263488406604	-0.36201413248756775	0.3135150011628179	0.19280576937584212	-0.6577791107299187	1.0867326094850742	-0.3148052989744364	-0.8677170914038358	-0.23867078389648422	-0.038733099610862964	0.8540921592289913	0.3661121588626432	0.5296914575927224	0.24966789175586054	0.8453389087460931	-0.9881133998175289	-0.14659818656816445	5.050684214808632e-15
JV-070-DAV-07-M3	2	-6.921032223788521	0.7058859031119387	3.074128556046293	-1.7479117727805507	1.6416667856448237	-1.1978995999260194	0.9582304757455063	-1.1452919047635983	0.4505456482167289	-0.3324278002906601	-0.21859677378132353	2.065040336867635	-0.4559232199428727	-0.35923744813277825	-0.27444726461645386	-0.2804899832741536	-0.7063022495037087	0.15035737112782285	-0.46960972123419453	-0.7377842723036028	-1.4927667785879326	1.7505717035566553	0.059858342522050294	-0.46258451865061706	0.2795061926626142	0.6043075418685927	0.502427660746181	-1.3476270179187697	0.20609732866485872	0.10464590874029615	-0.5521580255685865	0.13488165591209825	0.16153587908767061	0.7344751976825729	-0.9660615122358164	-0.4558443747455767	0.3401537440113197	-0.7008150985153369	-0.0208666448548023	4.955327872217819e-15
BS-129-RAT-10-M5	2	-5.728271049868451	-1.644710646242353	2.4112261606683316	-2.097694499890989	0.5012433412430666	0.10241796267213547	-1.4756141643951093	-0.19930766509399497	1.4584429067537021	-2.644804735824015	-1.3809868426199796	-1.711300594751161	-0.9319811258051577	0.9946932426567876	-0.8392841733495017	-0.974719968822263	-0.42279948159572	0.020258247647668898	-0.06309893295631964	-1.6886859566322852	0.6481459483246106	0.7185438636013806	0.10560573606131464	-0.36873079958835264	0.6229283878908644	-0.8330541217393057	0.48916166850565435	-0.7019538176704252	1.161380663688605	-0.8979127876883376	-0.022353767455493802	-0.32061910527666754	0.7264007432916368	-1.0536537653344105	0.5250169281706962	0.2739419466660851	0.10620094357926405	0.12185697937111302	-0.0077845850395204	5.1960521818525445e-15
JV-036-SOC-10-M2	1	-7.460124464147685	0.4524738123172439	-2.4571091904285143	2.5066580107985263	0.32051143989964764	0.5226803534410086	2.391250635552535	-0.43345516615326424	-0.6355865580130718	0.6389215364555794	1.3509300805661029	1.2474421310611723	0.459373892181328	-0.4886357396917682	-0.8376629947720874	1.053001793572334	-0.7538985086744285	-0.115914094980328	0.4815142042465092	-1.4228122313047828	-0.19189619665109298	0.12916406845587167	-0.21328794614669985	0.15594229980325433	1.726827394885711	0.7171914700691496	-0.4251480931430618	-0.21241620871344438	-0.16504804834846715	-0.32304940571371105	0.3685246373152118	-0.2689567045885737	0.5952606039513385	0.5886163528656657	-0.017705196879422163	0.4346983292091818	0.21765894669178573	1.2527322674525148	-0.18165385872167392	5.208602277899171e-15
BS-126-RAT-05-M2	1	-7.870069807200865	0.17223628887629797	0.582715712250471	0.02338701615019698	-0.8832823685706804	-0.4783535863330051	-1.385797767669236	0.11802236667074922	-0.47496627770432936	0.8915197325918878	-1.6387293926392132	-1.0171704731749616	-0.42215980247318885	-0.22797576688069549	1.5279629554591148	0.43536406105004727	-1.2816578744161744	-0.8619152524795883	-1.5739627093865736	1.9179634286559102	-0.27273244387661233	0.7341363715136006	0.8286975499458947	-0.8339458181200405	-0.33733829172635116	-0.2701527558359222	0.80407005162382	1.272630286377634	-0.21609372405752206	-0.2809538684614199	-0.46638865976159827	-0.5606790456217721	1.0841636442610458	0.5369666052540872	-0.29117510449242034	0.5677302154109161	-0.31730950814213005	0.29836682885117993	0.3031819668243401	5.059594670253246e-15
JV-017-RAN-10-M3	2	-4.370211973500167	-1.8048635602809397	3.492844431903537	-2.3763064493151145	2.1164306236943844	0.4214939037151398	0.8523145887924283	-1.5239715025730138	-0.8735657304297142	-1.163600516346951	-1.2522753475990422	-1.4823521065184633	0.46468810489164897	0.45305738665990103	-0.3651639257125251	-0.91339362250958	0.6301835388320123	0.12790233520653108	-1.0192780634995455	0.575573436398684	-0.4532908351285132	-0.24605938403268462	0.9097060601060822	-0.9746799256932682	0.9006831369064499	1.1296180478672648	-1.3922366112897486	1.2828864678312635	-0.17993008489926526	0.8845142865625398	0.3250076127144651	0.45190902685479695	-0.3459089991600997	-0.7131200090834703	-0.44064908866009506	-0.2708606820547694	0.28889558000999566	0.2853679108706269	-0.40354356934847374	4.86279679242638e-15
JV-070-DAV-04-M1	1	-8.557052024528192	6.391785341415559	3.161481026343345	1.30964168511001	-0.622402463862826	-0.9452536592979975	-3.8234140652500894	1.7329751184363773	-2.3677030463852495	-2.28779545834712	0.7662444735024828	0.7496537805821722	2.010282434577588	-2.351843957250885	-1.4664606513795013	1.360684415515292	-0.8605639361717874	-1.4091847940349738	0.09193763397504014	0.29017030718368547	-0.5012534987855524	-0.06087875998994229	1.2436610955032872	1.106832633690715	-0.28107590603214155	-0.7048851445894811	-0.7097002070943617	-0.2448931390886756	-0.20845721201156125	-0.04148966687236869	0.23129768931427477	-0.12557383570881253	-0.37674900992479726	-0.31912340281984525	0.023774360221980043	0.1464632059123883	0.017015662162917063	-0.1739549583701076	-0.06097667162669792	4.981635728826352e-15
BS-356-RAN-03-M4	1	-7.940347268501136	0.07260743129764814	-2.1264209799246974	-1.508682460912836	1.680126508774774	4.629255304497568	-1.5535766238813211	-0.6744985193598289	1.0413812699234366	2.428728962457593	-1.6381076957009997	1.3007578602453913	-0.09557647904902253	0.11588051424412232	-0.17945343843640488	0.12510784045952092	0.10783043441610385	0.5905358941070846	-1.719405023720278	-0.3725563436790497	1.3965036950467165	0.562471266114797	-1.043733953723435	0.9748471413369699	-0.21208491178544533	-0.9894151351407635	-0.7736121697219448	0.04583556600826403	0.031278758822127016	-0.03720771571649577	0.42476135423308525	-0.04644612697761649	-0.6353181764704393	0.01990825499049512	-0.5159064608835271	0.7441495262900656	-0.03196303872456975	-0.2705926177798944	-0.3385147307838954	5.2481033740043365e-15
JV-090-MIN-IC-M4	2	-5.191031646387558	-2.7400972849186016	1.3338501143596837	0.07519413156287674	2.2442441003322084	-0.600162541606627	3.8991091404865514	-0.07263703310377606	-1.5094180881586603	0.2540666326468434	0.712412923932071	-1.127320275257307	0.3897194613531106	0.24331754987386084	-0.4640609613847161	-0.1954491170426216	-0.1751271541365848	0.698264547015583	0.7377212206118255	0.1676055032985187	-0.1488678103654833	0.17274242811271923	-0.08417878064069023	-0.09913909809063534	-2.4262271076188835	-1.7843853507102894	-0.6478332107480262	-0.032208358723928375	0.7847056137439581	0.37654371452049346	0.5341244421035856	-0.27472206214189643	0.49317062504486353	0.5270536908854193	0.04137071426884105	-0.47328393718010664	0.15444436453536545	0.3218385563995549	-0.347116093773798	4.9061124656790064e-15
BS-391-RAN-06-M2	2	-7.0458268463076905	-1.723697170269443	-1.5373369210846985	3.26637662333229	-0.7654884680098257	-2.5477297272195063	2.6455935833157542	0.10186055314709083	-1.9919104690441032	0.03883048078963038	0.47248008871600505	-0.039892734712420504	0.5037903733957656	1.0042785488035357	-0.18277148617347808	-0.2480689158728096	-0.807894315488267	-0.21556530023953144	0.11226088918802664	1.15432915352785	0.7981162794909613	0.2647006464352521	-0.9156805161286888	0.05217754699226862	0.1561747271767702	0.3092105280941922	0.7511710602584347	-0.29214913232440887	-0.463285602890823	-0.30649464262546977	-1.0455408825158554	0.1850218914657302	-0.26497113047482546	-0.7241786381657741	0.0789403509630664	0.20489183805936617	-0.5061319574005536	-0.29807879504179535	-1.1215233025515703	4.873791260583901e-15
JV-061-MIN-03-M5	1	-8.905510459069065	2.034111663776064	-1.8539294681070504	2.5484589425655146	-3.693192550373832	-2.7161863050338484	-4.239487594229842	-0.3390085955857804	1.300894651917825	0.2756812715511235	0.9799386571430264	0.19853322635500406	-2.3235505133267713	-1.042049245883434	-2.793779616088652	-0.9479121316272217	1.7510283965680113	2.069041501812214	-0.14603253326118595	8.464766482701467e-4	0.014073405652864496	0.04613411029419566	-0.6542761231293819	-0.8525383535640648	-0.6266560380990733	0.43690362514926256	-0.32376452473550776	0.43193588460861865	-0.03132454492241777	0.18255406979893896	0.07315816328995771	0.14936020700394412	0.24980695475943654	0.23909547283906085	0.005418263826486748	-0.1432432851371983	-0.26173834975222465	0.08731673820875926	-0.10471108387109727	4.7966512138048214e-15
