sig_pval	feature	mean_ctrl	mean_mild	mean_severe	sd_ctrl	sd_mild	sd_severe	method	statistic	pval	negLog10pval	padj	negLog10padj	sig_padj
yes	LPC 17:0	0.014589915943000468	0.05917654564336534	2.5209393705979776e-4	0.0069561627342289685	0.10098946229972726	4.242719430109286e-5	One-way ANOVA	19.156492464244067	1.9482266230676686e-6	5.710360526192912	4.6583665191367e-6	5.331766344273557	yes
yes	LPC 18:0	0.5758176286148127	10.843336551707372	7.157834349952818	0.14092816401941227	2.343876956798405	2.704898151227945	One-way ANOVA	407.52193431190346	6.283269924189295e-26	25.20181428294395	9.660527508441041e-25	24.014999158496494	yes
yes	LPC 18:1	0.3187881711559249	6.8077693999927416	6.068620937422026	0.058455972108521895	2.0987892366496093	1.5289131019394409	One-way ANOVA	660.6507512925435	1.1253886855728353e-29	28.948697455467777	4.614093610848625e-28	27.335913598748043	yes
yes	LPC 18:2	0.3239213086634619	4.460370580601221	4.886546788245814	0.09745140898388388	2.3008026011974474	2.124808191946743	One-way ANOVA	192.36140697564176	2.810157264434705e-20	19.551269375053977	2.658841104042067e-19	18.575307615921417	yes
yes	LPC 18:3	0.09617341677051708	1.9088945073333747	1.4051910978912803	0.022549653139455585	0.38157661055392755	0.4875103938877675	One-way ANOVA	504.04241300790636	1.436906027066911e-27	26.84257163357823	3.534788826584601e-26	25.45163652647485	yes
yes	LPC 20:3	0.04909948570988405	0.8664691699977071	0.5443201598157963	0.01022262702043436	0.35290771927737147	0.35397209596040385	One-way ANOVA	17.504339541645507	4.46799084526032e-6	5.34988772540804	9.813622749411062e-6	5.008170640974842	yes
yes	LPC 20:4	0.12121059766904055	2.689889439130637	2.3593009989303475	0.036432729346147164	0.9213583968907315	0.8628183424900624	One-way ANOVA	456.5505133682251	8.375115943340127e-27	26.077009171968218	1.7168987683847262e-25	24.765255310912462	yes
yes	LPC 20:5	0.017488945032733592	3.248718896902747e-4	2.5209393705979776e-4	0.008618201676320825	6.320725370866095e-5	4.242719430109286e-5	One-way ANOVA	621.6976960640656	3.3563403822180235e-29	28.474134001769766	1.0320746675320422e-27	26.986288881658332	yes
no	LPC 22:5	0.009565022541227841	0.09656089787763773	0.1336387261882166	0.0032581172451779205	0.1405649041468531	0.10666315237528151	One-way ANOVA	1.4357298337103401	0.2508894470547578	0.6005176056533941	0.2615203558282645	0.5824945015201215	no
yes	LPC 22:6	0.02943799431118061	0.7061451689254458	0.9211261575373846	0.01209788686664037	0.2822487859113155	0.3850895839474548	One-way ANOVA	282.31933301412005	3.926636611642383e-23	22.405979288406396	5.36640336924459e-22	21.27031668640632	yes
yes	LPC O-16:0	0.018837571124625044	0.5301485679914489	0.1278727706639125	0.007241397515946988	0.1868338929607936	0.16296767657677624	One-way ANOVA	19.134506103881723	1.9693907235374666e-6	5.705668112078156	4.6583665191367e-6	5.331766344273557	yes
yes	PC 30:0	0.0950850850542178	0.01918344811459428	0.022796289753190157	0.04902885036184447	0.01525783587485306	0.006386587731003891	One-way ANOVA	17.301970711236752	4.959052613899852e-6	5.304601283964352	1.0701113535257576e-5	4.970571028197446	yes
yes	PC 32:0	0.7542990445152994	0.2924456836426005	0.3576576247501335	0.22371828491503926	0.08340632241140472	0.09288090630297181	One-way ANOVA	59.75658226373275	2.585477448486903e-12	11.587459245956275	8.833714615663585e-12	11.053856635284163	yes
yes	PC 32:1	0.5645265874881318	0.1686027120377919	0.29841299048418163	0.2054124736202008	0.07009404865840105	0.0955602919608973	One-way ANOVA	35.88332052666692	2.170506718628147e-9	8.663438865499728	6.356483961696716e-9	8.19678304445823	yes
yes	PC 32:1;O/32:0;P	0.13054012096732429	0.035174111808180274	0.02889146822714124	0.07214862433693252	0.01812294822727994	0.008219549274191253	One-way ANOVA	17.737768122731342	3.964517176097965e-6	5.401809696246608	8.86610204836454e-6	5.052267274301454	yes
yes	PC 32:2	0.05701181763482968	0.005095340072725261	0.0023211305965469063	0.01813313187131833	0.00665342751563541	0.00621247455890793	One-way ANOVA	65.33081218442099	7.23950730030985e-13	12.140290989609182	2.698361811933671e-12	11.56889981804767	yes
yes	PC 34:0;P/34:1;O	0.33836744040609146	0.07511889477370214	0.07174851282352084	0.3593808969642678	0.020651389168168027	0.02000132451366246	One-way ANOVA	49.33597335162021	3.636351433592907e-11	10.439334151221606	1.1468492982869936e-10	9.940493646808706	yes
yes	PC 34:1	12.969218095499842	4.184014083359466	6.23386861271324	2.4678974308378065	1.1834585854329565	1.504414291354438	One-way ANOVA	93.02706831388302	3.6824908943063935e-15	14.433858318363777	1.7421014615372555e-14	13.758926554895197	yes
yes	PC 34:1;P/34:2;O	0.43173464265821354	0.08345242357780917	0.0526092456831855	0.1920931046790485	0.02574656323529142	0.026863477483131566	One-way ANOVA	119.42325105952234	7.234083082156669e-17	16.140616507750927	4.2371058052631915e-16	15.37293069104545	yes
yes	PC 34:2	15.558998505902325	4.0999259763493665	6.96381276176467	2.423943823924999	1.5804287935286325	2.810122781541087	One-way ANOVA	70.81986211565179	2.2394334554281723e-13	12.649861838050604	9.181677167255506e-13	12.037077981330869	yes
yes	PC 34:3	0.3314246396659294	0.07712142662714208	0.08450857511501035	0.07055437336486042	0.03216418225799136	0.0310154564130033	One-way ANOVA	91.12282310282008	5.0641761612925266e-15	14.295491195457803	2.3070135845888175e-14	13.636949848177393	yes
yes	PC 34:4	0.031987281891303225	0.0013867947346240526	2.5209393705979776e-4	0.021740351186998623	0.003492176715850613	4.242719430109286e-5	One-way ANOVA	18.650065232316326	2.5027918544398916e-6	5.60157526714248	5.808366001813334e-6	5.235946025303871	yes
yes	PC 36:1	2.4905100656823063	0.49653419371127927	0.5668815298143116	0.9257436254404945	0.2677257562075394	0.15671117523435066	One-way ANOVA	66.42673460774287	5.693182354403875e-13	12.244644905378157	2.258907837392505e-12	11.646101487773032	yes
yes	PC 36:1;P/36:2;O	0.15674815857462374	0.03307361262473103	0.023167298027982598	0.13932070242548913	0.010449166875608741	0.008152752111241382	One-way ANOVA	71.83238859333062	1.8179098145065475e-13	12.740427665687026	7.710445075320873e-13	12.112920552146583	yes
yes	PC 36:2	8.81615956748828	2.2723640077393976	3.101731614903033	1.5180377850598803	0.4635888690460171	0.7913591794234991	One-way ANOVA	151.30277183386735	1.5441825201585532e-18	17.811301367981592	9.996549998921161e-18	17.00014985749502	yes
yes	PC 36:2;P/36:3;O	0.36330675369354154	0.10735997698649925	0.06354562926092644	0.11325206522903394	0.03878800048213643	0.024402592565797094	One-way ANOVA	120.11498953699365	6.594598202400148e-17	16.180811660132218	4.0556778944760913e-16	15.3919365443568	yes
yes	PC 36:3	5.892014966751806	1.2059521784490312	1.2973513185203007	1.210458852461279	0.3379304063968024	0.4310339846046075	One-way ANOVA	199.0180823351632	1.5812943094464096e-20	19.80098729194432	1.62082666718257e-19	18.79026342655255	yes
yes	PC 36:4	9.61489370169065	1.9952899019099408	2.3963507908020993	1.8418734817689513	0.7297281320117361	0.7679432980146705	One-way ANOVA	158.43350938414963	7.21423492871011e-19	18.141809719159163	5.281731485415525e-18	17.27722368138857	yes
yes	PC 36:5	0.672109901822109	0.11302760067623593	0.12268512308241139	0.16549914679079017	0.028592042888346048	0.03534332206529252	One-way ANOVA	225.99576767405136	1.81826458527613e-21	20.740342920033424	2.0331503998996726e-20	19.69183049375225	yes
yes	PC 38:2	0.0674020017128826	0.028158345496395645	0.013853545481095858	0.027585494478347634	0.013636716849210808	0.007868704673859155	One-way ANOVA	19.615856037130083	1.5567609646686128e-6	5.807778066747847	3.8296319730847876e-6	5.416842959644468	yes
yes	PC 38:2;P/38:3;O	0.09529533500770304	0.03495319127291864	0.015649014457953282	0.025079560994887874	0.0158693256034865	0.01156682955314677	One-way ANOVA	24.501221769341704	1.6721770775908822e-7	6.77671773422444	4.284953761326636e-7	6.368053860160629	yes
yes	PC 38:3	1.7883418301506107	0.4775637725926952	0.32319097358387405	0.4033239830096626	0.1846856840252776	0.1496159546222396	One-way ANOVA	98.49244401801802	1.519698458451181e-15	14.818242577069906	8.127083060412837e-15	14.090065301648101	yes
yes	PC 38:3;P/38:4;O	0.4944352555367623	0.20133541998934684	0.11570867041960278	0.12924878138664364	0.09390074477397051	0.040530708771554014	One-way ANOVA	80.85325787948847	3.1246968735702165e-14	13.505192107126643	1.372634698032631e-13	12.862445027029464	yes
yes	PC 38:4	5.025296530477583	1.4390192051355255	1.4172568485944947	1.0158779156064943	0.4058232366273972	0.2715537581326452	One-way ANOVA	158.32057663846493	7.299954085533653e-19	18.136679871449694	5.281731485415525e-18	17.27722368138857	yes
yes	PC 38:4;P/38:5;O	0.5742077941788104	0.2925569804915454	0.15033133569176868	0.17978937596682112	0.12336552341269288	0.04814212238452256	One-way ANOVA	55.00947348811761	8.228595258925719e-12	11.084674298854331	2.6634663601259563e-11	10.574552784031743	yes
yes	PC 38:5	3.0010835552049495	0.6768266324786026	0.7097271843838284	0.42154835815652536	0.19558405233339432	0.20140008110655194	One-way ANOVA	230.93656595592648	1.255783511492944e-21	20.901085223550833	1.5446137191363212e-20	19.811180112111437	yes
yes	PC 38:6	4.817039164819276	0.8126692694487507	0.9536864649189754	1.212366588295449	0.2144619766244803	0.3249592297394048	One-way ANOVA	178.46455424566705	9.919677230221695e-20	19.003502458835154	8.715144995123347e-19	18.059725383073996	yes
yes	PC 38:7	0.167105424495445	0.04695695980098905	0.04961316158645071	0.032080918231053315	0.015702799679515995	0.018601691104040884	One-way ANOVA	97.82340956872468	1.6897995625948357e-15	14.772164806641666	8.660222758298533e-15	14.062470936913874	yes
yes	PC 40:3;P/40:4;O	0.06180703804871504	0.02622559871827545	0.010507531735516886	0.01904423512582035	0.012668698632547219	0.01125839220310793	One-way ANOVA	25.01607773311421	1.3417039980555778e-07	6.872343286097276	3.5112679098050226e-7	6.454536032593596	yes
yes	PC 40:4	0.15451865560991665	0.04462384663091591	0.02485904705586837	0.05379719984620291	0.018526337111598696	0.018608807794010196	One-way ANOVA	60.096232525740426	2.386409625462194e-12	11.622255007937694	8.38652525519571e-12	11.076417940848572	yes
yes	PC 40:5	0.6994246233120092	0.18993387732043407	0.1680829236425516	0.16372686668479797	0.06874805749498178	0.06085742249334857	One-way ANOVA	94.35805717391722	2.9568169265341455e-15	14.529175564299498	1.4547539278547994e-14	13.837210461532138	yes
yes	PC 40:6	1.873537541106649	0.37787666662951663	0.4077295971146114	0.567690032935828	0.11434666383728435	0.13890787149842154	One-way ANOVA	99.76553295917293	1.243942769619033e-15	14.905199599878635	6.9547709392336846e-15	14.157717169261444	yes
yes	PC 40:7	0.2627059062103368	0.03860443056441736	0.03316327786377373	0.05449567484403627	0.01310843671644254	0.014779184705194704	One-way ANOVA	38.847223965478484	8.132003970611903e-10	9.08980241798107	2.439601191183571e-9	8.612681163261408	yes
yes	PC 40:8	0.12336198839836886	0.022394302339233313	0.022930671478364344	0.020304114460919266	0.011100114903763295	0.007284025648627936	One-way ANOVA	34.9906379359698	2.9480720544939444e-9	8.53046190599389	8.432857272157098e-9	8.07402525013408	yes
yes	PC 42:3;P/42:4;O	0.026233869324854733	0.0055201072610035805	0.0020255539309058912	0.015078192288238593	0.007784365177696181	0.005325768318343156	One-way ANOVA	9.842895582462202	3.7364481884844306e-4	3.4275410355170908	5.817507939032721e-4	3.235263015368134	yes
yes	PC O-32:0	0.19929803040476204	0.0411744144370453	0.03893968809485929	0.40141759201297506	0.014634644305824554	0.01053973163159445	One-way ANOVA	20.390341138053447	1.0730119295473945e-6	5.969395449601799	2.6934789251903984e-6	5.569686418190915	yes
yes	PE 36:3;P/36:4;O	0.9397245104345561	0.02383106266014508	2.5209393705979776e-4	0.24383058201660415	0.052753621886982446	4.242719430109286e-5	One-way ANOVA	174.38852726701487	1.4605237625011538e-19	18.835491372727287	1.197629485250946e-18	17.921677520343568	yes
yes	PI 36:2	0.0934981432035964	3.248718896902747e-4	0.10254076441368642	0.054618993550935184	6.320725370866095e-5	0.08145180976794887	One-way ANOVA	16.823697150317358	6.3599419433190876e-6	5.196546848787316	1.325886201742793e-5	4.877493748990061	yes
yes	PI 36:4	0.0607905628422385	3.248718896902747e-4	2.5209393705979776e-4	0.05153255389602722	6.320725370866095e-5	4.242719430109286e-5	One-way ANOVA	14.368957440034627	2.4106673618689745e-5	4.6178627120079625	4.860853860817768e-5	4.3132874355793325	yes
yes	PI 38:4	0.5797034775392057	0.14457319148251407	0.40309288943873606	0.10369357362021837	0.10799231715998289	0.15904588592717822	One-way ANOVA	12.26889553741089	8.177238969121219e-5	4.087393310373831	1.436857704574157e-4	3.84258623894869	yes
yes	SM 32:1;O2	0.10478488498436415	0.08720549864837593	0.07096407134535676	0.026939237538581743	0.021534557994095142	0.014351422407393687	One-way ANOVA	7.796112073878382	0.0014951454645090825	2.825316552249017	0.0021278247733345908	2.6720641391153377	yes
yes	SM 33:1;O2	0.06082086457177657	0.049547146494677716	0.04034459229137747	0.018029770107120667	0.011977087171846684	0.006070469243415853	One-way ANOVA	6.286299838516443	0.004464373724888021	2.3502394565743168	0.006034263386387105	2.2193757374560126	yes
no	SM 34:1;O2	2.51252507258696	2.67559725930028	2.16810128177236	0.5842655250100656	0.718826824168651	0.29262370425844997	One-way ANOVA	1.8455110777573884	0.1721899522793097	0.7639921943281517	0.18578389588030783	0.7309919342252263	no
yes	SM 34:2;O2	0.2561914976761155	0.23930410347541162	0.19978160907132336	0.04827711811892198	0.058816292046053896	0.042244921701636164	One-way ANOVA	4.372185090137423	0.019746281502347758	1.7045146759898224	0.024533258836250245	1.6102447591479745	yes
yes	SM 35:1;O2	0.027791337546378667	0.02144388561833336	0.01528588893827379	0.010462271079815915	0.01340806311465186	0.008851050430731904	One-way ANOVA	3.3845983427438733	0.04468000789173946	1.3498867588478656	0.05284270164119186	1.277014986707248	no
no	SM 36:1;O2	0.42712630287936953	0.5581189311656058	0.4600039911777089	0.10366906063198525	0.20258699295298283	0.07577967521439906	One-way ANOVA	2.5890979400172265	0.08863472599483516	1.0523960935394256	0.09733992229789933	1.0117090047702093	no
no	SM 36:2;O2	0.16969008513685271	0.18839451887243974	0.14503446452490182	0.03615287491974268	0.07083541049188914	0.032821471807773124	One-way ANOVA	1.7109536459181927	0.19467987745916662	0.71067893579418	0.2064278010989439	0.6852318135817005	no
yes	SM 37:1;O2	0.0080954350015119015	0.001785865194688453	0.0012782999992370832	0.0071512032470399155	0.004849273863010427	0.003075517049598222	One-way ANOVA	5.183533899650741	0.01036135670289795	1.9845833748991482	0.013415230257436293	1.872401868748598	yes
yes	SM 38:1;O2	0.24873743794719433	0.25772587082852166	0.18277731967989305	0.054636265472910873	0.07647293889444542	0.027145852788830162	One-way ANOVA	5.881251958690428	0.006055373394748077	2.2178590716326068	0.008008719651118424	2.096436908747144	yes
yes	SM 38:2;O2	0.09493326647418486	0.09733107467378016	0.0680300735985391	0.01933861474684614	0.0316260218793753	0.014016186350854994	One-way ANOVA	6.454113850874532	0.0039404621484349514	2.4044528399143164	0.0053852982695277675	2.2687902379142435	yes
yes	SM 39:1;O2	0.05306430054941152	0.046821130249423554	0.022408622294077616	0.017616185184077548	0.01887976402341863	0.010233990532221853	One-way ANOVA	8.084342306160519	0.0012220738421893237	2.912902551633183	0.0017684127363445507	2.752416365908078	yes
yes	SM 40:1;O2	0.5699801543457962	0.6188546284841304	0.4056341596864469	0.12284417348164063	0.19791745780381662	0.058294091184996726	One-way ANOVA	7.3824339986823455	0.002004852119343059	2.6979176560222764	0.0028022364849908665	2.5524952167330475	yes
yes	SM 40:2;O2	0.37277839981868005	0.3967646630088105	0.280924981721142	0.07496565160639591	0.10899013885748372	0.0497296962382845	One-way ANOVA	6.665185205435127	0.0033718989604416853	2.4721254475645176	0.004660040136340756	2.3316103427700323	yes
no	SM 40:3;O2	0.015402155481631296	0.02493199973373372	0.017568524531371716	0.009458634677339088	0.01143802159223153	0.01008388079378642	One-way ANOVA	0.8956686482884506	0.41700281573256587	0.37986101252507387	0.43101971710172776	0.3655028624782067	no
yes	SM 41:1;O2	0.22853712747071314	0.24556740773803948	0.12994879355893163	0.060627113495663826	0.09720908865228521	0.025086467708410037	One-way ANOVA	14.019466691510871	2.9378106684338307e-5	4.531976196395986	5.735725590751764e-5	4.24141163441017	yes
yes	SM 41:2;O2	0.16013158724644827	0.1640243882098978	0.09801386206848621	0.03581319140641912	0.049489172336579706	0.019813376676018363	One-way ANOVA	14.037120855823561	2.9084610155374855e-5	4.536336753027868	5.735725590751764e-5	4.24141163441017	yes
yes	SM 42:1;O2	0.43951913515059127	0.4957250954964544	0.32008165528500593	0.10056314556188592	0.12011785956190324	0.07194502428621452	One-way ANOVA	9.331910672008464	5.231558321676526e-4	3.281368928780816	7.847337482514789e-4	3.1052776697251345	yes
no	SM 42:2;O2	1.4345727902290972	1.6491621302627733	1.3445851179356456	0.33564517932963495	0.37637682547834556	0.21027038277785087	One-way ANOVA	2.0996602427579574	0.1368566523236489	0.8637340875689064	0.1489678604938833	0.8269074196129282	no
no	SM 42:3;O2	0.6374369220665966	0.7455954768458022	0.5836093568073845	0.162753448963077	0.17800486254897785	0.10135375411615616	One-way ANOVA	2.593496850476753	0.08829339173618095	1.0540717997056483	0.09733992229789933	1.0117090047702093	no
yes	SM 42:4;O2	0.06145107681380409	0.057300822423697835	0.03793675582865916	0.020108676952504425	0.02392055943861138	0.007189411613674863	One-way ANOVA	5.162202773024683	0.010535527828808044	1.9773437014041155	0.013498645030660306	1.8697098230042861	yes
yes	SM 43:2;O2	0.01161399827745009	0.009645708126217385	0.0037512359366480823	0.0064624983896794256	0.009136919402963732	0.005263131850357101	One-way ANOVA	3.961800670724103	0.027602756239569377	1.5590475498235385	0.033285676641833656	1.4777426101460582	yes
yes	TG 46:1	0.02102204732839931	3.248718896902747e-4	2.5209393705979776e-4	0.025280604198070013	6.320725370866095e-5	4.242719430109286e-5	One-way ANOVA	10.62136212089921	2.263397370487876e-4	3.645239192991695	3.6155568385715423e-4	3.4418248067247794	yes
yes	TG 48:0	0.030532326034344515	3.248718896902747e-4	2.5209393705979776e-4	0.036132690524745305	6.320725370866095e-5	4.242719430109286e-5	One-way ANOVA	11.324207957315313	1.455968487804179e-4	3.836848024556538	2.3675929893641188e-4	3.625692954679651	yes
yes	TG 48:1	0.05825919126919516	3.248718896902747e-4	2.5209393705979776e-4	0.05668397136351074	6.320725370866095e-5	4.242719430109286e-5	One-way ANOVA	12.269332402336746	8.175091368257407e-5	4.087507384782873	1.436857704574157e-4	3.84258623894869	yes
yes	TG 48:2	0.02944756832175425	0.0034847510086593214	0.0035068169509822216	0.031404657475564236	0.007506058966263307	0.006722429289367544	One-way ANOVA	3.345511430558548	0.04618234374536109	1.3355240304953178	0.05358894604414542	1.2709247843206901	no
yes	TG 49:1	8.930046087746232e-4	0.007843276050251369	0.016197393845561563	0.002232351493374936	0.010316219085996357	0.014065910422465439	One-way ANOVA	17.963604397929753	3.5340643052512806e-6	5.451725552406588	8.049813139739028e-6	5.094214200790158	yes
yes	TG 50:0	0.007307688687703864	0.00939489830197565	0.024014491940381192	0.012471237042661973	0.012093206415041689	0.017913225267796398	One-way ANOVA	4.509211991035459	0.017680505816894967	1.752505314529732	0.022190838933449804	1.653826278782829	yes
yes	TG 50:1	0.1267431782584335	3.248718896902747e-4	0.0014935159327520633	0.1785130994438206	6.320725370866095e-5	0.003729725550954396	One-way ANOVA	12.707031030714537	6.2951574775824e-5	4.200993401252763	1.1731884390039926e-4	3.930632225355234	yes
