JV-015-RAN-IC-M2	BS-007-RAN-01-M3	BS-007-RAN-02-M3	KT-004-SOC-16-M1	BS-135-RAN-IC-M3	JV-070-DAV-07-M3	BS-129-RAT-10-M5	JV-036-SOC-10-M2	BS-126-RAT-05-M2	JV-017-RAN-10-M3	JV-070-DAV-04-M1	BS-356-RAN-03-M4	JV-090-MIN-IC-M4	BS-391-RAN-06-M2	JV-061-MIN-03-M5	JV-070-MIN-01-M1	KT-004-SOC-14-M1	JV-089-SOC-04-M1	BS-472-RAT-01-M1	BS-172-RAT-10-M3	BS-082D0	BS-364D0	KT-313D0	KT-412D0	KT-445D0	KT-537D0	KT-538D0	KT-539D0	KT-663D0	KT-695D0	KT-723D0	KT-193D0	KT-247D0	KT-312D0	KT-347D0	KT-417D0	KT-522D0	KT-525D0	KT-565D0	KT-705D0
-0.20557197380317363	-0.6134279748180077	-0.11897146385197402	-0.15249069846797766	-0.2631226726919055	-0.2989113831879639	-0.2584008362959027	-0.286311097282345	-0.32072890771653945	-0.34046998420681196	-0.1530385108577423	-0.08693401057134577	-0.1426781392217298	-0.2103234482784186	-0.31616929170721575	-0.17020546467141687	-0.13554556765858747	-0.2606062496432955	-0.4222375503843864	-0.2902761074095523	0.9363829449453355	1.1326660124275245	1.0453502224977864	1.0831524708596048	1.1423938606311954	0.9986772560384025	0.870609465631954	0.8628131111703623	1.0849509456270225	1.0084293677109832	1.113323652598892	0.6127575260878759	0.9766889562438354	1.0742097110223634	0.9300584042833371	0.913827341839927	0.47848902115207703	0.815908672196087	0.8040436278596006	0.8049410150193564
-0.5005316809325714	-0.7586526415134199	-0.43987027850856436	-0.4057377206203366	-0.466235267622342	-0.6495048234857965	-0.43257225555115836	-0.5093411421183116	-0.48407106715245424	-0.5648659228370483	-0.49902615915893833	-0.3876401072903671	-0.4888095913610605	-0.522312635528987	-0.48045786523714423	-0.4494730131643912	-0.41617053150487693	-0.4979557250448187	-0.643703493028489	-0.4572380511935641	0.6977926575098532	0.8923200149674143	0.7919447586563725	0.8973030004951486	0.8872810155599372	0.9029720769683218	1.01657498622214	0.5156433729242202	0.9151223152225402	0.58779598838912	0.8170178926862509	0.6813733664326515	0.8760805786010399	0.8603236959418462	0.732775077826088	0.648912995084341	0.9567080276820062	0.7377538386593127	0.6989020113468168	0.7557018099648709
-0.45578918599104673	-1.0390200749602723	-0.501556716159199	-0.32809302475948926	-0.6266129048426826	-0.6636923933469598	-0.39610839092681577	-0.5502904649415398	-0.34433875971343386	-0.6327963923489148	-0.4744857634045162	-0.38742430878560236	-0.5484434854057241	-0.39925993103622115	-0.3979296613605877	-0.4978966232230953	-0.31539697558757546	-0.5683578300657367	-0.5998826375086893	-0.5076475546711644	0.5554254180491179	0.47596021925854615	0.25320354898625613	0.734346157816621	0.419105324937685	0.6794534864461479	0.913893680269425	0.28479385029881576	0.9212028536196983	0.5420825015249112	0.7727534258129111	0.6936630934528881	0.5789720818751871	0.4996897887948336	0.6650177927959765	0.5974162557855425	0.8806866960399856	0.5456892722491788	0.5030136321956193	0.965282950658983
-0.962573621152911	-1.0127265700470973	-0.9345751078492318	-0.9793856987344074	-1.0321459182522632	-1.0983793104051522	-1.0267678171954016	-1.2696960363293563	-0.8645073902279495	-1.0714593952494016	-0.9665265730642759	-1.0037391224596226	-0.8310684183869811	-0.984633432382161	-1.1118112742511947	-0.9675491731219275	-1.0600467722137512	-1.018233896794631	-1.2400615055319812	-1.1016171523410707	0.2737594818636126	0.37973738120699574	0.3285523694241061	0.3388550162594905	0.3981377662108235	0.273745702636671	0.2804784122547256	0.1114498506851153	0.20331066180589993	0.2651584360180793	0.14589498426968386	-0.010518551941916077	0.13858532310966873	0.33768030370433755	0.2458011106483338	0.2617069856713386	-0.28054593878449385	0.15113577688186963	0.14717062395427977	0.07716934406720574
-1.261228253656079	-1.439073442945709	-1.2075007781229095	-1.2086867767511502	-1.3045153578501307	-1.5684243274058802	-1.3256531443927937	-1.3078164997812636	-1.2747783544801339	-1.3108324898492907	-1.500185824686177	-1.241018975354896	-1.1918961618919115	-1.3572992556903751	-1.2033629806257826	-1.3142132627036445	-1.2439774947057638	-1.3687989289323743	-1.3398131501517614	-1.3717134337614012	-0.052827638810881865	0.12568194023879897	0.09006393352166718	-0.03872370976483926	-0.16546112134164678	-0.05531301662755372	-0.19849106417468917	-0.6021411189283875	0.07779430478721516	-0.42060180327565677	0.059501089946782715	-0.4351392402495961	0.03425480818598665	0.020202732799471886	-0.37724942846506215	-0.13462095240070593	-0.26312204686775365	-0.5449229550237887	-3.6861677649851177	-0.37579194619051165
-0.8284046747380489	-1.1395593108866773	-0.8752997168792622	-0.6486114609061958	-0.9376997884396039	-1.1806032254786771	-0.9809028413026832	-0.9841450305339239	-0.9932904665400527	-0.904220755830545	-0.9177213894215953	-0.8710666241886167	-0.9006260035170865	-0.9971238077705753	-0.9702755997513219	-0.8462353874238517	-0.7916798237111334	-0.772426692189332	-1.0188174124447682	-1.082607794906895	0.3547312253338156	0.24560413000871484	0.3122920300692225	0.559082687003379	0.2495122266291713	0.612217759841482	0.6026379828680318	0.2688095726298983	0.4299633021102357	0.31310269712967287	0.5338864171781774	0.33698841174180943	0.34342633477473694	0.4741666935438435	0.33624049376516135	0.14457247408468202	0.6095073508746436	0.23749715226675214	0.17248971910568994	0.4825081942919885
-2.067092491906755	-2.224857481743984	-1.9711556165496633	-1.8163506455971112	-1.9302067979742112	-2.183848280291824	-2.0768466815387194	-1.9590413923210939	-2.1164158623848843	-1.8065958546250112	-2.1487781408247755	-1.9430800566680564	-2.0181088577457946	-2.1584918100055503	-2.254974830965694	-2.1795146888061883	-1.7821527148354042	-1.959702118197527	-2.1608802594843564	-2.035921331838208	-3.3654280780721413	-3.6254431312967847	-0.4689863327862104	-3.603153036762823	-3.490771493052708	-3.43552425833916	-0.8154736249233557	-3.4690189332658865	-0.5722054638544538	-3.4064771605840503	-0.5227571257978828	-0.9069097765851574	-0.6492744264837637	-0.790060654212389	-3.508547225062685	-0.6616738601227131	-0.612430628166792	-3.512470931242651	-3.6861677649851177	-0.6377390350626321
-1.384590602029424	-1.8438768961962817	-1.4684802573576128	-1.1963363383647212	-1.5078243328345138	-1.51639532740187	-1.5724513419523949	-1.5345625225113237	-1.6313256779939465	-1.5260414446708277	-1.4864701222149024	-1.458271973282103	-1.547191915427417	-1.6869744328038863	-1.9805970300731528	-1.542692591219014	-1.3023086017802685	-1.5630227620272334	-1.7796212621815566	-1.739087450767835	-0.17453636114997165	-0.5151902139433815	-0.12420607465690614	0.027783082301368646	-0.27144898463337114	0.08522121318032258	-0.03839717140198611	-0.38017437053888214	-0.2272699824913909	-0.3291092552998939	-0.07933766401506548	-0.024234254413190853	-0.08700265913360107	0.0785268116022298	-0.2023367168949236	-0.5569764342835	0.19146591015668837	-0.1577863772879222	-0.05737027941840765	0.11418358382911159
-1.756078275336173	-1.757076253278465	-1.7736662127927518	-1.6694176152826434	-1.6937490945992384	-1.8414255994696178	-1.730059195314063	-1.9247371611511082	-1.7589045107684549	-1.909258196522159	-1.441613657873485	-1.6343632323377844	-1.6183247083753867	-1.8410713981533997	-1.7778535762460315	-1.5144029517311368	-1.5042625226796855	-1.8847373565510657	-2.1935493762377245	-1.8434396565943576	-0.534839409386997	-0.04520262303140827	-0.309653516618888	-0.20382550460414403	-0.14618275047399396	-0.3064791984512017	-0.5539083577327307	-0.38265910259113817	-0.2409948802029348	-0.39745141849714005	-0.1876145648563993	-3.597105856613671	-0.6717940552992314	-0.370720370278796	-0.5358816327965741	-0.6569216542414895	-3.5549347343348727	-3.512470931242651	-3.6861677649851177	-3.6140890140659057
-1.1690820304440868	-0.9128783057768706	-1.2178279498910518	-1.0400835390880192	-0.9823604937196828	-1.0423985068913568	-1.2676611974151069	-1.0780712693188734	-1.3760531728906404	-1.3181935894956598	-1.106446440204723	-1.142264821648469	-1.1823508439856811	-1.2420378614556251	-0.6918329056681011	-1.0144188140519703	-0.6622621739859925	-0.7777757207412245	-0.9105309834164629	-1.1825507658579615	-1.594576066429997	-1.701163845234903	-1.3173847267150784	-3.603153036762823	-3.490771493052708	-1.6720962647762225	-1.9842656452375373	-1.5196289266209735	-1.4924810101288768	-3.4064771605840503	-1.6452212432783273	-1.486516146314422	-1.8954035521472	-1.612494709590702	-1.6109201337722436	-1.5025451564879109	-1.6573076430444311	-1.7343196808590071	-1.756748839270825	-1.6646990074209926
-0.18086418032648863	-0.052229711706475473	-0.24999476878076976	-0.09624506159030798	-0.2316941864997476	-0.1570087071991798	-0.1461522938741839	-0.2362272272107565	-0.15302159599231857	-0.22756480451759473	0.19701553608313727	-0.1992064791616579	-0.18805282281015118	-0.18616433552808317	-0.10531592639232253	-0.08521829140081856	0.003177120175362816	-0.08987541620824527	-0.10155286672393517	-0.19070399653906356	-0.4329543133949881	-0.5820808532756551	-0.6063559869767469	-0.7217683799922499	-0.6128245414235197	-0.43857500984377856	-0.6399962097605439	-0.3294546670900367	-0.5933675863978725	-0.4546541252681385	-0.6227803742300821	-0.3643637938929342	-0.6367513063925133	-0.4982683370836221	-0.3365284156381286	-0.4757834379769792	-0.29581889014980634	-0.5640579654640497	-0.4220586086793095	-0.5411042694379752
-0.36731524852437897	-0.0257327829199943	-0.34696731068993525	-0.4057377206203366	-0.07838542271580685	-0.5138344841197765	-0.4608382137840523	-0.10929392658591029	-0.37781145254697923	-0.4715076337017709	-0.43456816993201985	-0.2852391387106418	-0.18696094421639928	-0.30617606854523766	-0.060923242970272996	-0.371923291799375	-0.0798360021310372	-0.2661790753669049	-0.09054787424375887	-0.2239083342838059	-0.5744396029833254	-0.770530108988929	-0.7544569708835313	-1.2175467631645105	-1.1252835081618082	-0.7671383416491596	-0.7215180075393527	-0.6282856986540797	-0.5760270615789517	-0.8465705355479378	-0.9833225503178911	-0.3785703513971432	-0.7762714346314377	-0.7135651060243097	-0.37724942846506215	-0.43454807739279966	-0.5767542173974587	-0.5596784881985587	-0.4453689938677866	-0.6540941757374893
-0.8706142515447057	-0.9742298816864414	-1.072197863224258	-0.7539396097993795	-1.0075632746065888	-0.918440783760735	-0.989696505819819	-0.8086845551503572	-0.8558145237765113	-1.1610701695159584	-0.38767401708516974	-0.9686341611404445	-1.0162647170474242	-1.0730914436229944	-1.0008527754938201	-0.8084468265344521	-0.8018491347398939	-0.8361818732647612	-1.1166359916459216	-0.9922568307833768	-1.4209454059219726	-1.4581257965486085	-1.6184147223790597	-1.5349671750166611	-3.490771493052708	-1.38244581485574	-1.5256277962118883	-1.1207140702177256	-1.3194162057033834	-1.525663568303259	-1.443575879750258	-1.4635669482434535	-1.6845501868323067	-1.7549577911825347	-1.4330002636701542	-1.3925835758492637	-1.6628401316443924	-1.6374096678509507	-1.4686838207712116	-1.5034993037666566
-1.2036312994131269	-1.1246336329567816	-1.2319909815583663	-1.2698720798951875	-1.1530089935978902	-1.1668149409930437	-1.5576022209134759	-1.2235737456784346	-1.373865286742465	-1.5260414446708277	-1.5119560432376011	-1.2487883146098082	-1.283666535247557	-1.2789989318147752	-0.9644102689798777	-1.3529000544859446	-1.1484937374357396	-1.1997607021716672	-1.2609487917372426	-1.1932161049398415	-3.3654280780721413	-1.935247051268271	-1.8250719731003446	-3.603153036762823	-3.490771493052708	-3.43552425833916	-3.4894156235574436	-3.4690189332658865	-1.8312995666822578	-3.4064771605840503	-1.9084626780529088	-3.597105856613671	-3.701583526131087	-3.6843767168968276	-3.508547225062685	-1.723168815074961	-3.5549347343348727	-3.512470931242651	-3.6861677649851177	-3.6140890140659057
-0.626476258458098	-0.5858374970171958	-0.7885334903350243	-0.5946147143946646	-0.604194514223153	-0.633008675226039	-0.5379798308742514	-0.4194154230971449	-0.41479991283811324	-0.7783885926946466	0.26388236723393277	-0.6201227932231741	-0.7156950229441836	-0.7870686966040639	-0.3795001506156896	-0.5175443360020281	-0.486689351761488	-0.5396745795626511	-0.79182581983556	-0.6023976617186595	-1.1223900293858469	-1.1069291914188972	-1.3832786807224253	-1.3131184254003048	-1.2628847884390344	-1.022224494257908	-1.0828754431234882	-0.9518230353159121	-1.0564509518486997	-1.148798585714866	-1.0955493214100533	-1.140739823484628	-1.2816277776413294	-1.3559971134580897	-0.9874091413586488	-1.0802725697755935	-1.1000898743263625	-1.287161649516788	-1.1742844040062435	-1.0297577896983747
1.0828637868103732	1.2529654692171217	1.017342533223366	1.027512857449555	1.2128696641009349	1.0191437876541123	1.0723296498053023	1.2229313375411874	1.1366662517469874	1.049568381673639	0.9888999275519293	1.1045146408086648	1.041414277955533	1.1133676610126322	1.1896052499197816	1.0562977241354616	1.1206196293970596	1.0439082481318211	1.2060567518233234	1.1950578517087915	0.7520420855479786	0.6410002499994892	0.5554784287080793	0.3545978741144564	0.4287249948103536	0.634143838572436	0.6725809018650024	0.7967419834517241	0.6850554898009853	0.5602276160738242	0.571664086806479	0.948337342213607	0.6825188818174294	0.608985837814618	0.866951782956699	0.8522304643017689	0.7212972235869609	0.7470990584009088	0.8556734741754519	0.7693672824588477
-0.4392980786938482	-0.5339077451586078	-0.5400356326282886	-0.4560966610457518	-0.29263807470965875	-0.4356602532856237	-0.3726008096690271	-0.3849308086435785	-0.3087305334036802	-0.5846328320223612	0.0677647532226534	-0.3924150072645503	-0.40464940667373817	-0.36826079402822354	-0.2669257590671654	-0.2906802208601714	-0.3005478545486563	-0.4744746291952959	-0.5618203146821132	-0.4500269582777992	-1.0515608577029878	-0.9819904548105971	-1.4522749997910624	-1.2211359941879543	-1.1897414973887266	-1.0324037371633419	-1.167196328823524	-1.0710789245938488	-0.9407261371123102	-1.092609940214897	-0.9060566082870304	-1.1530610606955949	-1.5432210340358374	-1.5260142248015778	-1.1720874912141555	-1.057231265844062	-1.6006922248955477	-1.598657078858934	-1.3041507224102495	-1.0447151044508596
1.189491015762916	1.1914182165788032	1.0872646559291965	1.22624020706556	1.1201526037547793	1.2168407793117642	1.2590010955953574	1.1621855626240636	1.3145232294386684	1.045193367343832	1.1877292417683192	1.1860687015778162	1.1695738382838463	1.24149125107274	1.2892497675281553	1.1362108162002127	1.179375831320886	1.1009300393849517	1.2067619092596402	1.2678975486947661	0.6750555861341286	0.5615132041686277	0.27615941369035424	0.45474118296170746	0.33814606856397794	0.6420979709053599	0.8732553061682236	0.7211726473094154	0.6977047312321419	0.6425469373309987	0.5225882099155975	1.0440806120812542	0.6896868822001122	0.42893143302155934	0.884817360122317	1.0113493014476755	0.5692433211398025	0.8227863251918811	0.8859251253187876	0.907519736230905
-0.46076112903924304	-0.4294952301724375	-0.4176035650128051	-0.5737963108816351	-0.44534524979908496	-0.5255983258248664	-0.5909675877902404	-0.4190721072832954	-0.4356775717729808	-0.7468929619732353	-0.7030998195406042	-0.45071883539165725	-0.48500235173336737	-0.4468467824534168	-0.3187963216041045	-0.4645565790860392	-0.3783525717674779	-0.5515605096932324	-0.4962110374975369	-0.42661430376194615	-0.9276775152517532	-1.0914170252406497	-1.2333119384121942	-1.5539350140926411	-1.4493788078944827	-1.2050753369608858	-0.8895325514837555	-1.0924419762093744	-0.9792079056219968	-1.042865180691906	-1.2217271301339017	-0.8567431671194272	-1.2916504027997926	-1.2280106837677844	-1.0143926310442422	-0.9079091832391554	-1.2924836446044432	-1.0843361372138618	-1.144588521038537	-1.0638606610108114
0.31278195685900495	0.058203047246092224	0.49631794923056943	0.16925660350463353	0.5118601828433036	0.256627865102357	0.45809558360195396	0.6462193644192563	0.20946452447809835	0.29949658447491867	0.1888712461039847	0.6178082181480746	0.2418609765192096	0.48983066309715206	0.22796677589982098	0.35207065991945785	0.47250478735856244	0.3345723664678374	0.5484634544817006	0.4980803530138884	-0.4082998803953282	0.0517987146498694	-0.25833994411412525	-0.6469846062874595	-0.3384831486696514	-0.270874042404863	-0.9515965284841693	-0.19486108400220647	-0.17047719269131698	-0.40647716058405037	-0.44648087039366524	-0.13127704125623457	-0.2780100063983516	-0.43346901719597136	-0.1612172097457347	-0.09788535476660733	-0.2833254329560406	-0.4774416490402827	-0.2660469168994149	-0.23207197149103706
-0.9862311877411087	-1.0469220819899323	-1.0378831209032606	-0.931989359127449	-0.7935696607444666	-0.9208042969786585	-0.899951917199437	-0.7666037877538149	-0.7789566010942282	-1.1662713632017663	-0.13523874218830126	-0.8905510053918718	-0.9700474122755551	-0.9617418499690265	-0.7302388006797891	-0.7708508147423776	-0.7536121532479217	-0.9252306071193835	-1.0955549819374482	-0.900666326753932	-1.4259088254535228	-1.4105992832490868	-1.722766928205582	-1.7339213170318466	-1.5769576406689911	-1.4226870336339876	-1.5863256365654999	-1.2871753453211139	-1.40287023586232	-1.573968247877814	-1.3748600673807982	-1.555713171455446	-1.7377956987855319	-1.9941806368683137	-1.5262759920231166	-1.4408882554238187	-1.7160856435976175	-1.7721082417484069	-1.686167764985118	-1.5277291833911573
0.9547215876908716	0.655506020280973	0.9401472978790283	0.9606522496496003	0.8492187971732765	0.991235695993881	1.0221237476675238	0.9473010306116924	1.0842294733615052	0.8862162900283173	0.8906359783513615	0.9723668917760431	0.9102325081442925	0.9900277932253929	0.9211577874997519	0.9535183125661283	1.0276673586843772	0.9301677139680734	0.9481453046760865	0.966228109068993	0.454181654679444	0.4048326715925033	0.15966624813034638	0.20781836305938467	0.2564849043894365	0.43247325200579145	0.42793231407032817	0.3923362269273737	0.37924998995854375	0.3417884120846903	0.36402356936475705	0.5964361319525464	0.37073991216195373	0.2182244137697039	0.6037225433545855	0.5893005721648685	0.4617226104873293	0.44326491103501503	0.49324038652871804	0.5182987670401431
-0.47499323404687077	-0.5704146711631396	-0.5237626409323591	-0.5370037460794649	-0.39738539305644693	-0.5194413761795451	-0.4811667868485325	-0.5318844391108767	-0.389417134448622	-0.5731321503442164	-0.10757350264151848	-0.5006562858606519	-0.43397018247558905	-0.40437880048934544	-0.39908087338498127	-0.31273523127624453	-0.38932308167494223	-0.4916974602417736	-0.5244941276174834	-0.48287896581538436	-0.9308591740379425	-0.8827179999920862	-1.1810028387648708	-1.1544467168577428	-1.140523474718545	-0.952650674730406	-1.1146672775473396	-0.7310316069324556	-0.8546161881946877	-1.1277235596312214	-0.8648821067465081	-1.172224219982604	-1.361139411290969	-1.4642686288567723	-1.0902459337429395	-1.001555561593556	-1.3846730189399152	-1.2571984261393447	-1.2864940435040797	-1.008783967924796
0.748330796664878	0.9556954103484536	0.7735521372400972	0.7041073651807607	0.7683744531466672	0.6463232140704277	0.7580330139553624	0.7749469176219783	0.7828268983042064	0.6882907376821857	0.6596096915617852	0.7275798755758046	0.8006503431031312	0.7793056717781529	0.9547380093099315	0.7293722685388222	0.7173138972686014	0.7146663911331568	0.8353013534177404	0.7754216171303087	0.2242981781820957	0.25313610676543463	0.13262508441142307	-0.16271627065704905	-0.06999087350414243	-0.010479383787770958	0.05278715887658482	0.1144065671406204	0.05467811119854069	-0.012551153998213422	0.14482923040502405	0.12172786169019117	0.048075505963812666	0.08485286483976641	0.2679360307709966	0.3201104212017103	-0.12518245433246475	0.12870561537046338	-0.057983256911705215	0.04706084317888108
1.0134584910724809	1.14937590901543	0.9415896427691351	1.0545470653961893	0.9784616074000982	0.8832876964359933	0.8826849375327327	0.9467323164020294	0.9023308550311396	0.9115779245682877	0.9294455685104034	0.9353083607325555	0.950314471825014	0.9674271580391015	1.0360661343023547	1.0182596272278532	0.9887479039581865	1.1271217849864583	1.059629556570187	0.8825928985698843	0.35827381591912666	0.1942981659762258	0.1869739465297236	0.06894482117289466	0.06395988362325875	0.3087687247835164	0.3925963380692151	0.5441976063585543	0.11206002627493068	0.3686233382949744	0.4155910205990402	0.5682571940837032	0.1267540739279172	0.37936934471661604	0.5452224645366243	0.26618071521525405	0.28378845569649924	0.40503457830989587	0.32818473566589107	0.34159873624760023
-0.11397364281458677	-0.2043727774047922	-0.20716073283717995	-0.09260719543520438	-0.1947549849732945	-0.2736242083379329	-0.2522147189753046	-0.09973032990773747	-0.16580763760065353	-0.438455831410095	-0.31007893601891423	-0.18005338253786882	-0.2047692346052107	-0.13690498735462783	0.06984636015534687	-0.08173695426690492	-0.13168023842608936	-0.19736067631944876	-0.14988015461635382	-0.28535360308665303	-0.772142011051684	-0.9442018939211974	-1.0270258939997619	-1.1174316102812427	-1.1685521983187885	-0.869676439665642	-0.9130742733516506	-0.8637138871247769	-0.953614159464409	-0.9322608965077952	-0.9964178484080388	-0.7595174183781598	-1.0952021610204823	-0.9683733732620282	-0.784271355461896	-0.9069742109040823	-1.134978985845115	-0.9093265586224685	-0.8169360452541415	-0.9755997571112682
-1.180732953710623	-1.6489820733178948	-1.0839817697547733	-1.0806273478032977	-1.1270732595034907	-1.142455595133599	-0.9976654354910944	-1.207467036408415	-1.3916849959044442	-1.508432499612633	-1.3793304779630102	-0.9524875251898877	-1.3438537412308733	-1.3230451556674743	-1.0844337366727756	-0.9364766401198938	-0.9905547407245142	-1.127378366219699	-1.558820268156394	-1.1455433103624024	-1.6330343182491727	-1.2506947852866808	-1.4522749997910624	-1.758054996748566	-1.536528983613383	-1.6646722466970156	-2.5351731141181184	-1.4478296341959482	-1.43335955801022	-1.698906984486114	-1.5009773514746407	-1.6148346235741027	-1.688746301425915	-2.082316725568865	-1.94034550099569	-1.6768000725035948	-2.07781347961521	-3.2114409355786697	-1.987197760649099	-1.7002751616821887
-1.1219217375182695	-1.0989956959425053	-1.0960943531579634	-1.0091144218459462	-1.040905095467901	-1.0757909065079703	-1.0300048096858243	-0.9898553397353134	-0.9851894019375372	-1.1662713632017663	-0.7541597122591703	-1.045845814325165	-1.1716927758036246	-1.0369067154048381	-0.978403618936498	-0.8598882046505486	-0.9743114681873893	-0.9869762030641889	-1.1533922380918065	-1.0409615564777317	-1.4623380910801975	-1.4027266601492014	-1.6917326944656133	-1.6946680178841729	-1.6099579007719165	-1.40210050285221	-1.632083127126175	-1.1305624396612814	-1.3709485222124884	-1.6430491670211131	-1.3643946337026331	-1.7458475078945959	-1.8382606660106313	-2.0611274264989268	-1.6164526223722047	-1.4473223654292284	-3.5549347343348727	-3.512470931242651	-1.8169360452541417	-1.6184538194683555
0.2749168156795329	0.12427531880000113	0.3553664370858642	0.13005057399019745	0.33199440999909235	0.06821551048138058	0.17896165889709303	0.3101195725590123	0.1347490125321063	0.1974425358401953	0.11123642836229804	0.35150425382341693	0.38908309041714767	0.35413615134935433	0.24333572282390675	0.2748219271631543	0.19917857896841182	0.25953301581614274	0.38205336241357524	0.2033781472886844	-0.2508170938399681	-0.08075510899410716	-0.16128273758427236	-0.4317191358198146	-0.3738318465019521	-0.33688053252210276	-0.8238346325394903	-0.34418878385202717	-0.30507780910963833	-0.5497482702011678	-0.2669334854912932	-0.7343783282956964	-0.48753484671914565	-0.5185390922066991	-0.33043397274805325	-0.2066986177070597	-0.7521610090428971	-0.40798381993025573	-0.5820222144311096	-0.7454445756710797
-0.3601168326462234	-0.42303064626354403	-0.3512089617018485	-0.31155332217429565	-0.3674445105047451	-0.3529389807453807	-0.29270506746588826	-0.40191339333548154	-0.2816067494493691	-0.2872169583132265	-0.035710623318567156	-0.35201544964155723	-0.34112354690192176	-0.30817553211553805	-0.42674471623873245	-0.14142463919804887	-0.30777149748177063	-0.22117431701776777	-0.4391054756716818	-0.30044527034814544	-0.7074166814150289	-0.7037566558131826	-0.98582967773514	-0.8930356716510065	-0.8177505859238117	-0.6501944233283927	-0.7956886746337964	-0.34516729229880055	-0.69013495053557	-0.8382754365170554	-0.5961207404253703	-0.9687169265633594	-1.077301430295419	-1.2466261540764394	-0.8061166886171597	-0.7425573895135344	-1.0635730405006	-0.9039448976654567	-1.0262515649152677	-0.8189044243834814
0.7426707383411528	0.6276095337381087	0.7412772407763294	0.7884082326054425	0.7537758245014168	0.6387447287954692	0.6119437937952747	0.6690114506661845	0.5836385232433543	0.6962802785318012	0.6831677707049005	0.7438911871437425	0.724348840547703	0.6991073986641523	0.5149473074732956	0.7500745150839394	0.7104495572666638	0.8915650953929402	0.7650592957721859	0.5592568109600106	0.21286722704868496	0.008126311257307258	0.1244704978192262	0.043740587404922426	0.055030264106568284	0.30562734051262536	0.011095286968893699	0.32379283798226055	0.03632860237067319	0.2017278471202758	0.24973222982960996	0.16474683785271207	-0.04366758930113194	0.14736511674881075	0.2731363594446657	0.1435760044729813	0.13286167704642193	0.23197852620414777	0.14895182543943175	0.09763387776132924
-0.18534964315853983	-0.4519742275917567	-0.2587100006789818	-0.22499689443083482	-0.2585955445509172	-0.263986026736286	-0.22169784016806904	-0.5051369032651294	-0.23878859754370751	-0.23716033858644153	-0.028360909776463036	-0.2994511600610081	-0.1883262219264533	-0.2854396225880053	-0.5195280217897839	-0.011090870703042776	-0.1976508107714721	-0.08188023337464674	-0.4081083120082926	-0.3167175722322597	-0.5147818428890747	-0.5712132214333874	-0.7475905119306142	-0.6762963278131304	-0.6298348723526142	-0.5657060503598316	-0.6859585079090296	-0.20161251451298215	-0.5278089724706199	-0.6030200449356364	-0.43335671456857194	-0.8284677553660565	-0.9847458028315627	-1.0933121098703282	-0.6542411832616044	-0.7256224627422325	-0.917445004822362	-0.805753148905892	-0.9036951408188316	-0.6795905628223378
0.47544344398591093	0.5252239750614289	0.4719176294470421	0.5179725260158976	0.5352151914440351	0.4475193790476589	0.3760891886624599	0.5239300295997958	0.37770006409296364	0.43917648104853557	0.4732630973841568	0.4439918148414017	0.4225658054238583	0.4862118356083877	0.4360013495629025	0.5158575246760188	0.5031710168876322	0.6277973648527253	0.48060822092567235	0.428229883980341	-0.11330352556649702	-0.2322190149354873	-0.133079286447688	-0.3196256719011291	-0.30551272775612276	-0.2477216196207404	-0.28611070741896044	0.021360986737292635	-0.2960630033928554	-0.030265310301377604	-0.09148528554270006	0.00538821219361005	-0.36074297631875557	-0.23877251362322985	-0.027821846074197427	-0.054467983041967843	-0.30573637694375977	-0.12259637285166536	-0.21575727400918715	-0.16199576504817406
0.7923669826530616	0.6809957880500538	0.6213239609504444	0.8539795610718983	0.7476281907094644	0.8414678276465448	0.5659200139457351	0.7699568755401976	0.5295246744726343	0.5282281165292592	0.790372506344153	0.6123814773860571	0.6089081679190249	0.6854712874528652	0.467561160595619	0.7049266403291025	0.700586074246707	0.7253902565249297	0.6527490683514859	0.5514226024515748	-0.010551655555907409	-0.2757771472001549	-0.09887981351635443	-0.18534931412294176	-0.15732421855595743	0.019320601669350457	-0.11908761577793298	0.03299828156126105	-0.32430283370756463	0.0315902898694435	-0.06682517014815845	0.13019134618991646	-0.2552017139086451	-0.2060988849772228	0.07271958021098553	-0.14049739818557208	-0.21807491341806343	0.11663271893448568	0.07897902512290737	0.017760448093912598
-0.7278953552202309	-0.7220237461512587	-0.7740840045343546	-0.65323575817462	-0.8369694874621254	-0.8915922089353481	-0.7899164042079971	-0.9006777769579476	-0.6008363558460461	-0.7585017566618498	-0.7566676758134617	-0.8150502430826146	-0.7287856216150637	-0.7572238579845851	-0.7961571870784813	-0.7284962366507309	-0.8551505704380491	-0.7761228377492958	-0.8817955151819702	-0.8945921790417388	-1.2070655859768915	-1.4407517004791859	-1.390702698801632	-1.4959430671149545	-1.3089279051079352	-1.2832359139561034	-1.4138686621649126	-1.1016630122398674	-1.5157108508473516	-1.1996512845522007	-1.477993444553951	-1.1939853354378531	-1.7103574504385923	-1.3877115266352962	-1.1003072597508354	-1.321574132814143	-1.2027522162235103	-1.422565819803253	-1.2148760539261791	-1.4710742138118105
