feature	BS-082D10	BS-364D10	KT-193D10	KT-247D10	KT-312D10	KT-313D10	KT-347D10	KT-412D10	KT-417D10	KT-445D10	KT-522D10	KT-525D10	KT-537D10	KT-538D10	KT-539D10	KT-565D10	KT-663D10	KT-695D10	KT-705D10	KT-723D10
14:0	-1.1512651521890749	-0.3866142884134068	-0.4406767610644835	-0.4558806329845479	-0.8986321856517145	-0.24757444386430608	-0.586705753674819	-0.4219085082601423	-0.5729407088919144	-0.4827094102181362	-3.4286384778950953	-0.5799997890124983	-0.5777177471254085	-0.6193888927236362	-1.5058299071959373	-0.5650948147396283	-0.5449155636170776	-0.6955949088639842	-0.3904668329511373	-0.6628619824940011
15:0	-3.5368714257873872	-0.7873789866002711	-0.8106159805594697	-0.8846444224131633	-0.8776834263175868	-3.4484249419553836	-3.8543467360207346	-0.9316395480436848	-3.823604628355158	-0.7468371605695283	-3.7296684735590766	-0.612545032372981	-3.759561335070181	-0.7104875034056651	-3.842289641044467	-0.6984406529708089	-0.6970611085430044	-0.8960586871917723	-0.7479693499920219	-3.7693928363163822
16:0	1.572271595986995	1.6007158374990647	1.5195347705453637	1.531538597873383	1.4606994811262477	1.5529192884562177	1.5790694398377563	1.5964721085725535	1.478624534465629	1.585671003941669	1.5044968787443616	1.599513861815703	1.5146750497111645	1.551194460357214	1.5523248696837642	1.5526120966955466	1.5872476581640418	1.5820237038522913	1.500717525561448	1.5074181013524108
16:1	0.03576787125542613	-0.1046495548331336	0.0328971195065747	-0.10769122653246647	0.015212457932121674	-0.2312042863108648	-0.12195297619776602	-0.19638145988647326	-0.03191397933503995	-0.1520705003800495	-0.004819385929691145	-0.11130934621282937	-0.16794029685686188	-0.042897436413556735	0.04239246316155795	-0.13711042681290175	0.03294496929220539	0.06250950025848094	-0.07836791062330223	-0.1960569962503149
17:0	-3.5368714257873872	-0.6808004603140771	-0.6457427244806438	-0.618881559273345	-0.5284965169624759	-3.4484249419553836	-0.4383723246441687	-0.5526394683880498	-3.823604628355158	-0.4257146955543981	-0.3719241483787011	-0.3905409279054229	-0.6125036640418211	-0.5279555535767537	-0.536723327529163	-0.367238231617488	-0.3642753717784944	-0.38507916521114244	-0.3599209127367612	-0.6964080916884521
18:0	1.1356882019758885	1.1073146441525983	1.0416529335282438	1.0721924999276435	1.0325999364242624	1.1983805413558926	1.085052694695647	1.1697222545242518	1.0723425113559795	1.1717114836763436	1.1363883623958277	1.0338201095390382	1.1260542798618414	1.0370227583632967	1.1753321025698058	1.1099806163713144	1.0896310283001778	1.1294234946931183	1.1489694482282313	1.0387573446341631
18:1	1.0247903609937599	0.9917394336656201	0.8816033370859245	0.9903390677856223	1.0730921347952045	1.004862812896254	0.9243108959266207	0.9023281326217304	0.9288817364011521	0.8779860524612816	1.0919760439831405	0.901948071577797	1.0478045422733	0.9518542499613816	0.9846011275513681	0.8976432416636442	0.9895762585189396	1.0130538203500528	0.9149144508668692	1.0364001717982307
18:2	0.7186905125035081	0.7563346762681596	0.9956902452194589	0.8941867499655674	0.8620298698400559	0.7076393703844819	0.9611778843467836	0.895217722453552	1.0291070898313812	0.605035423910908	0.7910377172137153	0.842674492524298	1.0712453883529893	0.869296093211145	0.6217227252049471	0.9183128707647877	0.7767306295915472	0.9228722429466022	0.8545069877023116	1.011334809037922
18:3	0.30348563341596907	0.3172273012896025	0.2025030243701313	0.18221262768166135	0.2610200974257425	0.3836366726353435	0.20194815105549332	0.2249282880452613	0.2433173437388387	0.19175162681496458	0.3031516758794871	0.16625316358226003	0.23747537581234565	0.32314751805464237	0.21205524772316356	0.21678371014147588	0.19464343077037596	0.19849742042280683	0.19257704148161728	0.08606574406965362
20:3	0.07939397949432098	0.01163531745271064	0.1918314279871353	0.01850164237366789	0.10784214869542583	0.08100541241160247	0.07777173600838788	0.08827194361115455	0.12710090641870317	-0.03346933553286696	-0.11847641269064238	0.20912431944101537	0.25382368267950434	0.05713282120062765	-0.05945883584187522	0.1371790972991653	0.11802198514256086	0.1772136992453324	-0.0044896618285041896	0.16987675002234884
