feature	BS-082D10	BS-364D10	KT-193D10	KT-247D10	KT-312D10	KT-313D10	KT-347D10	KT-412D10	KT-417D10	KT-445D10	KT-522D10	KT-525D10	KT-537D10	KT-538D10	KT-539D10	KT-565D10	KT-663D10	KT-695D10	KT-705D10	KT-723D10
14:0	0.0705886453951802	0.41056858092326676	0.3625127108617375	0.35004136362533983	0.12628966590754176	0.5654908161157757	0.258996709399259	0.37852231867487107	0.26733713599519665	0.32907174166502534	3.727018273570595e-4	0.2630269269723746	0.2644126646708149	0.24022107563652556	0.031201113462777208	0.27221069555161137	0.2851572621941438	0.2015603441150102	0.40694261081027905	0.21733917666205796
15:0	2.904882526550625e-4	0.16316274885313614	0.15466214156435787	0.1304234180097494	0.13253072497855398	3.5610252904016103e-4	1.3984703531277483e-4	0.11704704448690369	1.5010507355148604e-4	0.17912773705313306	1.8635091367852976e-4	0.2440366011245766	1.739557004413256e-4	0.1947657091940251	1.437839330081899e-4	0.20024392393888474	0.20088101378280665	0.12704024212674775	0.17866136593245135	1.7006195356968542e-4
16:0	37.34836513211404	39.87639024377258	33.077659368091595	34.00467260757911	28.88680309703378	35.72064468801855	37.93756389261425	39.488633799214675	30.10402281597118	38.51864524226092	31.951914010234393	39.76617888450391	32.709586176784214	35.57905922442909	35.671787291800854	35.69538715360234	38.658736720012826	38.196511797956425	31.67506578731697	32.167558641613134
16:1	1.0858450884246238	0.7858695203733843	1.0786911596356317	0.7803847490831287	1.0356486846662074	0.5872130703872255	0.7551739906889842	0.6362364410477066	0.9291504052836987	0.7045786832242417	0.9889642988919574	0.77391034819963	0.6792970102233765	0.9059465252232128	1.1025351983068	0.7292720567629684	1.07881001443678	1.1548072459989955	0.8348954406334653	0.6367119541649021
17:0	2.904882526550625e-4	0.20854488372990565	0.22607746537422674	0.2405018606894656	0.2961443716048944	3.5610252904016103e-4	0.3644413740250912	0.28013058719102146	1.5010507355148604e-4	0.3752194171016672	0.4246937322733693	0.4068731882792583	0.24405984771917982	0.2965134830851851	0.2905873286095518	0.4293008697848758	0.4322396752341349	0.41202240689756026	0.4365953312611196	0.20118329107293784
18:0	13.66747228742069	12.803085452829857	11.006593659598314	11.808439257448821	10.77953275271088	15.789942240169779	12.163335743363904	14.781627525613446	11.812518763134197	14.849488134584446	13.689524469738474	10.80986099954598	13.367625800413665	10.889871581064074	14.973802567405905	12.881920552367992	12.292239922016705	13.471733864045325	14.091896611841415	10.933453056948645
18:1	10.587425344519064	9.811590943269666	7.613832828451858	9.780004796563718	11.832925624931928	10.112599619682491	8.400611411238385	7.985978426033189	8.489492644851397	7.5506797796987595	12.358792595160093	7.978992770579403	11.163607075822071	8.95064329879528	9.651640287107755	7.9002937875704005	9.762841948101624	10.305138199182315	8.220806971220465	10.874271497106394
18:2	5.232274406822986	5.70603821947652	9.901254991078405	7.837665959757368	7.278298613873018	5.100812625971267	9.144877333172971	7.856293911447445	10.693185229660765	4.0274988391200015	6.180700753975796	6.9610458212551976	11.782715413692749	7.401096949372954	4.185262722002391	8.285388377169031	5.980405463766148	8.37282941127848	7.153309034990207	10.264429331605504
18:3	2.011340661383653	2.0759997710930436	1.5940539814575958	1.5212921619298352	1.8239801069301453	2.4190044797698143	1.5920186500006286	1.6785268320570492	1.7511257880516364	1.5550760286546872	2.009794604022943	1.4664024028219191	1.7277280167832458	2.1044931576127195	1.629503312781816	1.647341768488026	1.5654652468442676	1.5794192264406477	1.5580343971557225	1.2191741451410747
20:3	1.2005879482233732	1.0271534222255343	1.555361798557622	1.0435220790139559	1.2818645837030038	1.2050509582719051	1.1961116930301632	1.2253832613699622	1.339987991594116	0.9258287533083283	0.7612434823767941	1.618543289211749	1.7940051386513909	1.1405985658982398	0.8720495536946716	1.3714472162542275	1.3122663277519337	1.5038817851760953	0.9897154232888589	1.4786886862884148
20:4	2.06798587065139	1.419356212494859	2.4663868322933675	1.8795523566487646	1.8564091393579534	2.372355048465553	2.2334970009803268	2.5577336803622743	2.261483038126689	2.772742106375423	2.783523597616199	2.3429041665211474	2.680309432399945	2.1714720916091195	2.3507235207508965	2.1392682018700824	1.9451402341966604	2.7592784521182914	2.1083233249193114	4.479771980932654
22:5	2.904882526550625e-4	1.3308543952131823e-4	0.15210398071146702	0.10697953915262504	0.12029335425107902	0.3550342214530406	0.284448869826184	0.16714558666446014	0.15010507355148606	0.13082362818487245	1.8635091367852976e-4	0.1315134634861873	0.10263386326038212	1.5051445841887567e-4	1.437839330081899e-4	1.3156631007811087e-4	0.16596127981441947	0.20575686862970757	0.08389186740614687	0.42957649471702536
22:6	0.37066301038785976	0.32659166858531496	0.48711646240462814	0.54257758711287285	0.5045467950937932	0.749595823629539	0.6515473375222179	0.7802133325309544	0.32137496247373165	0.5096371010059043	0.5206644528178122	0.39115705654314964	0.635808085113045	0.29816914212779266	0.2655689242661267	0.3608863885442581	0.3579581209974951	0.6780566276474665	0.44866503154513004	1.277335333261907
30:0	0.023820036717715126	0.028480284057562106	0.045727125245423515	0.038668926620659176	0.08162326275225809	0.10576245112492784	0.014404244637215808	0.00992944079194813	0.022215550885619936	0.01567008293642978	0.029443444361207702	0.01604355114727762	0.016873702942808582	0.016857619342914076	0.0142346093678108	0.03407567431023071	0.02677590908530039	0.009283220896148735	0.05975246683812593	0.014285204099853574
32:0	0.20828007715367983	0.26164597409891166	0.2384419094965324	0.26246365525102466	0.40885055600493897	0.30980920026494013	0.20865177668666005	0.15240187154914325	0.280396277394176	0.2193811611100169	0.2362929585443757	0.21216777843746734	0.18265348546339188	0.1885946163988512	0.23177970000920212	0.2740526238927049	0.22938440087361023	0.15819625746313737	0.26300025927504306	0.2236314689441363
32:1	0.33638539657456235	0.2615128886593903	0.4705950068963748	0.2965515940490273	0.723228609993771	0.46400159533932983	0.18991227395474825	0.11509124554303513	0.3161212848994297	0.17452734573234635	0.4623366168364323	0.19645164670135862	0.1636923141152874	0.32857306272840564	0.3419181926934756	0.30944396130371676	0.3572177732808508	0.19024244466628096	0.37237260505854536	0.1877483967409327
32:2	2.904882526550625e-4	0.014240142028781053	0.025901378635519612	0.016841866995060614	0.03059342681868744	0.017092921393927728	0.012306539107524186	0.012336577953632523	0.021915340738516965	0.008481971497700521	1.8635091367852976e-4	0.008294625082946254	0.011828987630010142	0.015804018133981947	0.009202171712524153	0.01341976362796731	0.015423910763421884	0.009664723124757588	0.02264931411320484	0.01037377916775081
33:1	0.025562966233645498	0.018898132412027188	0.022490497498331846	0.02546490289653165	0.032551406135083436	0.030268714968413688	0.02083720826160345	0.01895620514826461	0.020114079855899133	0.022283145460060695	0.028698040706493583	0.021937100548318378	0.021570506854724378	0.01806173501026508	0.025881107941474184	0.0181561507907793	0.022703996643757014	0.01449708468713638	0.0359110835610682	0.02840034624613746
34:1	6.1754897631939745	5.792676840604898	6.376322515865921	6.317182207443297	6.861983261724317	5.6442250852865525	4.591597710424336	3.1691465194301105	5.989342539777844	4.761836303700583	7.298060832392261	5.07205409841791	4.389946056337293	5.607115119478375	6.985023465537866	6.091783289236688	5.241415051269078	4.094536252249273	6.048707946035027	4.220257439785313
34:2	2.6579675117938217	4.3276723223542275	5.452826447972333	6.519015141512103	6.8703046738190015	2.672905582975449	5.066378395311206	4.226932855917796	8.028369858901232	3.3602983353771525	2.739731132901744	5.087770230154019	4.8190947693260435	5.984906410109754	3.5284577160209802	5.167661527248039	4.087336352306799	3.080757663426018	6.226922286031033	4.0090404934517645
34:3	0.10138040017661683	0.07838732387805644	0.16628045543790368	0.10388063562553387	0.18551854022852063	0.08083527409211656	0.09313812551830804	0.06378913478463646	0.14545181627138998	0.06411795403346496	0.11199689912079638	0.0812000139698949	0.0767144638946246	0.16812465005388413	0.08957739026410232	0.1065687111632698	0.11475389607985884	0.10173392762902725	0.18134352155112032	0.06360317063506235
35:1	2.904882526550625e-4	1.3308543952131823e-4	0.011085363695860245	0.013338758660088008	0.01480721858024472	3.5610252904016103e-4	0.010908068754396438	0.008575426138500656	0.00915640948664065	0.010350880471770128	0.018262389540495916	0.01058656096112877	0.009915474925155559	1.5051445841887567e-4	0.013947041501794419	0.010262172186092648	0.011228607035771132	0.007502877162640758	0.02086121036742551	0.014115142146283888
36:1	1.2906393065464428	1.1668931337229183	1.2041476314628192	1.1987367252404344	1.4032593013195556	0.9721599042796396	0.6859497082091605	0.522499210158119	0.9323026118282799	0.8631484215626091	1.7544938522833577	1.0026673768029897	0.8271593555985033	1.0599228161857224	1.8507867856814202	1.2277768056489307	1.272781116197574	0.9218365517285231	1.5902202645797505	0.7224231787640236
36:2	2.4711835653366165	2.7184031876624464	3.0373896526657065	3.3803648083126068	3.4962168168396004	2.2900953642572754	2.510394130899621	2.6344611773909645	3.761032722906035	2.7642601348777225	2.8019723380703727	2.5860676492159405	2.680657343800827	3.519780610125408	2.572150777583509	3.5984701469464104	2.689436471996347	2.2539151666210984	4.050651018772108	2.6361303422836935
36:3	1.6653691524714733	1.4323985855679484	1.7451986518492286	1.7484552639592128	2.013169858376908	1.2392368010597603	1.4813996450682239	1.1742315966841688	1.8842689882918047	1.478594522946608	1.1654386141455253	2.041023469423393	1.299970949398026	1.5934965712806368	1.5042675071316827	1.922710055481512	1.4236886591068936	1.385616094307351	1.7031688178548117	1.1186675305813907
36:4	1.7257907090237263	1.4904238371992429	2.592482844333778	2.092568290402292	1.8630173195507902	1.7274533683738211	1.8342337151623545	1.7460771186568176	2.315220654458121	2.7035924743348474	1.6739902575742327	2.038076694722873	1.5553379176458926	2.275628096834981	2.5761767277077388	1.7868020571708239	1.6071715015485601	1.5483903785137945	2.2878787427246525	1.893469791044877
36:5	0.24488159698821768	0.08504159585412235	0.2772406824320433	0.09889544299499593	0.1817249553030034	0.11715773205421298	0.12306539107524185	0.13645458785298414	0.10927649354548186	0.10839672049603717	0.18709631733324386	0.11372367547934205	0.11498471799171624	0.13741970053643351	0.08756441520198764	0.15643234268287382	0.11426033093542931	0.12627723766953006	0.19028404028001697	0.13553937699503926
38:1	0.0822081755013827	0.09502300381822122	0.12279172093875965	0.13069288788167038	0.14305486380418245	0.10006481066028525	0.08544653857610543	0.10440957438806063	0.11993395376763737	0.11314087404559849	0.12168714663207993	0.07759840044703667	0.10019848345420355	0.09437256542863505	0.15931259777307438	0.08222894379881929	0.09525807287489355	0.06765306187330311	0.12337915845877373	0.1351992530878999
38:2	0.07407450442704094	0.07399550437385294	0.05201593734211346	0.07652944362555544	0.0713438713411791	0.07656204374363462	0.042653345770396325	0.060328875114715144	0.06934854398078656	0.04887915778335894	0.11758742653115228	0.04049086718122447	0.08645598311933883	0.04951925681981009	0.11143254808134717	0.0631518288374932	0.06835877250348579	0.036369879127377235	0.0855309625064446	0.07652787910635844
38:3	0.7837373056633586	0.5151737363870229	0.706158985433405	0.5226368165907211	0.700711847855217	0.5683396363480969	0.6280530355896717	0.608554363688336	0.6592614830381268	0.7081727389436062	0.4947616758164965	0.9289980092899802	0.4615044732708369	0.64525548324172	0.668595288488083	0.7774253262515571	0.8344952679441777	0.70018375690678	0.6560850660555324	0.38365976725321027
