"PLSDA1","PLSDA2"
-0.309581918384599,-0.31540675972479
0.301559371757695,-0.757162412857065
-0.312895543318995,-0.307083045270419
-0.282260949593115,-0.25019894944756
-0.357585548854138,-0.18898457289515
-0.340600048777359,0.0131044819332118
-0.422472927995659,0.246279740413917
-0.28586926227541,0.206593092275509
-0.362719848424032,-0.176359952726676
