"feature","BS-064D03","JV-035D03","JV-048D03","KT-515D03","KT-926D03","JV-148D03","JV-157D03","KT-193D03","KT-247D03","KT-312D03","KT-347D03","KT-352D03","KT-417D03","KT-434D03","KT-522D03","KT-525D03","KT-565D03","KT-612D03","KT-705D03","KT-718D03","JV-071D03","BS-082D03","BS-336D03","BS-346D03","BS-351D03","BS-364D03","BS-377D03","JV-138D03","KT-313D03","KT-412D03","KT-445D03","KT-537D03","KT-538D03","KT-539D03","KT-663D03","KT-695D03","KT-716D03","KT-723D03","KT-771D03","KT-805D03","KT-880D03","KT-974D03","BS-671D03"
"PC 32:0","1.13001","1.1934","1.04179","1.06521","1.22994","0.81491","1.07773","1.09237","1.1176","1.20466","1.01536","0.74036","1.09412","0.96379","1.34025","1.06819","1.01284","1.19285","1.05346","1.10243","1.36361","0.7364","1.01787","1.39322","1.18127","1.36642","1.05038","1.18611","1.06446","0.80277","0.734","0.72181","1.1364","1.20871","1.31744","1.19201","1.03019","1.02612","1.12678","0.93399","0.96755","0.85491","1.44545"
"PC 32:1","1.23629","1.16938","1.0693","0.91803","0.9058","0.76641","0.97681","0.91009","0.85673","1.22063","0.93601","0.72673","0.85431","0.74741","1.0141","0.91487","0.78604","1.25212","0.73799","0.59439","1.01828","0.58206","1.0141","1.31765","1.13354","1.38202","1.08027","1.09096","1.02938","0.62531","0.53275","0.76716","0.80956","0.96895","0.98856","0.85914","1.02898","0.95231","0.52114","0.89154","0.92376","0.63649","1.29026"
"PC 34:1","2.49944","2.43591","2.15201","2.36029","2.35127","2.06841","2.34674","2.39345","2.37836","2.44308","2.30436","2.06134","2.30809","2.09304","2.44973","2.26494","2.25421","2.56791","2.3108","2.26399","2.50648","1.84763","2.27955","2.74464","2.40599","2.68382","2.36429","2.40535","2.22963","2.13344","1.98834","2.07954","2.41328","2.45378","2.40647","2.313","2.35365","2.32106","2.30365","2.30848","2.19609","2.12905","2.59653"
"PC 34:2","2.465","2.42966","2.48722","2.56374","2.33122","1.92978","2.45176","2.55281","2.52892","2.32801","2.22394","1.94146","2.45074","2.09233","2.56833","2.29323","2.44467","2.69041","2.42017","2.45053","2.83826","2.00359","2.17647","2.73585","2.52947","2.68387","2.38844","2.4206","2.19207","2.06401","1.98753","2.17502","2.42991","2.36466","2.33624","2.45166","2.3867","2.33191","2.35301","2.36169","2.3424","2.14594","2.79955"
"PC 34:3","0.79657","0.74974","0.90091","0.57287","0.30535","0.37658","0.58659","0.60314","0.52634","0.716","0.3075","0.0569","0.43775","0.14922","0.41996","0.35411","0.36173","0.59439","0.45332","0.38739","0.95279","0.17026","0.63144","0.65706","0.63749","0.5955","0.74819","0.32838","0.55388","0.27875","0.19033","0.22531","0.38202","0.35984","0.60097","0.42975","0.6464","0.53148","0.28103","0.37291","0.3927","0.30535","0.76193"
"PC 36:1","1.70842","1.73759","1.5227","1.4729","1.0976","1.256","1.5738","1.29842","1.44576","1.65973","1.5061","1.29159","0.99826","1.26858","1.57113","1.28556","1.17202","1.54543","1.3897","1.20952","1.61742","1.09132","1.55703","1.63619","1.32139","1.73846","1.62542","1.46285","1.3249","1.16107","1.01912","1.07809","1.33345","1.4729","1.59439","0.92012","1.51706","1.35717","1.37125","1.18696","1.08422","1.22089","1.67861"
"PC 36:2","2.18808","2.21216","2.14644","2.21208","1.95187","1.89938","2.17569","2.14013","2.20806","2.17975","2.04466","1.8169","2.09079","1.90612","2.20164","1.99856","2.14383","2.22673","2.14826","1.95027","2.43527","1.75289","2.09356","2.24971","2.18966","2.23754","2.17716","2.02251","1.83985","1.9136","1.89845","1.92814","2.03555","2.083","2.09061","2.06655","2.1634","2.07496","2.08153","2.00881","1.86522","1.94091","2.47531"
"PC 36:3","1.88018","1.9065","1.84634","1.80188","1.55279","1.54998","1.76245","1.7102","1.81836","2.02796","1.58331","1.41027","1.78888","1.50907","1.7255","1.61363","1.6219","1.76864","1.74958","1.52827","2.05827","1.5253","1.73207","1.7673","1.78398","1.93384","1.89966","1.56194","1.76477","1.65877","1.64807","1.49443","1.58659","1.62459","1.76641","1.50488","1.9026","1.78916","1.76395","1.79996","1.67578","1.65273","1.92085"
"PC 36:4","2.02235","2.07419","2.00629","1.94836","1.93772","1.69355","1.89746","2.06431","1.90445","2.18307","1.7854","1.58013","1.86404","1.74304","2.07335","2.06837","1.88173","2.12717","1.9287","2.02865","2.19335","1.81862","1.96412","2.3423","1.8423","1.9735","2.00954","1.98023","1.88041","1.86558","1.71029","1.75808","2.14554","2.05362","2.00065","1.99874","2.04234","2.01982","2.07449","2.04489","1.99069","1.83904","2.07254"
"PC 36:5","0.69548","1.10924","0.72997","0.63548","0.52634","0.63347","0.57287","0.78958","0.59218","0.83251","0.54531","0.41497","0.36549","0.33244","0.75815","0.52244","0.79588","0.72016","0.67578","0.84198","0.91908","0.3962","0.57403","0.93852","0.62118","0.82151","0.89209","0.51455","0.71265","0.63043","0.47567","0.45788","0.69197","0.617","0.65418","0.55267","0.76042","0.63347","0.68753","0.70243","0.83569","0.57054","0.82478"
"PC 38:2","0.18752","0.44404","0.11059","0.11727","-0.69897","-0.0655","-0.07572","-0.20761","-0.08092","0.42813","-0.25181","-0.22915","-0.60206","-0.27572","0.01284","-0.22185","-0.14874","-0.30103","0.04139","-0.16115","0.02119","-0.34679","0.15534","-0.03152","-0.07572","-0.3279","0.24055","-0.29243","-0.01773","0.02119","-0.22915","-0.34679","-0.25964","0.03342","-0.01323","-0.27572","0.15534","-0.21467","0.17319","-0.31876","-0.58503","-0.10237","0.04139"
"PC 38:3","1.44107","1.45332","1.34772","1.13418","1.11992","1.2014","1.38435","0.95376","1.20871","1.58749","1.21906","0.94694","1.26198","1.01326","0.90091","1.15442","1.07518","1.06446","1.09202","0.66839","1.32118","1.10175","1.436","0.91328","1.20194","1.39199","1.45849","1.02735","1.42374","1.13577","1.16256","0.90902","0.75205","0.92169","1.42062","0.84757","1.49304","1.23249","1.2335","1.21696","0.89376","1.14582","1.17406"
"PC 38:4","1.77772","1.88936","1.79754","1.70321","1.79789","1.6583","1.74865","1.68556","1.67191","1.96544","1.7026","1.48173","1.71975","1.56867","1.72403","1.93997","1.73424","1.7919","1.68958","1.58838","1.83308","1.60606","1.85679","2.00307","1.70492","1.75113","1.89998","1.75328","1.79021","1.61342","1.5523","1.53845","1.79989","1.74476","1.84954","1.76604","1.87731","1.79372","1.8386","1.78647","1.54654","1.5605","1.78183"
"PC 38:5","1.5506","1.66614","1.45179","1.56277","1.41797","1.32263","1.50106","1.46864","1.4062","1.63083","1.33806","1.12969","1.50569","1.14582","1.48572","1.613","1.36959","1.61215","1.43313","1.4764","1.71767","1.22453","1.54593","1.76716","1.44232","1.56561","1.56573","1.32919","1.5042","1.47958","1.21748","1.09517","1.43008","1.44963","1.61002","1.51388","1.6766","1.54008","1.6218","1.50947","1.2824","1.3784","1.53377"
"PC 38:6","1.72713","1.7614","1.45652","1.69425","1.5417","1.5397","1.5387","1.62767","1.66314","1.82308","1.50352","1.27623","1.4553","1.30276","1.59251","1.45697","1.73656","1.84404","1.52699","1.87163","1.7617","1.4128","1.79344","1.97909","1.47813","1.68726","1.76678","1.65734","1.51242","1.72123","1.30406","1.43981","1.65369","1.55847","1.65205","1.69258","1.68287","1.64434","1.73957","1.68278","1.49304","1.35717","1.62055"
"PC 38:7","0.03342","0.33041","0.23045","0.26951","0.18469","0.26245","0.16732","0.31175","-0.18709","0.18469","0.18469","0.04532","0.20412","0.10037","0.35025","0.16435","0.39094","0.38561","0.12385","0.29667","0.43616","0.2833","0.01703","0.52634","0.13988","0.24055","0.27416","0.14301","0.3962","0.3032","0.19866","0.22011","0.26951","0.36922","0.17898","0.17319","0.31175","0.21748","0.3927","0.34635","0.43616","0.10721","0.32015"
"PC 40:4","0.23045","0.233","0.18752","0.13354","0.06446","0.01703","0.26482","-0.19382","-0.07058","0.31387","0.13988","-0.12494","0.26717","-0.08092","-0.13077","0.5092","-0.04576","0.16435","0.03743","-0.34679","0.17898","-0.06048","0.32428","0.17609","-0.04576","0.22531","0.33244","-0.26761","0.46982","0.08279","-0.1549","-0.46852","-0.40894","0.17898","0.47712","0.11059","0.38021","0.24304","0.32838","0.16435","-0.22185","0.07188","0.12057"
"PC 40:5","0.98588","1.01828","0.76716","0.95569","0.82607","0.77232","0.98945","0.63649","0.81954","1.06145","0.8848","0.62737","0.8651","0.3927","0.79934","1.12418","0.76938","1.05038","0.78319","0.58433","0.9722","0.60531","1.12808","1.18865","0.86451","0.94841","1.00903","0.80346","0.9345","0.91855","0.60746","0.35793","0.68124","0.85673","1.14644","0.98856","1.17289","0.92376","0.99913","0.88366","0.5611","0.75664","0.94939"
"PC 40:6","1.41514","1.50786","1.24378","1.37033","1.17377","1.26764","1.24551","1.15957","1.23905","1.60552","1.29292","1.06296","0.96142","0.98408","1.24403","1.26221","1.4079","1.37291","1.20548","1.29026","1.2403","1.04021","1.45378","1.51081","1.24527","1.24527","1.53352","1.27508","1.11661","1.30963","0.98272","1.03543","1.19145","1.18041","1.42602","1.33062","1.436","1.27416","1.38739","1.28735","1.02735","1.09968","1.37566"
"PC 40:7","0.41996","0.72263","0.31806","0.36736","0.07918","0.32015","0.29667","0.1271","0.11727","0.49969","0.23553","0.05308","0.11394","0.12385","0.17898","0.07918","0.26951","0.24304","0.17026","0.19033","0.4014","0.233","0.52763","0.27875","0.25768","0.21219","0.59439","-0.01323","0.23553","0.24551","0.02938","0.08991","0.0607","0.10721","0.20952","0.07555","0.39445","0.16732","0.31175","0.27416","0.15836","0.22531","0.35603"
"PC 40:8","-0.1549","0.22011","-0.02228","0.05308","-0.09151","-0.00877","0.00432","0.0086","-0.31876","-0.19382","-0.0655","-0.284","0.01284","-0.63318","0","-0.00436","-0.08092","0.11059","-1.02466","0.04922","0.26245","-0.21851","-0.07058","0.11727","-0.24413","0.0569","0.13354","-0.22915","0.06819","0.08636","-0.20066","-0.31957","-0.13077","-0.00436","0.07918","-0.10791","0.13672","-0.01773","0.15534","0.04922","-0.10237","-0.20761","-0.10791"
"PC O-32:0","0.27646","0.25285","0.16137","0.13354","0.40654","-0.06048","0.29003","0.09691","0.16435","0.15534","0.20952","-0.13668","0.16435","0.04922","0.16732","0.16435","0.06446","0.21484","0.13672","-0.11351","0.38202","-0.20351","0.15534","0.44404","0.45332","0.53403","0.09691","0.25042","-0.08619","-0.00436","-0.16115","-0.11351","0.29003","0.29003","0.63749","0.32222","0.13672","0.23805","0.20683","-0.08619","0.01703","0.16732","0.60097"
"PC 32:1;O/32:0;P","0.13033","-0.07058","0.04139","-0.0655","0.08991","0.04922","-0.02228","-0.09691","0.08636","0.11059","0.04922","-0.22185","0.05308","-0.05061","0.07918","0.0607","0.04922","-0.03152","0.04922","-0.09691","0.29885","-0.19875","-0.05061","0.40993","0.37291","0.2833","-0.00436","0.11059","-0.0655","-0.35655","-0.4318","-0.51151","0.01703","0.17319","0.38382","0.2014","0.29003","-0.00436","0.03342","-0.56902","-0.19382","-0.09151","0.3962"
"PC 34:0;P/34:1;O","0.56467","0.48996","0.4014","0.45179","0.55023","0.32015","0.54033","0.35218","0.48855","0.53782","0.42651","0.20952","0.38917","0.4014","0.57749","0.33646","0.38561","0.56585","0.53403","0.31806","0.68485","0.11059","0.41996","0.69897","0.72099","0.6981","0.32634","0.43616","0.19866","0.22011","0.1038","0.22789","0.61595","0.52114","0.74741","0.54654","0.37291","0.41996","0.55267","0.34439","0.4133","0.3483","0.74741"
"PC 34:1;P/34:2;O","0.45179","0.31387","0.45025","0.45484","0.43616","0.25768","0.43775","0.32222","0.38561","0.47129","-0.0655","-0.01773","0.38021","0.1038","0.38021","0.11394","0.37475","0.39794","0.51851","0.23805","0.80346","-0.05061","0.41996","0.50786","0.59106","0.47567","0.35411","0.10037","0.20412","0.08991","0.0569","-0.00436","0.27646","0.49136","0.65128","0.43136","0.35025","0.43933","0.52114","-0.03152","0.36361","0.34242","0.68485"
"PC 36:1;P/36:2;O","0.03743","-0.06048","0.03342","0.05308","0.13672","-0.11351","0.04922","-0.08619","-0.02228","0.09342","-0.14874","-0.38722","0.01284","-0.24413","0.0086","-0.16749","-0.08092","-0.02687","0.10037","-0.08619","0.34242","-0.54458","0.07555","0.16137","0.28556","0.11727","-0.0655","-0.26761","-1.02356","-0.27572","-0.29243","-0.45563","-0.03621","0.08991","0.2833","0.03743","0.02119","0.04532","0.17026","-0.19382","-0.08092","-0.02228","0.2833"
"PC 36:2;P/36:3;O","0.45025","0.46538","0.51055","0.47857","0.54777","0.33041","0.4843","0.31806","0.43616","0.49136","0.21219","-0.04096","0.50243","0.10721","0.34242","0.41664","0.33846","0.29003","0.54283","0.35603","0.79029","0.25042","0.53908","0.5172","0.60638","0.60531","0.44716","0.20412","0.29003","0.19033","0.15534","0.01703","0.32015","0.53529","0.72591","0.41497","0.62221","0.52114","0.70501","0.27416","0.35025","0.45939","0.64542"
"PC 36:3;P/36:3;O","0.86806","0.94547","0.99826","0.96614","1.01995","0.85552","0.91381","0.71096","0.89708","0.93852","0.73878","0.50651","0.95617","0.62428","0.78319","1.0026","0.88024","0.70586","1.00217","0.82543","1.17609","0.77159","1.0103","0.98091","1.00303","0.98091","0.97081","0.69548","0.73799","0.78746","0.71265","0.50651","0.88536","1.06371","1.2003","0.84323","1.17493","1.03463","1.25115","0.83442","0.81291","0.98182","1.04493"
"PC 38:2;P/38:3;O","-0.07572","-0.14874","-0.04576","-0.06048","0.13354","-0.20066","-0.05061","-0.95866","-0.10237","-0.11351","-0.284","-0.92533","0","-0.3976","-0.22185","-0.04096","-0.48164","-0.51244","-0.06048","-0.39794","0.15836","-0.37464","0.01703","-0.02687","0.14301","0.08279","-0.07058","-0.38722","-1.03408","-0.26761","-0.26761","-0.73623","-0.19382","0.12385","0.26951","-0.18709","0.03342","0.08636","0.19312","-0.26626","-0.20066","0.05308","0.07555"
"PC 38:3;P/38:4;O","0.67117","0.70586","0.77085","0.72997","0.87448","0.62428","0.70842","0.43136","0.6464","0.63448","0.48144","0.22272","0.77597","0.42651","0.59439","0.77159","0.63144","0.48001","0.72428","0.51851","0.91328","0.53656","0.75205","0.79309","0.82086","0.78604","0.74036","0.40993","0.57171","0.51851","0.50786","0.36173","0.65128","0.92686","0.96426","0.62428","0.86332","0.84198","0.99782","0.58092","0.55509","0.79657","0.77525"
"PC 38:4;P/38:5;O","0.76418","0.92012","0.92634","0.82672","0.92737","0.82282","0.75205","0.57287","0.72016","0.6981","0.56229","0.34439","0.88649","0.54407","0.75435","0.86923","0.78604","0.45788","0.94052","0.70157","1.03862","0.74974","0.9248","0.91803","0.88649","0.72754","0.89376","0.44404","0.75587","0.70157","0.60638","0.39445","0.7356","0.99211","1.03623","0.72346","1.10585","0.95182","1.1313","0.7356","0.68215","0.91487","0.84696"
"PC 40:3;P/40:4;O","-0.13668","-0.60633","-0.20066","-0.20761","0.08636","-0.25964","-0.22915","-0.91721","-0.27572","-0.74783","-0.39794","-1.0973","-0.07572","-0.42022","-1.08277","-0.09691","-0.98795","-0.52223","-0.19382","-1.02001","0.01284","-0.52546","-0.08619","-0.09151","0.05308","-0.10237","-0.16749","-0.60835","-0.59493","-0.34679","-0.35655","-0.40483","-0.20066","0.08636","0.0569","-0.21467","-0.13668","-0.06048","0.02119","-0.26068","-0.25181","-0.00436","-0.06048"
"SM 32:1;O2","0.33646","0.43136","0.39445","0.44871","0.3032","0.16732","0.28556","0.43933","0.53148","0.62531","0.36922","0.13672","0.4456","-0.02228","0.33846","0.3483","0.29667","0.18469","0.51983","0.68753","0.55145","-0.2643","0.35984","0.47276","0.26482","0.35603","0.19866","0.25527","0.55023","0.34242","0.16732","0.08279","0.45332","0.47422","0.62221","0.27646","0.5955","0.64836","0.60423","0.24797","0.17609","0.34635","0.50786"
"SM 33:1;O2","0.11394","0.04532","0.05308","0.1959","0.26482","0.0569","0.01284","0.18469","0.32428","0.36549","0.07188","-0.14267","0.03342","-0.21467","0.12057","0.12057","0.05308","0.06819","0.27646","0.52375","0.22789","-0.36557","0.1038","0.37658","0.07918","0.03743","-0.10237","0.17026","0.18469","0.13033","-0.08092","-0.35289","0.29667","0.23805","0.44404","0.18752","0.27416","0.35218","0.3784","-0.00436","-0.09151","0.17026","0.2833"
"SM 34:1;O2","1.90509","1.85016","1.81084","1.8367","2.03177","1.71054","1.84541","1.94052","2.05918","1.91709","1.75572","1.62788","1.92691","1.5989","1.8632","1.90129","1.93526","1.8697","1.93313","1.98019","1.98345","1.7129","1.82575","1.97759","1.94959","1.97049","1.78937","1.82802","1.92593","1.80875","1.67136","1.66077","2.00724","2.03242","2.17014","1.88925","1.9848","1.97754","2.1177","1.92309","1.67596","1.76908","2.00091"
"SM 34:2;O2","0.95713","0.89597","0.80414","0.89982","0.93651","0.70329","0.83123","0.92324","1.01368","0.92891","0.75435","0.56703","0.88252","0.51587","0.82607","0.80754","0.87737","0.78104","0.97635","1.11893","1.01828","0.57171","0.84696","0.89321","0.82866","0.79518","0.78817","0.83378","0.84323","0.80821","0.49831","0.47712","1.05461","0.94743","1.02325","0.85733","0.9722","0.98408","1.10755","0.88366","0.65801","0.83506","1.00217"
"SM 35:1;O2","-0.26761","-0.76543","-0.284","-0.16749","0.02938","-0.64136","-0.38722","-0.14874","0","-0.04576","-0.31876","-1.04307","-1.30638","-0.44985","-0.21467","-0.10791","-0.4401","-0.79648","-0.09691","0.14613","-0.05552","-0.75787","-0.23657","-1.10003","-0.25964","-0.81309","-0.85785","-0.16749","-0.42694","-0.22185","-1.16518","-0.4771","-0.14874","-0.00877","0.20683","-0.11351","-0.04096","0.03342","0.07555","-0.71023","-0.59288","-0.22185","-0.45556"
"SM 36:1;O2","1.11093","1.07335","1.05843","1.19535","1.40209","0.82086","1.01536","1.26998","1.4633","1.21696","1.00432","0.79727","1.14551","0.71265","1.14364","1.28847","1.12808","1.17898","1.25237","1.36154","1.35832","0.81889","1.08814","1.25139","1.22943","1.19645","1.04571","1.26975","1.14082","1.15625","0.96284","0.81224","1.35005","1.44451","1.45561","1.29601","1.25959","1.27852","1.44886","1.31702","0.89542","1.10312","1.28713"
"SM 36:2;O2","0.69636","0.58995","0.64147","0.69636","0.86688","0.43297","0.54531","0.79796","0.87448","0.65992","0.48714","0.26951","0.60314","0.23805","0.63144","0.77012","0.6464","0.68215","0.82086","0.98046","0.92065","0.29667","0.61278","0.65321","0.64738","0.67943","0.61172","0.77232","0.63949","0.70757","0.30535","0.2833","0.82607","0.88762","0.89597","0.77379","0.80754","0.8537","0.95472","0.90526","0.48996","0.63043","0.74115"
"SM 38:1;O2","0.81425","0.71265","0.72754","0.87332","1.04021","0.39794","0.66464","0.91855","1.07518","0.91908","0.65992","0.43457","0.76042","0.30103","0.75128","0.91751","0.66464","0.77305","0.87852","0.89597","0.97497","0.43775","0.82543","0.81954","0.82151","0.77743","0.64542","0.86213","0.79309","0.83885","0.5966","0.39445","0.91275","1.03543","1.09899","0.86451","0.98811","0.98","1.04999","0.85491","0.46538","0.76118","0.89321"
"SM 38:2;O2","0.48001","0.31597","0.35793","0.39094","0.54283","0.08991","0.24551","0.45939","0.48714","0.41162","0.21484","0.02119","0.24797","-0.03621","0.29003","0.47857","0.24551","0.39967","0.51587","0.57978","0.53908","-0.45326","0.40312","0.26245","0.33646","0.32015","0.29885","0.40824","0.37107","0.43616","-0.00436","-0.08619","0.4624","0.58092","0.60206","0.43933","0.56467","0.56585","0.59218","0.55267","0.14922","0.35025","0.35218"
"SM 39:1;O2","-0.1549","-0.6705","-0.17393","0.07188","0.26245","-0.56336","-0.25181","-0.01773","0.13988","0.08279","-0.1549","-0.74315","-0.57313","-0.8015","-0.25181","0.14613","-0.66567","-0.50506","0.10037","0.18752","0.04532","-0.27437","0.1038","-0.01773","-0.11351","-0.47338","-0.93274","-0.03152","0.04139","0.03342","-0.29243","-0.53073","-0.00436","0.18469","0.42975","0.01284","0.25285","0.25527","0.19312","-0.87128","-0.78299","-0.09691","-0.08092"
"SM 40:1;O2","1.19811","1.09202","1.02036","1.2634","1.49776","0.74741","1.12123","1.27161","1.47129","1.24773","1.07188","0.80414","1.19948","0.70927","1.11394","1.25983","1.15503","1.14426","1.1878","1.18696","1.34596","0.92376","1.25696","1.23249","1.24452","1.21032","1.07918","1.21032","1.1329","1.18949","1.04258","0.70157","1.25551","1.42243","1.52414","1.3166","1.3485","1.31323","1.43281","1.16524","0.76641","1.21722","1.38256"
"SM 40:2;O2","1.0086","0.94349","0.88986","1.03503","1.11059","0.72509","0.93349","1.05154","1.10619","0.99123","0.91908","0.73878","0.94547","0.64345","0.84073","1.02938","0.97174","0.93802","1.086","1.14953","1.13226","0.79865","0.99476","0.95085","0.97635","0.95376","0.8704","1.01115","1.01284","0.96942","0.74741","0.60959","1.00945","1.15957","1.21511","1.08099","1.16997","1.18526","1.22557","1.03342","0.70672","0.9722","1.01199"
"SM 40:3;O2","-0.10237","-0.11919","-0.24413","-0.04576","-0.01773","-0.681","-0.3098","-0.13668","-0.00877","-0.03152","-0.27572","-0.82862","-0.64071","-0.63108","-0.25964","0.0569","-0.57369","-0.5229","-0.05552","0.0569","0.01284","-0.18389","-0.14267","-0.80091","-0.18046","-0.54666","-0.68903","-0.11351","-0.05061","-0.18709","-1.23589","-0.8368","-0.07572","0.06446","0.09691","-0.00877","-0.04096","0.05308","0.07188","-0.35792","-0.66465","-0.16115","-0.51929"
"SM 41:1;O2","0.72263","0.5966","0.51188","0.82737","1.16167","0.25768","0.5611","0.79865","0.96614","0.75587","0.65418","0.33646","0.7364","0.17319","0.53529","0.83123","0.5832","0.74974","0.74663","0.6981","0.90037","0.46982","0.9345","0.80686","0.80277","0.67394","0.55023","0.72346","0.76042","0.78958","0.55751","0.13354","0.79029","0.97128","1.1685","0.8055","0.98767","0.88366","0.98588","0.58206","0.31175","0.71265","0.93298"
"SM 41:2;O2","0.52892","0.43457","0.43297","0.60959","0.74741","0.31175","0.40312","0.57634","0.61805","0.63649","0.47422","0.28556","0.49136","0.17898","0.35984","0.60206","0.48714","0.53403","0.66181","0.75358","0.67117","0.40824","0.64933","0.56467","0.53656","0.4624","0.35984","0.549","0.65418","0.56585","0.2878","0.04139","0.549","0.71181","0.8893","0.61384","0.75587","0.77085","0.78817","0.47712","0.27184","0.49276","0.54777"
"SM 42:1;O2","1.16524","0.98046","0.94841","1.22063","1.4682","0.67943","1.11793","1.1313","1.31175","1.11528","1.03181","0.7007","1.19507","0.63849","1.0086","1.17955","1.08636","1.19948","1.04258","0.98318","1.29358","0.7574","1.29579","1.12548","1.21245","1.1329","0.94052","1.08743","1.08991","1.13956","0.99564","0.54777","1.04727","1.26717","1.42846","1.22401","1.34947","1.1934","1.36418","1.02694","0.57634","1.26316","1.32818"
