"PLSDA1","PLSDA2"
-0.0588678084509059,-0.00296111301294886
-0.0687035567138286,-0.166813960028215
-0.0688407495708289,0.202804088834296
0.0771567037055649,0.0254790769955606
-0.0822402065260068,-0.137954455705296
-0.0958463592957628,0.0544655790577774
-0.0676806828438674,0.0203579778093198
-0.0890116431994603,-0.13467981447456
-0.0656221968166501,0.0191463467655812
-0.0717184610245129,-0.16093847427191
-0.0790906525187614,0.0783289897557151
0.051625178010348,0.122523652812402
0.0707923738092327,0.0509260413748548
0.0799813593866728,0.00740890846086819
0.0618409409936224,0.0959916337030357
0.052521837780501,0.122982411959207
-0.123284100644304,0.172868515550345
-0.138828292196626,0.096862122399864
-0.141291406420701,0.112915119721449
0.136910838510772,-0.047407117339855
-0.113371495452743,0.0261081574209251
0.139291818310255,-0.0947363815233399
0.139002857943321,-0.066839327046339
0.134941752207423,-0.0874444302430516
0.0777297878646842,0.185220706845448
0.137548617024416,-0.089134184429619
0.136935783368959,-0.08613245557773
-0.139670947596748,0.112677755489475
0.0908173502204381,-0.142447765633953
-0.0932334663806858,-0.129195120539086
-0.108145160377737,-0.0935829484665774
-0.104753055696051,-0.0242156583359531
-0.0944981410548226,-0.132680180815594
-0.135400648423008,0.074218521371827
-0.109403106712798,0.053579653274538
-0.108651480179636,-0.0594384626506552
-0.116322434531951,-0.0500393580601279
-0.130885439142366,-0.0119034170630988
-0.124600669133368,0.00785843046263422
-0.132409715499425,0.0127095165322033
-0.0966097745701843,0.0286871528467664
-0.119848916564063,0.0120045302444522
-0.098753896899266,-0.149388508509577
-0.127569716932461,0.0102404095655559
-0.129376504157873,-0.0209171749971885
-0.133611307910988,0.0469708323492744
-0.134605985610235,0.0376726282787487
-0.136731264840287,0.0565785653514356
-0.109351299493105,0.0167628613178998
-0.0954161007161324,-0.159998184351883
-0.122969694919509,0.0341325812655613
-0.125421317590671,-0.0240386593821271
-0.131573405432114,0.0330315682291206
-0.118366432642665,-0.0149371417116953
-0.133735581859866,-0.0023838388855207
-0.132017856831391,0.0363071562606639
-0.1319761864368,0.125109215491411
-0.0918314255743105,-0.162043200220388
-0.115592928801457,-0.0232187762822029
-0.121848766484543,-0.0442977679757495
-0.122709332292724,-0.00126334746170232
-0.136051155728535,0.0884093573513017
-0.100469547967196,-0.0916775162193056
-0.0816275277259556,-0.077577918555685
-0.0740749894413853,-0.125419022280945
-0.13512727027394,0.024287963768409
-0.065093753557498,-0.0284952294057485
-0.0841293716053405,-0.00498029569181977
-0.053608682597672,-0.0229804656905455
-0.09391002139408,-0.0823590620239084
-0.0516955738891574,-0.127217874416886
-0.0593588764698908,-0.194606501603896
-0.0583851136617564,-0.227330984186688
-0.0822204767453402,-0.143587931022074
-0.0597504311760993,-0.127479726789476
-0.0505506706803818,-0.132613900216164
-0.071953096406066,-0.135048546874181
-0.052046878257175,-0.234395548106299
-0.0659940927948298,-0.217569447750359
-0.0593191001510079,-0.196881808617154
-0.0727618320738756,-0.101406163976304
-0.0768173079444591,0.0489661010915119
-0.0783820005543263,0.0406927079541929
-0.0802666359541809,0.0436192482792207
0.100968920182375,-0.235603940858489
0.078033649835085,-0.127709522816402
-0.0788908412797087,0.0389065606619609
-0.0669167441380913,0.0123500905402056
0.138876696317123,-0.12504213242033
0.123085628932674,-0.0846498346805734
0.0655061955045985,-0.0134036828337139
-0.0624944149277466,-0.0369598355051761
-0.123201975802556,0.0718917747034895
-0.0626499369206077,-0.0822597612818393
0.093451794850488,-0.0265659839977468
0.0738142493656134,-0.0101882920778684
