"feature","KT-539_D0_D60","BS-671_D0_D60","BS-064_D0_D60","KT-805_D0_D60","KT-926_D0_D60","KT-705_D0_D60","BS-336_D0_D60","BS-082_D0_D60","BS-351_D0_D60","KT-347_D0_D60","BS-377_D0_D60","KT-313_D0_D60","BS-364_D0_D60","KT-880_D0_D60","JV-138_D0_D60","KT-412_D0_D60","KT-515_D0_D60","KT-771_D0_D60","KT-723_D0_D60","KT-718_D0_D60","KT-417_D0_D60","KT-522_D0_D60","KT-312_D0_D60","JV-157_D0_D60","KT-538_D0_D60","KT-193_D0_D60","JV-035_D0_D60","KT-434_D0_D60","KT-247_D0_D60","KT-716_D0_D60","KT-974_D0_D60","KT-537_D0_D60","KT-612_D0_D60","KT-445_D0_D60","KT-525_D0_D60","KT-352_D0_D60","JV-148_D0_D60","BS-346_D0_D60","KT-663_D0_D60","KT-695_D0_D60"
"Cer 40:1;O2","1.5","1.42","2.253731343283582","1.148387096774194","0.7732558139534884","0.764957264957265","1.085271317829457","0.8011363636363635","2.44","1.37","1.271317829457364","1","1.83","1","2.37","0.7031250000000001","0.9925925925925926","1.379746835443038","1.27","1.116788321167883","1.67","1.95","0.9507042253521127","1.050724637681159","1.220588235294118","1.234042553191489","1.151515151515151","1.28","1.316129032258065","1.006666666666667","0.7874015748031495","1.33","1.5","0.6802721088435374","1.6","1.32","0.7692307692307692","1.113475177304964","1.343511450381679","1.49"
"Cer 41:1;O2","1","1","2.38","0.9930555555555556","0.7471910112359551","0.607843137254902","0.7633587786259541","0.7225433526011561","2.09","1","1.158730158730159","1.31","1.58","1","2.23","0.4830917874396135","0.7633587786259541","1.154838709677419","1","1.036496350364963","1.44","1.43","0.7092198581560284","0.7575757575757576","0.9642857142857144","0.9727891156462585","1.03125","1","1.032679738562092","0.9346405228758169","1","1","1.49","0.6993006993006994","1.43","1","0.7874015748031495","0.7299270072992701","1.276119402985074","1"
"Cer 42:1;O2","1.068376068376068","1.040322580645161","0.4081632653061224","1","1","1","1","2.07","1","0.4201680672268908","1","1.188679245283019","1.939086294416244","1.8","0.3968253968253968","1","2.19","1.07","0.8958333333333334","1.085836909871245","1","0.641025641025641","2.11","0.934065934065934","1","1","1","1","1","1","2.06","1","0.4672897196261683","2.26","1","1.060439560439561","1.91","2.64","1","0.6780185758513931"
"Cer 42:2;O2","2.03","2.14","1.398550724637681","0.7522935779816515","1.312056737588653","0.6374045801526717","1.543307086614173","0.7172774869109948","2.52","1.168604651162791","2.23","1.187919463087248","0.8114285714285714","1.096590909090909","2.63","1.105263157894737","0.7159090909090909","1.411764705882353","0.8317307692307692","0.8742857142857143","1.58","1.75","1.149606299212598","1.149484536082474","2.077519379844961","0.9162303664921465","1.936170212765957","0.84070796460177","1.284552845528455","1.611940298507463","0.7386363636363636","0.9846938775510206","1.211764705882353","0.8365384615384615","1.473988439306358","1.91","0.9894179894179894","1.639097744360902","1.86","1.33"
"Cer 42:3;O2","1","1","1","1","1","1.31","1","1","1","1","1","1","1","1","1","1","1","1.27","1","1","1","1","1","1","1.23","1.28","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"HEXCER 42:1;O2","2.02","0.5847953216374269","4.109999999999999","0.6134969325153374","0.425531914893617","0.364963503649635","1","0.33003300330033","3.32","1","1.8","1","2.8","1","4.470000000000001","0.3676470588235294","1","2.25","1","1","1","1","0.5714285714285714","1","1","1","1","1","1","0.4975124378109453","1","1","1.63","0.591715976331361","1","1","0.6993006993006994","0.4761904761904762","1.83","1"
"HEXCER 42:2;O2","1","0.5464480874316939","2.58","0.6493506493506493","1","0.53475935828877","1","0.5524861878453039","2.07","1","1","1","1","1","2.27","1","1","1.99","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.625","1","1","1"
"LPC 13:0","1","1","0.1027749229188078","0.05571030640668524","0.7871148459383753","0.8029850746268656","0.0881057268722467","10.4","1","1","0.04995004995004995","1","0.129366106080207","1","17.46","0.0671591672263264","1","0.09689922480620154","8.629999999999999","1","0.0782472613458529","0.115473441108545","0.07980845969672785","0.09746588693957116","0.4959901295496607","10.1","23.16","1","0.3384566122318284","1","0.0586166471277843","1","0.06958942240779402","1","1","0.05938242280285036","0.07374631268436578","1","8.280000000000001","1"
"LPC 14:0","1","0.1136363636363636","1","0.1436781609195402","1","0.0234246896228625","0.0778816199376947","0.03926187671770711","0.0427715996578272","1","0.08643042350907519","22.43","0.9750378214826021","1","0.07396449704142012","0.04710315591144607","1","0.02785515320334262","0.3681063122923588","0.07587253414264036","1","1","0.04962779156327544","1","1","0.01997203914519672","0.075642965204236","0.05793742757821552","0.09532888465204957","0.3190751445086705","0.09033423667570009","1","1","0.05058168942842691","1","1","0.15527950310559","0.05058168942842691","1","1"
"LPC 15:0","1","1","1","1","1","0.0945179584120983","1","1","1","1","1","1","1","1","1","0.05773672055427252","0.08865248226950355","0.08503401360544217","0.09505703422053233","1","1","1","1","1","1","0.08071025020177562","1","1","1","0.08658008658008658","1","1","1","0.08375209380234507","1","1","0.1550387596899225","1","1","1"
"LPC 16:0","0.3579017340377981","0.6570697728788619","0.4050667436786035","1.471675865219592","0.9058006225799105","0.278885300082626","0.5252987012987013","0.2533157324499682","0.3385159010600706","0.5039973923608024","1.231115976559985","1.04949192242775","0.8225238286549401","0.4042163787193631","0.8831860176445597","0.5636944496334447","0.7506465485391698","0.4538779869176345","0.4510620993206392","0.6351643243834417","0.5661600930360909","0.8060315650717874","0.9017505052318275","0.5674122094707971","0.5166227129251328","0.233069303736207","0.7736720426844409","0.4419878766603773","0.7165278416161254","0.8332879051874342","0.2629228608217254","0.6636338154076925","0.7900922501727151","0.4782662905412777","0.6049307660925839","0.8913633583116685","1.014742095774152","0.4469314835547067","0.7124105011933174","0.4197385903655409"
"LPC 16:1","0.05605381165919283","0.0473260766682442","0.6120267260579065","0.8102189781021898","1.065322580645161","0.2545368842799906","0.3160727542687454","0.2433561123766135","0.01478415138971023","0.3513830285982185","0.6045736064792758","0.9612237637851299","1.545592705167173","1","1.085022026431718","0.2399613633227543","0.5333333333333333","0.2079498727237125","0.400184842883549","0.379863481228669","0.3678884026258205","0.08680555555555555","0.42864707439767","0.04585052728106374","0.8476541908276225","0.2475822050290135","0.7220313096601756","0.3344797936371453","0.03443526170798898","0.4035277177825774","0.2465437788018433","0.3610553484370519","0.750823723228995","0.02056343820686819","0.923458540042523","0.7950819672131147","0.5189379148770011","0.5548350181193973","0.8630723149336756","0.3315345699831366"
"LPC 17:0","1","0.08912655971479501","1","0.123304562268804","1.438827098078868","0.03069367710251688","0.06246096189881325","0.04699248120300752","0.0755287009063444","1","0.1128668171557562","9.98","1.295942720763723","1","1","0.02255808707421611","0.05627462014631401","0.04659832246039142","0.3504016064257028","0.05617977528089887","1","1","0.05685048322910745","1","1","0.05162622612287041","0.07668711656441718","1","0.08453085376162299","0.397289156626506","0.0671591672263264","1","0.09140767824497258","0.0514668039114771","1","1","0.04488330341113106","0.06246096189881325","0.05955926146515784","1"
"LPC 18:0","0.3105876254517703","0.7450601298378801","0.3506175733688884","1.477524725898701","1.060611966478269","0.3600973236009732","1.064104321265639","0.2607715917479312","0.3677980807832269","0.4058923178905502","0.9312385987118871","0.9010527112996062","0.9309349250632584","0.6911577087899506","0.9308656957928804","0.5599820485379915","0.5890535758085428","0.5500853064280542","0.5052855811476501","0.4642219889792705","0.5190969303701711","0.4671695525458598","0.7926306060229829","0.5152763357219452","0.4560228308692378","0.1707792003852556","0.5241767325938629","0.3793593116986175","0.6092251581309938","0.7235349991276872","0.2526472835777446","0.5756705991600363","0.5998114097123999","0.8091909968812234","0.5238421619504553","0.6405930034129693","0.8253310074637537","0.4253043594029674","0.6834541834166133","0.3833419023136246"
"LPC 18:1","0.2066488685481821","0.6921181317623504","0.4623921610395143","1.367395792812472","1.223028437408385","0.3991010854816825","0.372972450459159","0.2824871068497131","0.3129579553384508","0.3890763016556438","1.059524314240895","0.8446173388377264","0.865","0.7551042396164412","2.31151906394997","0.3985691873235017","0.5179398366025375","0.5081791570206823","0.4531489291520392","0.6420350474315863","0.4578457519185762","2.825600555025583","0.8726880011916879","0.7580995829917667","0.8346611994913451","0.3076774287141959","0.9632279915454939","0.3662024314127347","0.9672934153123962","0.7117620916969114","0.2047017808348252","0.4744389567628455","0.9734085414987913","0.4988558828424031","0.8017925162446784","0.6754338492621856","0.7344276395957279","0.6106786669909997","0.8451380552220888","0.2785181460062023"
"LPC 18:2","0.08513744690891929","0.5442326838287583","0.2710745919625839","0.6786840558020204","0.3806421477038057","0.847146799608297","0.2781741392063757","0.271582675897601","0.1836381999775558","0.3224303079764615","0.4566304535264701","0.3980517815944629","0.3794902369950812","1.590788521823005","1.446483180428135","0.2653809720434286","0.2780217116073593","0.743109235150529","0.4768686203490286","0.482087461222856","0.2940285888436658","2.724883003086727","0.4153634227372174","0.5656351311523725","0.5285149750415974","0.2833698978119046","0.415373464659669","0.1593609835421097","0.4119908919058257","0.629014205768403","0.09781158045376341","0.2125858049475457","0.5114068441064639","0.1959037866158609","0.3755943463818146","0.2768438331352239","0.5993492568217111","0.2211106385339423","0.7738718369622449","0.187321447190074"
"LPC 18:3","0.4584507042253521","0.7886001310329767","0.4696518339229194","1.930274135876043","1.035881663737551","0.4136678771871905","0.7365146926414013","0.3803874711956985","0.4625934065934066","0.5299834953236751","0.8424234628248006","1.029720670391062","1.169336384439359","0.3025131864722309","0.5552800165323414","0.7991692252122088","0.7446217065506406","0.7015997946787579","0.4298200514138817","0.8237222595830531","0.7293981966869364","0.5048419979612639","0.872719802793755","0.5428602196855481","0.6529610644563202","0.3218727139722019","1.116688567674113","0.4310472366057276","0.7521156936261382","0.7974946260469944","0.3904341044970107","0.8568614576493763","0.866530759083823","0.719937580319442","0.6172499672303055","0.9530273263082693","1.47220723151646","0.8119089316987741","0.6496194418480438","0.3598499061913696"
