"PLSDA1","PLSDA2"
-0.141610714817281,-0.0484814887206465
-0.111712030872473,-0.156253890352598
-0.120006189720885,-0.221449941839962
0.189603460880226,-0.100758839263595
0.165729012404678,0.0862008303590391
0.181597769742802,-0.0941706020774845
0.195016659329331,0.0338350733434875
0.123590238955307,0.192061100256095
0.118178345054438,-0.0888551761252305
-0.130007824069636,0.0592430887419238
0.126709860701729,-0.262807213430868
0.184004710032737,-0.229972218762429
0.213610760284745,-0.318200008093583
-0.132544227195413,0.1949304225251
0.139595759543954,-0.0102336927651667
-0.125977178701704,0.353062345259899
0.130802021749711,-0.179870352136387
0.118112825667148,0.00682264474222624
-0.148891742898349,0.108120892293404
-0.12982360496462,0.0120576650487776
-0.152413751091111,-0.0354729626168081
-0.116995133014694,0.0332968430432237
-0.168377771023512,0.120218578312712
-0.119200162789195,-0.0278520872105294
-0.112201455632278,0.202862641366958
0.14659887477504,-0.0924688719514894
0.119476049154553,-0.12886544110099
-0.128977402040204,0.00606455037755131
-0.138639682350278,-0.031757553101306
-0.116186510579738,0.132428086490027
-0.133645850089517,-0.109412202888045
-0.111487586519276,-0.175480286587598
0.148242842418148,0.17929914101218
0.128010996312769,0.0968783119536575
0.206535470240427,0.016891315781697
0.189715816155791,0.133807166497477
0.169489714882929,0.18758091737935
0.138342068393837,0.181588803233076
0.18394606967566,0.093279817793271
0.134144985335507,0.236176095109004
0.150703533498571,0.122282354128404
0.118493108052627,0.20501720251123
0.16193584099766,0.101348911443973
0.168047746993316,0.0366507638005163
0.149351180724993,0.100474613227179
0.127433543887372,0.042389939078635
