"feature","contrast","method","statistic","pval","post.hoc.method","post.hoc.pval","post.hoc.padj"
"PC 36:3;P/36:3;O","ctrl-moderate","Kruskal–Wallis test","8.650903325004805","0.01322757434780106","Dunn's Test","0.003662085393667855","0.01098625618100356"
"PC 36:3;P/36:3;O","ctrl-severe","Kruskal–Wallis test","8.650903325004805","0.01322757434780106","Dunn's Test","0.2120361951539214","0.3180542927308821"
"PC 36:3;P/36:3;O","moderate-severe","Kruskal–Wallis test","8.650903325004805","0.01322757434780106","Dunn's Test","0.5113494248945456","0.5113494248945456"
