"PLSDA1","PLSDA2"
-0.0363836722861106,-0.151519683236897
-0.0777429700173289,-0.0858583856831516
-0.0571946131896665,-0.170345786351723
0.00485435715194359,-0.144996114765312
0.0136954601077208,0.131424511320064
0.0594705458293929,0.0557672414108374
0.0849696391361358,-0.124679436393119
-0.057692440637023,0.00561449949286049
0.0994285377429024,0.158080093465046
0.114072616593924,0.0315507213473412
0.0955408632479998,0.164829080761907
0.109279441291005,0.170622894897018
0.116270656748027,0.111181337289793
0.0466535028225014,0.159148555146103
0.0700617414935158,0.123323814094893
-0.057044202962923,0.0183103385604509
-0.0755029134029647,0.0976214591784988
-0.0815013725371691,0.107997753780432
-0.0939396702005218,0.0544541538006758
-0.0758649950392998,0.117916505399907
-0.0762505035460475,0.114238458756026
-0.00593436722459952,0.155279481401426
0.117535911434657,0.130764299090108
0.0901658883674923,-0.111077809687244
-0.146117835007925,-0.0413725497134372
0.0941810863559792,-0.108550069595969
-0.144410734132576,-0.0495247922625684
-0.146634175828735,-0.0162506998382653
-0.141908437804768,0.0035948654827879
-0.145495399528214,-0.0392237664029914
-0.0966434755725614,-0.0928746576771145
-0.145720321855269,-0.0199089502703466
-0.143868056898952,0.0087465840415808
-0.0412876945528296,-0.229505844192254
0.0964160884214189,0.0903680912762664
0.128362447268249,0.056702177772039
0.110309724656446,0.119669154215278
0.103943589294806,0.0204972917028926
0.128901487597721,-0.0509676425174932
0.126910414244886,-0.000409040121830069
0.130236605680988,0.0965663584378989
0.135715101081393,-0.0561573371899216
0.126586047955971,0.0971137448961029
0.135375136727752,0.025899938846069
0.130809757298568,0.0401047369434118
0.130995668883023,-0.0424545925158862
0.138401111730389,0.0629569698203516
0.13429290267406,-0.0716201255291588
0.142225182051363,0.0171332930551745
0.140208430800429,0.0375466122472385
0.142954276264725,0.0176854647938706
0.0975496088948579,-0.0958544106539293
0.0961701559261412,-0.131197704746824
0.134358859044126,-0.0477233569324211
0.128033961626715,-0.0869410191227877
0.140799993022306,0.0089950221295001
0.116691630029358,-0.120144460041902
0.143100226560654,0.0152017326624912
0.141395545933868,0.0268996115915626
0.136473134124902,0.0133025392950113
0.0870149798032217,-0.162720277046748
0.125371497305652,-0.0737002553872339
0.135814685207364,-0.0103286379980739
0.136600450365545,0.0174779948248374
0.120700542739559,-0.0421381342655889
0.119466511776104,0.0401500839705948
0.0837858220388259,-0.057501554035009
0.107885452682529,0.000887992461268142
0.140264930989499,-0.0331524159772964
0.0636868095630758,0.189503073696987
0.0671825564888758,0.157381891873599
0.0727176689416927,-0.0848717622309713
0.0683848618216997,-0.0737904431416999
0.0525033837839445,-0.0927586475375269
0.0562858483676467,-0.0381465965596215
0.035986205869643,-0.148740709822877
0.042359238193473,-0.146198894241486
0.0525833569168704,-0.146489791966289
0.032607661384551,-0.169202673142981
0.0315206766285079,-0.163883997260479
0.0476348849409585,-0.197738704051438
0.0519713457716607,-0.19264201277692
0.0226795188919078,-0.193652144383364
0.0504047436770393,-0.112056412706037
0.0538733088800393,-0.0708738652203481
-0.144601554868199,0.0296070593294288
-0.129403894013029,0.0437566001450124
-0.0601101123015393,0.0901978952417638
0.0797196679663706,0.100100712463544
0.140361507703346,0.0159727731469015
0.0749865233932778,0.143024004935106
-0.0383308796875324,0.103457188312495
-0.0871302061976672,0.0779548213067068
-0.0637015822299983,0.112200184096782
