feature	KT-539_D0_D60	BS-671_D0_D60	BS-064_D0_D60	KT-805_D0_D60	KT-926_D0_D60	KT-705_D0_D60	BS-336_D0_D60	BS-082_D0_D60	BS-351_D0_D60	KT-347_D0_D60	BS-377_D0_D60	KT-313_D0_D60	BS-364_D0_D60	KT-880_D0_D60	JV-138_D0_D60	KT-412_D0_D60	KT-515_D0_D60	KT-771_D0_D60	KT-723_D0_D60	KT-718_D0_D60	KT-417_D0_D60	KT-522_D0_D60	KT-312_D0_D60	JV-157_D0_D60	KT-538_D0_D60	KT-193_D0_D60	JV-035_D0_D60	KT-434_D0_D60	KT-247_D0_D60	KT-716_D0_D60	KT-974_D0_D60	KT-537_D0_D60	KT-612_D0_D60	KT-445_D0_D60	KT-525_D0_D60	KT-352_D0_D60	JV-148_D0_D60	BS-346_D0_D60	KT-663_D0_D60	KT-695_D0_D60
PC 38:2;P/38:3;O	1.3250000000000002	0.9112149532710282	1.3253012048192772	1.1595744680851063	0.7609561752988049	0.8468085106382979	0.9950980392156864	0.75	1.057017543859649	0.9175257731958764	1.590277777777778	1.87	1.2775119617224882	0.8235294117647061	1.77	0.7702127659574468	1.0	1.0491803278688525	1.0917874396135263	0.425531914893617	1.4625	0.6493506493506493	0.8352941176470589	0.9289617486338797	0.91005291005291	0.756637168141593	0.5025125628140703	1.46	0.8122065727699531	1.0145631067961165	0.6655290102389079	0.9952153110047848	1.0582010582010581	0.9263157894736842	0.6172839506172839	1.73	0.9757281553398057	1.0	0.9341563786008231	1.58
PC 38:3;P/38:4;O	1.4459049544994944	0.9336870026525199	1.6580406654343804	1.3122977346278317	0.6501486620416254	0.7818574514038877	0.9297820823244553	0.5522388059701492	1.0625766871165643	0.8961424332344213	1.5480572597137012	1.355	1.3570391872278664	0.7316356513222331	0.9578947368421052	0.5826996197718631	0.7374005305039787	1.039651837524178	1.2054597701149425	0.27055449330783937	1.431985294117647	0.8817204301075268	0.8183807439824945	0.8941717791411044	0.9580645161290323	0.68717277486911	0.7953846153846154	0.8904109589041096	0.7256267409470752	1.2568149210903874	0.539440203562341	1.0990712074303406	1.1443661971830987	0.9034810126582278	0.8892794376098417	1.5835475578406168	1.0947225981055482	1.1380116959064328	0.8093607305936074	0.7556270096463024
PC 38:4;P/38:5;O	1.204320987654321	0.9739039665970772	1.0856854838709677	1.3036649214659688	0.5269186712485681	0.6936416184971098	0.9238665526090677	0.4636103151862464	1.0029382957884427	0.8926615553121577	1.2323390894819466	1.481164383561644	1.469606674612634	0.7575250836120401	0.9149484536082474	0.673076923076923	0.7324840764331211	0.8885350318471338	1.0129310344827587	0.26309067688378035	1.0359897172236503	0.7994011976047904	0.7142857142857143	0.6606965174129352	0.7755532139093783	0.7216386554621849	0.6666666666666666	0.8006932409012133	0.6699029126213593	1.5572289156626504	0.595322466335932	0.8634496919917864	1.0309633027522938	1.0769230769230769	0.6751662971175166	1.3241758241758244	0.9927140255009107	1.341296928327645	0.7253313696612665	0.6450482033304119
PC 40:3;P/40:4;O	1.4840425531914894	0.89	2.38	1.1626506024096386	0.8267326732673267	0.8917525773195877	0.9608938547486033	0.8172588832487309	1.1787709497206706	0.963855421686747	1.4064516129032256	1.6099999999999999	1.2469135802469136	0.8023715415019763	1.54	0.7635467980295566	0.9378881987577641	1.0104712041884816	1.1294117647058823	0.4739336492890995	1.4379084967320261	1.0	0.6944444444444444	1.0463576158940397	1.0189873417721518	0.5555555555555556	0.5847953216374269	1.0	0.9064327485380117	0.9779005524861878	0.7792207792207793	1.0171428571428571	1.0116959064327486	1.0303030303030303	1.47	1.76	1.0842696629213484	1.1193181818181819	0.9402173913043479	1.5699999999999998
PC 42:3;P/42:4;O	1.6600000000000001	0.6535947712418301	1.7	0.78125	0.7246376811594204	1.0	1.0	1.0	1.63	1.0	1.65	1.0	1.46	1.0	1.0	1.0	1.0	1.46	1.41	1.0	1.6099999999999999	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6172839506172839	1.0	0.9782608695652175	1.0	1.0	1.0	0.7462686567164178	1.0	1.33	1.0
PE 38:4	1.0	1.0	8.66	3.014888337468983	1.0	9.15	1.0	1.0	8.780000000000001	1.0	6.88	1.0	1.0	0.690406976744186	1.0	1.0	1.0	0.9473150962512665	1.0	1.0	7.39	1.0	7.52	1.0	1.0	13.35	8.67	1.0	7.5	1.0	1.0	1.0	1.0	1.0	1.0	8.29	0.2557544757033248	1.0	1.0	5.21
PE 36:3;P/36:4;O	1.0	1.0	1.0	0.2053388090349076	0.10964912280701755	1.0	1.0	0.12195121951219513	1.0	1.0	1.0	1.0	1.6527777777777777	1.0	1.0	1.0	1.0	0.14367816091954022	4.32	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.18450184501845018	1.0	1.0	1.0
PE 38:4;P/38:5;O	0.8809090909090909	1.0	1.0	0.17889087656529518	0.07293946024799416	1.0	1.0	0.11037527593818984	1.0	1.0	1.0	1.0	1.2994428969359333	1.0	1.0	0.12804097311139565	0.1485884101040119	0.6203259827420902	6.68	0.08779631255487269	1.0	1.0	1.0	1.0	4.5600000000000005	0.14204545454545456	1.0	1.0	1.0	7.09	1.0	1.0	1.0	1.0	1.0	1.0	0.14836795252225518	1.0	0.9798432250839866	1.0
SM 32:1;O2	1.2967032967032968	1.0064308681672025	1.4090909090909087	1.404929577464789	0.8472222222222222	0.8401486988847583	0.9614395886889461	0.7027027027027027	1.106007067137809	0.823529411764706	1.389830508474576	1.186246418338109	1.2361111111111112	0.6713532513181019	1.0876404494382022	0.8436213991769548	0.9473684210526316	0.84	1.0557029177718833	0.6940509915014165	1.332179930795848	1.3894230769230766	1.031630170316302	1.2023346303501943	1.0277777777777777	0.7345132743362832	0.9923076923076923	0.7951807228915662	1.1037527593818985	1.1644444444444444	0.744336569579288	1.0159744408945688	1.3842794759825328	1.0916666666666668	1.435897435897436	1.4037037037037037	0.8347107438016529	1.185378590078329	1.307042253521127	0.8526645768025077
SM 33:1;O2	1.2145748987854252	1.0816326530612244	1.404878048780488	1.3556701030927836	0.9107142857142857	0.9396825396825397	1.0190114068441063	0.7770034843205574	1.1798941798941798	1.0088105726872247	1.4910179640718564	1.1467889908256883	1.2074468085106385	0.8471760797342193	1.3659420289855073	0.8666666666666667	0.8608058608058609	1.0792079207920793	1.1206896551724137	0.902200488997555	1.2162162162162162	2.2199999999999998	1.193798449612403	1.2142857142857144	1.1363636363636362	0.9205776173285198	1.1979166666666665	1.6400000000000001	1.1354166666666667	1.0836363636363637	0.867579908675799	1.0895522388059702	1.4360465116279069	1.0897435897435896	1.396739130434783	2.54	0.89	1.1275167785234899	1.19921875	0.9783549783549782
