feature	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
PC 38:7	0.06643539339600499	1.6553677679419438	0.005194672102440099	3.533681515733862	2.4857241438172357	0.9002122822110773	0.22147453296486552	0.053779447510938154	0.8630359887972671	0.5637541826524386	2.657791563293291	5.4221301848028185	0.9997655072357389	1.9491337257579608	1.3722804900060768	0.011023388067345602	1.6495672617450248	0.24039463999380195	0.02276213434865582	10.013366509597939
PC 40:3;P/40:4;O	2.348043393606083	0.0825728928253519	0.31041513158445744	0.03392255680643294	0.29671151733146817	0.027426416633367402	0.13304417600209859	0.4045092856257009	0.4638999491846298	7.028328294586008	0.009054872009987234	9.028052960870656e-5	0.9054641744667171	4.958912949118985	1.3725898642649754	0.08303671699776999	2.5212785117814245	9.648551616955933	0.10486470300323258	0.21138479997112367
PC 40:4	1.363518111217282	0.10426876370436668	2.089993164776725	3.4109610577551677	0.33634801075541226	2.0171565433984133	0.04677416316838737	0.06356092407717832	0.012204095669280794	1.3879253086600436	0.17407116772194822	0.06106616105346214	0.9361275448141678	0.7884550373916088	0.8248551597252088	0.020453588366665856	0.00361211480930925	3.2316821818733195e-4	3.152101769669561	1.3992233526625357
PC 40:5	0.40285506164893076	1.2982338758623864	1.539195368446096	3.9745884307148667	0.22586463302551932	0.7001416463953046	0.6633597285832464	0.01580611440501253	8.815226019600042e-4	0.21518139047730353	0.9579242849056525	0.7266864178056625	4.387297922893262	3.198543892606539	1.6195879988004143	1.7241753727229074	0.008683142777462852	0.0013633000109054573	2.0192088060538804	0.07840119981482713
PC 40:6	0.0029180284596888343	1.8377195624432376	0.3170557485861369	4.845772692674764	1.0378589563223533	0.6683889697121089	1.0125292697912123	0.28099441047968116	0.036923506261810846	0.4193682787342696	1.3882147578883304	2.1156857262712827	1.4882914657834803	1.4404662896756246	4.906533647772388	0.11206319453628247	0.13202143118891943	0.6123267370071318	0.34140555440624176	1.8412969135763832e-4
PC 40:7	0.5414949873316686	0.1875207214055697	4.025841338401793	0.2632830562400583	0.1345354126581445	5.68669918015925	0.639936595763359	0.010754097800593684	0.07993933084560563	0.3478408796201131	0.00595998571378799	3.3668400448333355	0.06335768324102997	0.05830592570491201	3.40210561397022	0.5531446180029657	2.446903391783218	0.017435903599826365	0.14519529518827848	0.002463774088447693
PC 40:8	0.12150610701094362	1.3474748752103949	0.9466869721369284	0.8766379872208937	3.7601290448925243e-4	0.5788395786683468	8.415820608396224	2.682640733283975	1.645922611669958	0.07125801645659943	0.8016875379453702	0.5083447211076567	1.5760693900667198	0.38262703580764656	0.19655749146564389	0.0021001914998323174	0.5411005823018779	0.42820274609142966	1.5969772246744165	0.8861310411366135
PC O-32:0	0.2806389074326646	2.499657756547278	0.0647938902738497	0.06951783280359905	2.3126372937630584	3.5132935882784646	0.9256827267147608	0.683719272026011	0.07481259312430645	0.6566576169276825	1.7692172509495514	0.3552070231099456	0.7026725924372024	0.03164109447831117	1.6862983763144637	0.9779289706923822	0.2170185367172111	1.4394708342226394	0.27510348265798207	1.357654520194532
PI 38:4	1.2899069438690047	0.15857812811001668	1.163576143712784	1.1940893945549917	0.2599955486962436	0.0011501556387954655	0.014879967584355346	2.2226807587279698	3.587342192232123	0.14029573163982256	7.329605634154249	0.17881716171213513	2.77452030364515	0.7016418428511185	0.7039600970126846	3.111853229414627	0.14615281581484485	0.11582750197249185	9.402353830255398	0.5361057865878383
SM 32:1;O2	1.5333857147521808	0.22950673055892007	0.44212745334283293	0.01976214814828523	2.3265083705747625	1.4463734142222422	0.043727533271723185	5.356688992688067	0.021217076745978194	0.6988621498265405	1.8647614424850179	2.820979373853105	0.7995183867879544	0.63996913032794	2.444904244923577	0.278731125416498	0.6262402550172698	0.7333626701582876	3.351066998010355	0.41581143511605356
SM 33:1;O2	1.565699076711533	0.33752774027035737	1.40295108420931	0.11322976424607276	0.40276195323170305	2.547810996566221	0.3849595016962161	5.462794438764946	0.0013069883864301824	0.15742779802560428	0.5189526105941166	0.06992670800128874	1.6515488046044644	0.13932927174210843	0.32668055923279954	2.341283710987864	0.002029643184113857	1.5508077323885858	3.818782401373601	37.37934494114132
SM 34:1;O2	1.4713567332155195	1.377720470497847	2.2653423684026603	0.11098116668682673	0.6941898934974998	1.9708689689663903e-4	0.26182197840107335	0.11750816811047497	0.42352653704762255	0.40022731824631175	1.6367593065041897	0.9114037494894766	0.893948887838096	0.24958310879719206	0.3089847852963608	1.7363210981939037	0.09064211761304664	0.26487846724394454	2.3959965044650588e-4	2.31875672337861
SM 34:2;O2	1.3881203873590868	1.8201638112393232	1.2792923942364138	0.046850201928840186	0.5218128602012719	1.7632544302514697	0.03742347455910027	0.3032592057691959	1.036729743717414	0.2542314455154072	0.42584640042200306	0.8042530148243159	0.040005750671345444	0.5454210286159494	2.3342057133389444e-4	0.5806529525108354	0.8853823602031444	0.008903314471036075	0.2163336633529471	1.3204551432964307
SM 35:1;O2	0.433583723494649	0.39127479791519393	0.9768994766675007	2.2384473260033224	3.9720739134845315	0.710644668220909	3.1371992627110203	0.030626978600059127	0.005532706124644217	0.005905462140309097	1.4046837090708544	0.2396360028620483	2.6501991519361963	0.1919295933246839	2.4478016915229195	5.24721301717978	0.1577416455006716	0.004942864333637907	3.625248814760769	0.3752198437826695
SM 36:1;O2	0.8761585177897728	1.2840297933444211	4.23536668743344	0.1931719424101622	0.024201110761270492	0.0023157882657724037	0.15013278253821438	0.621377231149442	0.5314875588356902	0.4125027856408152	3.360669399107995	0.3843138167001749	0.10960655846968893	0.22779725178524055	0.4288053824296732	0.062088044046363915	0.7352863618334287	0.04223845804700421	0.34822204160746256	2.450923917719461
SM 36:2;O2	1.3078055545216392	1.416804596301091	2.580081527152429	0.5069818946603452	0.29275353734092374	0.006288337318284552	0.4520791455123873	1.0081360326088256	0.011037488788710663	0.1558827805863572	0.042540395955148	1.3489822154801798	0.0450114434460468	0.628215341325238	0.6200175068278668	0.5281679537090963	3.7952112430477203	0.29459882423519296	0.19665159827618783	3.7984117071631514
SM 38:1;O2	2.444895379990577	0.48247652870115254	2.3221747005496742	0.07488974922192579	0.37802250540766164	0.004934206783733842	0.014156317059870126	2.3708025747277144e-5	0.1263617797316847	0.5092844564741831	0.24242323701815172	0.486178860665867	0.04788901247714907	0.34314043985742454	0.02654967952266115	1.2161682053107206	0.019691685886949608	0.2355589706917544	0.00795843137880029	1.8332881387558266
SM 38:2;O2	2.123557423996906	0.6678376009287155	1.7778600861561078	0.15393139915583295	0.468035697146829	0.07678887821994851	1.5125864939515223	0.2918066141106123	0.016364779898274517	0.003971674464429362	0.4163002449669479	0.22058829158829218	0.2860713147034003	0.003555775284420107	0.43437365552072255	2.894489070461781	1.4206887476102996	0.21042757600748696	5.283007452433326e-4	0.002520649097463614
SM 39:1;O2	1.7478466563731982	0.1376441571492459	1.5204678015512465	0.01076691981958977	0.9563136057409952	5.055307983369474	0.0769968968324018	0.03123897718118869	0.26451274445810075	1.882870554260738	0.03460912990215863	0.7993283020580865	0.11015999280003792	0.25036065192110657	0.31906867242238685	0.5065287550298099	0.6880418136521705	0.12853620118750758	0.006005428781862976	8.696176170586826e-5
