sample_name	group	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
KT-723D0	2	-6.169246745873093	-0.6131362834657959	-0.9911288012680244	0.28469964545237203	1.7045669313556395	1.678383729194845	1.4265116648851557	-1.652525458413242	0.7649907522622547	-0.9449152792023316	-3.0876747079706472	-0.12342466173632817	0.019746803727169655	1.0488482793213254	-1.6377549910070701	-0.4396418475619689	-1.5978155757037382	-0.48225703917775553	-0.3162992649591328	6.1492073207645775e-15
KT-193D0	1	5.326569610461795	5.491213923778479	-0.4222003511886018	1.3722567267189936	-0.39721996942614335	0.3644558463529653	-0.08867849444225645	-0.31590232980988775	1.9079717117762283	2.386607197820279	-1.0657251183589473	0.16666332538679	0.7344028470875911	0.10301350850370933	1.4216670423267812	-1.0005678088284569	0.2901003593161754	-1.9389551728717225	-0.24942686982616538	6.96787671471436e-15
KT-247D0	1	3.491123961967656	-2.722521885244167	1.6355258656415435	2.276246152460061	-3.813796075591327	0.8982494288256253	-2.21603643587014	0.04767046884631868	0.07783071923539811	-0.5426558682577101	1.030486593752286	-2.428674612336322	-0.11736310964281096	-1.8688612355811824	-1.2211116826934778	0.2573512064213154	-0.5166395786780179	-0.6025398294904081	-1.0357864870921085	6.624367422968597e-15
KT-312D0	1	7.021866846108938	-5.8979231210128535	-2.769505572227806	0.5259013268288806	-0.5603730813136804	1.9785426554509287	2.144154145995211	-2.0671249065254425	0.9910377636562223	1.1466916198338477	2.5496121368785527	-0.6408278616812869	0.8778328914409768	1.8116925112167357	0.10200079247855963	0.7952806966480305	-0.46113449568207243	0.3859380802359611	0.39714080183381045	6.2837101955543614e-15
KT-347D0	1	1.2611911989900133	3.123758616373038	-3.760926996541331	-0.20515206764007007	5.662667492377644	-0.23097844798818026	0.03518678042648123	-0.41452455653067716	-0.3633802237683994	-0.8204230129086004	2.1558076624885976	0.689047630085162	1.1631360209488322	-0.6724903513429739	-1.1660360341732985	-1.1758034350970623	0.9009523701477061	0.2341150485023142	-0.9624081909169627	6.0675714052719194e-15
KT-417D0	1	1.8972506791592674	3.5700522427828547	-4.08554421803664	0.5820603910752548	-2.0692772813651183	-1.623766441309108	-2.2183085251861145	0.612245552475935	1.1900354067778636	-0.9168069433621708	-0.38751632525655233	0.829976838197833	0.23331824799892756	-0.07422076037126438	-1.7150181336952028	0.863153685644838	0.6944999406305409	-0.4115797802370501	1.7709981355089448	6.6096842608287084e-15
KT-522D0	1	9.046108266900049	-2.192956737779639	7.283063350955962	0.33568173773415533	1.5947644627371729	-5.493601509694045	1.2443301832896332	-0.46611107349216263	0.41840724921742667	-1.2414727331741444	-0.4140011721149555	0.9809982136696322	-0.16098728237359305	0.4142981626441754	-0.3038280135856184	0.1181613335110761	-0.21355839285760939	-0.009744070543911642	-0.09288006974375873	6.218485748758397e-15
KT-525D0	1	4.0776862897909005	2.554122642986855	0.8182020193057467	-0.32270347439434044	-1.0994636453571542	3.5630276254636772	0.529448826843051	1.9644690210215678	-1.1171215086111435	-4.074628640798753	-0.615202328051694	0.05370451462575053	1.7257552230056796	0.35901076036112667	1.3496904186393925	0.05052669165766996	-0.09390424990838915	0.1558713182761247	0.09330032878593153	6.765086302097267e-15
KT-565D0	1	6.748553635448938	2.051205281783194	0.4115065659329993	-3.971254621767073	2.4694385849652174	1.2951902707796046	-2.1404518561075743	0.8215224023727021	-4.136774895912929	2.2726557706191177	-0.8532209486467668	-0.5247075522561881	-0.6711459158249855	0.1477705953951609	-0.3899451911862315	0.4355450665498638	-0.6499834004299988	0.0014781603126644267	0.33750207814677724	6.533596398314003e-15
KT-705D0	1	2.253720682356779	2.669905187813504	0.6851827200002022	2.6079298713687167	-1.0937004038614058	0.430259093122541	0.40540471141983436	-0.30425722659494325	0.9479535563220561	1.6520988135907821	-2.3948150676869995	-0.9995773698525795	0.5069463479502281	-0.45193900926749914	-0.05545903510500747	-0.5272382120723901	0.7850415596958348	2.399118981972891	-0.016175565270593946	6.703794297742731e-15
