"feature","BS-064D60","JV-035D60","JV-048D60","KT-515D60","KT-926D60","JV-148D60","JV-157D60","KT-193D60","KT-247D60","KT-312D60","KT-347D60","KT-352D60","KT-417D60","KT-434D60","KT-522D60","KT-525D60","KT-565D60","KT-612D60","KT-705D60","KT-718D60","JV-071D60","BS-082D60","BS-336D60","BS-346D60","BS-351D60","BS-364D60","BS-377D60","JV-138D60","KT-313D60","KT-412D60","KT-445D60","KT-537D60","KT-538D60","KT-539D60","KT-663D60","KT-695D60","KT-716D60","KT-723D60","KT-771D60","KT-805D60","KT-880D60","KT-974D60","BS-671D60"
"PC 38:3;P/38:4;O","4.41","5.5","0","6.54","9.09","6.39","5.52","6.64","6.18","3.57","5.74","2.89","4.44","3.38","3.65","4.69","0","4.68","8.26","9.46","5.42","9.05","7.26","7.55","7.15","5.89","3.89","4.7","3","9.52","5.32","5.46","5.2","8.89","7.76","5.22","5.97","5.96","9.34","5.18","9.21","10.79","6.54"
"PC 38:4;P/38:5;O","8.92","7.55","0","9.99","16.46","9.98","9.05","8.52","8.27","5.86","8.13","4.46","6.78","4.77","5.68","8.02","0","7.72","12.84","14.66","7.82","16.45","10.69","10.72","9.21","7.39","5.37","6.76","4.84","13.04","6.67","8.74","8.49","15.2","12.58","10.41","8.96","10.6","14.7","6.64","10.96","13.11","8.58"
"PC 40:3;P/40:4;O","0","0.71","0","0.61","1.02","0.78","0.51","0.8","0.71","0.44","0.66","0","0.53","0","0","0","0","0.71","0.94","1.11","0.58","0.97","0.79","0.76","0.79","0.62","0.55","0","0","1.03","0.65","0.75","0.58","0.88","0.84","0","0.81","0.7","0.91","0.66","1.53","1.31","1"
"PC 42:3;P/42:4;O","0","0","0","0","0.38","0.34","0","0","0","0","0","0","0","0","0","0","0","0.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.28","0","0.62","0.53"
"PE 38:4","0","0","0","0","0","2.91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.87","3.03","12.76","0","0"
"PE 36:3;P/36:4;O","0","0","0","0","8.12","4.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.2","0","0","0","3.32","0","0","0","0","0","0","0","0","0","0","0","0","5.96","3.87","0","0","0"
"PE 38:4;P/38:5;O","0","0","0","5.73","12.71","5.74","0","6.04","0","0","0","0","0","0","0","0","0","0","0","10.39","0","8.06","0","0","0","6.18","0","0","0","6.81","0","0","0","10","7.93","0","0","0","9.43","4.59","0","0","0"
"SM 32:1;O2","1.86","2.9","0","2.61","1.88","2.63","1.57","4.65","3.53","3.11","2.23","1.7","1.89","1.49","1.08","1.73","0","1.29","4.38","6.06","2.27","3.07","2.89","2.83","1.83","1.88","1.36","3.45","2.49","3.86","2.6","2.13","2.24","2.64","2.55","2.19","3.5","2.77","4.75","1.84","4.69","2.09","2.11"
"SM 33:1;O2","1.05","0.92","0","1.73","1.24","2","0.82","1.77","1.88","1.58","1.27","0","0.85","0","0","0.84","0","0.72","2.15","3.09","1.37","1.87","1.63","1.98","0.89","0.88","0.67","1.76","1.18","2.15","1.34","1.01","1.2","1.47","1.56","1.31","1.75","1.32","2.03","0.94","2.01","1.19","1.45"
"SM 34:0;O2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SM 34:1;O2","69.65","57.22","0","68.61","64.75","69.66","62.6","78.7","84.42","55.74","77.53","51.86","58.81","60.19","35.28","56.48","0","49.79","84.34","99.76","60.58","69.35","86.5","112.54","66.65","66.75","43.88","77.72","60.83","82.7","68.45","53.49","67.94","86.68","64.23","89.82","74.77","62.21","95.89","64.19","90.9","59.67","64.05"
"SM 34:2;O2","7.93","7.43","0","6.08","8.51","9.04","6.6","7.61","8.28","6.18","6.7","4.26","5.34","5.64","2.46","6.64","0","4.57","10.43","12.39","7.55","6.69","10.25","10.63","5.7","7.04","5.31","7.76","5.97","10.38","6.41","5.52","8.54","8.39","6.42","8.75","8.63","7.84","10.93","7.71","10.92","6.58","7.3"
"SM 35:1;O2","0","0.4","0","0.79","0.59","1.06","0","0.71","0.99","0.73","0","0","0","0","0","0","0","0","1.1","1.32","0.62","0.83","0.71","0.77","0","0","0","0","0","0.93","0.57","0.46","0","0.74","0.75","0","0.9","0.67","1.03","0.55","0.88","0.5","0.7"
"SM 36:0;O2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SM 36:1;O2","14.12","9.67","0","11.37","12.37","10.3","10.5","11.61","19.88","11.08","9.32","6.32","8.44","7.5","5.34","7.31","0","7.45","17.61","19.58","13.88","13.06","14.43","18.1","8.77","11.38","7.93","13.53","8.74","14.95","9.8","10.44","9.26","15.94","11.02","15.24","14.97","11.66","18.54","14.38","19.94","7.46","14.12"
"SM 36:2;O2","5.48","3.72","0","3.95","5.41","5.14","4.43","4.58","7.02","3.55","3.27","2.16","3.24","2.9","1.95","3.32","0","3.23","8.07","9.26","5.94","4.39","5.95","6.4","3.46","4.54","3.86","5.55","3.66","6.42","3.55","4.28","4.22","6.4","4.27","6.7","5.82","5.66","7.71","7.22","6.98","3.19","5.05"
"SM 37:1;O2","0","0","0","0","0","0.31","0","0","0.45","0","0","0","0","0","0","0","0","0","0.49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SM 38:1;O2","6.44","5.97","0","6.8","6.84","4.88","4.47","7","9.15","6.96","4.68","3.12","4.07","3.74","2.81","3.33","0","4.03","9.47","9.01","6.27","7.83","7.1","9.35","4.53","5.54","3.43","6.52","4.51","8.59","5.47","4.8","5.57","8.04","5.35","6.55","8.17","6.23","9.52","6.14","11.44","4.65","6.01"
"SM 38:2;O2","2.93","2.26","0","2.58","3.05","2.75","2.17","2.48","2.9","2.38","1.93","1.34","1.7","1.61","1.24","2.03","0","2.27","4.53","4.28","3.06","2.51","3.24","3.64","1.82","2.28","1.8","3.24","2.07","3.57","2.09","2.31","3.09","3.64","2.69","3.59","3.7","3.38","3.79","3.47","4.13","2.08","2.64"
"SM 39:1;O2","0.78","0.85","0","1.31","1.25","1.06","0.6","1.66","1.77","1.28","0.9","0","0.62","0","0","0","0","0.73","2.14","2.23","1","1.89","1.32","1.53","0.7","0.77","0.49","1.3","0.98","1.86","1.17","0.51","1.06","1.29","1.12","0","1.7","1.29","2.02","0.76","1.92","0.78","1.07"
"SM 40:0;O2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SM 40:1;O2","14.58","12.51","0","15.55","18.95","10.79","10.83","14.78","17.52","14.57","12.43","7.68","10.19","8.9","5.46","7.37","0","9.19","22.14","16.47","13.38","25.14","15.33","21.51","11.41","13.42","8.51","14.09","9.76","21.97","13.78","8.89","13.16","18.46","11.3","16.32","17.36","11.74","20.18","13.1","24.57","11.41","14.16"
"SM 40:2;O2","11.61","11.11","0","11.13","11.46","9.46","8.13","11.47","10.81","9.31","9.14","5.87","7.29","7.22","4.91","7.57","0","7.42","14.7","16.81","9.69","13.71","11.97","13.55","8.65","8.03","6.32","12.99","8.51","12.23","9.84","7.6","11.03","13.31","10.1","13.79","13.52","11.31","15.83","9.99","16.71","8.89","10.46"
"SM 40:3;O2","0","0.73","0","0.73","0.64","1.02","0","0.52","0.61","0.66","0","0","0","0","0","0","0","0","0.9","0.73","0.56","0.62","0.56","0","0","0","0","0","0","0.48","0.47","0.49","0.51","0","0.67","0","0.71","0.61","0.92","0.51","0.9","0.44","0.54"
"SM 41:1;O2","4.14","4.72","0","5.77","8.88","4.38","3.45","6.37","6.94","5.91","4.84","2.65","3.68","2.12","2.02","2.09","0","4.25","11.74","6.6","4.57","11.2","6.68","8.08","3.93","4.99","2.79","5.71","4.59","11.03","5.67","2.88","5.25","7.4","5.06","4.78","7.96","4.66","8.05","4.14","9.47","3.69","5.67"
"SM 41:2;O2","3.77","4.1","0","4.68","5.16","4.47","2.76","5.56","5.38","3.89","3.8","2.46","2.84","2.06","1.94","2.56","0","3.61","6.27","7.31","3.69","5.91","5.3","5.89","3.42","3.9","2.26","5.59","3.66","5.92","4.32","2.61","4.43","5.51","4.87","4.36","5.91","5.02","6.12","3.09","6.99","3.13","4.48"
"SM 42:1;O2","12.15","11.75","0","11.64","19.22","5.41","9.09","12.18","12.4","13.4","10.71","5.71","7.89","6.81","4.21","5.66","0","9.99","25.09","10.32","10.08","22.62","14.43","18.15","9.13","11.15","6.08","11.66","9.45","21.54","11.89","7.85","11.02","14.11","8.69","12.13","15.7","9.25","16.04","11.43","17.27","10.68","11.74"
"SM 42:2;O2","49.91","38.81","0","41.09","43.71","41.35","36.12","43.16","48.59","36.56","42.69","27.79","34.52","28.74","20.49","28.73","0","31.79","45.62","44.12","36.83","48.81","49.59","61.25","37.06","41.44","23.24","46.19","33.89","47.32","41.17","34.07","36.02","52.33","40.43","52.79","44.66","37.73","52.78","35.76","67.23","37.26","43.47"
"SM 42:3;O2","22.03","22.21","0","19.32","22.78","24.19","17.03","20.36","23.66","18.7","20.02","13.46","14.86","12.66","8.58","15.19","0","15.07","27.47","26.02","19.07","22.93","24.54","26.62","16.89","19.61","11.11","22.31","16.11","21.91","18.08","16.88","18.81","24.14","19.87","25.45","21.62","21.99","26.53","19.9","28.17","17.86","19.24"
"SM 42:4;O2","1.25","2.28","0","1.46","1.87","3.21","0.93","1.23","1.58","1.87","1.44","0.85","0.84","0","0","1.69","0","0.72","2.08","3.37","1.41","1.85","1.71","1.49","1.01","1.19","0.65","1.87","1","1.49","1.03","1","1.07","1.24","1.31","1.6","1.5","1.72","3.62","1.29","2.36","1.06","1.16"
"SM 43:1;O2","0","0","0","0","0","0.17","0","0","0","0","0","0","0","0","0","0","0","0","0.6","0","0","0","0","0","0","0","0","0","0","0.4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SM 43:2;O2","0","0","0","0","0","0.5","0","0","0.65","0.49","0","0","0","0","0","0","0","0","0.49","0","0","0","0","0","0","0","0","0","0","0.57","0.5","0","0","0","0","0","0.49","0","0.63","0","0","0","0.43"
"TG 46:1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.39","0","0","0.52","0","0","0","0","0.4","1.63","0","0.37","0.3","0","0","0","0","0","0","0","0.97","0","0","0","0"
"TG 46:2","0","0.43","0","0","0","0","0","0.76","0.64","0","0","0","0","0","0","0","0","0","2.16","0","0","0.97","0","0.52","0","0","1.45","4.64","0","1","1.36","0","0","0","0","0","0","0","2.73","0","0.74","0","2.02"
"TG 48:0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.63","0","0","0.82","0","0","0","0","0","3.02","0","1.36","0","0","0","0","0","0","0","0","1.76","0","0","0","0"
"TG 48:1","0","0.42","0","0","0","0","0.27","0.29","0.34","0.21","0","0","0","0","0","0","0","0","1.4","0","0.38","0.77","0","0","0","0","0.08","2.02","0","1.34","0.3","0","0","0","0","0","0","0.49","2.03","0","0.76","0","1.04"
"TG 48:2","0","1.26","0","0","0","0.16","0.8","1.9","1.53","0.91","0","0","0","1.73","0","0","0","0","9.87","0.52","1.52","2.38","0","1.28","0","0","4.11","9.8","0","4.27","2.05","0","0","0","0","0","0.82","1.92","6.18","0","2.9","0","3.41"
"TG 48:3","0","0.4","0","0","0","0","0","0.8","0.44","0","0","0","0","0","0","0","0","0","1.78","0.52","0.38","0.67","0","0","0","0","1.06","2.83","0","1.04","1.18","0","0","0","0","0","0","0.61","1.8","0","0","0","0.6"
"TG 49:1","1.28","0.52","0","0","0.82","0.4","0","0.4","1.07","0.45","0.98","0","0","0","0","0","0","0.28","0","0.57","0.07","0.74","0.46","0.59","0.5","0","0","0.85","0.26","0","1","0","0","0","1.32","0","0.27","0.97","0","0.51","0","0","0.4"
"TG 49:2","1.23","1.69","0","1.12","1.17","0.53","0.91","1.25","2.21","2.27","1.34","0.67","0","4.18","0.86","0","0","1.61","10.82","2.2","7.92","7.16","2.14","2.12","1.17","0.7","11.63","7.51","2.6","13.39","6.62","0.44","0.95","0","0.55","1.37","3.29","4.46","11.6","1.63","9.36","1.55","3.3"
"TG 50:0","0.46","1.42","0","0.82","0.38","0.56","0.84","2.35","1.43","1.93","2.26","0.79","0","2.19","0.49","0","0","1.01","7.75","1.65","4.22","3.12","1.25","1.21","1.62","0.48","5.9","5.42","2.36","5.76","3.7","0","0.83","0","0.69","0","2.66","3.33","8.11","0.74","5.06","0.63","2.49"
"TG 50:1","0","0.41","0","0","0","0.23","0.43","1.02","0.52","0.52","0","0","0","0","0","0","0","0","1.11","0","0.62","0.82","0","0","0","0","0.89","3.25","0","1.27","1.2","0","0","0","0","0","0.49","0.64","4.08","0","0","0","0.73"
"TG 50:2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.67","0","0.6","0.38","0","0","0","0","0.81","0","0","1.34","0.44","0","0","0","0","0","0","0","0.81","0","0","0","0"
"TG 50:3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.87","0","0","0","0","0","0","0","0","0","0","0","0","0"
"TG 50:4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.13","0","0","0","0","0"
"TG 51:1","7.77","8.97","0","4.28","8.17","2.86","6.75","5.1","9.78","5.03","10.68","4.33","1.76","12.22","1.61","3.82","0","4.98","24.31","4.28","21.03","15.6","7.58","10.99","9.93","6.07","34.27","14.89","5.55","32.52","18.36","4.88","8.35","3.32","5.42","14.45","13.89","7.71","28.17","6.8","20.24","4.37","13.12"
"TG 51:2","5.98","7.14","0","5.6","6.67","3.6","6.72","8.07","10.77","10.54","10.84","5.23","3.12","6.77","3.22","3.04","0","6.52","22.16","3.21","29.71","16.08","11.48","8.94","9.64","6.1","26.9","21.8","11.44","43.03","22.13","4.27","6.95","1.25","7.55","9.51","16.07","11.08","28.98","6.98","12.59","3.62","10.4"
"TG 52:1","1.22","3.02","0","2.74","1.54","2.05","2.18","2.35","3.19","4.18","3.84","2.38","1.54","1.66","1.4","0","0","2.47","7.72","1.1","8.56","4.14","3.58","2.34","3.53","1.58","5.67","7.2","4.22","13.43","6.75","1.43","1.8","0","2.74","1.98","3.87","3.31","9.6","2.12","3.29","0.7","3.32"
"TG 52:2","0","0","0","0","0","0.28","0","0.61","0","0.3","0","0","0","0","0","0","0","0","1.58","0","0.63","0.65","0","0","0","0","0.33","0.85","0","1.85","0.93","0","0","0","0.49","0","0","0.39","2.16","0","0","0","0.5"
"TG 52:3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.26","0","0.25","0","0","0","0","0","0.3","0","0","0.68","0.32","0","0","0","0","0","0","0","0.36","0","0","0","0"
"TG 52:4","0","0","0","0.4","0","0.29","0","0","0","0.4","0","0","0","0","0","0","0","0","0.93","0","1.1","0.53","0","0","0","0","0.78","0","0","3.17","1.41","0","0","0","0.44","0","0.52","0","1.16","0.23","0","0","0"
"TG 52:5","0","0","0","0","0.75","0.02","0","0","1.32","0.67","0.08","0","0","0.87","0","0.38","0","0.04","0","0","0","0.38","0","0","0.51","0.15","4.57","1.99","0","0.85","5.27","0","0","0","0","0","0","0.01","4.77","0.83","1.42","0.5","0"
"TG 54:2","19.76","23.29","0","14.22","19.95","8.26","18.77","8.34","35.06","10","19.64","14.99","11.92","16.08","9.93","2.29","0","18.06","51.43","4.38","58.75","24.16","21.34","24.6","19.03","17.58","44.14","31.3","18.62","76.78","50.18","13.87","24.22","7.52","14.86","24.83","24.33","16.59","43.78","20.55","8.63","4.59","34.63"
"TG 54:3","15.64","9.3","0","17.24","8.08","3.67","14.97","9.04","23.95","9.25","17.74","12.34","2.49","10.4","1.36","4.12","0","13.54","27.37","4.19","23.28","18.02","18.75","11.33","4.41","1.99","39.27","8.31","11.12","22.94","20.43","1.03","18.55","5.36","17.11","2.91","8.84","4.62","11.51","9.36","11.95","7.37","30.16"
"TG 54:4","0","6.99","0","2.31","5.35","3.78","1.29","0.89","2.12","2.27","0","0.99","0","0","0","0","0","2.18","15.55","0","7.73","7.43","0.39","0.84","1.56","0.72","4.8","3.32","0","26.98","7.78","0.94","1.26","0","2.58","0","1.13","2.52","0","1.44","0.93","0.54","2.27"
"TG 54:5","0","0.57","0","0.63","0","0.54","0","0.72","0","0.29","0","0","0","0","0","0","0","0","2.07","0","1.74","1.03","0","0","0","0","1.75","1.25","0","5.73","0.44","0","0","0","0.63","0","0.41","0.52","0","0","0","0","0"
"TG 54:6","0","0.99","0","0","1","0.61","0","0","0","0","0","0","0","0","0","0","0","0","1.1","0","3.68","0","0","0","0","0","3.19","0","0","4.17","0.54","0","0","0","0","0","0","0.49","0","0.24","0","0","0.57"
"TG 56:5","0","1.53","0","0","3.44","0.18","2.46","0","5.02","0.24","0.71","0","0","1.87","0","0","0","2.29","6.15","0","12.99","3.43","0.27","1.78","2.47","0","11.32","1.92","0","22.61","0","0.81","2.55","0","0","0","1.8","0.33","0.68","0.1","0","0.81","0.4"
"TG 56:6","2.09","4.15","0","5.15","4.07","3.58","2.43","1.78","4.15","2.59","2.49","1.42","0.43","0","0","0.82","0","1.73","3.55","0","14.15","0","3.11","0.73","4.88","0.93","4.7","5.03","2.77","23.65","7.44","1.51","4.84","0","6.59","0","3.19","2.63","1.93","1.18","1.47","0.5","3.03"
"TG 56:7","1.65","1.83","0","4.6","2.61","3.08","0.99","1.2","2.53","3.12","3.26","1.94","0.9","0","0.49","0","0","0.83","7.58","1.66","8.26","5.38","1.69","0","1.18","0","5.15","5.72","0.77","16.78","6.8","2.03","0.95","0","1.87","0.87","3.61","4.74","0.72","0.32","1.3","1.15","0.52"
"TG 56:8","0","0.9","0","2.32","0.93","1.69","0.56","0.96","0.72","1.99","1.11","1.3","0","0","0.48","0","0","0.75","3.69","1.82","3.32","3.02","0.58","0","0","0","3.57","2.75","0.59","7.12","3.27","1.5","0.76","0","2.64","0.92","1.86","2.32","2.21","0.27","1.69","0.56","0.61"
"TG 58:11","0","0","0","0","0.18","0.12","0","0","0.17","0.13","0","0","0","0","0","0","0","0","0.24","0","0.58","0.37","0","0","0","0","0.11","0.28","0","0.86","0.21","0","0","0","0","0","0.29","0.3","0","0","0","0","0"
"TG 58:5","0","0.49","0","0.79","0.93","0.99","0.58","0.26","0.78","0.67","0","0","0","0","0","0.56","0","0.48","2.05","0.35","2.83","1.88","0.29","0","0","0","2.25","1.99","0.66","3.89","2.11","0.81","0.54","0","1.38","0.86","1.44","1.5","0.71","0.33","0.55","0","0.34"
"TG 58:7","0.55","1.24","0","1.91","1.36","2.16","1.16","0.55","0.9","1.14","0","1.28","0.53","0","0.64","1.01","0","0.83","3.86","1.09","3.84","4.11","0.58","0.55","0.6","0.4","4.18","2.16","1","6.39","4.62","1.94","1.97","0","2.75","2.06","2.22","1.73","1.54","0.43","1.44","0.48","0.85"
"TG 58:8","0.66","1.26","0","1.81","0.88","2.34","0.94","0.64","0.61","0.94","0","1.2","0","0","0.51","0.59","0","0.6","3.11","1.02","1.86","3.15","0.74","0","0","0.38","3.29","2.24","0.71","5.56","3.23","1.38","1.64","0","2.46","1.08","1.75","1.35","1.13","0.4","1.39","0","0"
"TG 58:9","0","0.43","0","0.81","0","1.14","0","0","0","0","0","0","0","0","0","0","0","0","0.79","0","0.37","0.94","0","0","0","0","1.06","0","0","1.59","1.07","0.8","0.4","0","0.91","0","0","0","0","0","0","0","0"
"FA 14:0","2.07","1.77","0","1.32","1.21","1.63","1.97","5.35","1.62","4.05","2.31","1.74","1.39","3.46","0","1.68","0","1.66","3.2","2.41","1.83","3.52","2.23","2.76","2.33","2.86","0","2.9","2.45","2.4","1.59","1.69","0","0","1.66","0","2.45","2.42","6.29","1.24","2.98","1.49","2.19"
"FA 16:0","65.3","48.57","0","24.54","24.83","38.83","39.69","66.01","49.11","58.78","33.5","19.51","22.26","49.08","19.86","33.25","0","41.71","45.71","39.77","32.76","52.61","44.55","71.67","57.53","78.3","24.06","31.23","48.55","55.72","29.5","26.68","17.62","41.31","33.09","26.46","45.25","42.31","93.39","44.6","43.69","22.64","40.16"
"FA 16:1","2.58","3.4","0","1.25","0","6.3","2.63","10.52","4.51","13.64","3.67","0","1.84","3.72","0","3.45","0","4.04","5.24","4.77","6.93","5.95","6.68","4.53","8.42","5.82","0","2.14","7.62","5.25","1.93","0","0","0","3.52","0","5.06","5.5","12.25","3.98","4.45","1.53","3.07"
"FA 18:0","24.01","21.48","0","12.82","17.57","18.35","17.76","18.11","18.68","19.21","12.68","8.78","11.09","15.05","9.5","15.38","0","16.39","16.9","15.95","13.88","22.42","15.53","23.71","19.77","29.61","10.7","13.88","17.84","19.74","15.85","13.1","9.44","15.24","14.61","11.06","15.59","19.08","29.13","17.92","12.7","9.76","17.01"
"FA 18:1","98.58","79.94","0","26.4","36.05","64.2","52.39","102.22","80.86","74.42","54.96","18.16","24.25","63.66","15.83","50.49","0","77.54","60.03","60.11","57.56","70.41","75.55","100.78","105.66","141.78","27.66","29.12","78.31","84.24","34.49","31.73","20.83","52.34","39.32","25.34","72.34","71.84","168.39","82.66","31.4","28.67","53.03"
"FA 18:2","39.1","35.59","0","16.62","16.49","30.54","21.99","51.89","44.86","64.36","27.64","10.85","13.28","23.12","6.52","22.27","0","34.47","25.07","31.34","21.35","28.14","35.99","47.47","41.33","52.85","12.74","14.71","37.98","36.77","13.58","11.02","10.3","21.71","22.86","13.1","32.85","30.82","81.02","30.13","13.87","11.46","22.68"
"FA 18:3","0","0","0","0","0","1.06","0","3.92","0","4.74","0","0","0","0","0","0","0","0","0","0","0","1.32","0","1.47","0","1.2","0","0","0","1.87","0","0","0","0","0","0","1.37","0","7.35","0","0","0","0"
"FA 20:3","0","0","0","0","0","0.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3","0","0","0","0"
"FA 20:4","0","0","0","0","0","0","0","0","0","1.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA 22:6","0","0","0","0","0","0.8","0","0","1.62","3.96","0","0","0","0","0","0","0","0","0","0","0","1.3","0","0","0","1.16","0","0","2.66","0.89","0","0","0","0","0","0","0","0","1.87","0","0","0","0"
"PI 34:1","0","2.57","0","0","0","0","0","2.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.05","3.26","0","0","0","0","5.93","2.71","0","3.3","0","0","0","0","0","0","1.68","3.86","0","0"
"PI 34:2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.34","2.14","0","0","0","0","0","0","0","0","0","3.27","0","0"
"PI 36:2","4.32","6.36","0","4.79","0","1.82","0","4.72","3.03","2.34","5.55","0","0","0","0","0","0","3.07","5.38","0","3.37","0","5.31","5.56","5.84","3.63","3.11","0","0","7.8","6.47","0","6.54","0","3.14","0","3.67","0","4.82","3.95","9.59","0","5.06"
"PI 36:4","0","2.57","0","3.22","0","1.4","0","6.37","0","0","0","0","4.42","0","0","0","0","0","3.64","0","2.88","0","0","0","3.63","0","0","0","0","7.37","3.08","0","3.29","0","0","0","4.13","0","5.93","2.91","6.25","0","0"
"PI 38:3","0","1.97","0","0","0","0.68","0","1.03","0.6","0.6","1.42","0","0.99","0","0","0","0","0","1.25","0","1.52","0.26","1.18","0","0","0.84","0.2","0.74","0","1.55","0.58","0","0.79","0","0","0","2.18","0","2.19","4.65","7.66","0.63","0"
"PI 38:4","24.48","31.64","0","35.02","28.14","19.04","29.45","28.26","21.84","12.23","31.5","15.52","20.29","24.06","7.95","14.68","0","20.35","31.37","32.21","28.14","22.17","41.96","33.89","19.63","9.5","28.62","31.64","11.33","36.91","25.44","15.34","33.81","30.19","21.43","34.55","29.93","19.67","50.2","18.38","15.31","15.08","29.26"
