feature	BS-007-RAN-01-M3	BS-007-RAN-02-M3	BS-082D0	BS-126-RAT-05-M2	BS-129-RAT-10-M5	BS-135-RAN-IC-M3	BS-172-RAT-10-M3	BS-356-RAN-03-M4	BS-364D0	BS-391-RAN-06-M2	BS-472-RAT-01-M1	JV-015-RAN-IC-M2	JV-017-RAN-10-M3	JV-036-SOC-10-M2	JV-061-MIN-03-M5	JV-070-DAV-04-M1	JV-070-DAV-07-M3	JV-070-MIN-01-M1	JV-089-SOC-04-M1	JV-090-MIN-IC-M4	KT-004-SOC-14-M1	KT-004-SOC-16-M1	KT-193D0	KT-247D0	KT-312D0	KT-313D0	KT-347D0	KT-412D0	KT-417D0	KT-445D0	KT-522D0	KT-525D0	KT-537D0	KT-538D0	KT-539D0	KT-565D0	KT-663D0	KT-695D0	KT-705D0	KT-723D0
22:5	0.0059585764834002904	0.01068671883728499	4.3109394399227445e-4	0.0076486385423394625	0.008378250062836871	0.01174338237225595	0.009206163172160565	0.01140039616376669	2.3689553143959027e-4	0.006942376936355758	0.006904301379759589	0.008568553408989007	0.015610044652943527	0.010989010989010983	0.005559364749921242	0.007099403481074175	0.006548649095549698	0.006614321659974259	0.010972305265434378	0.009591601838322326	0.016513810063141943	0.01526333212416026	0.12390539696507633	0.2242464484372329	0.16215836087681348	0.33963596073967234	3.100650206348269e-4	2.4937158360930446e-4	0.21793457699911017	3.230193262462889e-4	0.24410089503661497	3.0727630285152396e-4	3.668392033719855e-4	0.1529418626504306	3.396104667945865e-4	2.059834059768144e-4	0.26779011154011145	3.922137721943964e-4	0.23028251555075704	0.3000840235265872
22:6	0.014325939204770911	0.03400319630045224	0.6690578010760099	0.023370839990481694	0.02676385436739556	0.03105815601083481	0.018235284744856504	0.034811924000073276	0.3053583400256319	0.02056011631151513	0.016610348246957854	0.041248617573505224	0.0297823220352212	0.029203673039289463	0.0104569003629471	0.03262344932969799	0.0304512182943061	0.02866206052655512	0.027351253705140768	0.028366652245251135	0.049853011511371906	0.06363025469942134	0.9457269074477254	0.8184597767873121	1.1981930925502304	0.7512663302252629	0.6275716017648896	1.0660635199297765	0.2773470594817527	0.5352430235901007	1.5540533009351618	0.6953662733529987	1.216805637584876	0.915382970312429	0.41670204275695766	0.8762534090253684	0.5925568425568424	0.4686954577723037	1.3007192985015834	0.833033249309806
30:0	0.12221420702123152	0.06055807341128161	0.025434542695544186	0.04206751198286705	0.053993167071615396	0.10414525945921724	0.06568243340137633	0.07206679003523941	0.01989922464092558	0.057274609724935005	0.12287655209195326	0.06775135253619215	0.04806250590511559	0.08354659039590542	0.20331391085426256	0.07826247170803197	0.09069878997336331	0.09673445427712352	0.16681084381798061	0.06571267642425084	0.21763955337933297	0.09118354255991842	0.03261999226223438	0.012723202748211798	0.024406487989112234	0.048152104550841374	0.024495136630151324	2.4937158360930446e-4	0.03143799521503056	3.230193262462889e-4	0.0220136651916582	0.018436578171091438	0.021276673795575157	0.01036893984070716	0.030225331544718206	0.017508589508029224	0.03217503217503216	3.922137721943964e-4	0.021642179391781813	0.022634909203148288
32:0	1.0346370783197825	0.660633528123072	0.43195613188025894	0.9091256756297378	0.8780871524189867	0.7166553610858303	0.7919070744052732	0.7868309138028259	0.31341278809457795	0.7591222165407469	0.9290788161024317	0.7889047196787787	0.6895121039464661	0.7877465000752669	0.9090885024395021	3.485300008958772	0.8464128955997985	1.032660969163481	0.9630185606879798	0.8001844852779116	1.2014575774240628	0.9481106175306301	0.5186325901538195	0.2743440592583169	0.3592717765854911	0.2655378192706592	0.5388930058633291	0.21770139249092282	0.4033654640301379	0.276181523940577	0.5475550898937767	0.30420353982300874	0.4214982446744113	0.2776931701089387	0.5348864852014737	0.4473959577816408	0.3063331188331187	0.3984891925495067	0.35089511081282193	0.2661316597218647
32:1	1.1123521290500884	0.5419461810362554	0.3625500068975028	0.5249940510589114	0.4717420243713983	0.9776365824903079	0.6961275690949102	0.6422901767264981	0.23049935209072134	0.6388321853935057	0.9390850499861413	0.5673179431486444	0.43913520352622715	0.9157007376185454	1.0619710330623362	0.4741387324860252	0.4505470577738192	0.5456815369478762	0.7068390855776205	0.7824298180452725	0.9902054411446244	0.5520568826725497	0.5206555354103921	0.247108453375426	0.26971237574408774	0.25735663645862306	0.47129883136493683	0.13815185731955468	0.4561173543062061	0.16990816560554795	0.3179442023250887	0.3656588003933135	0.25128485430981007	0.265704083418121	0.36202475760302927	0.41629246347914195	0.3877761690261689	0.21022658189619647	0.30761075202925836	0.20645780818629195
32:2	0.07505270804623346	0.05861503362268434	4.3109394399227445e-4	0.0422799741645987	0.027694771041044102	0.07030577604442706	0.06408905900619472	0.05639124531006023	0.011607881040539924	0.05260185601777248	0.05483416168272834	0.06257036675401276	0.0297823220352212	0.059762155652566595	0.10853997845084327	0.030764081751321427	0.06810595059371687	0.044371074468993986	0.06313051000547026	0.052039541888770066	0.07104054140370496	0.05371900007334325	2.528681570715843e-4	1.9880004294080934e-4	2.068346439755274e-4	0.01495987714200897	3.100650206348269e-4	2.4937158360930446e-4	0.01891608186667093	3.230193262462889e-4	2.786539897678253e-4	3.0727630285152396e-4	3.668392033719855e-4	3.240293700220988e-4	3.396104667945865e-4	2.059834059768144e-4	0.014746889746889742	3.922137721943964e-4	2.4317055496384058e-4	0.012346314110808158
33:1	0.059839321280105044	0.04226111540199064	0.053024555111049754	0.05439031852330285	0.049338583703372685	0.05377232980980356	0.025316948723441556	0.046619477169688776	0.030085732492827966	0.06662011713926007	0.04382730441064783	0.07213526358265165	0.049500273175781456	0.06141803402077372	0.10020093132596143	0.08485477494045798	0.06630507209244069	0.0653164263922458	0.08189474219853196	0.04652947274760618	0.06309521769408007	0.08821016617209501	0.03919456434609557	0.04512760974756372	0.04302160594690971	0.03506221205158352	0.03999838766189267	0.04314128396440967	0.03330296103287136	0.05006799556817478	0.03399578675167469	0.048242379547689264	0.04365386520126627	0.04860440550331482	0.06792209335891732	0.03275136155031349	0.06937741312741309	0.049418935296493945	0.04766142877291275	0.05487250715914738
34:1	20.745861641854045	12.443712566124072	8.369688922610008	16.596483325967977	14.499725379581268	18.38055666722808	17.65653575620664	15.704656451097387	6.3035531960760585	15.080845314496349	18.013822611486958	14.537049030059677	13.759843570920957	19.037934668071646	18.27522032291967	13.826595379640603	13.558323087426094	14.774189814495834	14.324265014566134	13.367835889733314	15.701361766167553	13.85692509271978	11.124175965893137	7.195567554242594	5.66913075672523	5.236190747783484	10.04207582330014	4.637812711965845	9.389303621763618	5.248741032175948	7.567406400124831	7.925577679449358	7.391809947945508	7.536275087973973	10.676334244621415	9.721180861669778	7.999852531102527	6.3452344065609445	8.045054640423702	6.253408097124332
34:2	15.902933521303174	12.52289143750941	4.9968099048144525	20.969379950368833	18.442855679988078	13.510143346524035	18.792434658371686	15.712392434208512	3.81070151873725	17.77088287008543	16.36759701293906	15.883906064742389	11.36986357642555	14.829143459280441	19.751893493160654	15.767268031217094	16.789753983625094	14.00224335742967	13.02508046357195	15.113507424307977	15.40972164882603	17.227346340863892	11.323688941822617	5.13122790834523	2.8299115988731662	2.048100679973165	7.866039508484923	3.0722579100666314	10.489899877977951	2.365470526101573	3.8615869902025235	6.933075221238935	4.607133555148766	7.73782135612772	5.628703876653478	7.927477362423678	5.270672458172456	4.656754117264068	8.336129794715418	3.5907196872267058
34:3	0.37196730643183945	0.38229307840651294	0.1181197406538832	0.366709725668831	0.2564675435901731	0.35863671692113236	0.3744429828676845	0.3542265950884649	0.08101827175233987	0.35739890497354543	0.3189987362126605	0.34612970398636994	0.17910472286008888	0.3810025590847507	0.4799584900765338	0.19810716380521268	0.2981272500749	0.3431179361111646	0.28082740722836397	0.3273389223121066	0.4184537153735779	0.2668109745340222	0.13907748638937137	0.051091611035788	0.05915470817700084	0.05843702008597254	0.096740286438066	0.027929617364242102	0.12362059135401847	0.03553212588709179	0.05099368012751203	0.08235004916420843	0.06236266457323753	0.1289636892687953	0.08082729109711159	0.0716822252799314	0.10490401115401111	0.09060138137690557	0.08632554701216341	0.060016804705317436
