feature	BS-007-RAN-01-M3	BS-007-RAN-02-M3	BS-082D0	BS-126-RAT-05-M2	BS-129-RAT-10-M5	BS-135-RAN-IC-M3	BS-172-RAT-10-M3	BS-356-RAN-03-M4	BS-364D0	BS-391-RAN-06-M2	BS-472-RAT-01-M1	JV-015-RAN-IC-M2	JV-017-RAN-10-M3	JV-036-SOC-10-M2	JV-061-MIN-03-M5	JV-070-DAV-04-M1	JV-070-DAV-07-M3	JV-070-MIN-01-M1	JV-089-SOC-04-M1	JV-090-MIN-IC-M4	KT-004-SOC-14-M1	KT-004-SOC-16-M1	KT-193D0	KT-247D0	KT-312D0	KT-313D0	KT-347D0	KT-412D0	KT-417D0	KT-445D0	KT-522D0	KT-525D0	KT-537D0	KT-538D0	KT-539D0	KT-565D0	KT-663D0	KT-695D0	KT-705D0	KT-723D0
36:2	0.6901604474746937	0.9581858879179846	0.4866247306257094	1.1018861825481538	1.0340421811621656	0.8687253880436377	0.983314824605827	0.9925081729868522	0.43229902453196833	1.0090470470539339	0.9628483210447787	0.9672654314643694	0.9037108353315804	0.9639185601827563	0.9385737796088323	0.9147964556173384	1.007330166598781	0.9695503914014328	0.9458826036163247	0.9307097428839171	1.0389836903256837	0.9759045662961112	0.6457832655756838	0.42736472627824373	0.279552705129731	0.1915696982188727	0.6292181949946571	0.2550832986666902	0.6337184707413142	0.2906966497890905	0.48972259889999337	0.4975744813934478	0.46647863301156967	0.4707696530471675	0.4560351870459563	0.5585298363115901	0.4216637333046777	0.39820735432288995	0.5672399730238283	0.40563872645883103
36:3	0.9580911045699929	0.779376153230072	0.23521815759025316	0.7870358859623404	0.7621072985800151	0.7708382830487103	0.7831921453299449	0.7322399266712358	0.2553133132134259	0.784898057773499	0.8373538006015743	0.7529102862365942	0.6953278188555279	0.7770930460458121	0.9556111939394628	0.6633868849948521	0.6528397052824431	0.7325522981551786	0.7179841649610174	0.8054902225054018	0.7192941142479737	0.7087446676497694	0.15363389462167978	0.057933233331100877	0.09658831271148963	0.13590391899794863	0.2801159880581724	-0.1625587749229918	0.33228489314892784	-0.06982608713073556	-0.1250210365711182	0.13696129199896595	0.004124171224313894	0.0648311846086672	0.11451988598846571	-0.0369302926355106	0.054806429852717886	0.00311785881276524	0.06442936497420843	0.14897096244167532
36:4	1.14937590901543	0.9415896427691351	0.35827381591912666	0.9023308550311396	0.8826849375327327	0.9784616074000982	0.8825928985698843	0.9353083607325555	0.1942981659762258	0.9674271580391015	1.059629556570187	1.0134584910724809	0.9115779245682877	0.9467323164020294	1.0360661343023547	0.9294455685104034	0.8832876964359933	1.0182596272278532	1.1271217849864583	0.950314471825014	0.9887479039581865	1.0545470653961893	0.5682571940837032	0.1267540739279172	0.37936934471661604	0.1869739465297236	0.5452224645366243	0.06894482117289466	0.26618071521525405	0.06395988362325875	0.28378845569649924	0.40503457830989587	0.3087687247835164	0.3925963380692151	0.5441976063585543	0.32818473566589107	0.11206002627493068	0.3686233382949744	0.34159873624760023	0.4155910205990402
36:5	-0.2043727774047922	-0.20716073283717995	-0.772142011051684	-0.16580763760065353	-0.2522147189753046	-0.1947549849732945	-0.28535360308665303	-0.18005338253786882	-0.9442018939211974	-0.13690498735462783	-0.14988015461635382	-0.11397364281458677	-0.438455831410095	-0.09973032990773747	0.06984636015534687	-0.31007893601891423	-0.2736242083379329	-0.08173695426690492	-0.19736067631944876	-0.2047692346052107	-0.13168023842608936	-0.09260719543520438	-0.7595174183781598	-1.0952021610204823	-0.9683733732620282	-1.0270258939997619	-0.784271355461896	-1.1174316102812427	-0.9069742109040823	-1.1685521983187885	-1.134978985845115	-0.9093265586224685	-0.869676439665642	-0.9130742733516506	-0.8637138871247769	-0.8169360452541415	-0.953614159464409	-0.9322608965077952	-0.9755997571112682	-0.9964178484080388
38:1	-0.4724003630729882	-0.8088809449208685	-0.6770082560694306	-0.5949871834997795	-0.5789192724426093	-0.8028462062485763	-0.7501909626640068	-0.5981967772981934	-0.6960242055824919	-0.6284892495643203	-0.6997864501988447	-0.6050429051631909	-0.5989189767234063	-0.5773453817037967	-0.4740748721538992	-0.4638900525846374	-0.5663237454055318	-0.684085993513626	-0.6221705166915119	-0.5995960078531054	-0.6273327049361205	-0.5017174735622135	-0.6769825303229471	-0.6746418981720578	-0.8635187274571274	-0.8445005249386707	-0.7626920298889562	-0.5649303983941043	-0.7483523610932097	-0.6105297171572275	-0.7480767048160553	-0.7453150651604703	-0.6842451543558175	-0.5825420888353731	-0.3604539095330519	-0.8036432270302374	-0.4848576794496722	-0.5601400484542451	-0.6569608163890923	-0.5908635809557347
38:2	-0.899132258933976	-0.8364570426522072	-0.9999400931812416	-0.8873885281414046	-0.6745852990840391	-0.8439406561105056	-0.842368646231832	-0.6639184758995004	-0.9069414424295104	-0.8641951970005374	-0.9806130597745388	-0.7778354894930818	-0.8751647501054333	-0.7586556930501324	-0.78937955863659	-0.7500116914049557	-0.7743378280225083	-0.6737995907163632	-0.7416463575983097	-0.8752935344064381	-0.743000590873256	-0.6706256674716115	-0.987511447388451	-1.0239765734105941	-1.2727570109335973	-1.0248705819736268	-1.1337988790525813	-0.8879856789143649	-1.0747400811756325	-1.0209494770745449	-1.134978985845115	-1.0859596698780756	-1.020550910368342	-1.0094086806002929	-0.7085964498426743	-1.192013170966675	-0.8119944114868711	-0.8501746598167632	-0.9618426730625823	-0.813487164822052
38:3	0.12427531880000113	0.3553664370858642	-0.2508170938399681	0.1347490125321063	0.17896165889709303	0.33199440999909235	0.2033781472886844	0.35150425382341693	-0.08075510899410716	0.35413615134935433	0.38205336241357524	0.2749168156795329	0.1974425358401953	0.3101195725590123	0.24333572282390675	0.11123642836229804	0.06821551048138058	0.2748219271631543	0.25953301581614274	0.38908309041714767	0.19917857896841182	0.13005057399019745	-0.7343783282956964	-0.48753484671914565	-0.5185390922066991	-0.16128273758427236	-0.33043397274805325	-0.4317191358198146	-0.2066986177070597	-0.3738318465019521	-0.7521610090428971	-0.40798381993025573	-0.33688053252210276	-0.8238346325394903	-0.34418878385202717	-0.5820222144311096	-0.30507780910963833	-0.5497482702011678	-0.7454445756710797	-0.2669334854912932
38:4	0.6861527105614338	0.7909429552464589	0.27505335889828053	0.6491285195407168	0.6542269992465924	0.789854533220501	0.6171241134673301	0.789600840012911	0.0850973166365124	0.7490229025417098	0.8175186106034825	0.7789999675385135	0.7426978730109153	0.7067066078620639	0.6007173503943963	0.7464338637091621	0.69898920119636	0.7940172402361412	0.9265842042404888	0.7670846234469949	0.7437351573356158	0.8255096074432327	0.31389185969697186	0.06266734930768612	0.23517204207202064	0.17958520405625647	0.3341244086981034	0.07518320996935726	0.2444582507999737	0.12020788687028923	0.23619426639241345	0.3854309430255771	0.3565170523729226	0.011232439814468573	0.3238628121195107	0.26662467805897416	0.036462457967942806	0.24071013731193913	0.1888214753531344	0.31605599703327686
38:5	0.5252239750614289	0.4719176294470421	-0.11330352556649702	0.37770006409296364	0.3760891886624599	0.5352151914440351	0.428229883980341	0.4439918148414017	-0.2322190149354873	0.4862118356083877	0.48060822092567235	0.47544344398591093	0.43917648104853557	0.5239300295997958	0.4360013495629025	0.4732630973841568	0.4475193790476589	0.5158575246760188	0.6277973648527253	0.4225658054238583	0.5031710168876322	0.5179725260158976	0.00538821219361005	-0.36074297631875557	-0.23877251362322985	-0.133079286447688	-0.027821846074197427	-0.3196256719011291	-0.054467983041967843	-0.30551272775612276	-0.30573637694375977	-0.12259637285166536	-0.2477216196207404	-0.28611070741896044	0.021360986737292635	-0.21575727400918715	-0.2960630033928554	-0.030265310301377604	-0.16199576504817406	-0.09148528554270006
38:6	0.6809957880500538	0.6213239609504444	-0.010551655555907409	0.5295246744726343	0.5659200139457351	0.7476281907094644	0.5514226024515748	0.6123814773860571	-0.2757771472001549	0.6854712874528652	0.6527490683514859	0.7923669826530616	0.5282281165292592	0.7699568755401976	0.467561160595619	0.790372506344153	0.8414678276465448	0.7049266403291025	0.7253902565249297	0.6089081679190249	0.700586074246707	0.8539795610718983	0.13019134618991646	-0.2552017139086451	-0.2060988849772228	-0.09887981351635443	0.07271958021098553	-0.18534931412294176	-0.14049739818557208	-0.15732421855595743	-0.21807491341806343	0.11663271893448568	0.019320601669350457	-0.11908761577793298	0.03299828156126105	0.07897902512290737	-0.32430283370756463	0.0315902898694435	0.017760448093912598	-0.06682517014815845
38:7	-0.7220237461512587	-0.7740840045343546	-1.2070655859768915	-0.6008363558460461	-0.7899164042079971	-0.8369694874621254	-0.8945921790417388	-0.8150502430826146	-1.4407517004791859	-0.7572238579845851	-0.8817955151819702	-0.7278953552202309	-0.7585017566618498	-0.9006777769579476	-0.7961571870784813	-0.7566676758134617	-0.8915922089353481	-0.7284962366507309	-0.7761228377492958	-0.7287856216150637	-0.8551505704380491	-0.65323575817462	-1.1939853354378531	-1.7103574504385923	-1.3877115266352962	-1.390702698801632	-1.1003072597508354	-1.4959430671149545	-1.321574132814143	-1.3089279051079352	-1.2027522162235103	-1.422565819803253	-1.2832359139561034	-1.4138686621649126	-1.1016630122398674	-1.2148760539261791	-1.5157108508473516	-1.1996512845522007	-1.4710742138118105	-1.477993444553951
