sample_name	group	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57
KT-522D0	1	-4.60818038971244	3.01503737827466	-2.281897852437541	0.222790822070113	-0.41809557665335517	-1.269774010965886	0.9685995152130736	-1.0999069686384382	0.30110338030305667	-1.3526440733831544	1.229756187504608	-1.2728002307460755	-0.542742873062694	0.7111654304659915	0.9141369935202674	0.10716119062457782	1.7348320988804329	-1.4813164204436293	0.14084402723469616	0.42295128719439457	-0.8182075586174099	1.1201200015297246	-0.6382664517820731	-0.8609580550577918	0.7362059305341255	-0.916308778668795	-2.7730780919446563e-4	0.558101104185405	0.43309152002892326	0.24576263153373618	0.3948128743343769	-0.028187145798485237	-0.4759183082700611	-0.1742806642335871	0.05013851444346482	0.08270315132035565	0.2928187040961845	-0.3026430195544018	-0.12668171884419652	0.04208643022039696	-0.0701956382129368	-0.2885689617254144	-0.2405256914663451	0.6437206675943637	-0.3237045795732834	-0.24091039886433088	0.25875810218767326	0.09464071313009674	0.34806547144369526	-0.1848563492653363	-0.03576666479974124	0.06952817219990548	-0.015443391668049079	0.27811017186433484	0.1154500652320193	-0.01443542617605345	-2.4229750150706053e-15
KT-525D0	1	-2.0934476982151025	2.4232617287270295	-0.5585774908027897	-1.0391670282336627	-1.7373224200265502	-1.3296459496281292	0.19808607717943955	-2.841283759099011	-1.590479240643308	-5.751280130273474	0.19708268672262247	0.20210357165969833	-2.334659915802884	-0.7028832018973393	-0.8085330591242473	2.3215640595929767	-2.5431637746225637	0.011423279742130676	1.2258259642465232	0.8879606998153146	-1.4452514992821976	-1.9390173069787804	0.24450568106561296	-0.23364873924697965	0.5078951171736555	0.4771591932902902	-0.4981312547055307	-0.8792873565147742	0.13810425036836332	-0.5199107154837591	-0.17416463764966741	-0.29178618528145683	-0.5574625776071618	-0.2865297261624982	0.9169159719568172	-0.24991598692595063	0.05349829919344437	-0.06004552500204937	-0.34166007380512065	-0.11964975539143369	0.14318845257476054	0.2776161070599835	-0.10931511964139871	-0.19003885031217133	-0.025373577269383153	-0.01316754193061182	-0.05426754785956124	0.005359615336517912	0.015084224310375005	0.02456705773708496	0.02440550308188764	0.015201690896234177	-0.008143748724641657	7.903654677213279e-4	0.002791489807327981	1.8112827353124726e-4	-8.261620554339544e-16
KT-565D0	1	-4.427136012233977	0.5007104471409033	1.7633854222013439	1.4045612458996337	-0.25244591278646444	-0.80650055896097	-0.2191296088732803	0.8709381568267837	-0.11340023953902684	1.649269177256513	0.03042997048407648	0.15527575206087846	-0.6082856207077437	-0.579072016477296	0.3197700667083424	-0.6995722649360234	-0.36444628964902315	-1.303703065649705	0.16256985326042936	1.1275011220952835	1.2787655000284956	-0.7831359087727116	-0.4390999256935379	-0.27643105952608776	0.4756659805349104	-0.5272145126266281	-0.09609001517978784	-0.015498585776551974	3.9505592658144943e-4	0.7321780214202491	-0.10294050736508323	-0.3341038203819364	-1.258190974388826	0.09346555518859959	0.3580663241343935	-0.38691299383797834	-0.3110892680950398	0.4384879718265805	0.24436381932679507	0.35912532681725523	0.09552278528918111	0.14306979395747815	0.086676604336395	-0.12106965148198828	0.4657913470342916	-0.40782297405395923	0.5194322904449287	-0.24950476837121022	0.4147797450486754	-0.38541279953763696	0.10345637417712997	-0.21774003126924973	0.1463296107845899	-0.18444324250198635	0.010117680890195742	-0.012141532765834585	-3.0982161280945775e-15
KT-612D0	2	3.2108262604766487	-5.785045191324846	0.849491190883217	-2.1584182295196963	-1.0315805778610558	2.8446747630754694	1.8694339160263085	-0.7862318016925542	2.723962943816124	0.9497178467730893	1.4959298025201901	-0.2209963486690073	1.3763585205999447	-0.2738743118673656	1.0394704798440717	1.094403234396901	-1.5080673485601541	-1.0733343284633416	0.3440897354817472	-1.0326305445324	1.1057232112475437	-0.8279287722318053	-0.6703215424771469	-1.4872281739266038	1.384325090114658	0.10397238938701302	-0.6939744385109008	-0.15914829329562474	0.674140471644604	-0.3781153610487658	-0.5220106432641725	0.28121648719702047	0.5902269993557053	-1.3768980281567924	-0.4172504929656057	1.2030320955524145	-0.5666371524964965	-0.22400774760163042	-0.002016346990237743	-0.10546868676996377	-0.24996307113827798	0.2839087340572128	0.6814685696381463	0.05310345343060524	0.06364261363148846	-0.07501090254092031	-0.005993086201483996	0.2163376292927076	-0.004836090734869491	-0.058304236862146544	0.018473498547309494	-0.02161928862184542	-0.008742211071011478	-0.0040693200822614455	-4.925292019719299e-4	-0.002449071342995067	-2.6229018956769323e-15
KT-705D0	2	5.635920877982216	-5.706301468900323	-0.6497333728715794	-6.442940055537039	-0.054349358424953476	-1.0911635697716482	-2.1820803439010144	-4.935496632171272	1.5738691045033486	2.576417797195031	-1.4998754673937147	0.3870504825651831	0.6937081582653633	0.5521318672795696	3.0346464260818085	-1.6769465160960426	-2.252792560161157	-0.43748244626952076	0.7207845900853735	1.7638518866048487	-1.4361728247769614	1.537048811865784	-0.9260221889196448	0.6081051454073116	-0.7242603209677722	0.29149053081911486	-0.17511789429542893	-0.8955342325628587	-0.12874917249152154	-0.37908518150004794	0.35186810644942773	-0.5537665007890371	-0.021581374842616335	0.19465897344226057	0.08920115530812427	-0.17541854704750826	0.07680155493147035	-0.09604055027274741	0.21823536430130447	0.010012267660958972	-0.005330223713137887	-0.018988819513462728	-0.046235086234955675	0.0204127085686881	-0.011133825990612885	-0.0029635020616588835	-0.036189066335705074	-0.04227455951961223	0.025113059339103898	0.007535032705167887	-0.004080697971499751	-2.4424584616401443e-4	-0.0025631720001914023	-0.0012779896242043273	0.0015136350191494105	8.239498995689836e-4	-3.58046925441613e-15
KT-718D0	2	7.98289813409519	-6.749102952651569	-2.2527750353966356	0.719854696099818	1.518615541543429	-2.150272154939949	1.601798423990271	1.137734508944321	1.139643103997427	-2.387387686620261	0.5640896767527154	2.8000776788407356	-1.2081137405965434	-1.581885240969472	-0.5681845211442311	-2.40887883844301	-0.07944583014633493	-0.2468552742530681	-0.062341701844187775	-0.10714089674368396	-0.014810073831617677	0.5946527488194396	1.13165488259935	0.3792118709935421	0.178414778865773	0.2939884395836861	1.021733053546402	0.681685042793133	-1.1988335028239432	0.03063757456952099	1.9316805231292142	-0.5019704908423567	-0.035677861221489054	-1.6721880336942119	-0.09271123397998088	0.183631820364838	-0.5430435447116527	0.12986379258697048	0.14422628969278647	0.010390759812794562	0.12113779620538198	0.026819819240387517	-0.018458670035978245	-0.04193658015805873	0.057078037810332154	0.009851955539720623	0.06590864072730408	0.09595609315501875	-0.003194085986802467	0.009751166402603257	-0.006087682941259708	-0.0015424126328780416	-0.00432151745117448	0.004351479406258626	-8.171933016652665e-4	4.390851385827734e-4	0
BS-082D0	2	5.9795714522014976	-6.732214987547152	-1.5620358187125827	-1.7262170140514734	1.83405246755906	-2.4506942863974777	-0.48385458821214694	1.1552343113377495	2.2456317751065793	0.7753519494464548	1.8666924932425948	-0.8539440237009939	0.31601767602509667	-0.31786717407729703	-0.48996688867436233	2.059404203309484	1.8435850961765272	2.2030528418605004	2.9245301540308315	1.11488712530745	1.9272688047556652	0.3021631043400503	0.43149895505115604	0.45661921851103165	1.305889347561658	0.051182837081328585	-0.8026844570231165	-0.5675452645106428	-0.27831933504733314	-0.37550588182418115	0.32459119970988487	-0.4566953144182856	0.8802807497325004	0.21868671288074776	0.04401764800010067	-0.9997007574050505	0.29765980221041816	-0.25325271710610875	-0.2537364259552267	0.31908838612470214	0.15170236621848782	-0.20639344692767508	-0.05191001628005279	0.07247969335443877	-0.038283433097928705	-0.007345521958976661	0.14233836278223175	-0.1004267445286546	0.012355420368147907	0.0423452576511643	0.033860516728687444	0.005214160288759092	0.012340100291766444	-0.016320963614498654	1.8577845950266438e-4	-0.0011732089229829021	3.1780134079895106e-15
BS-336D0	1	-0.9395417136406579	-3.0218409996161952	3.0230180536748197	-0.7770042343126339	0.09425014158314399	2.6739179020300994	0.5777509955427156	1.385277426780731	0.5216084402242598	-0.5221582129866346	0.8343344629031934	-2.032053272548504	-1.2030821415700166	1.7954592815713637	-1.2219882567673057	-1.1642876373722584	-1.2100603326537323	0.5323908279347589	-0.3828932058727058	0.27399049529468195	0.06546160583867738	1.2644672409365596	0.6009744275633628	0.2363618381217996	0.39408966270761997	0.23599400895305475	0.5017191540949957	-0.2420450640405423	-0.2618083221800822	0.19082135898538766	0.4196160574643754	0.819353960188454	-0.6668680279121489	0.66268055419849	1.082370204356898	-0.6428571960908577	0.11107459075854512	-0.36811979894117963	0.15818044970113593	-0.11813518926785493	-0.014504747304319344	-0.19526539837931375	1.3268979877257006	0.07168997224310465	-0.06376221557297385	0.37578383161720924	0.23979500774344517	0.43475652951098154	-0.11486074312697116	-0.061976877429564294	-0.01079772829970372	0.012122244686173043	-0.03768716970785396	0.004317534661934086	0.005097239554319744	-0.010971170944992826	1.429412144204889e-15
BS-346D0	2	8.670344005837253	-5.464880388923119	-1.622892277465409	-1.3823118856077403	-2.6499439317172406	-0.05975030722238428	1.6471449944427987	-2.2832128247141212	-1.6580736445972983	2.1881880314327367	-0.7705547597714653	-2.8190555235924677	1.149340199859835	-3.225251039697762	-3.0543334517741982	3.136559879533255	0.6003536379099726	-0.795719022086348	-2.083471056614207	1.4559521371583297	-0.005918159574293709	1.0593637061152523	-0.4263499425136351	0.8239641252008951	-0.4238354819571993	0.41964390197592644	0.7921545997479605	0.40238975636613367	-0.4049572510119323	0.07978142242905076	-0.14944889258218785	-0.18387029081191672	-0.35653920675151884	-0.4368852563123275	0.11773031252598662	0.20471883924547227	0.0249203651407931	0.1559761830565861	0.19029287873405198	-0.11850220085097385	0.01726110076592102	-0.01616142930123605	0.01725579587882313	0.014461024452939796	-0.007305862911501185	0.005525981277963813	-0.0035974823392068735	0.03177378770751811	0.004468560960342735	-0.010819740337559267	-0.013546480535390454	-0.005663804555311977	0.0014697852375829892	-1.7086489528099925e-4	-5.312876978176891e-4	2.571372311688802e-4	-1.6653345369377348e-15
BS-351D0	2	4.195793070060096	-5.67992828557101	0.6935833373684255	-2.3971942619878526	-1.2855391788664516	2.4289484690987746	1.1467997639455725	-2.325288987155539	0.9903543555119951	-0.8258722467453465	-1.1086517914656902	0.8772682621615066	-2.286924288655147	-0.03144317281952322	0.6923329838646796	0.11671097804034071	-0.39046980705558704	-0.39904996170492213	-2.129800201040811	-1.1058386688493669	0.30736480411150946	-0.884816106182095	0.12389150789415973	0.33952128632257206	0.7401418217897248	0.17991676865868672	-1.859758191814643	2.4300959213341176	-0.9390249857511899	-0.03324317712926002	-0.33071357045741745	-0.10173697355356091	0.3069583386870313	0.8204042862052687	-0.6165422461598112	-0.8761964667315163	0.311908501706625	0.22235182567991524	-0.05129816090416498	0.46031469496683425	-0.17658649512867183	-0.22129525126397256	-0.16644167644549282	0.020691271436434743	-0.06200118489540259	0.05703260621306181	0.22417606383356728	0.009192415316936955	-0.05268174556513359	0.04604405980030919	0.026124548687428126	-0.0014807160815504018	-0.0067979178842823475	0.00876763181822932	-0.0024830947514674923	-3.389654026828533e-4	2.3869795029440866e-15
BS-364D0	2	12.48423824869534	-3.704505819972113	-4.882023767166824	7.705468096323595	-1.3712365167342409	1.7204909192830358	-4.79161595855004	-0.852961233004123	0.011377305027056944	-0.7638991587869047	2.4043646182695517	0.24870869729908726	0.04298665000252483	0.21088811694267248	-2.4328896420338957	-1.69608036841897	-0.19344104662843367	-1.2820115483883452	0.09595751721145444	-0.8064487357987311	0.297938753675143	0.37789443100170217	-2.0248714044144607	-0.07021187326252101	-0.9938879862493344	0.5111676297808452	-1.2732130280631613	-0.23003348999155132	0.8366902453779665	-0.3293749062872808	0.09553882109192172	-0.49588177093148894	0.3062317575637313	0.33202603680600007	0.268955819493934	-0.38079366900929545	-0.19564047134638307	-0.15809322069609924	0.0286258607366644	-0.1332010577879134	-0.109608709286012	0.054983466941077905	-0.008127232712155187	-0.01135796563271738	-0.00445690612335258	-0.019890728177135927	-0.0298657995172823	-0.02310785660351358	0.0096736149592649	-0.001494557060993806	-0.016900515804063668	0.006102276421861348	-0.0015042359014442643	-0.0014073671067680368	-6.714120086739675e-4	1.3581354648672331e-4	-4.871103520542874e-15
BS-377D0	1	-3.6063514700379686	0.5075244777408858	2.3163405222744413	2.1748921234859253	-0.016212616626268488	0.14404855493999455	0.10596925385536679	0.7993699251253157	-0.36259806682530615	1.7627756067637996	-1.0962992227459516	1.3164293770158852	-0.699535956773437	-0.9825527363663911	-0.22903151165550434	-0.25675263204919174	0.5504029138739882	-0.16833967649138026	-0.3245693316703246	1.4418637448575553	0.8457157305591444	-0.009174713220266875	0.1220267059381117	-1.5149599036589605	0.7938023389749579	-0.0557890319662963	-0.43655386017815473	-0.6101898088088876	-0.8192125669579862	-0.6264048293675564	0.2005559387609794	-0.04135824116756889	-0.24838418723579017	0.46502912353832143	0.3245736361921172	-0.23410779920796063	-0.08952557064566916	-0.21011057195045801	1.0089298084526361	0.3667075638936235	-0.737138898182813	0.495488728379254	-0.20400255777782303	-0.5072707326254462	-0.043679847869847944	0.0183974190355045	-0.583585079826982	0.012298217154381662	-0.24774953516845954	-0.285669389401313	-0.2691780402059159	0.15080685253824735	-0.07303908426454711	0.1378554753412608	-0.011376403754495838	0.014686326062391387	-3.0427049768633196e-15
JV-138D0	1	-3.3741501996335135	-0.8804655136504265	2.3832790913955693	-0.09752567257830892	-0.22107773931504518	0.4082755295639617	-0.9373330952510558	0.6774221045890727	-1.5252077462782472	-1.0026794114802235	0.791816362284146	-0.46148085150678725	0.9231350498873568	-0.9332019591516337	-0.2631994884760196	0.6132845265257163	-1.7554661834605734	1.126591409851296	0.40641977501900756	0.9320855001820764	0.07619713675559367	0.4436327954173462	0.0693181294004898	-1.8497549624446314	-0.6098899644118566	-0.587779419245361	-0.16231552490431056	0.7852865211662047	0.13908697576683882	-0.3153275011300351	0.9881775298380568	0.009523394473143362	-0.17607583187580536	0.9133675037119322	-1.6119839621249425	-0.16959516574860783	-0.8011641370367744	0.25336123863947935	0.07538416765147596	-0.4565171717639333	0.8728299628636965	-0.7557716395156209	0.11588733213049511	-0.0052573209043683036	0.3020257596852449	-0.06874566715916067	-0.36275917326263535	0.062184701735390514	0.16969345974145528	-0.002338940562326012	-0.03376997811774981	-0.04923248610370788	-0.05731830283667159	0.02926973702957011	-0.023370942742071764	0.008116950181312425	-2.4077961846558082e-15
KT-313D0	1	-3.6308084155236613	-0.14341039036980507	2.103816456580747	0.8787128358802101	-0.30265727081912286	0.5751167493850129	-0.3287423456292205	0.5819472054433348	-1.0804955270255836	-0.24313900631606258	0.05810865220720565	0.5541007533647802	0.5732445173706285	-0.4678196953675589	-0.27427768142164494	-0.018965469279391918	-0.3496352100464113	-0.17735929288598004	0.9730323344309766	-0.21843961555116334	-0.2658848267172855	0.9435570976026135	0.06285185582231442	0.9081462177517501	-0.7693707515200884	-2.2173696871578294	-0.5464267054266347	-0.0371321779156709	-1.0503986264588316	-0.6553507438672669	-0.9894284201555523	0.7133266188284794	-0.2833209084253595	-0.6885381784676735	-0.765924921174041	-0.7335930078248991	-0.35198480861403353	-0.3948119789013125	0.10781720886031763	-0.5725741465538977	0.03264131470018467	0.3636118039017675	0.11654078635471511	-0.22430682560605375	-0.7231002288412441	-0.5737054312014898	0.2212356714010364	-0.0163316993108836	-0.3681931071365374	0.02299378963362871	0.09602467906964794	-0.00942702789491592	0.046574682441052506	-0.03444523352157965	0.03407072596833542	-0.002812790318474612	-6.13398221105399e-15
