sig_pval	feature	mean_ctrl	mean_mild	mean_severe	sd_ctrl	sd_mild	sd_severe	method	statistic	pval	negLog10pval	padj	negLog10padj	sig_padj
no	FA 18:3	0.05186050751094427	0.027303162726983642	0.03596449604426611	0.06152165719648603	0.03924724131300594	0.0307389225575679	One-way ANOVA	0.5810888825959558	0.5643111303221087	0.24848138373704245	0.5779638189589339	0.23809934794332066	no
no	FA 20:3	0.02981930174023226	0.01889747082256504	0.029378746010828967	0.030019163736738415	0.03238795742217719	0.03111418860057867	One-way ANOVA	0.8253875245951715	0.44596940349917097	0.3506949357884961	0.4642468380688091	0.33325104550728746	no
yes	FA 20:4	0.20423016458682738	0.01165951426291637	0.012993591671414366	0.08374685149387638	0.01991739812618285	0.016633138459210772	One-way ANOVA	37.25665595059422	1.3683200136557842e-9	8.86381232080911	4.455811326520117e-9	8.351073206879652	yes
yes	LPC 14:0	0.01595259461681309	1.5996650380191197e-4	0.029865863147884697	0.007404401414445821	4.982621123573965e-5	0.08926546037652514	One-way ANOVA	56.1127879013269	6.2464249087889244e-12	11.204368476515402	2.4676763035665926e-11	10.607711809304384	yes
yes	LPC 15:0	0.03603976845615931	1.5996650380191197e-4	0.02215013900216897	0.008130505608459003	4.982621123573965e-5	0.0661182882578319	One-way ANOVA	96.62811377429192	2.0456026244179357e-15	14.6891787278007	1.0824647220878243e-14	13.965586248556349	yes
yes	LPC 16:0	1.7761550066208147	27.537317232183177	31.108688035306933	0.362475500952077	8.849914774004569	5.779041667224236	One-way ANOVA	342.7365456773453	1.3290180604597601e-24	23.876469117247847	3.3757058735677905e-23	22.47163540062791	yes
yes	LPC 16:1	0.03246005057043663	0.19874504659375772	0.3969561665442428	0.008726158272910976	0.2241981317805286	0.19938776897982333	One-way ANOVA	7.374313336208328	0.002016524777728715	2.6953964372989394	0.003241755022424643	2.489219807633424	yes
yes	LPC 17:0	0.014567958725531457	0.023771930722182404	0.044741652293019775	0.006941864720286565	0.0783014840226168	0.13389282750874074	One-way ANOVA	22.847235864062114	3.454753517108965e-7	6.461582932364466	9.971674924382694e-7	6.001231887894695	yes
yes	LPC 18:0	0.5749783101512238	9.04532164630277	10.389124007864192	0.1406640458647827	2.128059128903	1.7550686461508767	One-way ANOVA	623.9195622498175	3.1479655327930117e-29	28.501970031395487	1.4916732852824553e-27	26.826326288080956	yes
yes	LPC 18:1	0.31833170685856593	5.760684013424427	6.972702729367893	0.05839787490921528	1.6367400622699342	0.8540522014705152	One-way ANOVA	620.0166134972902	3.5236376817695795e-29	28.453008754317253	1.4916732852824553e-27	26.826326288080956	yes
yes	LPC 18:2	0.3234520946922251	4.036817605333225	4.648508211437863	0.09732616407140937	1.620601053564173	1.8597559074571226	One-way ANOVA	217.52102663607246	3.4921196535721495e-21	20.456910884097095	4.0318108727605723e-20	19.39449984829936	yes
yes	LPC 18:3	0.09603634095186554	1.614910187853806	1.7642689620788659	0.022524911602433452	0.6204902366988333	0.4786482065433053	One-way ANOVA	15.818187830418067	1.0851169763858141e-5	4.964523442036174	2.6001859622829886e-5	4.584995590681006	yes
yes	LPC 20:3	0.049033968080532016	0.5762769631142733	0.5780730612121516	0.010227247244555534	0.23817690218800555	0.26964013410782267	One-way ANOVA	253.79148308920952	2.4805438770193417e-22	21.605453086556096	3.500323026460627e-21	20.455891875039466	yes
yes	LPC 20:4	0.12104940426904048	2.4453071242069595	2.2256290330643584	0.036447717423966866	1.213537767193637	1.0007446859009355	One-way ANOVA	258.68011996369495	1.7847546624237714e-22	21.748421474833847	2.8332980265977372e-21	20.547707740869832	yes
yes	LPC 20:5	0.017462879640071493	1.5996650380191197e-4	1.0634686981033243e-4	0.008602547660948838	4.982621123573965e-5	1.82682974881379e-5	One-way ANOVA	794.9952076899402	3.9912551947595855e-31	30.398890503202527	5.068894097344674e-29	28.295086782246567	yes
no	LPC 22:5	0.009552554331798347	0.09455952811623793	0.11070964814344318	0.0032583347078926467	0.11343388609081048	0.23622189876497102	One-way ANOVA	1.5600793417927346	0.2236263713484395	0.6504769831837257	0.24696129705436362	0.6073711025813806	no
yes	LPC 22:6	0.029399471056383727	0.7024840012775367	0.683260775654105	0.012095334498549805	0.42999970776336377	0.32191989529496173	One-way ANOVA	8.09116098193856	0.0012162894496227999	2.9149630604126795	0.002087415677055346	2.680391059187699	yes
no	LPC O-16:0	0.018807365319622613	0.15845219387636442	0.21185333915180204	0.007213380101732409	0.22220755949386184	0.17015287831386444	One-way ANOVA	0.9081225836530116	0.4120801868058453	0.3850182662513141	0.43611819770285293	0.36039579134298205	no
yes	PC 30:0	0.09494485600076838	0.022598844190097087	0.013753111754937573	0.04894039423113375	0.01920177400654034	0.009206363192078907	One-way ANOVA	13.344184420418676	4.331312941457294e-5	4.363380436949406	9.962824118007971e-5	4.00161753657474	yes
yes	PC 32:0	0.753010373751142	0.36764276323571066	0.28014592798310445	0.22192238607515874	0.2199358647439245	0.0907854422210375	One-way ANOVA	38.77848353948134	8.31445935044427e-10	9.080165985620953	2.7787798355432165e-9	8.556145861281808	yes
yes	PC 32:1	0.5637139919185337	0.24704004991878306	0.17785976903005146	0.2051155366088144	0.1302753178407258	0.04806055929126866	One-way ANOVA	36.76946059387463	1.6095345108864785e-9	8.7932997069393	5.110272072064569e-9	8.291555977311305	yes
yes	PC 32:1;O/32:0;P	0.13028785173770605	0.030411686132318694	0.023950129931175665	0.07165644601451338	0.030671528039399456	0.004811079179430369	One-way ANOVA	16.42775926810472	7.834631262354318e-6	5.105981438824395	2.004809949930608e-5	4.697926790928319	yes
yes	PC 32:2	0.056930430190440195	0.0013597851098666334	0.0019241460769799856	0.01809937401702392	0.003969089857940862	0.005440323179696147	One-way ANOVA	130.67170780326106	1.6962014572438298e-17	16.770522568014773	1.0770879253498318e-16	15.967748842722798	yes
yes	PC 34:0	0.054606008996233794	1.5996650380191197e-4	1.0634686981033243e-4	0.1086574582490555	4.982621123573965e-5	1.82682974881379e-5	One-way ANOVA	40.937901275539936	4.192787472864762e-10	9.37749715088079	1.4791222473717354e-9	8.829995930692121	yes
yes	PC 34:0;P/34:1;O	0.3374935174133653	0.08907158353162463	0.06024850501054272	0.3569206890601963	0.05991169682949535	0.014893272452029186	One-way ANOVA	42.791639508559044	2.375494677573776e-10	9.624245938304313	8.619652115767701e-10	9.064510261698631	yes
