sample_name	group	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34
BS-007-RAN-01-M3	2	3.8351127249408425	-3.172497549303784	-0.5378231742742375	-1.6443345835751169	-0.3564573073404642	-0.4396070426952855	0.4696698505408744	-0.8029681108141943	-0.5395757863212461	-0.7174794482941963	-0.5588334780938746	-0.8115857209092228	1.082876296611959	-1.3325183059122716	-1.1653499555037485	0.17856385862965773	0.3318660761443125	-0.5867394661608306	0.5566293927329045	1.4302099318498045	0.34403983294477064	-0.2157008553602961	-0.39116392941390205	0.33001953851215143	-1.0728790230668892	0.048064190035836944	1.0102970515846819	0.32492566022343455	-0.07364242609010499	-0.34503936086543485	0.07463053290243012	0.3596273835089311	0.2835825749526224	-1.0477729794899915e-15
BS-007-RAN-02-M3	1	-25.208196266837614	-13.565700424729929	5.071569269678554	3.999573762041665	-4.713277171713934	-0.7317730754577805	0.7218257105750576	0.5824761003174166	0.5058718354210734	-0.42233636174958833	0.5967611208809103	-0.11892303209216806	-0.07614936137850643	-0.12042776410452728	-0.01314901933772522	-0.08474646027396342	-0.15033779544513257	-0.054952482576772585	-0.15500236864011602	-0.03472140973561201	0.004571644490717175	-0.08241217748086797	-0.01864844569322114	-0.0024155352351840596	-0.0114508059179248	0.03183794770678418	0.02953700056163139	0.0157820992610863	0.022096551864241434	-7.610024746132898e-4	0.007433462264417091	-8.662820883772076e-4	0.0023125246805809074	-1.609823385706477e-15
KT-004-SOC-16-M1	2	2.7154039675191126	-1.557954523122946	6.662845420865338	-1.604467292791673	2.865519567482099	1.0440905167192305	-3.499592988704929	3.178912079814905	-1.1684068046850449	-1.2169996826840317	-2.87654019139526	0.19109487715883483	0.22237204273968011	0.38665789371286513	2.1586868494031304	-0.7203545354757946	-1.247973598160795	0.25360764793123414	1.0817031121319909	0.807654380542067	-0.4331624499375864	-0.5762761820018354	-0.2283591139640444	0.4695616745611581	0.2986415664497166	0.19553693718071927	-0.019080552307424344	-0.09783869789656041	0.044995989211321856	-0.03235045777304782	-0.04500096367526797	0.022577984579583762	-0.015172983638076884	-1.394717674685353e-15
BS-135-RAN-IC-M3	2	3.6720384662990813	-4.0481132010069985	0.7815777141966967	-3.4018486544037163	-0.0743283714572224	-0.24072221398600632	1.012556847800075	-1.4006557148423773	0.2030994427430521	-1.052421112543109	-0.10289145398839951	0.10961547331898873	0.24410009564360008	-1.0477451682788381	-0.5617662009207887	0.21506993398942734	-0.041171510700049034	-0.6102353554587547	0.4175867740749871	0.8879637783739431	0.47737518592751454	-0.09121633473621132	-0.8176206744142045	-1.075979834549047	0.3501613318528967	-0.620994160628009	-1.039140471990158	0.23420170812056054	0.6202330632017505	-0.21050761537266685	0.3336288522801827	0.18640358952423808	-0.17378943311314193	-1.519617764955683e-15
JV-070-DAV-07-M3	2	3.5163687341103054	-1.9731839086737257	-2.8622015168099653	1.9361837295535451	-0.9347950375955769	-1.2895453250034772	0.0244453795532646	0.21235915159156651	-0.5603867092457179	2.6359512528901385	0.04321465609895606	-0.9815267355205713	-0.6662647423451203	1.202212474186455	0.2486305619076659	-0.7557842737335485	0.023548428011533534	0.2706735851252858	0.5374589636014087	-0.1748366889079171	0.7768314002955143	0.12726098992101587	-0.029861051951777122	0.7659950400444876	0.5841215086666187	0.02307851042975789	-0.6337036834714871	-0.5370753712646907	0.3702682502441579	0.04676975825516788	-0.12158137703680594	0.43751100728888515	0.4174174267667804	-2.7807617319908218e-15
JV-036-SOC-10-M2	2	3.94990238389052	-3.1921753608376604	-0.5715488195082957	-2.006122578774329	-0.7341887037808821	-0.14178409680151202	1.0354747601077168	-0.8423148726178384	0.39726881705988437	0.8014430990350011	-0.38162597721554886	-0.35440542158364635	-0.7196384856851856	1.0769918403468004	-0.48254904957152644	0.056126893576772995	-0.13890752464758474	-0.3321980098270323	0.6682860961542048	0.06325653379577773	0.8644400655045609	-0.7239998675932685	-1.3953726557074075	-0.8680564016722042	0.45070878864609665	0.7220275895630652	0.47918670818627873	-0.01927404491331964	-0.15741070176014166	0.9373715980982462	-0.04721363497583356	-0.3060168349515919	0.045300850014256384	-1.536964999715451e-15
BS-126-RAT-05-M2	2	3.26917733248361	-2.428798900734688	-1.3289365004901488	0.3902272397332572	0.667190878552585	-0.8068163937936087	-0.3957485463155268	-0.5975804105644291	-0.8765914418665313	0.09839176739542968	0.27429640314766257	-0.8461450369647856	0.757131856971905	-2.1573912172052645	1.8807605233589861	-1.420042092794152	0.2728745206473736	1.9326890779672907	-1.3420578592824246	-1.14353912357646	0.1972935374507195	-1.4931250531198756	-0.35225242122509565	-0.7066791493827835	-0.36903746839829843	-0.30359107358932	-0.2048540844312514	-0.013365433612878676	-0.4270050769316111	-0.12437216727588724	0.018853418308599393	-0.11356538684550416	0.14970420645910318	-1.3478801408339791e-15
JV-070-DAV-04-M1	2	3.382026940333149	-4.587442699592449	1.5079324976339024	-4.4640938686811165	-0.4417591573648097	0.5008046956504801	1.6385220268478642	-1.6372096492214978	0.5213896338138467	-1.7496458830361488	-0.6752086684048739	0.21777148876619523	0.36221200238884915	-0.21405942141400808	-0.3990279274472534	0.8359580527835994	0.16465100524482817	-0.5079839765893492	0.012315570492007575	-0.1301179279681173	-0.2533293147722855	0.661985536774065	0.5931384202027847	0.7096682236021785	0.04803024985059037	-0.43600318347348954	-0.5658424672556597	-0.48199693332436294	-1.1268681751405565	0.42325154374273155	-0.07302316118891396	0.052916527952194925	0.0660673774139679	-1.5057399771478686e-15
BS-356-RAN-03-M4	2	-1.7048681376267016	7.4437215408809685	0.7256624583362501	2.4427905567641104	-1.2488056870474313	0.49857869659362625	1.791025873967184	-3.9020728184809492	0.9088028074308303	0.3705820753226581	-2.19644585856802	0.37960552129191955	2.4745436670682808	0.23392256875008988	1.1167935047636108	-1.061796747083664	-2.7053866698943683	-1.0303262598379164	-0.9413518297378936	-0.3713269013217091	0.3780815379009103	0.8909004636429231	-0.2646233463487979	0.018242225048570662	-0.1753073785301871	0.12705360821844805	0.0416574509793077	-0.0015867504225733084	0.12352731705741396	-0.017796760989363287	-0.048930776635892605	-0.019720075486548434	-0.00403815259689125	-2.2412627309620348e-15
BS-391-RAN-06-M2	2	4.218463069568288	-0.3473793716065601	1.189995380778559	0.20463297774417039	1.00197933041204	-1.8184961216544475	-1.3365832284687529	0.9370301407400226	-0.1852010004004531	-1.3925659629635871	2.993322261933411	2.8671926721957597	1.9396551414642227	0.9090943810130866	0.033819542101787066	-0.5637525743051884	0.9541016397830652	0.31414089559149877	-0.5594778604929622	0.409178575146387	1.2886013523143842	0.49822106140305183	-0.03322944669689607	0.4481062179794352	-0.5125865135125203	0.9429445723839858	-0.5295221303374628	0.3211205800668184	-0.035533363403091836	0.007554286694876211	-0.01572182487972351	-0.09222240779772047	-0.012773871870517931	-9.783840404509192e-16
