"feature","KT-539_D0_D60","BS-671_D0_D60","BS-064_D0_D60","KT-805_D0_D60","KT-926_D0_D60","KT-705_D0_D60","BS-336_D0_D60","BS-082_D0_D60","BS-351_D0_D60","KT-347_D0_D60","BS-377_D0_D60","KT-313_D0_D60","BS-364_D0_D60","KT-880_D0_D60","JV-138_D0_D60","KT-412_D0_D60","KT-515_D0_D60","KT-771_D0_D60","KT-723_D0_D60","KT-718_D0_D60","KT-417_D0_D60","KT-522_D0_D60","KT-312_D0_D60","JV-157_D0_D60","KT-538_D0_D60","KT-193_D0_D60","JV-035_D0_D60","KT-434_D0_D60","KT-247_D0_D60","KT-716_D0_D60","KT-974_D0_D60","KT-537_D0_D60","KT-612_D0_D60","KT-445_D0_D60","KT-525_D0_D60","KT-352_D0_D60","JV-148_D0_D60","BS-346_D0_D60","KT-663_D0_D60","KT-695_D0_D60"
"DG 30:0","-0.03983","0","-0.0932","-0.09701","0","-0.07217","0.00099","0.15676","-0.01586","0","-0.24339","-0.00162","-0.00975","0.05756","-0.0189","0.07668","0.04786","-0.21609","0.02017","0","-0.09919","-0.02332","0","0","0","0.00749","0.15167","0.00479","0","0","0.04856","0","0","0.12057","-0.09074","-0.14014","0.0086","0","0","0"
"DG 32:0","-0.03983","-0.22011","-0.1402","-0.07009","0.18942","-0.03006","-0.16336","0.16248","-0.01291","0.22272","-0.43333","-0.2191","-0.21657","-0.23862","-0.0189","-0.3519","-0.08886","-0.22049","-0.11016","0.29226","0.18637","-0.02332","0.02119","0.1098","-0.0442","0.18032","0.47549","0.00479","0.01409","0.0157","-0.1217","0","-0.14417","-0.08625","-0.09074","0.01519","-0.12812","-0.33846","-0.15836","0"
"DG 32:1","-0.03983","0","-0.0932","-0.08009","0.33244","-0.28232","-0.19767","0.12322","-0.01586","0","-0.45153","-0.13459","-0.00975","0.05756","-0.33904","-0.15989","0.04786","-0.47608","-0.18122","0","0.06813","-0.02332","-0.04815","0.16137","0","0.00295","0.5372","0.00479","-0.25042","-0.17319","0.04856","0","-0.20952","-0.0584","-0.09074","-0.14014","-0.12173","-0.21748","0","0"
"DG 34:1","-0.1893","-0.21178","-0.34133","0.02706","0.51636","0.01946","-0.25482","0.2442","-0.05489","0.23185","-0.32182","-0.29804","-0.24224","-0.0637","-0.10474","-0.57644","-0.20574","-0.25982","-0.29974","0.18009","0.33218","-0.1025","0.19673","0.08959","-0.19978","0.34263","0.68337","-0.36083","-0.14808","0.05833","-0.22995","0.07379","-0.41266","-0.17734","0.16186","-0.06011","0.14984","-0.58601","-0.2955","-0.12057"
"DG 34:3","-0.03983","0","-0.0932","-0.09701","0.22789","0.08317","0.00099","0.15676","-0.01586","0","-0.20985","-0.00162","-0.00975","0.05756","-0.0189","0.03393","0.04786","-0.14953","0.02017","0","-0.09919","-0.02332","0","0","0","0.00749","0.19528","0.00479","0","0","0.04856","0","0","0.12057","-0.09074","-0.14014","-0.05586","0","0","0"
"DG 36:3","-0.27536","-0.15289","-0.20633","-0.00972","0.38057","0.08015","-0.251","0.20276","-0.10003","0.00812","-0.33637","-0.13772","-0.16434","-0.0161","-0.0189","-0.45392","-0.14085","-0.1492","-0.23126","0.01952","0.1596","-0.22197","0.14947","0.05001","-0.12494","0.28729","0.44703","-0.38791","-0.17164","0.03083","-0.07873","0.10206","-0.41958","-0.21186","-0.05637","-0.02439","0.04322","-0.43616","-0.41664","-0.01782"
"DG 34:2","-0.03983","-0.22272","-0.09903","-0.03403","0.23657","0.10165","-0.24205","0.14214","0.13643","0.24551","-0.23699","-0.19752","-0.15588","-0.2809","-0.09808","-0.18847","-0.12532","-0.14536","-0.16167","0.05084","0.19085","-0.02332","-0.00802","0.01107","-0.05045","0.26649","0.37067","0.00479","-0.06402","0.05334","0.04856","0","-0.25285","-0.08082","0.0646","0.11993","0.04268","-0.25768","-0.22272","0"
"DG 36:1","-0.03983","-0.0607","-0.0363","-0.07868","0.1038","0.14852","-0.05971","0.11537","0.04484","0","-0.09626","-0.00162","-0.00975","0.05756","0.13032","0.06486","0.04786","0.00527","0.02017","0.11059","0.04694","-0.02332","0.08991","0.04922","0.01914","0.21968","0.2153","0.00479","0.03806","0.03103","0.04856","0","-0.0607","0.04139","-0.09074","-0.05736","-0.01671","0","0","0"
"DG 36:2","-0.01131","-0.18886","0.02988","0.10537","0.3319","0.18008","-0.23083","0.04955","0.06243","0.1508","-0.06337","-0.15677","-0.03312","-0.0596","-0.07511","-0.65903","-0.05114","-0.12466","-0.13431","0.11274","0.15025","0.16222","0.26786","0.02336","-0.11635","0.5002","0.54846","-0.09427","0.0828","0.09128","-0.03441","0.05959","-0.39706","-0.11026","0.18152","0.10015","0.20257","-0.28675","-0.27392","-0.11161"
"DG 36:4","-0.03983","0","-0.0932","-0.09701","0","0.08317","0.00099","0.15676","-0.01586","0","-0.07313","-0.00162","-0.00975","0.05756","0.19329","0.23805","0.04786","0.04637","0.02017","0","-0.09919","-0.02332","0.13354","0","0","0.00749","0.28042","0.00479","-0.05183","0","0.04856","0","0","0.12057","-0.09074","-0.14014","0.0086","-0.17026","0","0"
"CAR 16:0","0.04653","0.04104","-0.14628","0.02696","0.04922","0.01498","0.01217","0.10604","-0.04068","0","0.01323","-0.00162","0.00266","0.05756","-0.0189","0.28045","0.13422","0.03508","0.00954","-0.0569","-0.00928","-0.02332","0","-0.06819","0.07555","0.00749","0.04078","0.05787","0.04532","0.09401","0.14893","0.04922","0.06819","0.18352","-0.09836","-0.06096","-0.02883","0.00706","0.05308","0.08636"
"CAR 18:1","0.0804","0.09247","-0.08951","0.12763","0.03328","0.10436","0.0327","0.13194","-0.02561","0.06819","0.11156","0.05146","0.00786","0.00065","-0.0189","0.38267","0.14867","0.06353","0.07736","-0.02503","0.07107","0.09726","0","-0.04909","0.16732","0.0578","0.08574","0.15092","0.11727","0.12824","0.23041","0.13988","0.07343","0.21671","-0.08075","0.07204","0.02774","0.04442","0.08991","0.17609"
"CAR 18:2","0.03935","0.03812","-0.0932","0.00228","0.04139","0.06752","0.00099","0.13066","-0.09504","0","-0.00495","-0.00162","-0.00617","0.05756","-0.0189","0.38727","0.13422","-0.01809","0.05767","-0.06446","-0.03849","-0.02332","0","-0.0607","0.0569","0.00749","-0.00061","0.06169","0","0.06334","0.14547","0.06446","0.07188","0.19246","-0.11401","-0.07196","0.0086","0.01138","0.04532","0.1038"
"CAR 2:0","-0.03983","0","-0.0932","-0.09701","0","0.08317","0.05021","0.15676","0.05603","0","-0.07313","-0.00162","-0.00975","0.05756","-0.0189","0.17735","0.04786","0.04637","0.02017","0","-0.04228","0.14695","0","0","0","0.05671","-0.00061","0.00479","0","0","0.04856","0","0","0.12057","-0.09074","-0.14014","-0.03279","0","0","0.05308"
"CAR 3:0","-0.03983","0","-0.0932","-0.09701","0","0.08317","0.00099","0.15676","-0.01586","0","-0.07313","-0.00162","-0.00975","0.05756","-0.0189","0.23805","0.04786","-0.01433","0.02017","0","-0.03849","0.07359","0","0","0","0.00749","-0.00061","0.00479","0","0","0.04856","0","0","0.12057","-0.09074","-0.14014","0.0086","0","0","0"
"CAR 8:0","-0.03983","0","-0.0932","-0.09701","0","0.08317","0.00099","0.15676","-0.01586","0","-0.07313","-0.00162","-0.00975","0.05756","-0.0189","0.23805","0.04786","0.04637","0.02017","0","-0.09919","0.10054","0","0","0","0.00749","-0.00061","0.00479","0","0","0.04856","0","0","0.12057","-0.09074","-0.14014","-0.0952","0","0","0"
"CE 16:1","-0.03983","0","0.07706","0.19303","0","-0.04068","0.00099","-0.17568","0.26518","0","0.13906","-0.00162","0.48718","0.05756","0.30909","0","0.04786","0.04637","-0.25858","0","0.12092","-0.02332","-0.14301","0.22272","0","0.00749","-0.00061","0.00479","0.26245","-0.30103","0.04856","-0.1959","0.15836","-0.06412","-0.09074","-0.14014","0.0086","0.233","0.49136","0"
"CE 18:1","0.09371","-0.15534","-0.0932","-0.2731","-0.23805","0.25049","-0.41063","0.23177","0.09135","0","0.64703","0.08829","0.04682","0.05756","-0.0189","0.23805","0.26005","0.04637","0.02017","0.11727","0.17265","-0.02332","0","0","-0.01797","0.15978","-0.63408","0.00479","0.11674","0","0.12411","-0.0607","0.64524","0.0033","-0.261","-0.14014","0.0086","0.16435","0.10721","0.01817"
"CE 18:2","0.19958","0.11037","0.39669","0.48572","-0.81823","0.02787","0.28103","-0.00255","0.3557","0","0.34866","0.27372","0.03983","0.05756","0.36792","0.3976","0.45046","0.04637","-0.45627","0.01713","0.1925","-0.02332","-0.29937","0.01723","-0.0464","0.28484","-0.45589","0.00479","0.07904","-0.49156","0.43391","-0.34873","0.07343","0.57644","-0.47813","-0.40211","-0.53298","0.07224","0.18812","-0.23609"
"Cer 34:1;O2","-0.03983","0","0.15965","0.04287","0","0.25049","0.00099","0.15676","0.13948","0","0.04081","-0.00162","-0.00975","0.05756","0.14546","0.23805","0.04786","0.21368","0.02017","0","0.02792","0.2222","0.11394","0","0.21219","0.12807","0.15472","0.00479","0.21484","0","0.04856","0.11727","0","0.12057","0.03637","-0.14014","0.0086","0","0","0.10721"
"Cer 40:1;O2","0.13626","0.15229","0.2597","-0.03692","-0.11168","-0.03319","0.03653","0.06047","0.37153","0.13672","0.03112","-0.00162","0.2527","0.05756","0.35585","0.08508","0.04463","0.18617","0.12398","0.04797","0.12353","0.26672","-0.02195","0.02149","0.08657","0.09882","0.06065","0.112","0.1193","0.00289","-0.05524","0.12385","0.17609","-0.04674","0.11338","-0.01957","-0.10534","0.04668","0.12824","0.17319"
"Cer 41:1;O2","-0.03983","0","0.28337","-0.10004","-0.12657","-0.13304","-0.11628","0.01563","0.30429","0","-0.00915","0.11565","0.18891","0.05756","0.32941","-0.07792","-0.06941","0.10889","0.02017","0.01557","0.05918","0.13202","-0.14922","-0.12057","-0.01579","-0.00449","0.01275","0.00479","0.01397","-0.02936","0.04856","0","0.17319","-0.03476","0.0646","-0.14014","-0.0952","-0.13672","0.10589","0"
"Cer 42:1;O2","-0.01111","0.01717","-0.48237","-0.09701","0","0.08317","0.00099","0.47273","-0.01586","-0.37658","-0.07313","0.07345","0.27785","0.31283","-0.4203","0.23805","0.38831","0.07575","-0.0276","0.03576","-0.09919","-0.21644","0.32428","-0.02962","0","0.00749","-0.00061","0.00479","0","0","0.36243","0","-0.33041","0.47468","-0.09074","-0.11466","0.28963","0.4216","0","-0.16876"
"Cer 42:2;O2","0.26767","0.33041","0.05247","-0.22062","0.11795","-0.11241","0.18944","0.01245","0.38555","0.06767","0.27517","0.07317","-0.1005","0.0976","0.40106","0.28151","-0.09728","0.19613","-0.05984","-0.05835","0.09947","0.21972","0.06055","0.0605","0.31755","-0.0305","0.28633","-0.07057","0.10875","0.20735","-0.08301","-0.0067","0.08342","0.04306","0.07776","0.14089","0.00398","0.2146","0.26951","0.12385"
"Cer 42:3;O2","-0.03983","0","-0.0932","-0.09701","0","0.20044","0.00099","0.15676","-0.01586","0","-0.07313","-0.00162","-0.00975","0.05756","-0.0189","0.23805","0.04786","0.15017","0.02017","0","-0.09919","-0.02332","0","0","0.08991","0.1147","-0.00061","0.00479","0","0","0.04856","0","0","0.12057","-0.09074","-0.14014","0.0086","0","0","0"
"LPC 13:0","-0.03983","0","-1.08132","-1.35107","-0.10396","-0.01212","-1.05401","1.1738","-0.01586","0","-1.3746","-0.00162","-0.89793","0.05756","1.22315","-0.93485","0.04786","-0.96731","0.95619","0","-1.20572","-0.96083","-1.09795","-1.01115","-0.30453","1.01182","1.36412","0.00479","-0.4705","0","-1.18342","0","-1.15746","0.12057","-0.09074","-1.36649","-1.12366","0","0.91803","0"
"LPC 14:0","-0.03983","-0.94448","-0.0932","-0.93962","0","-1.54716","-1.10758","-1.24927","-1.3847","0","-1.13647","1.34921","-0.02073","0.05756","-1.14987","-1.0889","0.04786","-1.50873","-0.41385","-1.11992","-0.09919","-0.02332","-1.30428","0","0","-1.69208","-1.12185","-1.23225","-1.02078","-0.49611","-0.99558","0","0","-1.17543","-0.09074","-0.14014","-0.80029","-1.29601","0","0"
"LPC 15:0","-0.03983","0","-0.0932","-0.09701","0","-0.94131","0.00099","0.15676","-0.01586","0","-0.07313","-0.00162","-0.00975","0.05756","-0.0189","-1.0005","-1.00445","-1.02404","-1.00184","0","-0.09919","-0.02332","0","0","0","-1.08558","-0.00061","0.00479","0","-1.06258","0.04856","0","0","-0.95643","-0.09074","-0.14014","-0.80096","0","0","0"
"LPC 16:0","-0.48607","-0.18239","-0.48568","0.0708","-0.04297","-0.4714","-0.2786","-0.43957","-0.48628","-0.29757","0.01717","0.01936","-0.0946","-0.33583","-0.07284","-0.01091","-0.0767","-0.2967","-0.32559","-0.19711","-0.34625","-0.11696","-0.04491","-0.2461","-0.28683","-0.62502","-0.11206","-0.3498","-0.14477","-0.0792","-0.53161","-0.17807","-0.10232","-0.19976","-0.30903","-0.19009","0.01496","-0.34976","-0.14727","-0.37702"
"LPC 16:1","-1.29123","-1.3249","-0.30643","-0.18841","0.02748","-0.51108","-0.49922","-0.45699","-1.84606","-0.45422","-0.29168","-0.01879","0.17935","0.05756","0.01654","-0.38181","-0.22514","-0.63568","-0.37757","-0.42037","-0.53347","-1.08477","-0.3679","-1.33866","-0.07178","-0.59879","-0.14206","-0.47084","-1.463","-0.39413","-0.55954","-0.44243","-0.12446","-1.56633","-0.12532","-0.23973","-0.27628","-0.25584","-0.06395","-0.47947"
"LPC 17:0","-0.03983","-1.04999","-0.0932","-1.00603","0.15801","-1.42978","-1.2034","-1.17121","-1.13774","0","-1.02057","0.99751","0.10284","0.05756","-0.0189","-1.40865","-1.20183","-1.28526","-0.43526","-1.25042","-0.09919","-0.02332","-1.24527","0","0","-1.27964","-1.11589","0.00479","-1.07298","-0.40089","-1.12433","0","-1.03902","-1.1679","-0.09074","-0.14014","-1.33932","-1.20439","-1.22505","0"
"LPC 18:0","-0.54765","-0.12781","-0.54837","0.07253","0.02556","-0.36041","0.02797","-0.42698","-0.45025","-0.39159","-0.10407","-0.04687","-0.04083","-0.10287","-0.05001","-0.01378","-0.18198","-0.2132","-0.27629","-0.33327","-0.38394","-0.35384","-0.10093","-0.28796","-0.34101","-0.76007","-0.28114","-0.41616","-0.21522","-0.14054","-0.54892","-0.23983","-0.22199","0.02862","-0.37154","-0.33356","-0.07477","-0.3713","-0.16529","-0.41641"
"LPC 18:1","-0.7246","-0.15982","-0.42819","0.03888","0.08744","-0.31575","-0.42733","-0.39224","-0.52037","-0.40997","-0.04802","-0.07496","-0.07273","-0.06444","0.345","-0.16145","-0.23786","-0.24762","-0.32358","-0.19244","-0.43847","0.42779","-0.05914","-0.12027","-0.07849","-0.50441","-0.01689","-0.43149","-0.01444","-0.14767","-0.64032","-0.32382","-0.0117","-0.18145","-0.18668","-0.31056","-0.12545","-0.21419","-0.07307","-0.55515"
"LPC 18:2","-1.10971","-0.26422","-0.66011","-0.26534","-0.41948","0.01113","-0.55469","-0.40933","-0.75189","-0.49156","-0.41357","-0.40168","-0.43055","0.25917","0.14142","-0.33808","-0.50806","-0.08258","-0.30143","-0.31687","-0.6308","0.41203","-0.38157","-0.24746","-0.27694","-0.54015","-0.38218","-0.79283","-0.38511","-0.20134","-0.96105","-0.67247","-0.29123","-0.58738","-0.51602","-0.69791","-0.21372","-0.65539","-0.11133","-0.72741"
"LPC 18:3","-0.37854","-0.10314","-0.42143","0.18861","0.01531","-0.30018","-0.13183","-0.26301","-0.35066","-0.27574","-0.1476","0.0111","0.05819","-0.4617","-0.27438","0.14068","-0.0802","-0.10754","-0.34654","-0.08422","-0.23622","-0.32016","-0.05913","-0.26531","-0.18511","-0.48482","0.04732","-0.36069","-0.12372","-0.09827","-0.35989","-0.06709","-0.06222","-0.02213","-0.30028","-0.16104","0.17657","-0.09049","-0.18734","-0.44388"
"LPC 20:3","-0.82426","-0.26105","-0.4835","-0.28418","0.15979","-0.52943","-0.338","-0.31834","-0.72284","-0.49879","-0.5306","-0.07326","0.14134","-0.16536","-0.21886","-0.26981","-0.27712","-0.50539","-0.04936","-0.48877","-0.49263","0.10657","-0.25732","-0.26938","-0.37475","-0.70383","-0.35768","-1.66472","-0.18766","-0.22823","-0.77924","-0.28762","-0.21807","-0.13524","-0.51171","-0.55761","-0.26448","-0.28738","-0.03446","-0.56967"
"LPC 20:4","-0.53205","-0.11605","-0.32109","-0.09442","-0.22978","-0.134","-0.37693","-0.51447","-0.58807","-0.13586","-0.16287","0.02965","-0.00213","0.07696","0.39496","-0.03812","-0.29103","-0.24494","-0.13342","-0.38193","-0.44734","0.52719","0.00153","-0.20195","-0.05606","-0.35826","-0.20134","-0.36542","-0.13544","0.12025","-0.6683","-0.21152","0.00561","-0.27828","-0.27108","-0.21527","-0.11547","-0.24459","-0.0794","-0.52073"
"LPC 20:5","-0.03983","0","-1.20244","-0.99354","0","0.08317","0.00099","0.15676","-0.01586","0","-0.93824","-0.00162","-0.00975","0.05756","-0.0189","-1.0954","0.04786","-0.974","0.02017","0","-0.09919","-0.02332","0","0","-0.94596","-1.13489","-1.37865","0.00479","-0.93702","0","0.04856","-1.51508","0","-1.2002","-0.09074","-0.14014","-0.82391","0","0","0"
"LPC 22:5","-0.03983","-0.88536","-1.04015","-0.31627","-0.0756","-0.12426","-0.86824","-1.0775","-0.01586","0","-0.3546","0.08541","-0.77765","-1.0209","0.21305","-1.2757","-0.12547","-0.45491","0.09643","-0.98046","-0.33197","0.96613","-0.14062","-0.0488","-0.22033","-0.26502","-0.50461","0.00479","-0.01563","0.28293","-1.09445","0","0.05133","-0.84604","-0.09074","-0.14014","-0.94274","-0.08073","0.01275","0"
"LPC 22:6","-0.34913","-0.12166","-0.15748","0.04379","-0.15093","0.27307","-0.28676","-0.39667","-0.25937","0.05858","-0.02533","0.14619","-0.16063","0.02451","0.46063","0.00367","-0.07747","0.06413","0.01454","-0.0725","-0.28095","0.66973","0.01082","-0.08506","0.00403","-0.13261","-0.4106","-1.31557","0.09712","0.02648","-0.46798","-0.03771","0.00375","-0.10945","0.12709","-0.07595","-0.13256","-0.03949","-0.15983","-0.24126"
"LPC O-16:0","-0.19434","0.00345","-1.43325","0.1287","-0.11991","-1.28956","-0.13955","-0.39795","-0.34221","1.01662","0.09141","0.10116","0.16032","-1.03622","1.04631","0.36099","0.12192","-0.17564","-0.14242","-1.29358","-0.15122","-0.02332","-0.14258","-1.15866","0.00226","-1.27941","-0.3361","0.00479","-0.58398","0.00155","-0.14353","1.16017","0.16273","0.12988","-1.23438","1.0656","-1.02962","-0.25761","0.11883","1.04961"
"PC 30:0","0.23663","-0.17319","0.29061","-0.06045","0.14301","-0.12181","0.19965","-0.09821","-0.09504","-0.12006","-0.19379","0.20307","0.03758","-0.30977","-0.08416","-0.206","0.04786","-0.22453","-0.00523","-0.27416","0.07492","0.22954","-0.12094","0.2833","0.12057","-0.37774","0.07281","-0.3826","-0.06391","-0.03672","-0.41083","0","0.2014","-0.18262","0.11338","0.23092","0.05352","0.08808","0.0936","0"
"PC 32:0","0.13758","0.16104","0.32712","0.02826","-0.10725","0.04496","-0.043","-0.00798","0.10796","0.14454","0.1707","0.11016","0.12039","-0.0841","0.26836","-0.08391","-0.14119","0.09438","0.0699","-0.03084","0.10796","0.54058","0.18985","0.32816","-0.09486","0.0682","0.25558","0.10889","0.05383","0.19946","-0.28279","0.06642","0.1541","0.01273","0.02607","0.28746","0.24448","-0.02756","-0.0956","-0.04672"
"PC 32:1","0.19013","0.0825","0.5124","-0.01235","0.2701","0.04264","-0.01145","-0.04134","0.04474","-0.05941","0.01716","-0.13475","0.17197","-0.34772","0.07071","-0.37092","-0.09961","-0.23096","-0.20894","0.07875","0.06078","0.35188","0.03722","0.62825","0.1096","0.03089","0.3847","-0.29556","0.10776","-0.19214","-0.42823","-0.10931","0.18057","-0.30178","0.34093","0.31984","0.20694","0.10351","0.14828","-0.16114"
"PC 32:2","-0.03983","0","-0.0932","-0.09114","-0.13672","-0.36708","-0.1722","-0.10569","-0.11218","-0.43136","-0.27179","0.21322","-0.01841","-0.32983","-0.29993","-0.05421","0.04786","-0.23239","-0.1158","-0.28103","-0.05652","-0.02332","-0.24797","0.233","-0.16435","-0.57457","-0.22592","-0.34546","-0.17898","-0.29003","-0.24147","-0.18469","-0.14301","-0.09427","-0.09074","-0.14014","-0.11525","-0.20412","0.15836","0"
"PC 34:0","-0.03983","0","-0.0932","-0.09701","0","0.08317","0.00099","0.15676","-0.01586","0","-0.07313","-0.00162","-0.00975","0.05756","-0.0189","0.23805","0.04786","0.04637","0.02017","0","-0.09919","-0.02332","0","0","0","0.00749","-0.00061","0.00479","0","0","0.04856","0","0","0.39242","-0.09074","-0.14014","0.0086","0","0","0"
"PC 34:1","-0.0317","0.04725","0.27293","0.01437","0.17007","0.10498","-0.08225","-0.08536","0.01066","0.01277","0.13088","-0.02858","-0.00339","-0.18134","0.08074","-0.3235","-0.19016","0.02112","-0.14603","0.07759","0.03434","0.26314","0.17388","0.31233","-0.10212","0.09808","0.38479","-0.15239","0.10581","0.02107","-0.43278","-0.05291","0.10783","-0.26409","0.11412","0.4318","0.23362","-0.08392","-0.01306","-0.27271"
"PC 34:2","-0.22929","-0.15041","-0.08419","-0.05322","-0.19107","0.16663","-0.14497","-0.03381","-0.09816","-0.20079","0.0484","-0.16823","-0.20952","-0.13925","0.0611","-0.37192","-0.39553","0.13975","-0.21893","0.02817","0.08239","0.07307","-0.10805","0.33432","-0.13231","0.02251","0.24056","-0.33416","-0.08719","-0.01898","-0.61891","-0.29292","-0.13528","-0.42908","-0.00282","-0.01047","0.15384","-0.45035","-0.16393","-0.26037"
"PC 34:3","-0.15634","-0.11346","-0.06972","-0.17654","0.1405","-0.05885","-0.11764","0.0103","-0.20703","-0.38423","-0.16519","-0.07873","0.07817","-0.25513","-0.13812","-0.46174","-0.3535","-0.12557","-0.2181","-0.15729","-0.0851","-0.01713","-0.04384","0.29665","-0.03194","-0.19871","0.09805","-0.42699","-0.11665","-0.16133","-0.3821","-0.24258","-0.05245","-0.32213","0.12293","-0.0671","0.01991","-0.11106","-0.1361","-0.13627"
"PC 34:4","-0.03983","0","-0.0932","-0.09701","0","-0.13167","0.00099","-0.13104","-0.01586","0","-0.07313","0.17736","-0.00975","-0.30606","-0.0189","-0.02203","0.04786","-0.29606","-0.16167","0","-0.09919","-0.02332","0","0","0","-0.3369","-0.00061","0.00479","0","-0.19033","0.04856","0","0","-0.00976","-0.09074","-0.14014","-0.09177","0","0","0"
"PC 36:0","0.06397","0","-0.0932","0.14104","0","0.00039","-0.24205","0.15676","-0.01586","0","0.38171","-0.00162","-0.00975","0.05756","-0.0189","0.23805","-0.31763","0.04637","0.06939","0","-0.09919","-0.02332","0","-0.31387","0.08636","0.00749","-0.00061","0.00479","0","0","0.04856","-0.0569","0","0.12057","-0.09074","-0.14014","0.0086","0","-0.28172","0"
"PC 36:1","-0.10809","-0.01637","0.06901","-0.36876","0.51261","-0.21377","0.19264","-0.34957","-0.16345","-0.12396","-0.30313","0.00389","0.19955","-0.17812","0.08157","-0.72903","-0.08485","-0.17227","-0.39307","-0.23175","-0.26295","-0.05541","0.05086","0.5706","-0.76527","-0.27922","0.13613","-0.32278","0.02085","-0.11927","-0.65706","-0.08145","-0.14226","-0.32597","-0.12831","0.22997","0.13422","-0.14476","0.11073","-0.35411"
"PC 36:2","-0.39544","-0.02933","-0.13003","-0.13685","-0.01109","-0.10104","-0.17727","-0.07908","-0.12643","-0.23671","-0.02415","-0.14215","-0.06116","-0.0927","-0.07384","-0.42367","-0.33786","-0.02229","-0.23778","-0.2444","-0.02528","0.12529","-0.05252","0.10287","-0.33282","-0.15289","0.13354","-0.30797","-0.0881","0.00575","-0.60627","-0.2044","-0.24173","-0.20761","-0.05821","-0.13943","0.03691","-0.32669","-0.33183","-0.42934"
"PC 36:3","-0.29199","-0.11096","-0.29933","-0.12014","-0.00561","-0.25444","-0.09067","-0.26276","-0.29043","-0.14604","-0.0027","-0.08736","0.10295","-0.35263","-0.27125","-0.44896","-0.31794","-0.19267","-0.1555","-0.24984","-0.07996","-0.25768","0.00792","0.09224","-0.39937","-0.36468","0.07526","-0.50253","-0.08253","-0.09638","-0.60046","-0.29851","-0.22037","-0.26069","0.00142","-0.2344","0.02005","-0.19804","-0.37184","-0.39574"
"PC 36:4","-0.08039","-0.0989","-0.11904","-0.15655","-0.2528","-0.12199","-0.00574","-0.38789","-0.2132","0.11573","0.08303","-0.00544","0.05549","-0.34063","-0.00229","-0.38376","-0.44774","-0.11948","-0.0677","-0.28935","-0.17844","0.04912","0.14637","0.00894","-0.22996","-0.16156","0.02324","-0.28848","-0.1423","0.16759","-0.63387","-0.23203","-0.00775","-0.39038","0.07779","0.00202","0.07958","-0.21914","-0.43009","-0.24404"
"PC 36:5","-0.17141","0.11801","-0.25851","-0.05393","0.02224","-0.12899","-0.05212","-0.18268","-0.39165","-0.13717","-0.0281","-0.10301","0.05995","-0.21347","-0.0834","-0.41942","-0.50386","-0.30995","-0.18367","-0.03325","-0.20867","-0.24803","-0.00695","0.09081","-0.22021","-0.28994","-0.46106","-0.2313","-0.04498","-0.07872","-0.50088","-0.80962","-0.28443","-0.71132","0.10124","-0.31774","-0.04605","0.05519","-0.32403","-0.25564"
"PC 38:2","-0.15132","-0.16204","-0.17004","-0.00524","0.06546","-0.1673","0.07593","0.14289","-0.27602","-0.27321","-0.17459","-0.07762","0.20401","-0.16959","-0.14331","-0.10088","-0.13045","-0.15014","-0.04871","-0.20022","-0.11351","-0.23366","-0.11869","-0.00919","-0.19302","-0.22008","0.05054","-0.36628","0.10884","-0.07395","-0.13508","-0.11036","-0.28448","0.12517","-0.2808","-0.15217","0.02137","-0.03745","-0.22678","-0.17321"
"PC 38:3","-0.1589","-0.1028","-0.24507","-0.20473","0.23015","-0.68846","-0.00789","-0.51794","-0.36152","-0.26351","-0.05611","0.0263","0.32159","-0.31713","-0.34449","-0.41959","-0.18301","-0.53805","-0.26878","-0.48114","-0.2946","-0.45719","-0.28893","-0.06253","-0.64113","-0.61578","-0.20327","-0.4329","-0.17064","-0.26555","-0.46098","-0.16473","-0.09161","-0.2262","-0.08532","-0.23941","-0.14626","-0.00759","-0.24812","-0.48099"
"PC 38:4","-0.04394","0.03522","-0.00436","-0.06235","-0.08901","-0.27117","0.07009","-0.46929","-0.19439","-0.03434","0.05475","0.03322","0.04218","-0.27248","-0.06877","-0.34829","-0.22584","-0.21953","-0.12023","-0.37465","-0.215","0.03203","0.11636","-0.08718","-0.29359","-0.19601","-0.0222","-0.13982","-0.06624","0.15564","-0.35235","-0.03078","0.00293","-0.19892","0.01232","0.03961","0.0078","-0.05825","-0.29979","-0.29206"
"PC 38:5","-0.08745","-0.12413","-0.06975","-0.06763","-0.10244","-0.17729","-0.05356","-0.4296","-0.20125","-0.13221","0.01396","0.04134","0.0158","-0.28926","-0.12021","-0.38242","-0.30081","-0.20202","-0.13803","-0.39208","-0.14677","-0.13089","0.00819","-0.09403","-0.40951","-0.11585","-0.25934","-0.23721","-0.11415","0.07318","-0.39569","-0.40742","-0.07374","-0.3511","-0.01413","0.07691","-0.1369","-0.01687","-0.46656","-0.2991"
"PC 38:6","-0.09466","-0.0661","-0.13587","0.01814","-0.04619","-0.10747","-0.09573","-0.41594","-0.08721","-0.10767","0.17647","0.07898","-0.06352","-0.49023","-0.06401","-0.30307","-0.18186","-0.10071","-0.00545","-0.2109","-0.03659","-0.12916","-0.09914","0.0146","-0.31852","-0.2445","-0.18592","-0.12043","0.08745","-0.02439","-0.42549","-0.22522","-0.13092","-0.08343","0.08292","0.08758","-0.01915","0.07416","-0.44395","-0.21336"
