"PLSDA1","PLSDA2"
-0.148017164034888,-0.0362740305130387
-0.108299959154673,-0.0767493065797338
-0.168237588377507,0.00894240857017392
-0.146082324672117,-0.0686459569206273
0.165563377171463,0.0471117597356334
0.120792235201146,-0.0393912744860613
0.127666745100705,-0.2641569690474
0.127258795009387,-0.221154324941206
0.143498176842623,-0.173203455293732
0.146088023229957,-0.16330419492471
0.152408355534954,-0.0821170063590908
-0.146597051012989,-0.0648478657679876
-0.142453555345797,0.10821858897954
-0.121011635853875,-0.0627628811115023
-0.164901617745456,-0.0599417911443496
0.144349362205065,0.111050847901011
0.147334985281471,0.17600961595827
-0.128028655545433,0.155476749688716
0.126236579903855,0.349630687680203
-0.114101264230656,0.0683011569988234
0.125904588373552,0.302520287472277
-0.145202304449201,0.0869362959984439
-0.150246506193582,0.0786018717222626
-0.124249482414483,0.0739642576821078
-0.142519821101232,0.0503650665299719
-0.171244045695812,-0.033911370685664
-0.144338327366444,0.122527964162904
-0.117003994603418,0.127046120935732
0.118903039258599,0.0800827811246915
-0.138601312123128,0.113415265108519
-0.127207140813059,0.130880597288136
-0.113550592310022,0.178326859939983
-0.145097031201939,0.0678175154363576
-0.142418692286301,0.0434094644623245
-0.169986315802034,0.0629188758743938
-0.170519107709965,0.0144370144458373
-0.165076416822632,0.0140929730370163
-0.119844993083908,-0.0205112141805857
-0.115014164152894,0.112859366248873
0.169498673101648,0.130126903002335
0.162575758638392,0.0442836358676462
0.125550594059709,-0.171233090754695
0.198244540514529,0.328171595399802
0.184112372413841,0.224956077771784
0.136341519024164,-0.113911948902763
0.109285287664063,0.00975190294176542
0.153894738503983,0.266381129272942
0.124582817709539,0.17513436674839
0.126533691056269,-0.159037342891561
