sample_name	group	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
BS-082D0	2	-0.985149633590931	-3.9777833259736566	-1.8153707790131028	-0.023134462872709326	-1.6698221579281145	0.6748775876340901	1.0229703081227315	-0.29604006915832276	-0.12756304262077572	0.3089090627037899	0.46138018988387736	-1.2872619219946548	-1.6129680982327543	-0.7294784487016099	0.060513047222306694	2.342704873938743	-0.7515586022140468	-0.40472336943204373	1.6575339533745945	5.251412736070102e-15
BS-364D0	2	-3.1081570529761957	2.510590450964939	-5.449321360484216	1.6540314357900618	-1.007563752146482	2.2367541969870057	-4.678780342212445	2.7671179932263072	-0.2570803213394575	0.32729864276359816	0.22736337925994307	0.7466368716925942	-0.3129521950304654	-1.3472756904437757	-1.2205003767242402	-0.7310873803254444	0.8431897997775435	-0.2177315604634482	0.40865616883815614	4.827840083265309e-15
KT-313D0	1	1.4463281370885803	5.414682771082279	-4.327102193315696	-2.7690593658426828	-2.814377344568269	2.7098668637773162	1.998981637341377	-2.1184146870109406	-1.056838657645937	1.0304843335341973	0.2033310132503628	-0.34328092624710443	-1.8431518241083689	1.9349810564084833	-0.33162744776720565	-1.133671939842502	-0.4518327812190203	0.09928058556442874	-0.22457898413943506	4.910276485430926e-15
KT-412D0	2	-6.49747241047717	7.51016230379898	2.3766587698153887	-0.6993144450567764	0.6598930388963375	1.5012184744138193	2.6945802478368126	3.0310663281579617	-1.0317667619172375	-0.5907980655196	0.9699003753482441	0.38898719000757326	0.889031253812236	-0.9491766719711124	0.9846576441080942	-0.17511214210784481	-1.7293471188980531	0.44191203835937787	0.01591054358765859	5.697671608091478e-15
KT-445D0	2	-3.7089974497226086	5.5326971757950005	2.4526550466901935	-4.1590613731792185	-2.139205347837151	-5.191518403673921	-3.587082854651386	-0.907385342346208	2.173234851818658	-0.24133441481598467	0.04651308202870472	-1.15035008848882	0.3128696554102941	0.13040819279652285	-0.5969210348772671	-0.1621061957540537	-0.5979179917023317	-0.382182680844099	0.21006168442632184	5.123799837865767e-15
KT-537D0	2	-3.5901031029934094	0.8293223140467314	-0.9040618077588182	-0.7878130062791207	5.947854111248239	-0.09321340909254937	-0.24678013174132657	0.007753247149464966	1.7311917952938707	0.7880996218794024	0.2038822296403864	2.5432309236422994	-0.7498221392761439	1.361130726248219	-1.033632821637996	1.5493483215094592	-0.24294039529216285	0.13680953360355672	-0.6060671533397299	5.0986020046179e-15
KT-538D0	2	-1.4134460361229282	-0.017347602091570418	2.6804202333947846	5.698247343691262	1.4229971442995457	-3.0264470041833986	1.0116019879718692	0.9106235719638847	-0.15318919600714295	-0.21285549789364805	-0.9029238038146751	-1.1738166772181828	-3.3488692531154385	-0.2722516902309689	-0.11640684925783068	-0.8515462477382479	-0.0255987158467988	0.03506612082180956	-0.5587125856624456	4.633505253951065e-15
KT-539D0	2	-6.068884801951882	-9.193604148644008	3.317682492076785	-3.270102962849644	-2.6888265027544134	1.5206221064585768	0.2488848938879116	-1.1167725174626646	0.19473940197063103	-0.22397597606926237	-1.9124129910051932	2.18470632585932	-0.7025910860969653	-1.2756450373644745	-0.061090664912474085	-0.8245823190712254	-0.32309325084630947	-0.04198380223386001	-0.31228247051857155	3.534412735303829e-15
KT-663D0	2	-9.03611350954716	0.07458147711654642	1.5552650789999232	3.849689771071578	-0.32985204164019677	0.9765476316368431	-1.573106879937661	-2.679034757233024	-3.3839296135379286	-0.9898527016446899	-0.6724519469856177	-0.8899102648897254	1.8148953788170137	0.9349109255977738	-0.7836136150845077	0.6775663738246914	0.07486081085408461	0.13337444266929488	-0.2793148573500328	4.800330322720677e-15
KT-695D0	2	-4.150848869663324	-1.9266924297327823	0.9750655922000698	-2.7802810051831406	-0.25614751827494614	1.8523071957277584	2.2956051267760267	2.6983694174096597	1.6347027362244773	-1.9026868196290876	-0.5386935979690007	-1.9746699054800083	0.3171854221124759	1.2672058006731788	-0.002469283797451085	0.28397692280132925	1.935357438534484	-0.2264716567227056	-0.2693033758544772	4.563545580935045e-15
