sample_name	group	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44
KT-974D0	1	-7.476968143620201	1.1622399866662823	-0.1419682973242601	1.0500112011466043	-1.239233608353695	2.2564527299994688	-1.381778859584261	-1.4476310516851543	-0.9904586411407438	2.6310158262849623	-2.72752232466427	-0.23344417648291824	0.5522713736202419	0.9015954185241306	0.44432496351161527	1.38603972097967	-1.4142136289473566	0.06230927485747459	1.2872382297969969	-0.1650708984280115	0.7130235289954019	0.7528971924477461	1.1691510704927093	0.9350408487937333	-0.22730202930806812	-0.6667998260308131	-0.9702135851058804	0.06331329675900468	0.3437753947146833	-0.03540841740032789	0.13877826844696078	-0.13829320518905358	0.7679280900646293	1.058464233403871	0.4507763895458316	0.2677116652746495	0.4045947898701833	-0.12262688807387362	-0.6136410405087177	-0.9810769228913515	0.6246844772922474	-0.44109831499040064	0.23710062436002105	-1.1900203045200897e-15
BS-671D0	1	-6.470792744604382	-4.448559030020938	2.765068153001492	-0.6971570115914153	1.2515423693335097	2.722836190766105	-1.742677203427794	1.107637455011396	0.43840108616739515	-1.0206645219752026	2.165150134234567	-0.02713967973965324	-0.19747573733934887	0.49582963211460657	1.9905126804726707	-1.098479782967727	-1.0200553614416485	0.20402971117666582	-2.3133366466159178	-0.1146091283277111	0.4944647229609374	0.05950148483128931	-0.7342260517236201	0.9549369010124392	1.0305378557213947	1.0674679559344886	0.32003025029399523	0.4443565412141884	-0.9419321727924642	-0.15570966315827037	-1.2897689212103725	-0.8054610759711613	-0.10392111190164557	1.3211049396318837	-0.0988133714955891	0.11442349312503733	-0.32930875012295646	0.07791880803781007	-0.37099558544577527	-0.007516157806514559	0.2738331374293582	0.07070191968166586	-0.5791232184683572	-1.6237011735142914e-15
BS-082D60	2	3.9524918925868935	2.4775395111184673	-1.5404647431634557	3.7537812200004197	0.1735927684682417	-4.702990767546381	0.0130145934275291	-0.13142324307740622	1.7672678575218457	1.2025052170011354	1.3636652474458657	-0.9796379104075174	2.46592757282072	0.5688383231878227	0.3658106561882704	-1.8488559773922495	0.12726890854918035	1.447854199818214	0.30335170633877745	-1.4476689490046986	0.7640353996980715	-1.0428573336143614	0.18717645341858577	0.9431551804464507	-1.165388448622102	-0.5474894009555518	-0.2781174923827014	-1.5001424130458247	1.0744277647526197	0.3990546800207439	-0.26872925165496353	-0.6761163407137802	-0.11621333541283066	0.6616947592693915	0.2407818007218752	-0.005855298693984545	-0.16622461180064332	0.31403238904182174	-0.253551499237042	0.782700288029874	0.3850674393762494	0.20986273244961573	0.08180556185568402	-2.3592239273284576e-15
BS-336D60	2	4.133859671139259	-0.5058624288335113	-1.7669892762271373	-1.0317972584734172	0.7045006389167	-0.0211282776425449	-2.561324764922844	-0.8546801815703822	-0.6116302267757043	0.8003790885425841	-0.42906948431881153	2.254302638179317	-1.1570574887087801	0.33437169556226753	0.9865934727112554	-0.7396335761076123	-1.0313496897762517	1.8750385395459541	0.875022302555233	0.6228502178876131	0.9632522032355897	0.2469071245293221	-0.019577570149419875	-1.5826414844216445	0.9095399020028587	0.2453972191109984	-0.0420886284848329	-0.5186712311553374	0.74752342691277	-2.1089826187681155	0.14078211899816984	-0.6336137904965098	-0.516569986345202	-0.7993206126149007	-0.6666466361811452	0.18494105551383674	-0.5367570736922237	-0.6541688516520289	-0.5116666713073643	0.3035395004196878	0.2442272101037726	-0.3883008871799044	0.06841056255752175	-2.424276057677588e-15
BS-346D60	2	6.572824246704252	-5.455376769712326	-3.6791380603782176	0.020146227457945788	1.380003507656121	3.056160741138429	-0.3630701111780074	2.9010645705153055	0.0039799343129243575	-1.4568322029889798	2.3760452066953124	0.18827618816229494	0.6698096305259917	-2.858308435862484	-0.3246018621420267	0.41269743927293867	0.9440912568365948	0.385750982751124	0.5456600183037409	-1.756801342783739	-0.31058537646170503	0.23515271634173557	0.8902961216169656	-0.35203891447544183	0.9899826057907227	1.0644837171717514	0.09159249955443322	-0.6036947425435125	1.0199133999057954	1.1550353402606452	0.4030264614309551	-0.474949606293254	0.534490373617363	-0.22337810788567192	-0.7062261390757143	-0.2879833191940443	0.4747631821821266	-0.27838466666731077	-0.29283687891978805	-0.6803926136004066	0.33459631071805407	0.14407958319412673	0.15558395362045968	-1.817990202823694e-15
BS-351D60	2	6.792670374782557	-3.118433525101751	1.4910616879011458	2.2724681243402833	2.943918273495348	4.607307802446022	1.051273153838099	-0.2787477662033959	0.49844517552875534	-0.7453150811756568	-2.678879745636462	-0.3760411853602817	0.006094855652681419	-0.03350872404196892	-0.35392367687300064	0.587520516842625	2.4325575084987228	1.5543642612482198	0.07900170792662137	-0.06856808881590444	-0.7203401124988882	-0.8224078706184663	-0.4358222998018922	-0.3007520117905732	-0.6936001877462253	-0.9558686009846584	-1.2709575446678476	0.831805520651728	0.4424370996758356	-0.38943376954261594	0.5051232492429745	-0.15789356753485545	-1.0409530585024054	0.7284575838300096	-0.01735551326508205	0.40305255504293724	0.2733618897289618	-0.288258903088349	0.31568304575597267	0.07366325759671277	0.012396576932960007	0.18346295304930374	-0.8225562492140324	-1.942890293094024e-15
BS-364D60	2	3.1720387135641768	-4.535424803088712	-1.9652706522153318	0.4280810704146808	1.7123038480115227	4.450992937658672	-0.02524226479004269	0.45779633723497576	-1.7857341235264912	-0.9338939690651299	-1.0493413402636058	1.1322503802787962	1.4233497863035827	0.714035594586116	-0.06435265839561025	0.13018965876656724	0.403642233201013	-2.8018971901945076	0.8492063315800684	1.2767566314996004	0.5218911657659391	1.5632469492847856	-0.7725585781562059	-0.15411686576054467	-1.3811621388179607	-0.13296395073477446	-0.3113210631330179	-1.7562562042839125	-0.7415051813367188	0.5475486845591072	0.1227599916500428	-0.17784517441136513	0.4522568894505294	0.28829052979648795	-0.4098808892690177	0.06845839353990359	-0.8142115106291063	0.045537989957236354	-0.054628400470609684	0.7498505239718944	-0.10594994237588219	-0.059391379557656304	0.1348091319229567	-3.1342116402210962e-15
BS-377D60	2	9.118329598653629	5.336307292957107	0.8799143239223618	-1.5257423692846492	-0.658230046633806	1.076039049299293	-0.7076610825839688	-2.047439592489442	0.08641835781089757	-0.1601827276830859	1.4652743102226655	-1.4998756882403375	-0.043775662448721074	1.3787498496775288	1.210980972967642	1.1265711862050405	-0.006983259129424421	0.1767905719840438	-0.06381192799101418	-2.05767935952783	-2.764156683293348	0.3310668969716485	0.5507824318912378	0.09934344305350935	-1.3214502643926334	0.48106259808981916	0.5016398903170883	0.2269240200135384	-1.3980292497716733	0.15551699109304085	-0.009203564202527909	0.33370962016894973	-0.6041091571219368	-0.21882759351032455	-0.3910005565052972	-0.16463203393374504	0.04452831698098016	-0.16400076247713546	-0.5155373081982574	0.2686029105396466	0.2142219608832593	-0.8469523191657369	0.1039211369003734	-1.096345236817342e-15
JV-138D60	2	3.8433504268778376	5.330746602268066	5.310152294296875	0.5156537830925348	-4.683157620557527	0.5583557913161272	4.729132684856339	1.625953314747715	-1.8053832623897474	0.7567281451593436	0.33114289642079736	0.5089125339797894	-0.5241737235250435	-0.8065210233791338	2.8924169570678737	0.9655060665800647	0.41869242653472233	0.11141538693006353	-0.8436315089951698	0.21248429201972419	0.13142362210751035	-0.3217227638978337	-1.74688473198275	-0.1542892084610371	-0.8851652914356988	0.1337346138819724	0.3466758637434174	-1.2537342863446086	0.5841033898622089	0.01604626446173406	-0.45744038395020986	-0.5465832669489198	0.07053380185755788	-0.468141426649764	0.4354867817861141	0.6884806729460107	-0.06012033607524214	-0.3829575218970183	0.4618396036761993	-0.7271883390161619	-0.041365665817991726	-0.029177421223901864	0.08978282886115775	-1.9359513991901167e-15
KT-313D60	2	5.074275838700172	-0.31233192214807354	2.9820567543317216	1.3202796035262416	-5.694742839129964	0.8469347195890508	1.9992322514629748	3.3582299004806173	-2.8999581038397397	-0.4095745295325689	-0.7375745658596887	0.178314172096908	-1.7996075098511033	1.072945031348529	-1.3015409381723881	-1.183384519740633	1.2609874399921317	-0.16868266723966308	-0.49572931375901597	-0.35590568565430203	0.9553551020015572	1.4994001910488801	0.6130521555825595	0.7842961653741117	0.813760968743633	-0.8606491180673439	0.1391409090686216	0.8979647027207498	0.7033992928424098	0.046406631011829	-0.8888592747393865	0.36496793152263673	-0.26390179930685	-0.05063635854075366	-0.0631583382589863	-0.5384720841058449	0.635755974049319	0.08865609201992729	-0.5968621344114549	0.7317011776368813	-0.07645840104472254	-0.23730004443574754	0.16574333314913836	-2.2152418788223827e-15
