"feature","BS-064D0","JV-035D0","JV-048D0","KT-515D0","KT-926D0","JV-148D0","JV-157D0","KT-193D0","KT-247D0","KT-312D0","KT-347D0","KT-352D0","KT-417D0","KT-434D0","KT-522D0","KT-525D0","KT-565D0","KT-612D0","KT-705D0","KT-718D0","JV-071D0","BS-082D0","BS-336D0","BS-346D0","BS-351D0","BS-364D0","BS-377D0","JV-138D0","KT-313D0","KT-412D0","KT-445D0","KT-537D0","KT-538D0","KT-539D0","KT-663D0","KT-695D0","KT-716D0","KT-723D0","KT-771D0","KT-805D0","KT-880D0","KT-974D0","BS-671D0"
"PC 36:3","1.62428","1.87495","1.55955","1.46195","1.75944","1.70978","1.84361","1.71883","1.74966","1.76923","1.77648","1.5244","1.89454","1.42619","1.42975","1.64118","1.62818","1.5417","1.66115","1.52022","2.15174","1.58973","1.79525","1.64227","1.71492","1.87858","1.82653","1.72387","1.76388","1.44044","1.42078","1.42504","1.5422","1.58343","1.52943","1.39393","1.83853","1.60959","1.72746","1.81531","1.7864","1.4101","1.56324"
"PC 36:4","2.02469","2.00342","1.76708","1.59988","1.83841","2.0086","1.93626","2.16536","1.82834","2.06375","2.05377","1.93455","1.84061","1.67733","1.83872","1.91751","2.01435","1.83866","1.95569","1.89905","2.16331","1.7237","2.00911","1.89559","1.80428","1.81974","2.15452","2.04825","1.81823","1.6721","1.55473","1.74429","1.88201","2.01322","1.58681","1.7751","2.14882","1.88036","2.10765","2.00082","2.05668","1.56832","1.80291"
"PC 36:5","0.69723","0.8202","0.50786","0.21748","0.6637","0.70243","0.68395","0.83759","0.60638","0.716","0.72428","0.57864","0.66745","0.58659","0.41996","0.60314","0.86923","0.14613","0.63849","0.91908","1.0249","0.59329","0.69197","0.69461","0.39094","0.68124","0.80003","0.74974","0.60423","0.48572","0.32222","0.56585","0.57634","0.60531","0.52114","0.47422","0.72754","0.46835","0.62634","0.73719","0.85065","0.14922","0.68124"
"PC 38:2","-0.0655","-0.00877","-0.284","-0.02228","0.15534","0.02938","-0.06048","-0.01773","0.01284","-0.39794","-0.4318","-0.10791","-0.10237","-2","-0.52288","-1.69897","-0.30103","-1.1549","-0.08619","-0.39794","-0.00436","-0.26761","0.21748","0.04532","0.02531","0.37475","-0.48149","0.03342","0.17898","-0.1549","-0.04576","-0.22915","-1.04576","0.02119","0.04139","-0.29243","-0.17393","-0.03621","-0.06048","-0.16749","-0.20066","-0.48149","-0.24413"
"PC 38:3","1.05956","1.12808","0.91434","1.06333","1.49429","1.24846","1.30771","0.86273","1.21405","1.16584","1.17811","1.10003","1.36773","0.95904","0.80277","1.10449","1.10415","1.18977","0.86864","0.67486","1.4901","1.11461","1.39217","1.3249","1.22246","1.54469","1.39358","1.22712","1.46997","1.17143","1.11694","1.09864","0.66558","1.12483","1.16967","0.85673","1.36342","1.19783","1.06521","1.31006","1.12156","0.97543","1.08027"
"PC 38:4","1.80963","1.70079","1.57772","1.58001","1.84123","1.90607","1.76118","1.76185","1.65792","1.83174","1.78168","1.79748","1.718","1.59737","1.6878","1.74445","1.83512","1.69566","1.71172","1.61941","1.86664","1.5783","1.88519","1.83588","1.63144","1.63357","1.99396","1.83734","1.75572","1.64689","1.5458","1.74115","1.50051","1.79281","1.51108","1.60821","1.94699","1.7145","1.84609","1.89143","1.72198","1.46598","1.69082"
"PC 38:5","1.49332","1.48601","1.27323","1.31302","1.48273","1.44122","1.47509","1.60249","1.34084","1.4456","1.48073","1.47144","1.51996","1.17869","1.2492","1.38987","1.47041","1.41347","1.45209","1.3707","1.77988","1.25212","1.57206","1.64777","1.35315","1.39322","1.63317","1.52035","1.49817","1.28353","1.18526","1.1878","1.2033","1.49038","1.17869","1.37621","1.71063","1.37328","1.52297","1.62439","1.51135","1.1682","1.3668"
"PC 38:6","1.54925","1.63033","1.48813","1.41514","1.58013","1.69294","1.47056","1.7273","1.44638","1.47828","1.58127","1.65696","1.43393","1.42127","1.33686","1.6291","1.76515","1.43313","1.63185","1.70868","1.78233","1.35488","1.79197","1.63689","1.45332","1.34967","1.88355","1.57148","1.53237","1.4178","1.33345","1.45484","1.37033","1.50202","1.15045","1.43807","1.65031","1.39794","1.6131","1.82027","1.61532","1.16435","1.44264"
"PC 38:7","0.37107","0.27416","0.1038","0.13033","0.16732","0.20412","0.22789","0.40312","-0.00877","0.29667","0.40824","0.17026","0.25285","0.1038","0.35218","0.08991","0.47129","0.10037","0.14301","0.38021","0.35793","0.15836","0.25527","0.32634","0.233","0.18469","0.22272","0.22531","0.24055","0.10721","0.18184","0.15229","0.07555","0.36736","-0.04096","0.20683","0.30963","-0.01323","0.2833","0.39445","0.4843","0.09342","0.2833"
"PC 40:4","0.15836","-0.25181","-0.11351","0.04532","0.38739","0.26245","0.31597","-0.22915","-0.13077","-0.16749","0.08636","0.3075","0.41996","-0.22185","-0.36653","-0.12494","-0.01773","0.17319","-0.14267","-0.82391","0.23805","-0.08619","0.29226","0.58206","0.19033","0.38202","0.25527","0.18752","0.46687","0.06819","0.07555","-0.05552","-0.61979","0.32222","0.15534","0.14301","0.23553","0.15229","0.14301","0.33244","0.19033","-0.13077","0.11059"
"PC 40:5","0.89487","0.67669","0.62014","0.8014","1.09864","0.89376","0.97128","0.84198","0.72099","0.68395","0.89432","1.02735","1.01326","0.52763","0.58092","0.76641","0.90741","0.88081","0.82802","0.45179","1.07555","0.61172","1.05843","1.23172","0.86451","0.85065","1.11561","0.89542","1.041","0.74974","0.66652","0.5832","0.35025","0.93044","0.73719","0.87679","1.07954","0.80346","0.8704","1.06446","0.85248","0.53275","0.84198"
"PC 40:6","1.33284","1.14364","1.04844","1.12057","1.43136","1.42455","1.14395","1.30341","1.08493","1.14829","1.20493","1.45469","1.05576","1.03703","0.95182","1.22994","1.47871","1.05843","1.25648","1.17955","1.28443","0.96332","1.51667","1.32675","1.15351","1.09726","1.56027","1.24055","1.22194","1.08884","0.99739","1.14457","0.78319","1.21458","0.91275","1.12678","1.31471","1.04961","1.20737","1.41246","1.17667","0.77525","1.12743"
"PC 40:7","0.23805","0.30103","0.01284","0.1959","0.47857","0.31175","-0.06048","0.25285","0.10721","0.15534","0.17319","0.15836","0.07555","0.13033","-2","0.20412","0.26245","0.0607","0.13672","0.16137","0.45025","0.04922","0.41996","0.23045","0.1271","0.3075","0.35218","0.13672","0.32222","0.01703","0.15229","0.15229","-0.12494","0.19033","-0.13668","-0.33724","0.31597","0.02119","0.13672","0.35603","0.2833","-0.00877","0.08636"
"PC 40:8","-0.11351","0","-0.17393","-0.11919","0.02531","-0.05061","-2","0.07918","-0.24413","-0.04576","0.03743","-0.13077","0.05308","-0.20761","-0.22915","-0.13077","0.03743","-0.10791","-0.07058","0.03342","0.22531","-0.11351","0.15534","0.22789","-0.11351","0.03342","-0.09151","-0.14267","0.08636","-0.12494","-2","-0.18709","-0.17393","0","-0.4437","-0.02687","0.21484","-0.46852","-0.01323","0.17898","0.08636","-0.284","-0.0655"
"PC O-32:0","0.6561","0.46835","0.30535","-0.03152","-0.04576","0.25042","0.33445","0.24797","0.11727","0.05308","0.26717","0.30963","0.22011","0.15229","0.17026","0.00432","0.29667","0.10037","0.23553","-0.05061","0.27875","-0.03152","0.19866","0.27875","0.40824","0.33646","0.26245","0.49554","-0.11919","0.04532","-0.00436","0.19033","0.04139","0.29003","0.18184","0.07918","0.12057","-0.09691","0.34044","0.14613","0.19312","0.01284","0.16137"
"PC 32:1;O/32:0;P","0.46389","0.15229","-0.01773","-0.0655","-0.14874","0.25768","0.07555","0.13354","0.01703","-0.07058","0.07555","0.19033","0.18184","-0.07058","-0.10791","-0.12494","0.21748","-0.0655","0.11059","-0.1549","0.21484","-0.05552","0.10721","0.29885","0.27646","0.16732","0.15229","0.38561","0.01284","0.06819","-2","0.05308","-0.03621","0.3483","0.15534","-0.11919","0.18752","0.02119","0.1038","0.08636","0.0086","0.0086","0.08991"
"PC 34:0;P/34:1;O","0.7679","0.68931","0.4456","0.27646","0.32428","0.54033","0.54531","0.45637","0.41996","0.32838","0.52114","0.54033","0.49415","0.35603","0.45484","0.22531","0.51188","0.39445","0.58433","0.35603","0.5682","0.24304","0.40483","0.53148","0.62531","0.51851","0.55871","0.58092","0.24797","0.29003","0.22789","0.4133","0.40654","0.5172","0.4183","0.25768","0.42651","0.36922","0.57287","0.4133","0.49276","0.27875","0.45637"
"PC 34:1;P/34:2;O","0.58546","0.45637","0.35984","0.44404","0.59218","0.49693","0.44091","0.44404","0.15836","0.15836","0.33646","0.36549","0.5172","0.14613","-0.04576","-0.08619","0.38202","0.14922","0.56937","0.14613","0.72509","0.31387","0.5092","0.63043","0.62737","0.64345","0.5172","0.56585","0.17898","0.38202","0.30103","0.40312","0.32222","0.39794","0.53403","0.31387","0.66652","0.55871","0.59879","0.41664","0.57171","0.34044","0.54158"
"PC 36:1;P/36:2;O","0.20412","0.1271","-0.04576","-0.04576","0.12057","0.02938","0.01284","0.04139","-0.03621","-0.3098","-0.01773","-0.01323","0.13354","-0.26761","-0.16115","-0.25964","0","-0.00436","0.08636","-0.13668","0.32634","-0.06048","0.01703","0.13988","0.20952","0.21484","0.13672","0.02531","-0.09151","-0.13077","-0.08619","0.01284","-0.09691","0.18184","0.07188","-0.16749","0.06446","0.08991","0.20952","0.03342","0.08636","-0.01323","0.03743"
"PC 36:2;P/36:3;O","0.58546","0.43297","0.39094","0.44871","0.57864","0.53529","0.43136","0.42488","0.34044","0.22011","0.4183","0.36361","0.57287","0.17609","0.17026","0.25527","0.39967","0.48144","0.60531","0.18184","0.78958","0.43457","0.5832","0.68931","0.70415","0.74273","0.549","0.49415","0.45025","0.44871","0.35025","0.48287","0.37475","0.73799","0.62014","0.27875","0.7332","0.59988","0.7007","0.52634","0.61172","0.42651","0.55388"
"PC 36:3;P/36:3;O","1.09202","0.84323","0.86982","0.91222","1.03583","1.04922","0.87216","0.88986","0.82607","0.64345","0.92376","0.86153","1.0216","0.7007","0.66932","0.81158","0.92531","0.98091","1.08458","0.61172","1.16997","0.89042","1.12222","1.23401","1.12352","1.13481","1.02284","0.93952","0.92634","1.00647","0.8848","0.90795","0.93601","1.28601","1.06521","0.81558","1.27807","1.1245","1.22686","1.00775","1.04454","0.86688","1.041"
"PC 38:2;P/38:3;O","0.07918","-2","-0.20066","-0.09691","-0.04096","0.00432","-0.1549","-0.14874","-0.13668","-0.37675","-0.10791","-0.13668","0.1271","-0.33724","-2","-2","-0.13077","0","-0.00436","-2","0.17898","-0.09691","0.01284","0.08636","0.14922","0.22272","0.11059","-0.11351","-0.06048","-0.09151","-0.11919","0.03342","-0.14267","0.33846","0.1038","-0.23657","0.03743","0.10037","0.19312","0.07188","0.09342","-0.02228","-0.02228"
"PC 38:3;P/38:4;O","0.90146","0.62014","0.68034","0.65896","0.74507","0.85065","0.68395","0.62839","0.62428","0.43775","0.70243","0.71265","0.83187","0.4624","0.49136","0.60853","0.65992","0.74036","0.79518","0.26245","0.9058","0.65801","0.82478","0.94101","0.88423","0.92169","0.81757","0.64933","0.64542","0.71012","0.67302","0.78533","0.69373","1.12385","0.78462","0.5682","0.88986","0.86864","0.989","0.85187","0.8109","0.72916","0.78104"
"PC 38:4;P/38:5;O","0.98989","0.6721","0.7574","0.84819","0.91381","0.99564","0.75128","0.76864","0.71684","0.59106","0.85431","0.79449","0.8488","0.55871","0.63749","0.70672","0.78247","0.90255","0.9345","0.49415","0.90363","0.85065","0.99123","1.16791","0.96567","1.05423","0.83569","0.78533","0.88366","0.92686","0.86094","0.86982","0.80346","1.26741","0.94694","0.80346","1.16167","1.03141","1.11227","0.95231","0.90634","0.86923","0.92065"
"PC 40:3;P/40:4;O","0.13988","-2","-0.19382","-0.29243","-0.17393","-0.03152","-0.23657","-2","-0.25964","-2","-0.22185","-0.11919","0.07918","-2","-2","-0.3279","-2","-0.13668","-0.13668","-2","-0.12494","-0.21467","-0.14267","-0.01323","0.04532","0.0086","0.07188","-0.26761","-0.21467","-0.25964","-0.1549","-0.10791","-0.21467","0.25285","-0.13668","-0.24413","-0.11351","-0.03621","-0.03152","-0.03152","0.01284","-0.09691","-0.10791"
"SM 32:1;O2","0.48144","0.45788","0.36922","0.38382","0.15836","0.3075","0.32015","0.49831","0.60206","0.51055","0.22011","0.4456","0.45484","-0.00877","0.27646","0.46538","0.4456","0.33646","0.54654","0.59106","0.55388","0.26951","0.43775","0.549","0.32838","0.40824","0.35793","0.58433","0.49693","0.49136","0.46687","0.33846","0.36736","0.57054","0.5611","0.23553","0.62737","0.47422","0.5832","0.47567","0.45025","0.11394","0.32838"
"SM 33:1;O2","0.27416","0.11394","0.08991","0.13033","0.01703","0.22272","0.08279","0.19033","0.35603","0.31806","0.11059","0.18752","0.09691","-0.19382","0.08636","0.1959","0.2014","0.16732","0.29226","0.42975","0.26245","0.08991","0.22531","0.37291","0.08991","0.1038","0.17319","0.44248","0.17609","0.23805","0.19033","0.07555","0.17609","0.30103","0.31597","0.10037","0.29667","0.20412","0.35603","0.21219","0.19033","-0.04576","0.21748"
"SM 34:1;O2","2.12568","1.97845","1.92495","1.80652","1.65896","1.88919","1.84967","1.90069","2.06221","1.86911","1.91477","1.87332","1.90628","1.6939","1.90558","1.86475","2.07247","1.97183","1.92916","1.8936","1.83575","1.78305","1.9039","2.09625","1.95041","1.90249","1.9839","2.08696","1.83828","1.97562","1.89376","1.91672","1.9267","2.11096","1.97137","1.83014","1.94743","1.86201","2.05778","2.0766","1.91498","1.70062","1.97937"
"SM 34:2;O2","1.05805","1.04179","0.86034","0.7796","0.75205","0.85491","0.81889","0.9058","1.04999","0.80618","0.74429","0.82607","0.87506","0.58659","0.73799","0.94448","1.01578","0.88366","0.97909","0.99034","0.92891","0.75435","0.95665","0.96614","0.83948","0.84819","0.97543","1.07372","0.83315","0.95085","0.76193","0.77887","0.89873","1.03262","0.92942","0.83059","1.1116","0.87852","1.08099","1.08707","0.92788","0.70243","0.93146"
"SM 35:1;O2","-0.08092","-0.27572","-0.14267","-0.18709","-0.34679","-0.13077","-2","-0.11351","0.01703","-0.08092","-0.18709","-0.16749","-0.22915","-2","-2","-0.19382","-2","0.02938","0","0.02531","-0.09151","-0.20066","-0.13077","0.09691","-0.1549","-0.23657","0","0.2014","-0.23657","-0.0655","-2","-2","-0.14267","0.07188","0.0569","-0.09691","-0.04576","-0.11351","0.07555","-0.06048","-0.08619","-2","-0.12494"
"SM 36:1;O2","1.44529","1.23223","1.24871","1.04883","0.85612","1.04727","1.09621","1.29115","1.46105","1.18241","1.16406","1.17085","1.1959","0.84819","1.26928","1.16554","1.29754","1.34811","1.32263","1.25261","1.1934","1.05154","1.16732","1.40019","1.30255","1.22167","1.3897","1.5407","1.00903","1.31827","1.19089","1.13481","1.30471","1.47232","1.27577","1.28623","1.30016","1.11826","1.44793","1.47943","1.26102","0.90902","1.31723"
"SM 36:2;O2","0.8893","0.71933","0.79379","0.62118","0.58659","0.64048","0.5682","0.78817","0.96142","0.61909","0.61805","0.62221","0.67669","0.36549","0.70927","0.72016","0.79449","0.92376","0.90472","0.85491","0.77887","0.55751","0.81757","0.89708","0.74194","0.76492","0.90363","1.02857","0.59439","0.8704","0.55145","0.63043","0.80414","1.00475","0.8293","0.8202","0.95761","0.75664","0.96332","1.02938","0.78958","0.54531","0.80414"
"SM 38:1;O2","1.16047","0.77597","0.86747","0.76418","0.5611","0.617","0.734","0.92012","1.02694","0.82086","0.74586","0.81425","0.82607","0.44091","0.80686","0.76716","0.88252","0.99388","0.95713","0.76864","0.79588","0.68842","0.86451","1.08493","0.94743","0.92942","0.98318","1.19673","0.78675","1.03822","0.88024","0.75128","0.90687","1.10857","0.98989","0.84634","0.97451","0.8739","1.09864","1.077","0.88705","0.56937","0.88138"
"SM 38:2;O2","0.66839","0.28556","0.50515","0.3962","0.31806","0.31387","0.3075","0.49276","0.57171","0.33846","0.30103","0.38202","0.37475","0.0607","0.36736","0.42325","0.4183","0.62221","0.56467","0.45025","0.40654","0.25042","0.50651","0.58546","0.47567","0.45637","0.5682","0.67852","0.40312","0.65225","0.31175","0.3032","0.46687","0.67302","0.54407","0.48996","0.63246","0.55145","0.61066","0.72181","0.4843","0.31175","0.49554"
"SM 39:1;O2","0.25042","-0.30103","-0.04576","0.07555","-0.13668","-0.23657","-0.19382","0.02119","0.10721","-0.01773","-0.11919","0.07555","-0.05552","-2","-2","-0.10237","-0.04096","0.23805","0.21219","0.02119","-0.00877","0.01284","0.18184","0.38561","0.11059","0.07918","0.08636","0.43933","0.16137","0.27875","0.1038","-0.21467","0.0569","0.37107","0.38202","0.05308","0.20412","0.21219","0.2878","0.07555","-0.00436","-0.27572","0"
"SM 40:1;O2","1.62972","1.14768","1.15076","1.10924","0.91908","0.96473","1.16376","1.24477","1.34025","1.11193","1.15987","1.18412","1.18639","0.79657","1.10958","1.14114","1.32346","1.32572","1.24822","1.05231","1.12222","1.16017","1.24304","1.45561","1.43791","1.34986","1.40449","1.59229","1.1176","1.36791","1.30835","1.0465","1.25139","1.46538","1.43136","1.25551","1.30146","1.18241","1.51759","1.40535","1.1685","0.98811","1.24625"
"SM 40:2;O2","1.21906","0.96708","1.0306","1.02898","0.88081","0.92428","0.97035","1.05956","1.12189","0.94841","0.96332","1.08493","1.04727","0.7332","0.93651","1.06032","1.13704","1.13799","1.13862","1.05038","1.00817","0.99034","1.08743","1.19866","1.04766","1.055","1.15715","1.24773","1.03383","1.17231","1.04179","0.95761","1.02243","1.27485","1.13925","1.08063","1.17231","1.11694","1.22401","1.22298","1.03623","0.902","1.09377"
"SM 40:3;O2","0.14613","-0.05552","-0.01773","-0.18709","-2","-0.10237","-0.25181","-0.05061","0.06819","0.02938","-0.14874","-0.04096","-0.18046","-2","-2","-0.10791","-2","-0.07058","0.03342","-0.09151","-2","-0.12494","-0.13668","0.02119","-0.13668","-0.29243","-0.09691","0.15229","-0.13668","-0.00436","-2","-0.1549","-0.10237","0.07188","-0.04096","-0.02687","-0.02687","-0.07058","0.13988","0.07555","-0.08619","-0.3098","-2"
"SM 41:1;O2","1.2887","0.58659","0.65418","0.70842","0.55267","0.47712","0.60853","0.77452","0.82672","0.63347","0.68215","0.74974","0.68574","0.22531","0.53908","0.63849","0.77305","1.02653","0.83632","0.57054","0.59106","0.70842","0.88309","1.06633","1.10243","0.96426","0.91328","1.25455","0.80482","0.99123","0.88024","0.51587","0.81624","1.06967","1.12937","0.76864","0.87795","0.79169","1.11727","0.88593","0.71933","0.44404","0.78462"
"SM 41:2;O2","0.78746","0.45939","0.52634","0.63246","0.56467","0.52504","0.46538","0.63246","0.63649","0.53148","0.54407","0.66839","0.60423","0.24304","0.40654","0.56937","0.63749","0.84011","0.72016","0.64246","0.56229","0.5966","0.74741","0.82672","0.62839","0.6464","0.68574","0.89542","0.74896","0.79865","0.65225","0.4624","0.61384","0.89542","0.82802","0.64444","0.72181","0.74741","0.80821","0.71517","0.63043","0.43457","0.67025"
"SM 42:1;O2","1.70372","0.96237","1.06893","1.04961","0.76567","0.95904","1.13956","1.07372","1.14613","0.97543","1.06595","1.08529","1.077","0.66652","0.96142","1.14301","1.27898","1.32695","1.16584","0.82543","0.88195","0.97451","1.18184","1.36977","1.51495","1.3438","1.24254","1.56182","1.1209","1.32736","1.25696","0.9987","1.13767","1.33606","1.23426","1.15045","1.22141","1.09517","1.4442","1.28981","1.00988","1.0162","1.16584"
"SM 42:2;O2","1.92262","1.75732","1.66932","1.59184","1.42862","1.6602","1.68251","1.75626","1.81862","1.65667","1.71917","1.72722","1.70338","1.4633","1.66671","1.67348","1.87944","1.77786","1.67293","1.60455","1.58692","1.60799","1.7074","1.83404","1.72156","1.6886","1.78247","1.83149","1.6468","1.8055","1.78888","1.67015","1.65706","1.84597","1.70278","1.68511","1.73022","1.63104","1.93364","1.8635","1.73127","1.52582","1.77554"
"SM 42:3;O2","1.58047","1.35736","1.36959","1.28488","1.16879","1.37676","1.28194","1.40123","1.42439","1.27807","1.32098","1.39933","1.31133","1.12646","1.256","1.3707","1.51388","1.37585","1.3969","1.29994","1.24204","1.28103","1.37493","1.43024","1.35334","1.33365","1.43807","1.48344","1.33224","1.41797","1.30942","1.32634","1.2982","1.51614","1.37876","1.36211","1.41631","1.37639","1.53706","1.50461","1.3438","1.21352","1.36829"
