feature	KT-695_D3_D10	KT-723_D3_D10	KT-247_D3_D10	KT-718_D3_D10	KT-880_D3_D10	KT-926_D3_D10	JV-138_D3_D10	KT-974_D3_D10	KT-193_D3_D10	KT-412_D3_D10	KT-805_D3_D10	BS-671_D3_D10	BS-351_D3_D10	JV-157_D3_D10	KT-522_D3_D10	KT-538_D3_D10	KT-539_D3_D10	KT-663_D3_D10	KT-515_D3_D10	BS-064_D3_D10	KT-771_D3_D10	BS-364_D3_D10	KT-417_D3_D10	KT-537_D3_D10	KT-716_D3_D10	KT-352_D3_D10	BS-336_D3_D10	KT-313_D3_D10	KT-525_D3_D10	KT-445_D3_D10	BS-377_D3_D10	KT-312_D3_D10	KT-612_D3_D10	JV-035_D3_D10	KT-434_D3_D10	BS-346_D3_D10	KT-705_D3_D10	BS-082_D3_D10	JV-148_D3_D10	KT-347_D3_D10
CAR 16:0	0.8620689655172414	1.15	1.0	1.2	0.8695652173913044	1.0	1.0	1.19	1.0	0.9516129032258064	1.0	1.0	1.0	1.1400000000000001	1.15	1.1	1.0	1.0	1.11	1.0	1.0630630630630629	0.8702290076335878	1.29	1.0	1.12	0.8928571428571428	1.16	1.0	0.9256198347107439	0.9009009009009008	1.0	1.0	1.0	1.5699999999999998	1.19	0.8333333333333334	1.0545454545454545	1.0	0.8849557522123894	1.1
CAR 18:1	0.8976377952755906	1.43	1.097345132743363	1.207207207207207	0.8474576271186441	1.0	1.0	1.42	1.12	1.0357142857142858	1.0796460176991152	0.8771929824561403	1.1400000000000001	1.31	1.35	1.31	1.1327433628318586	1.0	1.25	1.0	1.1504424778761064	1.0214285714285714	1.42	1.0	1.109090909090909	1.043859649122807	1.2035398230088497	1.0	1.0155038759689923	0.8333333333333334	1.22	1.0	1.15	1.79	1.21	0.9603174603174602	1.1140350877192982	0.8620689655172414	1.15	1.26
CAR 18:2	0.8849557522123894	1.16	1.0	1.0	1.0	1.0	1.0	1.21	1.0	0.9834710743801652	1.0	1.0	1.0	1.12	1.0	1.09	1.0	1.0	1.0	1.0	1.0	0.8547008547008548	1.0	1.0	1.12	1.0	1.16	1.0	1.12	1.0	1.0	1.0	1.0	1.49	1.0	0.8849557522123894	1.0	1.0	1.0	1.09
CAR 2:0	1.0	1.0	1.0	1.25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.5	1.0	1.0	1.0	1.0
CAR 3:0	1.0	1.0	0.9090909090909091	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8849557522123894	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAR 8:0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CE 16:1	1.46	0.6134969325153374	2.0300000000000002	1.0	1.0	1.83	0.5405405405405405	2.4	0.6172839506172839	1.0	1.0	1.0	1.44	1.0	1.0	1.0	1.0	1.0	0.7407407407407407	2.3899999999999997	0.53475935828877	1.0	1.0	1.0	1.0	1.0	0.724770642201835	1.0	1.0	1.4	1.0	0.2178649237472767	0.6756756756756757	1.0	1.0	1.55	1.37	0.4484304932735426	0.5050505050505051	0.5887445887445887
CE 18:1	1.0	0.6666666666666666	1.85	0.5343915343915343	1.0	1.8599999999999999	1.0	1.0	1.0	1.3968253968253967	1.0	1.29	4.3	1.47	1.0	0.7751937984496123	0.5813953488372093	1.0	1.0	1.0	1.55	1.0	0.6666666666666666	1.0	0.8928571428571428	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.17	6.36	1.16	1.0	0.5405405405405405	0.8515625
CE 18:2	2.9328859060402683	0.24390243902439027	1.811158798283262	1.695774647887324	1.49	3.73	1.0	8.11	1.0818181818181818	1.4794520547945207	0.2958579881656805	1.6320000000000001	1.9285714285714286	1.0	1.0	0.784431137724551	0.31347962382445144	1.48	0.4098360655737705	2.46	0.234192037470726	0.24509803921568626	0.8030888030888031	1.0	0.17761989342806395	1.0	0.9872727272727272	1.0	0.4807692307692307	1.94	0.625	0.17761989342806395	0.1996007984031936	4.609999999999999	0.9302884615384616	6.9	3.204761904761905	0.5828220858895705	0.6552795031055901	0.6260683760683761
Cer 34:1;O2	1.47	1.25	1.6	1.3900000000000001	1.0	1.5	1.31	1.0	1.0	1.0	1.0	1.52	1.33	1.0	1.47	1.9	1.35	1.52	1.34	1.3	1.4	1.0	1.0	1.0	1.0	1.0	1.28	1.0	0.7751937984496123	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Cer 40:1;O2	1.050314465408805	0.9225806451612902	1.4251497005988023	0.775609756097561	0.6711409395973155	1.9714285714285713	0.6575875486381322	1.62	0.820754716981132	0.9315068493150684	0.94	1.8888888888888888	1.162162162162162	0.8734177215189872	1.8	1.1585365853658536	1.0246913580246915	0.9209039548022598	1.0533333333333335	0.9827586206896551	0.989247311827957	1.1719745222929936	1.1474358974358974	0.6802721088435374	1.1232876712328768	0.641025641025641	0.736111111111111	1.0	0.6531531531531533	0.8333333333333334	0.6024096385542168	0.539622641509434	0.7319148936170212	0.6756756756756757	0.7042253521126761	1.186746987951807	1.0696202531645569	1.0	0.5464480874316939	0.9281045751633986
Cer 41:1;O2	0.9565217391304349	0.8843537414965987	1.2777777777777777	0.797752808988764	0.7042253521126761	2.3	0.575107296137339	1.37	0.8177083333333333	0.7042253521126761	0.7462686567164178	2.15	1.0724637681159421	1.0	1.46	1.0486111111111112	0.9788732394366199	0.9371069182389938	1.0144927536231885	0.9863945578231292	0.9404761904761905	0.9933333333333333	1.16	0.7633587786259541	1.1258741258741258	0.7246376811594204	0.7524752475247525	1.0	0.7683615819209039	0.7092198581560284	0.6944444444444444	0.54251012145749	0.7181818181818181	1.0	0.7692307692307692	1.2571428571428573	1.0067114093959733	1.0	0.6097560975609756	0.9109589041095891
Cer 42:1;O2	2.62	0.2785515320334262	1.05	1.0	1.37	0.43859649122807015	1.0	0.45454545454545453	1.0	2.1799999999999997	2.55	1.0	0.3891050583657587	0.744186046511628	1.8407960199004978	1.0	1.0	0.2597402597402597	1.0	1.0	1.0	3.04	1.0	1.75	1.0	1.55	1.0	1.1785714285714286	1.0	1.77	1.0	2.59	0.8333333333333334	1.5899999999999999	2.0700000000000003	4.140000000000001	1.0	0.9162303664921465	1.71	0.3115264797507788
Cer 42:2;O2	1.047413793103448	0.9856115107913669	1.5910931174089071	1.0732600732600732	0.9574468085106383	1.408256880733945	1.575	1.138121546961326	1.8258064516129031	0.6751269035532995	0.9754098360655737	0.9257425742574258	1.9398496240601504	0.6650485436893204	2.83	1.5136363636363634	1.1658767772511847	0.9662162162162162	1.897058823529412	1.314516129032258	1.8216560509554145	1.9162303664921465	1.2789473684210526	1.28	1.1030927835051545	0.78	0.9520547945205481	1.5286624203821657	1.201219512195122	0.7818181818181817	0.9202127659574468	0.9346938775510204	0.6796536796536796	0.7860696517412936	0.4587155963302753	1.7309644670050763	0.7196261682242991	1.0126582278481013	1.0794701986754967	0.837719298245614
Cer 42:3;O2	1.0	1.0	1.0	0.7936507936507936	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.3	1.0	1.0	1.0	1.3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
HEXCER 42:1;O2	1.0	0.5154639175257733	2.04	0.5714285714285714	1.0	2.58	0.5454545454545455	2.51	1.0	1.0	1.0	2.96	1.96	1.0	1.0	1.0	1.0	1.0	1.0	1.56	1.1511627906976745	0.425531914893617	0.42016806722689076	1.0	2.21	1.0	0.9174311926605506	1.0	0.45248868778280543	1.0	1.0	0.3597122302158273	0.37453183520599254	1.0	1.0	1.0	1.0	1.0	1.0	1.0
HEXCER 42:2;O2	1.0	1.0	1.0	1.0	1.0	1.9	1.65	1.9300000000000002	1.0	1.0	1.0	2.33	2.17	1.0	1.0	1.74	1.0	1.0	1.0	1.6400000000000001	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LPC 13:0	1.0	0.17251121821505735	1.0	0.08532423208191126	1.0	33.09	0.4061111111111111	1.0	19.87	0.7085635359116021	0.07479431563201197	1.2281835811247575	0.11210762331838565	17.02	1.0	11.74	1.0	1.0	0.0749063670411985	1.0	1.0	1.0	1.0	0.09124087591240876	0.9038607115821347	0.05955926146515784	1.0	0.08561643835616438	1.0	8.48	0.09267840593141799	1.0340715502555367	1.0	1.0	0.07401924500370097	0.0929368029739777	0.10341261633919338	1.0	5.20794701986755	11.43
LPC 14:0	0.07304601899196494	0.08326394671107411	0.048473097430925836	0.05959475566150178	1.0	1.0	0.07716049382716049	1.0	0.0309981401115933	0.042789901583226354	0.06688963210702341	0.054824561403508776	0.05678591709256105	0.60546875	1.0	0.06891798759476224	1.0	0.06451612903225806	0.10121457489878542	0.5543778801843318	0.03480682213713888	0.035373187124159884	0.05910165484633569	0.06944444444444445	1.0521396950319726	0.05589714924538848	0.6485774499473129	0.08733624454148473	0.044365572315882874	0.047370914258645196	0.45463777928232907	19.75	0.07587253414264036	0.03185727938834024	0.1088139281828074	0.06653359946773121	0.04056795131845842	1.0	0.04837929366231253	0.060716454159077116
LPC 15:0	0.09099181073703366	1.0	0.09363295880149813	1.0	1.0	1.0	0.09267840593141799	1.0	0.06447453255963895	0.11389521640091115	1.0	1.0	1.0	1.0	1.0	0.07173601147776183	1.0	0.057870370370370364	0.09191176470588235	1.0	0.07062146892655367	0.07541478129713423	1.0	1.0	9.02	0.0691085003455425	0.09354536950420955	1.0	0.04280821917808219	0.07429420505200594	1.2974238875878221	1.2586644125105664	1.0	1.0	1.0	0.05047955577990914	0.07698229407236336	1.0	0.05361930294906166	1.0
LPC 16:0	0.24965470090192124	0.6650503381243341	0.6561744854595452	0.8060213246914322	0.09184611110715381	0.4919072555449262	0.3836349077349651	0.9963898636688303	0.45331863053980254	0.3826965831506914	0.7782699686083013	0.5865482327291539	0.8500959411475963	0.5997381939689881	0.5624351025009642	0.4213924785702523	0.6054991532705447	0.03968520772121856	0.8351065628656652	0.6647905921188364	1.4303147160271654	0.41841578515728167	0.9228877307386203	0.39073439432491186	1.033194998148269	0.30733868609855386	0.6431056085657458	1.9788040687447421	0.2883785730904973	0.25486367837338264	0.8608877671723476	1.2458388145874442	0.5190496492384017	1.260141241750389	0.8892559609307671	0.4170347520419771	0.6836544677402235	0.6334931339887868	0.6821973633033596	0.5591185735694406
LPC 16:1	0.10095549409102339	0.560693641618497	0.28621991505427086	0.5195140863272164	1.0	0.4379135850525496	0.1897196261682243	1.0029673590504453	0.18819150036190674	0.35426603073661894	0.6346830985915493	0.5338053905893102	0.6843137254901961	0.7797911547911548	0.1935419173686322	0.12873035493554652	0.014664906877841326	0.017661603673613566	0.27334710743801655	0.6354463130659767	0.3315217391304348	0.02002002002002002	0.27325388944058254	0.026075619295958277	1.8488372093023255	0.20139646519746893	0.5321790835956628	18.21	0.2625341841385598	0.022789425706472195	1.6098033785654944	1.6354987768415332	0.04071661237785017	0.5012651110486365	0.9530621367903441	0.0116918040453642	0.2614820532612891	0.4526774595267745	0.7249952552666541	0.46455070074196203
LPC 17:0	0.029940119760479042	0.8682774746687452	0.05305039787798408	0.7002081887578071	0.054318305268875614	1.0	0.049431537320810674	1.0	0.04502476361999099	0.0509683995922528	0.09398496240601503	0.08375209380234507	0.09775171065493646	0.8102517985611511	0.042034468263976464	0.04830917874396135	0.04714757190004715	0.027754648903691368	0.35294117647058826	0.4071194762684124	0.7866015971606034	0.05998800239952009	1.0	0.06653359946773121	1.0785864978902953	0.039824771007566706	0.6337579617834395	1.0	0.02612330198537095	0.03690036900369004	0.726027397260274	1.1555555555555557	0.05359056806002144	13.7	1.0	0.03057169061449098	0.033003300330033	1.0	0.4744808166138684	0.03695491500369549
LPC 18:0	0.22915964200730243	0.5489460236346215	0.7132026582855497	0.679372407961668	0.13591543740632642	0.41712258680673986	0.2766016984208093	0.7781081663434605	0.39983088011169776	0.40405756025383194	0.8583646630618756	0.7467811922037274	0.8151290151867473	0.6037828122898607	0.46419153078271913	0.3812638015967385	0.4026050395460292	0.12893278283764817	0.6326404067649475	0.5497808599167823	0.811272924804056	0.37771410855365145	0.6973401362306079	0.3282183452286545	1.2838180087295457	0.32333982911107784	0.7415846597538692	1.123458847050983	0.39305549841609416	0.26237228686562164	1.1783701122037091	1.052287736687969	0.3952293719014616	1.2813618003462204	0.680211013896037	0.39860558564072535	0.47112344324708005	0.5299064791764785	0.7421305994478588	0.5848000849948649
LPC 18:1	0.2700754763672359	0.41450795134022045	0.66409280811698	0.5806403510640564	0.18630396312605457	0.48369249816226245	0.3533777786171599	0.5982282544649207	0.6922647431641215	0.4429856376033658	0.6474432379072064	0.7522208533264167	0.7009191298022879	0.5240732643443619	0.4095833400806439	0.6631940425203534	0.38988465257632265	0.06702044367116138	0.711274486994556	0.4946170451129873	0.9699355461779093	0.3525835378667565	0.6196429991253877	0.28693500494886176	1.1284395392896882	0.3507988056058063	0.6466210512285067	1.6765062431809916	0.48076832835400674	0.39745949926362295	0.8030395013760725	0.7542059561766501	0.4703457254448142	1.311237471513596	0.9930208474042055	0.41584041857423154	0.574168313077491	0.4705056649176164	1.219803071680906	0.6306962420408674
LPC 18:2	0.3000804370412575	0.3311426644298784	0.3412783981517135	0.2377196640257342	0.7041807909604519	0.42645830848145055	0.38788391963667157	0.3112277376186502	0.5372844117323959	0.2650967591513173	0.5703408360128618	0.7914152161021383	0.6887557492132655	0.37342757306226176	0.4979541227526348	0.5271354513971047	0.49797723921509324	0.09696236233813386	0.8000578285383836	0.4712143295489414	0.6702534437962645	0.2875331289300005	0.21176985342375848	0.2550864276083564	0.33574839698290615	0.1657559198542805	0.46060235230131213	0.935945002182453	0.35122384232242365	0.3808672861567787	0.5319107282693813	0.6128287178500108	0.4447982728376737	0.6504692050479992	0.35658914728682173	0.31660002081134514	0.46911616107324833	0.64713829525915	1.161813378677922	0.2777212105025956
LPC 18:3	0.3214057507987221	1.0257256844132618	0.46940567114388554	0.9121720881427073	0.07530511555440145	0.46296449557229163	0.3452587704063911	0.9971087366436203	0.6358684822318167	0.6468863818068757	0.937726990876074	0.6842557579924373	0.8710865561694292	0.694958316792378	0.5938447404685347	0.4467405198125266	0.6689407854456398	0.007820442637053258	0.8847457627118643	0.4112790549980947	1.3056081849185297	0.4832791897573094	0.8805881353051165	0.4070972886762361	1.2002580947911778	0.4936259143155695	0.5673550378481664	1.5287973306252718	0.4902482269503546	0.42520839058349363	1.17834008097166	0.6834388537154281	0.8821029626032055	0.9968327899394505	0.5936781609195403	0.6064951170361184	0.6470253884046987	0.5791571753986333	1.2856328392246295	0.8828805294322536
LPC 20:3	0.08242495388227403	0.3856736782262649	0.33741236456341617	0.2286982672203924	0.030835646006783842	1.3049001814882033	0.32320245979186374	0.6811342592592593	0.26551864960522736	0.2499696785930867	0.5841190027236539	0.46301587301587305	0.3636924976844705	0.7211991434689509	0.4093189964157706	0.2294868455326908	0.29148418491484185	0.08728458313926409	0.6492034816882903	0.3455882352941177	0.687275497986285	0.26937835763622403	0.31605184446660023	0.15480649188514356	0.8817545030020013	0.08396218232283806	0.34271284271284275	1.2870264064293915	0.17655726724715337	0.34128440366972473	0.5120385232744783	0.7886524822695036	0.26054814280562566	0.6249999999999999	0.030093289196509183	0.10871010638297873	0.2095817264906556	0.3007323411292228	0.7638090143105524	0.29642898416734076
LPC 20:4	0.41673548031929536	0.46592542167763407	0.47366548042704626	0.7082204155374886	0.36192737706540024	1.0060980921683071	0.7789651673993914	0.9704240606515038	0.8637204698997376	0.5035378048067365	0.7738265505135874	0.7157124771416514	1.0154430048422982	0.49340484128134515	0.5427279377535412	1.6381221174364975	0.6573043954039759	0.1389309127584468	0.8868465430016864	0.41963663398540957	1.1540633977698787	0.32289828146771943	0.38065409468548067	0.3883157080216662	0.7366778543249131	0.20787191460973983	0.7736276174306734	1.1116533569949718	0.7122455603468263	0.26228916284107906	0.6963095002310689	1.0761624099541587	0.7030801607040367	1.0164605137963845	0.5456317358404036	0.6572246976448122	0.5436170959365568	0.843745671145588	1.8001903646214672	0.5555348142617136
LPC 20:5	0.09208103130755065	0.08695652173913043	1.0	0.05770340450086556	1.0	1.0	1.0	1.0	0.044702726866338846	0.07776049766718507	0.10822510822510822	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.1342281879194631	1.0	0.09216589861751152	1.0	1.0	0.078064012490242	0.11049723756906077	0.12165450121654503	1.0	1.0	1.0	1.0	0.09363295880149813	0.08857395925597875	1.0	1.0	1.0	0.08045052292839903	0.0819672131147541	1.0	1.0	1.0
LPC 22:5	0.610011641443539	0.2916984006092917	0.11185682326621922	0.09523809523809523	0.07575757575757576	10.88	0.6168831168831169	9.71	0.7242960052390308	0.6193228736581338	0.062073246430788334	0.08976660682226212	1.0	0.7924305144884684	1.0	8.16	10.31	0.06920415224913495	1.3468586387434553	1.0	1.0961434003259098	1.0	0.09090909090909091	0.14492753623188406	1.032015065913371	0.08880994671403197	0.8183738120380147	0.09115770282588878	2.18007662835249	0.09900990099009901	0.0975609756097561	0.6842105263157895	0.12285012285012284	1.0	0.1264222503160556	1.1797385620915033	0.15082956259426847	1.0	1.1249070631970262	0.046860356138706656
LPC 22:6	0.865058910162003	0.3613191433451583	0.61012842258299	0.6663362410785091	0.4898105112620665	1.4190264078905506	2.1956059532246637	1.1788579518640867	1.157815845824411	0.6954218690881574	1.1669123065585851	0.9823622047244095	2.0177815410668924	1.2296862429605793	1.075673807878369	2.454589139836617	1.2835130970724191	0.31989336887704095	1.2344064386317908	0.9736220472440945	1.7519938255724208	0.6307752545027407	0.04462293618920125	0.7501997336884155	1.2369086312748283	0.3447848963169297	1.3079047290300312	0.9537414965986395	1.1275787187839303	0.39039780521262	1.0446595877576517	1.5266398295050914	1.4757056918093476	1.0932203389830508	0.05931198102016608	1.1697203471552555	0.9151398264223722	0.07267441860465117	1.903957219251337	0.5480142887161168
LPC O-16:0	0.04757373929590866	0.9796178343949046	0.608457711442786	0.9691699604743083	0.06480881399870382	13.59	1.0	17.85	0.0681663258350375	0.5038972948188905	0.07639419404125286	0.04539264639128461	1.136632200886263	0.8839743589743589	1.0	0.6325660699062233	0.43558052434456934	0.8754820936639119	0.7711323763955343	12.43	1.3329532497149374	0.0249500998003992	1.0253025302530254	0.04504504504504505	1.4935530085959885	0.5357142857142857	1.163157894736842	0.06349206349206349	0.548030739673391	0.03556187766714082	1.565367965367965	1.5770833333333334	0.07283321194464676	16.05	0.10683760683760685	0.04068348250610253	0.8840104849279161	1.0	1.2436010591350397	0.5889190236342503
LPC 16:0/16:1	0.04233700254022015	0.06385696040868455	0.08741258741258742	0.796742671009772	1.0	1.0	1.0	10.34	0.06765899864682003	0.053106744556558685	0.06901311249137336	0.058892815076560655	0.1020408163265306	0.6152000000000001	1.0	1.0	0.05350454788657035	0.05333333333333334	0.1288659793814433	11.19	1.6184032476319352	0.0425531914893617	0.07194244604316546	0.08237232289950576	1.2851662404092072	0.08787346221441124	0.07880220646178093	0.08517887563884156	0.06493506493506493	0.05091649694501018	1.2343017806935332	1.6753494282083863	0.07524454477050414	1.0	0.14814814814814814	0.06830601092896174	0.06301197227473221	1.0	0.687312086590499	0.04948045522018803
LPC 16:1/16:2	0.19221753398968588	0.5692219679633866	0.7417910447761195	0.8087557603686636	0.03728560775540641	0.6979638009049774	0.3272623790552077	1.2565552699228792	0.4854723559687863	0.36858151476251605	0.5820832452989647	0.66435617168755	0.7879234167893961	0.793375796178344	0.7119767923746374	0.45846091038987546	0.5123406563601844	0.017614937466971993	0.7713920817369093	0.6302458864854872	1.3667741323724634	0.3304913966826849	0.7567125846369367	0.029171528588098017	0.7961809879618099	0.2644646924829157	0.6579757749948675	1.5537148594377508	0.278693306110544	0.24385447394296952	0.8071909167367536	0.9211730449251249	0.4128019323671498	0.8798063229849046	0.7385300668151447	0.3273700521200169	0.5690866510538642	0.042535091450446615	0.6044629720451201	0.4861887815624471
