feature	KT-695_D0_D3	KT-723_D0_D3	KT-247_D0_D3	KT-718_D0_D3	KT-880_D0_D3	KT-926_D0_D3	JV-138_D0_D3	KT-974_D0_D3	KT-193_D0_D3	KT-412_D0_D3	KT-805_D0_D3	BS-671_D0_D3	BS-351_D0_D3	JV-157_D0_D3	KT-522_D0_D3	KT-538_D0_D3	KT-539_D0_D3	KT-663_D0_D3	KT-515_D0_D3	BS-064_D0_D3	KT-771_D0_D3	BS-364_D0_D3	KT-417_D0_D3	KT-537_D0_D3	KT-716_D0_D3	KT-352_D0_D3	BS-336_D0_D3	KT-313_D0_D3	KT-525_D0_D3	KT-445_D0_D3	BS-377_D0_D3	KT-312_D0_D3	KT-612_D0_D3	JV-035_D0_D3	KT-434_D0_D3	BS-346_D0_D3	KT-705_D0_D3	BS-082_D0_D3	JV-148_D0_D3	KT-347_D0_D3
Cer 40:1;O2	0.8922155688622755	0.8881118881118881	0.8571428571428572	0.9622641509433963	1.0	0.4818840579710146	1.4023668639053255	0.6172839506172839	1.0	0.9926470588235295	1.2624113475177305	0.5220588235294118	1.4186046511627908	1.0507246376811594	1.0833333333333333	0.873684210526316	0.9036144578313252	1.0797546012269938	0.8481012658227848	1.7660818713450293	1.184782608695652	0.9945652173913044	0.9329608938547486	1.33	0.9207317073170731	1.32	0.8805031446540881	1.0	1.103448275862069	0.7692307692307692	1.6400000000000001	0.9440559440559442	0.872093023255814	1.52	1.28	0.7969543147208121	1.0591715976331362	1.41	1.0	0.9647887323943664
Cer 41:1;O2	0.7575757575757576	0.7692307692307692	0.8586956521739132	1.0	1.0	0.5782608695652175	1.6641791044776117	0.7299270072992701	0.910828025477707	1.0	1.43	0.46511627906976744	1.412162162162162	1.0	0.9794520547945206	0.8940397350993378	0.7194244604316546	1.1476510067114094	0.7142857142857143	1.6413793103448275	1.1329113924050633	1.0604026845637584	0.8275862068965517	1.0	0.8881987577639752	1.0	0.6578947368421053	1.31	1.0514705882352942	1.0	1.46	0.7462686567164178	0.9430379746835442	1.32	1.0	0.5681818181818182	1.0333333333333334	1.25	1.0	0.7518796992481203
Cer 42:1;O2	0.8358778625954197	2.15	0.9523809523809523	2.5300000000000002	1.313868613138686	1.0	1.0	2.06	1.0	0.4587155963302753	0.3921568627450981	2.58	1.0	1.138392857142857	0.27027027027027023	1.0	2.5	1.0	2.19	1.0	1.07	1.256578947368421	1.0	0.5714285714285714	1.0	1.2451612903225806	1.0	1.0909090909090908	1.0	1.2768361581920902	1.0	0.8146718146718148	1.0	0.628930817610063	0.48309178743961345	0.6376811594202897	1.0	1.182857142857143	1.1169590643274856	1.0
Cer 42:2;O2	0.5473251028806585	1.2627737226277371	0.8040712468193384	0.522184300341297	1.0722222222222222	0.6026058631921825	1.0436507936507935	0.6310679611650486	0.6183745583038869	1.2631578947368423	0.689075630252101	1.1443850267379676	0.9767441860465116	1.6277372262773722	0.6183745583038869	0.8048048048048047	0.8252032520325204	1.3006993006993006	0.4883720930232558	0.5920245398773007	1.0909090909090908	0.3879781420765027	0.6502057613168726	1.0052083333333335	1.0093457943925235	1.2243589743589745	1.410071942446043	0.7375	1.2944162436548223	1.0116279069767442	1.2890173410404624	0.6375545851528384	1.3121019108280256	1.7278481012658227	1.9	0.6392961876832843	1.0844155844155843	0.8562500000000001	1.147239263803681	1.052356020942408
Cer 42:3;O2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.28	1.0	1.0	1.0	1.0	1.0	1.0	0.9461538461538461	1.0	1.0	1.0	0.7692307692307692	1.27	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.31	1.0	1.0	1.0
HEXCER 42:1;O2	1.0	1.0	0.49019607843137253	1.0	1.0	0.38759689922480617	2.660714285714286	0.39840637450199207	1.0	1.0	1.0	0.33783783783783783	1.693877551020408	1.0	1.0	1.0	2.02	1.83	1.0	2.634615384615384	1.1363636363636365	2.8	1.0	1.0	0.45248868778280543	1.0	0.5	1.0	1.0	1.0	1.8	1.0	1.63	1.0	1.0	1.0	1.0	1.0	1.0	1.0
HEXCER 42:2;O2	1.0	1.0	1.0	1.0	1.0	0.5263157894736842	1.3757575757575757	0.5181347150259067	1.0	1.0	1.0	0.4291845493562232	0.9539170506912444	1.0	1.0	0.5747126436781609	1.0	1.0	1.0	1.573170731707317	1.99	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LPC 13:0	1.0	0.83140655105973	10.57	1.0	1.0	0.4245995769114536	2.388508891928865	1.0	0.5083039758429794	0.09746588693957116	1.0	0.05263157894736842	1.0	0.05875440658049354	1.0	0.6848381601362861	1.0	8.280000000000001	1.0	1.0	1.0	1.0	1.0	1.0	0.08375209380234507	1.0	1.0	1.0	1.0	0.11792452830188678	1.0	0.08237232289950576	1.0	23.16	1.0	1.0	8.07	10.4	0.01271617497456765	0.08748906386701663
LPC 14:0	1.0	11.08	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.12903225806451613	1.0	1.0	1.0	1.0	1.0	0.0831255195344971	1.0	12.89	1.0	1.0	0.5161290322580645	1.0	0.08123476848090982	22.43	1.0	1.0	0.07446016381236038	0.05063291139240506	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LPC 15:0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.11086474501108648	1.0	1.0	1.0	1.0	1.0	0.09025270758122744	0.0671591672263264	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LPC 16:0	1.1272873127619258	0.7706473761647865	0.8116448141210831	0.6918609557184765	4.984488909570343	1.341131108288274	1.6513497094970329	0.3500338946072511	0.4183800532839106	1.5230213011412796	1.3354602697978757	0.7525180535977257	0.5639435479032935	0.60454196253563	0.47736048106340334	0.777638371829943	0.43023848559580063	7.080050825921219	0.8227880908413515	0.47011395799195593	0.3361153217060998	1.173256924546323	0.47941714838903515	1.221487833786516	1.273100096464548	1.3648976963381436	0.9299562652424485	0.841122166149497	0.735110281609363	1.8546756720003625	0.8473807850363138	0.5709498476621363	1.0369623655913978	0.7795735690656882	0.8134965502918984	1.4682705461217738	0.5239923224568138	0.7827074034169618	0.7854675108070389	0.5814758088778272
LPC 16:1	1.2241594022415938	0.8927835051546392	0.08244023083264633	0.5537313432835821	1.0	2.3484444444444446	2.4266009852216746	0.4220907297830374	0.6329670329670329	1.3006731488406882	1.0776699029126213	0.042789901583226354	0.03183699458771092	0.03938558487593541	0.10362694300518134	2.2057613168724277	1.0	20.17	0.8828420256991685	0.27972312703583063	0.6003391746749576	30.51	0.8146577831617202	12.59	0.5640251572327044	1.1560130010834235	0.5596450870851134	1.4838001098297637	0.7540509259259258	1.0	0.21830380182349904	0.2690709655974738	18.23	0.5302860347728547	0.547373358348968	29.09	0.7970479704797048	0.8817056396148556	0.3479057591623036	0.6650399290150844
LPC 17:0	1.0	0.6265709156193896	1.0	0.09910802775024777	1.0	14.23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.11098779134295228	1.0	1.0	1.0	1.0	0.10548523206751054	0.10050251256281408	0.05640157924421884	10.86	1.0	1.0	0.6449877750611247	1.0	0.08375209380234507	9.98	1.0	1.0	0.06988120195667365	0.03434065934065934	1.0	0.07299270072992702	1.0	1.0	1.0	1.0	0.07418397626112759	1.0
LPC 18:0	1.097069828057342	1.1040581818181818	0.8035287785514853	0.699020111422814	3.065583284968079	1.7800019625159456	2.024279744886739	0.384525919361985	0.4011656502065709	1.2549449415890863	1.2486781719510704	1.0002857619126997	0.5587558283656967	0.6130123116798963	0.3242117787031529	0.8543105368678994	0.5250858102680201	2.890981326976559	0.8238465119698121	0.4829562655149448	0.7144724675573129	1.6244657666072289	0.5734261838440112	1.098417428421858	1.0444357388700787	1.070967511857637	0.8066943743506011	1.0082413508188386	0.5599748796315679	1.6173488546751782	0.7549345083599928	0.6473955223039741	1.0308894074938417	0.6377255396439401	0.6872470018537434	1.9194205220642233	0.6013788065561795	0.8522092432706958	0.539508365267782	0.556208239972547
LPC 18:1	0.5708968044897491	0.8029139183434918	1.0648486210189294	0.8616135304692373	3.0963110227523742	1.3347464405695089	3.061888728555395	0.29514655435927045	0.41608719346049045	1.7333115004639483	1.3934986125087672	0.38736719608646	0.4512893081761006	0.657272642996199	1.2881825010872572	0.935594600884338	0.431950042074494	6.396677050882658	0.44998691613240865	0.5995911940999364	0.5749258641961947	1.5033895991628374	0.539697815417188	1.2591698286765551	1.024357744376932	1.163156259707984	0.662795891022778	0.9616038179254494	0.5821186881832379	1.3884321445113479	0.6297658947156213	0.790425220930494	1.3622430673022707	0.6382458153347732	0.7129772376893081	0.9476266867981503	0.8178721629418513	0.8287398778235545	0.4209012857905763	0.5783899703068294
LPC 18:2	0.5016474004579214	0.907661774690552	1.0819699875888524	0.9657695584623865	4.2342747111681645	0.8661818181818183	2.3466957729708273	0.27648743238943685	0.4014189617452821	1.747181578316143	1.1453635215587226	0.3373223140495868	0.3594587470345312	0.8162987537748287	1.7035607569721118	1.036929731494328	0.4383114418039632	6.237144283574638	0.37300325262016626	0.6887794554556185	1.0687511428049004	1.1503705042472439	1.0298898071625344	0.7798432117828721	1.294930875576037	1.3781346858269934	0.8603690036900369	0.9052116124519063	0.5397828325376767	0.8576790741319988	0.5414468572363309	0.6037454359860233	1.0445334304089309	1.3304452367133737	0.7075531577277056	0.5614142172973988	1.744454628780935	0.8003416208009111	0.4236579373791229	0.9023320110590215
LPC 18:3	1.1916003976143141	0.5606223175965664	1.3130727510753692	1.1272288047854595	3.3620689655172415	1.2643904183053272	1.3516096579476862	0.378719112455875	0.4136634283923535	1.215325460038451	1.2238805970149254	0.9070585280080381	0.6952959830866806	0.5759168285159374	0.3064665841584158	0.9516769988872993	0.5107217573221757	48.65	0.7614633543443332	0.779030265596047	0.595051516470759	1.347040991169105	0.6714602837563941	1.2781586679725758	1.0516078584693578	1.1295512277730737	1.1655440414507772	0.8745492503321314	0.7096142254370104	1.68957345971564	0.562532210960316	1.0356899073622623	0.9946317962835513	0.7941313895897579	0.9871732817037754	1.481150159744409	0.7338213762811128	1.0956243854473944	0.6048780487804878	0.5700759443732123
LPC 20:3	1.08646998982706	1.0153301886792452	2.0940687570834906	0.6217908578584846	23.63	1.2865090403337969	1.3596780095133552	0.37298215802888696	0.3978467059728275	1.8282387190684135	1.4479913916786227	0.648954405210833	0.6243633276740238	0.48297703879651616	1.201401050788091	1.16572077185017	0.46521981079577074	3.915688367129136	0.44396660763976725	0.391866415297603	0.3587266392144441	2.7245963912630584	1.0	1.5508684863523576	0.9356913183279743	1.5588842975206612	0.8778947368421053	1.1962533452274753	0.3899848254931715	0.9923835125448028	0.3542319749216301	0.619304556354916	1.8069204152249136	0.6354143019296254	1.0	2.2484709480122325	1.2958244869072892	1.6920659858601728	0.3314655927158116	0.5664717348927876
LPC 20:4	0.5881770145310435	0.817288961038961	1.6817430503380917	0.7086734693877552	2.370967741935484	0.7642220105636852	2.514283233480941	0.33799793956043955	0.4330410522120367	1.6988735338520495	1.1029152314542552	0.6647012578616351	0.4124242814795721	0.758029768899334	1.8016174488420538	0.5236374332899105	0.5149833518312985	3.6887477313974593	0.520250998288648	1.2076182039641237	0.653558921564491	2.166570771001151	0.9243027888446216	1.870142809697775	1.4309807369514826	2.4897304236200255	0.797854181906852	1.181455367832912	0.37256689017642075	1.1010816125860374	0.9455769413103252	0.882735958133025	1.2718367346938777	0.7961246840775063	0.9613364152132801	0.8123486682808717	1.625484120836561	0.8783450993268758	0.3772318705006711	0.7946908602150538
LPC 20:5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LPC 22:5	0.09541984732824427	1.272845953002611	12.28	1.0	1.0	0.7830882352941175	3.1543859649122807	0.10298661174047373	0.5334538878842676	0.13333333333333333	9.09	1.0	1.0	0.9037313432835821	9.76	0.7009803921568627	0.09699321047526673	8.99	0.6141885325558796	1.0	0.46778989098116946	1.0	9.18	1.0	1.7153284671532847	1.0	0.12903225806451613	15.53	0.0351493848857645	1.0	6.81	1.1929824561403508	12.47	6.84	1.0	0.9051246537396123	10.47	1.0	0.06609385327164573	1.0
LPC 22:6	0.2755905511811023	0.9196363636363636	1.6747418586179508	0.9645938708717644	2.021897810218978	0.5152466367713004	1.371045836023241	0.3622898318654924	0.7101904938043276	1.190152339499456	1.2440795705715186	0.4908624559153575	0.4330675618967688	0.5956820412168793	1.8236427883070994	0.572631166797181	0.5310124049619848	1.9458333333333333	0.39160554197229014	1.3764658309745248	0.5751835535976506	0.8621973929236499	11.41	1.2129925452609158	1.0808759124087592	2.7307001795332138	0.687780416996569	1.5758440323347598	0.5688493018777082	1.234715390021082	1.0956651718983557	0.9140685590196991	0.8018187519598621	0.9011627906976744	1.0	0.47059631766968946	1.913944502985599	16.52	0.3314234355690372	0.8144171779141104
LPC O-16:0	11.21	1.2958387516254877	0.9574816026165168	0.08156606851549755	1.0	1.0713760117733628	11.62	0.5770308123249299	1.0	2.3730664240218378	16.58	16.439999999999998	0.6764132553606238	0.07251631617113852	1.0	1.2964959568733152	1.1349957007738605	1.1409691629955947	1.7083764219234747	0.08045052292839903	0.4619332763045338	39.04	0.4973175965665236	14.46	1.2095923261390886	1.8146892655367235	0.9658119658119658	21.97	0.0876424189307625	23.11	0.6980088495575222	0.713011889035667	18.24	0.5395638629283489	1.0	29.85	0.07412898443291327	7.77	0.07097232079488999	0.6835526315789474
LPC 16:0/16:1	1.0	16.21	1.0	0.08176614881439084	1.0	8.29	1.0	0.6566731141199227	1.0	22.74	1.0	1.0	1.0	0.13003901170351104	1.0	1.0	1.0	13.61	12.12	0.08936550491510277	0.04180602006688963	22.76	1.0	1.0	1.3412935323383084	1.0	1.0	19.68	1.0	1.0	0.07593014426727411	0.037921880925293895	10.99	1.0	1.0	19.07	1.0	1.0	0.08748906386701663	1.0
LPC 16:1/16:2	0.7626016260162601	1.1371859296482412	0.7131359586087956	0.5266272189349113	1.0	1.419773095623987	2.0321739130434784	0.32119476268412434	0.2985636114911081	0.8458859381802352	1.6003629764065337	0.8422953451043338	0.49121495327102804	0.51669877970456	0.05820721769499418	0.7711487088156723	0.05293806246691371	17.65	0.7197847682119205	0.029334115576415368	0.34161232135423897	1.396341463414634	0.584078987966677	12.93	1.575599582898853	1.632213608957795	0.6698907956318253	1.1295638126009693	0.5729984301412873	2.0346774193548387	0.7408179213336806	0.8505305938135019	1.2949093036863661	0.8057623826481062	0.5711700844390833	1.1699655765920827	0.5491956603067714	10.74	0.04056795131845842	0.46915301498780065
LPC 18.0/18:1	1.0	1.4275680421422299	1.225	0.09107468123861566	1.0	1.0	1.0	0.5861358956760466	1.0	2.5192771084337346	16.95	11.81	0.7266666666666667	0.08718395815170009	1.0	0.8496158068057081	10.89	1.3605015673981191	11.91	0.09852216748768472	0.42900403768506057	29.35	1.0	12.72	1.552280701754386	11.15	0.9736486486486486	19.24	0.12453300124533	15.32	0.7436472346786247	0.506460762685156	13.44	0.6648612051455653	1.0	20.64	0.08051529790660225	1.0	0.07462686567164178	0.08326394671107411
LPC 18:1/18:2	1.0	7.22	1.0	0.10905125408942203	1.0	10.42	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.1251564455569462	1.0	1.0	1.0	1.0	1.0	1.0	0.060024009603841535	11.73	1.0	1.0	1.5908163265306121	1.0	0.10626992561105207	10.51	1.0	1.0	1.0	0.05518763796909492	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PC 30:0	0.6134969325153374	0.7217391304347828	1.0580645161290323	1.0	1.1369047619047619	0.9025974025974026	1.1746031746031744	0.7194244604316546	1.422360248447205	0.6944444444444444	1.6099999999999999	0.390625	1.1320754716981134	1.0267379679144384	0.9835164835164836	0.9166666666666667	1.0862068965517242	0.78714859437751	0.6211180124223603	1.0707964601769913	1.79	0.7330677290836654	2.1799999999999997	1.58	0.7391304347826088	1.620689655172414	0.7559808612440192	1.204724409448819	1.0126582278481013	0.6896551724137931	0.7766497461928934	0.7730496453900707	0.7035398230088495	0.967741935483871	1.0	1.0894736842105266	1.0216216216216216	1.5899999999999999	1.73	0.9421052631578948
PC 32:0	0.6008454106280192	0.6841652323580035	0.8936924167257264	0.8953147877013178	1.3696498054474708	0.3692992213570634	1.442201834862385	0.7794117647058824	1.3530291697830965	1.1714285714285715	1.364963503649635	0.45136725510557285	0.8720642768850433	1.1975308641975309	0.837046745303626	0.549353301565691	0.8613861386138613	0.3954983922829582	0.5229793977812995	2.1435472739820565	1.1751216122307158	0.49690721649484537	1.0096870342771982	1.7432216905901117	1.1075085324232081	2.5861538461538465	1.0105078809106829	0.9198412698412699	0.7779527559055119	1.3317757009345796	1.231398201144726	0.9606345475910695	0.6033755274261603	1.4172185430463575	1.1637254901960785	0.5872522347454333	1.042242079610073	1.482170542635659	2.1580345285524567	1.3961267605633803
PC 32:1	0.5625759416767921	0.40461847389558225	1.15018315018315	1.6389452332657202	1.0873269435569755	0.9281767955801105	1.18304576144036	0.8236397748592872	1.9211391018619932	0.6570881226053641	1.0341296928327646	0.2818137493905412	0.9835616438356164	1.5162213740458015	0.9276257722859664	0.9208053691275168	0.7691561590688651	0.8305400372439479	0.29849137931034486	1.013165112452002	1.4814814814814814	0.3250996015936255	1.8159509202453987	0.8262773722627738	0.42429426860564584	1.7266982622432858	0.5772285966460724	0.7290598290598292	1.081344902386117	0.7528344671201813	0.6623177283192632	0.5874006810442678	0.36142024377318493	0.9670259987317692	0.9666160849772383	0.5022956841138659	1.5641421947449767	1.4896265560165973	1.463450292397661	1.5088265835929386
PC 32:2	1.0	0.894736842105263	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.49	0.5780346820809249	0.9612903225806452	1.125	1.0	1.0	1.0	1.44	1.0	0.5263157894736842	1.0	1.49	1.71	1.0	0.5405405405405405	1.0	0.5555555555555556	1.6400000000000001	1.0	1.0	0.5988023952095809	0.46511627906976744	1.0	0.49019607843137253	1.0	1.0	1.0	1.0	1.0	1.0
PC 34:0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.87	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PC 34:1	0.4531681107507624	0.5215263257935754	1.0132511042586883	1.2032493907392363	1.3900170810400456	0.8529242229415156	1.1439091265178223	0.5963864306784661	1.4173409008573843	0.6697086953347449	1.4260980142815218	0.39104409759054404	0.8477784730913641	1.2962813620071685	0.6718318828274251	0.5623677833762837	0.6498422712933754	0.5683700578215346	0.3277449617790132	1.091092734044568	1.0320458928836358	0.3837680320753937	1.312365380849814	0.9777043765483073	0.8408890456870701	2.362830334854093	0.8687744969950354	0.9064916803374736	0.9877870845717373	0.8549059481443824	1.0284902737132036	0.7094618866297866	0.432447741065408	1.3963628396143735	1.0849547601889662	0.40566088597358246	1.1812211140841644	1.8493208234140879	1.6824496018973403	1.1771008195911918
PC 34:2	0.3978233305156382	0.45485306387318064	0.7291740412979351	1.203051062928173	0.9424408344268972	0.783008356545961	1.0816974923408602	0.5272456364410387	1.2250363006813358	0.9861396303901439	1.3361762923196814	0.2901427191078868	0.595262646200984	1.3454820762025492	0.3613483872706205	0.8570899666790077	0.6705796353629171	0.6872733948322548	0.2504493219323566	0.9030539044886248	1.300004416375922	0.3198941952015871	1.363405336721728	0.8004381597291376	0.9361432484362863	2.200135761964023	1.3293191292264939	0.5222832333035372	1.101094003241491	0.6971579912396862	1.2609633942750111	0.611776260405949	0.3299609152349157	2.0429354671408464	1.2406768786590745	0.2526223135039976	1.2621057812440843	1.087793381125405	2.6032299291274548	1.474327773490829
PC 34:3	0.8970189701897019	0.625	0.8188073394495413	1.2122093023255813	1.270893371757925	1.7251655629139073	1.5271565495207666	0.837748344370861	1.2974051896207586	0.7310344827586207	1.2291666666666667	0.41002949852507375	0.9007490636704121	1.218106995884774	0.7796143250688705	1.4604105571847508	1.0273556231003038	0.8276553106212424	0.4261603375527426	0.6019283746556474	1.443298969072165	0.8947368421052633	1.5080213903743314	1.0074626865671643	0.7163904235727441	1.5093457943925235	0.8200757575757576	0.7641921397379913	1.128834355828221	0.823529411764706	0.5454545454545455	0.6225806451612903	0.6795131845841785	0.9365558912386707	0.8091286307053941	0.8176895306859204	1.1848958333333333	1.5080645161290323	1.0355029585798816	1.3597359735973598
PC 34:4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6493506493506493	1.0	1.0	1.51	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PC 36:0	0.4926108374384236	1.12	1.0	1.0	1.0	0.5681818181818182	1.0	1.0	1.0	0.8771929824561403	1.73	1.0	0.53475935828877	1.0	1.0	1.22	1.27	1.15	1.0	1.0	1.0	1.0	0.9009009009009008	0.8333333333333334	1.0	1.0	1.0	1.0	1.0	0.8064516129032259	2.85	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PC 36:1	1.1802575107296136	0.481060606060606	0.9519197509512279	0.8773255813953489	1.585235920852359	4.666420118343195	1.3996003996003996	0.42654566080544526	1.4477969348659006	0.6481601032924467	1.1190476190476188	0.39540135495791423	1.5223132969034607	1.0654885654885655	0.5147712418300654	0.1973392461197339	0.6447411266688375	0.5248138957816377	0.2569195701725822	0.6946257197696737	0.8865769073847409	0.8708751793400288	2.824817518248175	1.2035466461063993	0.6255532605488344	1.6825473991249391	0.6594711279007015	1.1116131947582468	0.5832512315270936	1.3275109170305677	0.3642675306641981	0.4031705227077978	0.4151204652450845	0.6007187780772687	0.7060327198364009	0.6155409984187937	0.9831570701135919	0.7541229385307346	1.556489753021545	0.703054127608104
PC 36:2	0.48494385845525684	0.5709279038718291	0.7332266404037917	1.17243291195387	1.0546286329386438	1.4139874047066623	1.4576749435665914	0.43180788400543724	1.1299252228932988	0.7920684667309547	1.341193595342067	0.4291909924937448	0.851823317925013	1.070528967254408	0.6553188831282404	0.7639003012873186	0.6035556283794855	0.5833333333333334	0.44175408636252744	0.9428479381443301	0.9834771886559802	0.6226697353279631	1.1814084507042253	0.8721865889212829	0.9074856831197164	1.4620120120120121	0.9447376839411388	0.8949543899657925	0.9070229462600576	0.7096693699313786	0.979850696967695	0.5313587706048466	0.3795930404010616	1.1844624672236113	1.0012260912211868	0.462984723854289	0.9643588114898721	1.1631661169935776	1.5190488047808768	1.16694983457033
PC 36:3	0.7813826561552455	0.6667732651103294	0.8558814726129902	0.982158273381295	1.2840909090909092	1.5927540179787523	1.439818521483854	0.5812840043525571	1.019690307780539	0.6133533705452985	1.035418942112654	0.4455774247095091	0.855363209836596	1.2019704433497538	0.5152354570637119	0.9053030303030303	0.9116624159517737	0.5865319865319866	0.46558956035420224	0.560541032644037	0.9207719654647029	0.8818924830206054	1.27104	0.8569211669770329	0.8645408478556421	1.289296407185629	1.1537481804949052	0.9979722879351133	1.0639258555133082	0.6014954915328788	0.8469578200821201	0.5553181607059916	0.5998324958123953	0.930785250520642	0.8314809252027636	0.7540322580645161	0.8189926547743966	1.1552723059096175	1.4325657894736843	1.5459170694479776
PC 36:4	0.6015291430841029	0.727926563830794	0.8412307692307691	0.7443887961417178	1.1624190938511327	0.7979233226837061	1.1677887105126878	0.5427673854062545	1.2597469220246238	0.6453347674105943	0.9043703637501117	0.5413660010068804	0.917363571934798	1.0922846067275227	0.5860971524288108	0.5483275335558554	0.9119502365516033	0.39169550173010376	0.45439358503174065	1.0053631915694392	1.0786901679057723	0.7049852755574254	0.9481921208850512	0.969291473666152	1.2753505933117584	2.22931078657443	1.1079832384226926	0.8683218510334069	0.7090216010165185	0.7047018348623852	1.3924627010269326	0.7613243824545395	0.5182195230336246	0.8508735267073477	0.8620873269435569	0.3604145921969765	1.0633589564407173	0.8066108285970685	2.0444620881302105	1.841315916787615
PC 36:5	0.8708971553610503	0.7433962264150944	1.0264765784114054	1.169811320754717	1.0305732484076433	1.2866972477064222	1.5503512880562063	0.510593220338983	1.100558659217877	0.7703984819734347	1.0695364238410596	0.7552083333333334	0.667953667953668	1.229957805907173	0.5393759286775631	0.8057432432432432	0.9785992217898833	0.7840290381125228	0.49812030075187963	1.0033557046979866	0.8909710391822828	0.7601572739187418	1.701807228915663	1.2093023255813953	0.9378698224852071	1.3305555555555555	1.2463157894736843	0.8149350649350648	1.1570438799076213	0.7769423558897243	0.8306818181818181	0.7948717948717949	0.384	0.5490620490620491	1.5428571428571427	0.6146694214876034	0.9320557491289198	1.4097421203438394	1.139622641509434	1.3968957871396896
PC 38:2	0.9869281045751633	1.1925465838509317	1.109289617486339	0.8284023668639053	1.2936507936507935	2.025	1.3774834437086092	0.7430167597765364	1.2098765432098764	0.8292682926829269	1.1351351351351353	0.7476190476190475	1.1195652173913044	1.0163043478260871	0.6403940886699507	0.7032258064516129	0.9855769230769229	1.0659898477157361	0.8441558441558441	0.732283464566929	0.751004016064257	2.292517006802721	1.432	1.096551724137931	0.6872427983539096	1.1194968553459121	1.0905349794238683	1.280612244897959	0.6375	1.1949685534591195	0.48540145985401456	0.3804347826086956	0.7133333333333334	0.5238095238095238	0.6535947712418301	1.0932642487046633	0.8666666666666666	1.0620689655172415	1.1129032258064517	0.8782051282051282
PC 38:3	1.0186567164179108	0.9275442477876107	1.011648223645894	1.0123674911660778	1.6115515288788222	2.271509167842031	1.5339055793991416	0.6971314209472982	0.8298298298298298	1.0797546012269938	1.2254004576659039	0.8179535467671061	1.0455082742316784	0.8446294094332144	0.8203124999999999	0.8466165413533834	1.532620320855615	0.5771762984637893	0.8597811217510261	0.43586158685774207	0.6964679911699778	1.4049103663289164	1.2614107883817427	1.4873765093304063	0.7499999999999999	1.3796954314720813	0.9073877695298693	1.108245550308754	0.8984937786509496	0.9066924066924067	0.8658372562205784	0.3944052419354839	1.307936507936508	0.49081632653061225	0.8930150309460654	2.4080522306855277	0.627994011976048	1.0278592375366569	1.1076923076923078	0.9151480637813213
PC 38:4	0.7004212299915754	0.8358917550245293	0.968945393914131	1.0721830985915495	1.483977900552486	1.1033077284840884	1.2098508498092266	0.8096385542168674	1.1881568310428456	1.078221588207323	1.268983268983269	0.8140139814664282	0.8473592571096924	1.0287416754293726	0.9214378358347229	0.5096754057428214	1.1149222065063649	0.4662576687116564	0.7578170518547291	1.0749917952084018	1.0171526586620927	0.7669919832694317	0.9960710944808232	1.578059071729958	1.171750229087577	2.034802043422733	1.066657522973529	0.924868400063806	0.6416165285503462	0.9855467684755931	1.238592564963322	0.7378682378146759	0.8043858255204195	0.6522735957202904	1.066508937960042	0.6836102644774359	1.0512717804926899	0.9395697365240513	1.7526327100795185	1.1958381952547648
