feature	KT-539_D10_D60	BS-671_D10_D60	BS-064_D10_D60	KT-805_D10_D60	KT-926_D10_D60	KT-705_D10_D60	BS-336_D10_D60	BS-082_D10_D60	BS-351_D10_D60	KT-347_D10_D60	BS-377_D10_D60	KT-313_D10_D60	BS-364_D10_D60	KT-880_D10_D60	JV-138_D10_D60	KT-412_D10_D60	KT-515_D10_D60	KT-771_D10_D60	KT-723_D10_D60	KT-718_D10_D60	KT-417_D10_D60	KT-522_D10_D60	KT-312_D10_D60	JV-157_D10_D60	KT-538_D10_D60	KT-193_D10_D60	JV-035_D10_D60	KT-434_D10_D60	KT-247_D10_D60	KT-716_D10_D60	KT-974_D10_D60	KT-537_D10_D60	KT-612_D10_D60	KT-445_D10_D60	KT-525_D10_D60	KT-352_D10_D60	JV-148_D10_D60	BS-346_D10_D60	KT-663_D10_D60	KT-695_D10_D60
SM 37:1;O2	1.0	1.0	1.0	1.0	1.0	1.0536912751677852	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.46	1.0	1.45	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0413793103448277	1.62	1.0	1.0	1.0	1.0	1.0	1.0	0.7633587786259541	1.0	1.0	1.0
SM 38:1;O2	1.336283185840708	1.269614835948645	1.1801075268817205	0.9355742296918768	0.6811224489795918	0.886341929321872	1.045679012345679	0.4337485843714609	1.027124773960217	1.2517605633802817	1.6185101580135441	0.691470054446461	1.2446483180428136	1.0627009646302252	1.3111702127659575	0.8279457768508864	0.926923076923077	1.126425855513308	1.2378976486860302	0.9800199800199801	1.7731755424063116	1.9763779527559056	1.594221105527638	1.106032906764168	1.106544901065449	1.565	0.890961262553802	0.90084388185654	1.0541871921182264	1.2410032715376227	1.0265486725663715	1.1655172413793105	1.6858846918489065	1.3709428129829986	1.8729792147806004	1.4733009708737865	1.0782312925170068	0.7739130434782608	1.3732283464566928	0.8370860927152318
SM 38:2;O2	1.047413793103448	1.0494505494505493	1.1475826972010177	0.8993288590604025	0.7506172839506173	0.8426763110307414	0.9174528301886792	0.5954415954415955	1.0851063829787233	1.1638225255972698	1.3392857142857144	0.6221498371335505	1.1768292682926829	0.9727095516569202	1.054245283018868	0.7943107221006563	0.9385474860335195	1.058455114822547	0.8972602739726028	0.9299242424242424	1.2925925925925925	1.7723214285714284	0.9497041420118343	1.025236593059937	0.8973105134474327	1.3706896551724137	0.8865030674846626	1.0306513409961684	1.1512820512820514	1.0148936170212766	0.9707792207792209	1.0574018126888218	1.0825688073394495	1.1165048543689322	1.2640264026402641	1.2820512820512822	0.8933333333333333	0.7607758620689654	0.943089430894309	0.681917211328976
SM 39:1;O2	1.034934497816594	0.8792270531400964	0.5617977528089888	0.9090909090909092	0.4444444444444444	0.8598726114649682	0.9439655172413792	0.34602076124567477	0.9941176470588236	1.0578947368421052	1.12751677852349	0.5050505050505051	1.0169491525423728	0.934931506849315	1.0913043478260869	0.7552447552447552	0.8961038961038962	0.9105960264900662	1.0043668122270741	0.8328173374613003	1.2716049382716048	1.0	1.3815789473684208	0.625	0.8737864077669902	0.9887218045112781	0.5405405405405405	1.41	0.8411552346570398	1.248148148148148	0.9831460674157303	1.1324503311258278	1.052023121387283	1.0322580645161292	1.87	1.75	0.9417475728155339	0.8498023715415018	1.042452830188679	1.74
SM 40:0;O2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
SM 40:1;O2	1.410071942446043	1.1273087071240104	1.0725288831835686	0.8829787234042553	0.586967418546366	0.7052722558340536	1.3037354562155543	0.337796480489671	0.9532634971796938	1.24795234549516	1.6309148264984228	0.7211895910780669	1.360610263522885	1.0183809151349237	1.6434724983432738	0.740531127557684	0.9516616314199395	1.1898016997167138	1.4568288854003137	0.9896966227819118	1.9472743521000895	1.9396284829721362	1.9865125240847783	1.0972104818258666	1.0105932203389831	1.7179974651457541	0.9089563286454477	0.7585858585858586	1.0734341252699784	1.2075163398692812	0.9975825946817084	1.1243680485338725	2.237487733071639	1.313937753721245	2.126642771804062	1.3663594470046083	1.1246819338422394	0.8169702354509106	1.6552845528455282	0.8169745958429562
SM 40:2;O2	1.0356394129979036	1.0296684118673647	0.8984932593180016	0.9199272065514102	0.6420545746388443	0.8732484076433122	0.8550501156515035	0.39157036029911624	0.8652849740932642	0.8648915187376724	1.26775956284153	0.6098843322818086	1.1816168327796235	0.8057594579333709	0.7726947819871337	0.8276643990929704	0.8680956306677657	0.8074866310160429	0.9382615759545085	0.9241998877035374	1.5464414957780461	1.649746192893401	1.1639185257032008	0.9802847754654982	0.8146300914380716	1.090617481956696	0.7836498761354254	0.8430656934306571	1.1447925486875528	1.046831955922865	0.9737108190091002	1.0046511627906978	1.1223277909738716	1.0774907749077491	1.3430571761960326	1.2241630276564774	0.8384321223709368	0.7463917525773195	1.018018018018018	0.6619337390128465
SM 40:3;O2	1.0	1.0584415584415583	1.0	0.6622516556291391	0.6097560975609756	0.9578947368421052	0.641025641025641	0.6172839506172839	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6756756756756757	0.838150289017341	0.8854166666666666	1.049689440993789	0.9190751445086704	1.63	1.0	0.6024096385542168	1.0	0.6622516556291391	0.6578947368421053	0.5780346820809249	1.0	0.9316770186335405	1.0818713450292399	0.6944444444444444	0.6711409395973155	1.0	1.0	1.0	1.0	0.49504950495049505	1.0	0.5988023952095809	1.0
SM 41:1;O2	1.0595238095238095	0.8260869565217391	0.972762645914397	0.7665369649805448	0.4524291497975709	0.5361067503924647	1.0950520833333335	0.28442622950819674	0.9411764705882355	1.1113013698630139	1.229551451187335	0.7101967799642219	1.2003338898163607	1.0305635148042023	1.511177347242921	0.5860349127182045	0.8921713441654358	0.9955801104972375	1.3268551236749115	0.7921052631578948	1.7884615384615388	1.3741721854304636	1.768451519536903	0.9033707865168538	0.7824000000000001	1.2930800542740841	0.7674825174825176	0.907051282051282	0.8224181360201511	1.146205357142857	0.9402985074626867	0.9587628865979382	1.6800000000000002	1.0089955022488757	1.8220064724919094	1.147945205479452	0.933085501858736	0.698237885462555	1.1831683168316833	0.8200692041522492
SM 41:2;O2	0.8771121351766513	0.844890510948905	0.8784067085953878	0.8704156479217604	0.5795454545454545	0.8583218707015131	0.7619047619047619	0.39073806078147616	0.8868778280542986	1.0479166666666668	1.0337423312883436	0.6716738197424892	0.8816326530612245	0.8310387984981226	0.7830045523520486	0.6950867052023122	0.7781690140845071	0.8637640449438203	0.8604651162790697	0.7557160048134779	1.4062500000000002	1.3503401360544218	1.0940695296523515	0.8563829787234044	0.7403314917127072	0.8490853658536587	0.703921568627451	0.9379084967320261	0.7852664576802507	1.0217076700434153	0.9830508474576273	0.922437673130194	0.8546637744034709	0.9530075187969925	1.1601123595505618	1.0491329479768785	0.7952468007312614	0.6937590711175616	0.8415672913117546	0.7406716417910447
SM 42:1;O2	1.3183322303110525	0.9058084772370486	0.8311787072243345	0.7055510860820595	0.35855588526211674	0.46147949405902644	1.1872974724562542	0.23751058425063507	0.8045409674234946	1.1187019641332194	1.3319209039548021	0.7416267942583733	1.4370370370370371	1.0103995621237	1.646919431279621	0.5838509316770186	1.0363924050632911	1.091549295774648	1.579512195121951	0.9204946996466431	1.1046119235095613	1.7197696737044148	1.8375	0.8929633300297324	0.7928452579034941	1.4575113808801214	0.6690196078431373	0.6862996158770808	0.9261194029850746	1.0389221556886228	0.8090753424657534	0.9028248587570622	2.2020018198362146	1.155934833204034	2.333333333333333	1.201192250372578	1.6989079563182528	0.6678851174934726	1.3292053663570693	0.7996953541507996
SM 42:2;O2	1.2463903993999625	1.2799640206881044	0.9891966214889021	1.0242110990206748	0.8951017669425185	1.0053625053625053	0.8011464716347104	0.42601887171250746	0.8975302154492905	1.1123826962691692	1.3040429042904291	0.8409286328460877	1.1962770970782282	1.0470467536274366	0.8226319135410045	0.8679635761589404	0.9565217391304347	0.9587207140200819	1.139168603150013	0.8916223404255319	1.6199324324324322	2.1861330851558867	1.2289669861554844	0.9757543103448276	1.0983252296056183	1.146286231884058	0.9874403416227079	0.8856758574310694	1.096592054849768	1.040078843626807	0.9966021955044434	1.043341887653265	1.2637999390057943	1.2312070192079678	1.5465859401278168	1.101076762764849	0.7832349468713106	0.7331726907630522	1.1083755732560947	0.716675962074735
